Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Year
25817,"Critical",0.02,5.58,2.99,2928,"Leslie Woodard","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Heavy-Duty EZD ™ Binder With Locking Rings",0.37,"United States","South","South Carolina","Charleston",29418,2015-05-26 00:00:00.000,2015-05-28 00:00:00.000,689.328,42,236.83,90218,2015-05-26 00:00:00.000
24995,"Low",0.02,3.8,1.49,2935,"Shirley Riley","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders",0.38,"United States","East","Massachusetts","Boston",2215,2015-05-11 00:00:00.000,2015-05-15 00:00:00.000,7.31,5,20.46,87617,2015-05-11 00:00:00.000
19575,"Low",0.04,4.55,1.49,2944,"Elsie Lane","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Presstex Flexible Ring Binders",0.35,"United States","Central","Michigan","Midland",48640,2015-03-05 00:00:00.000,2015-03-07 00:00:00.000,28.288,13,59.75,90309,2015-03-05 00:00:00.000
18169,"Critical",0.02,5.34,2.99,2979,"Lloyd Dolan","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",0.38,"United States","Central","North Dakota","Dickinson",58601,2015-02-26 00:00:00.000,2015-02-28 00:00:00.000,5.2955,6,34.73,86545,2015-02-26 00:00:00.000
18170,"Critical",0.03,40.98,7.47,2979,"Lloyd Dolan","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,"United States","Central","North Dakota","Dickinson",58601,2015-02-26 00:00:00.000,2015-02-27 00:00:00.000,170.7957,6,247.53,86545,2015-02-26 00:00:00.000
23836,"Not Specified",0.03,5.4,7.78,3001,"Anthony Foley","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips",0.37,"United States","Central","Michigan","Port Huron",48060,2015-03-17 00:00:00.000,2015-03-19 00:00:00.000,-237.544,21,117.87,87043,2015-03-17 00:00:00.000
20049,"Medium",0.07,14.48,6.46,3042,"Tara Gold","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC White Gloss Covers, Plain Front",0.38,"United States","Central","Kansas","Hutchinson",67501,2015-02-04 00:00:00.000,2015-02-05 00:00:00.000,67.864,12,171.33,86101,2015-02-04 00:00:00.000
20589,"Not Specified",0.01,7.1,6.05,3084,"Debbie Hsu","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","West","Washington","Lacey",98503,2015-06-24 00:00:00.000,2015-06-25 00:00:00.000,-39.18625,18,133.19,89880,2015-06-24 00:00:00.000
21120,"Not Specified",0.07,34.54,14.72,3113,"Wayne English","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC Recycled Grain Textured Covers",0.37,"United States","South","Louisiana","New Iberia",70560,2015-05-17 00:00:00.000,2015-05-18 00:00:00.000,-20.18226,17,574.97,86860,2015-05-17 00:00:00.000
23764,"Low",0.02,7.1,6.05,3123,"Jamie Manning","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","Central","Illinois","Melrose Park",60160,2015-01-07 00:00:00.000,2015-01-09 00:00:00.000,-48.875,8,61.5,87287,2015-01-07 00:00:00.000
25060,"Not Specified",0.05,120.98,9.07,3124,"Neil Barbee","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC VeloBinder Electric Binding Machine",0.35,"United States","Central","Illinois","Moline",61265,2015-05-30 00:00:00.000,2015-05-31 00:00:00.000,881.0472,11,1276.88,87286,2015-05-30 00:00:00.000
22459,"Medium",0.1,5.81,8.49,3133,"Kristine Singleton","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Black Plastic Comb Bindings",0.39,"United States","Central","Illinois","Naperville",60540,2015-01-16 00:00:00.000,2015-01-17 00:00:00.000,-350.4395,12,64.96,86789,2015-01-16 00:00:00.000
21719,"Critical",0.08,5.4,7.78,3133,"Kristine Singleton","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips",0.37,"United States","Central","Illinois","Naperville",60540,2015-03-04 00:00:00.000,2015-03-04 00:00:00.000,-44.068,4,25.35,86792,2015-03-04 00:00:00.000
19193,"Critical",0.03,3.36,6.27,3146,"Maureen Stout","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Poly Pocket Divider Pockets for Ring Binders",0.4,"United States","Central","Texas","Pharr",78577,2015-01-04 00:00:00.000,2015-01-05 00:00:00.000,-94.2586,4,14.9,85850,2015-01-04 00:00:00.000
24329,"Medium",0.02,5.98,1.49,3151,"Glenda Hunter","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Hanging File Binders",0.39,"United States","West","California","Twentynine Palms",92277,2015-03-11 00:00:00.000,2015-03-12 00:00:00.000,28.526,10,59.9,88547,2015-03-11 00:00:00.000
18940,"Not Specified",0.01,24.95,2.99,3229,"Sharon Kessler","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Large Capacity Hanging Post Binders",0.39,"United States","Central","Wisconsin","Superior",54880,2015-01-21 00:00:00.000,2015-01-22 00:00:00.000,261.3858,15,378.82,87435,2015-01-21 00:00:00.000
18265,"High",0.07,2.78,1.49,3248,"Earl Donnelly","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Suede Grain Vinyl Binders",0.36,"United States","South","Louisiana","Slidell",70458,2015-05-07 00:00:00.000,2015-05-08 00:00:00.000,-340.5311,17,47.12,87297,2015-05-07 00:00:00.000
25820,"High",0.03,42.8,2.99,3249,"Nicole Goldstein","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,"United States","East","Maryland","Annapolis",21403,2015-05-23 00:00:00.000,2015-05-24 00:00:00.000,462.921,16,670.9,87298,2015-05-23 00:00:00.000
21567,"Low",0.08,30.56,2.99,3287,"Mary Norman","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Surelock™ Post Binders",0.35,"United States","West","California","Granite Bay",95746,2015-05-25 00:00:00.000,2015-05-27 00:00:00.000,352.8798,17,511.42,89897,2015-05-25 00:00:00.000
19422,"Low",0.03,20.98,1.49,3319,"Marlene Davidson","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Avery Legal 4-Ring Binder",0.35,"United States","South","Tennessee","Hendersonville",37075,2015-05-21 00:00:00.000,2015-05-21 00:00:00.000,30.024,20,431.43,90104,2015-05-21 00:00:00.000
19838,"High",0.03,28.53,1.49,3354,"Sara Faulkner","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Lock-Up Easel 'Spel-Binder'",0.38,"United States","West","California","Calexico",92231,2015-05-16 00:00:00.000,2015-05-17 00:00:00.000,137.6757,7,199.53,88589,2015-05-16 00:00:00.000
23906,"Low",0.1,120.98,9.07,3355,"Glenda Simon","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC VeloBinder Electric Binding Machine",0.35,"United States","West","California","Camarillo",93010,2015-02-28 00:00:00.000,2015-03-09 00:00:00.000,379.3965,5,549.85,88587,2015-02-28 00:00:00.000
18628,"Medium",0.07,5.34,5.63,3356,"Richard Tan","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0.39,"United States","West","Idaho","Eagle",83616,2015-05-04 00:00:00.000,2015-05-06 00:00:00.000,-116.3455,13,66.65,88588,2015-05-04 00:00:00.000
22597,"High",0.09,28.53,1.49,3359,"Jeffrey Cheng","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Lock-Up Easel 'Spel-Binder'",0.38,"United States","Central","Wisconsin","Wauwatosa",53213,2015-04-28 00:00:00.000,2015-04-30 00:00:00.000,107.45462,6,157.33,91437,2015-04-28 00:00:00.000
23887,"Medium",0.03,4.98,4.95,3361,"Oscar Kenney","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Holdit Business Card Pockets",0.37,"United States","Central","Wisconsin","West Bend",53095,2015-06-09 00:00:00.000,2015-06-11 00:00:00.000,-47.99525,19,95,91438,2015-06-09 00:00:00.000
26104,"Medium",0.06,7.1,6.05,3369,"Stacy Byrne","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","East","Ohio","Westerville",43081,2015-02-12 00:00:00.000,2015-02-13 00:00:00.000,-42.1705,4,29.99,90500,2015-02-12 00:00:00.000
18552,"Not Specified",0.02,5.98,5.79,53,"Sidney Russell Austin","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1903",0.36,"United States","West","Washington","Redmond",98052,2015-03-10 00:00:00.000,2015-03-11 00:00:00.000,-67.49,17,110.19,88426,2015-03-10 00:00:00.000
22890,"High",0.02,5.98,5.15,62,"Pam Gilbert","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 193",0.36,"United States","Central","Texas","Round Rock",78664,2015-05-09 00:00:00.000,2015-05-11 00:00:00.000,2.14,3,22.85,87407,2015-05-09 00:00:00.000
23070,"High",0.09,4.98,6.07,92,"Victoria Baker Hoover","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1897",0.36,"United States","South","Louisiana","Terrytown",70056,2015-05-17 00:00:00.000,2015-05-18 00:00:00.000,325.398,9,45.34,87175,2015-05-17 00:00:00.000
24803,"Critical",0.03,22.84,11.54,142,"Brooke Weeks Taylor","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1964",0.39,"United States","East","Connecticut","Ansonia",6401,2015-06-02 00:00:00.000,2015-06-03 00:00:00.000,91.956,13,312.59,91087,2015-06-02 00:00:00.000
26103,"Medium",0.02,4.98,5.49,164,"Robin Kramer Vaughn","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1952",0.38,"United States","West","Washington","Richland",99352,2015-01-02 00:00:00.000,2015-01-03 00:00:00.000,-77.03,9,45.63,89961,2015-01-02 00:00:00.000
22136,"Not Specified",0.09,12.28,4.86,202,"Max Small","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1933",0.38,"United States","Central","Oklahoma","Bartlesville",74006,2015-04-27 00:00:00.000,2015-04-28 00:00:00.000,1.73,3,34.65,88971,2015-04-27 00:00:00.000
23061,"Low",0.09,4.98,7.44,269,"Calvin Boyette","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","West","Arizona","Gilbert",85234,2015-06-05 00:00:00.000,2015-06-07 00:00:00.000,-46.005,9,46.17,88942,2015-06-05 00:00:00.000
5061,"Low",0.09,4.98,7.44,272,"Eleanor Swain","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","South","North Carolina","Charlotte",28204,2015-06-05 00:00:00.000,2015-06-07 00:00:00.000,-122.3733,37,189.83,36069,2015-06-05 00:00:00.000
18033,"Not Specified",0.04,5.98,5.15,317,"Katherine Kearney","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 193",0.36,"United States","West","California","Lemon Grove",91945,2015-06-17 00:00:00.000,2015-06-18 00:00:00.000,-52.344,17,103.49,86041,2015-06-17 00:00:00.000
3393,"Not Specified",0.02,4.28,5.17,373,"Jeanne Werner","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1971",0.4,"United States","Central","Michigan","Detroit",48234,2015-03-14 00:00:00.000,2015-03-15 00:00:00.000,-63.87,24,109.86,24193,2015-03-14 00:00:00.000
21393,"Not Specified",0.02,4.28,5.17,375,"Sandra Sharma","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1971",0.4,"United States","South","Tennessee","Morristown",37814,2015-03-14 00:00:00.000,2015-03-15 00:00:00.000,196.8,6,27.47,90917,2015-03-14 00:00:00.000
22223,"Critical",0.03,5.28,5.66,388,"Roger Schwartz","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",0.4,"United States","Central","Nebraska","Kearney",68847,2015-01-03 00:00:00.000,2015-01-05 00:00:00.000,-51.5592,4,22.82,90337,2015-01-03 00:00:00.000
24639,"Critical",0.06,22.84,5.47,395,"Monica McCormick","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1929",0.39,"United States","South","North Carolina","Albemarle",28001,2015-06-18 00:00:00.000,2015-06-20 00:00:00.000,7.44,20,461.94,86384,2015-06-18 00:00:00.000
22758,"Not Specified",0.03,11.34,5.01,470,"Tony Doyle","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 188",0.36,"United States","East","New Jersey","Trenton",8601,2015-01-11 00:00:00.000,2015-01-11 00:00:00.000,23.2028,5,60.24,88060,2015-01-11 00:00:00.000
23395,"Medium",0.07,12.28,4.86,488,"Ronnie Creech","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1933",0.38,"United States","East","Maine","South Portland",4106,2015-05-18 00:00:00.000,2015-05-20 00:00:00.000,-7.94,2,25.7,91063,2015-05-18 00:00:00.000
1450,"Critical",0.01,4.98,6.07,491,"Toni Swanson","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1897",0.36,"United States","East","New York","New York City",10154,2015-02-10 00:00:00.000,2015-02-11 00:00:00.000,-69.07,41,217,10464,2015-02-10 00:00:00.000
6046,"Not Specified",0.02,9.06,9.86,491,"Toni Swanson","Regular Air","Consumer","Office Supplies","Paper","Small Box","Southworth 25% Cotton Linen-Finish Paper & Envelopes",0.4,"United States","East","New York","New York City",10154,2015-06-20 00:00:00.000,2015-06-22 00:00:00.000,-63.51,24,239.82,42852,2015-06-20 00:00:00.000
19450,"Critical",0.01,4.98,6.07,494,"Jimmy Alston Holder","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1897",0.36,"United States","West","Washington","Seattle",98115,2015-02-10 00:00:00.000,2015-02-11 00:00:00.000,-35.9164,10,52.93,88907,2015-02-10 00:00:00.000
24046,"Not Specified",0.02,9.06,9.86,494,"Jimmy Alston Holder","Regular Air","Consumer","Office Supplies","Paper","Small Box","Southworth 25% Cotton Linen-Finish Paper & Envelopes",0.4,"United States","West","Washington","Seattle",98115,2015-06-20 00:00:00.000,2015-06-22 00:00:00.000,-31.755,6,59.95,88908,2015-06-20 00:00:00.000
20495,"Not Specified",0.06,5.78,5.67,526,"April Hu","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1978",0.36,"United States","West","Arizona","Mesa",85204,2015-01-17 00:00:00.000,2015-01-18 00:00:00.000,-108.19,15,87.27,90027,2015-01-17 00:00:00.000
1115,"Low",0.01,4.98,7.44,553,"Kristine Connolly","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","West","California","Los Angeles",90008,2015-04-15 00:00:00.000,2015-04-24 00:00:00.000,-179.592,63,330.21,8165,2015-04-15 00:00:00.000
19115,"Low",0.01,4.98,7.44,555,"Walter Young","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","West","Utah","Pleasant Grove",84062,2015-04-15 00:00:00.000,2015-04-24 00:00:00.000,-161.6328,16,83.86,86191,2015-04-15 00:00:00.000
18491,"Not Specified",0.03,7.35,5.96,618,"Robert Cowan","Regular Air","Consumer","Office Supplies","Paper","Small Box","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",0.38,"United States","West","Colorado","Pueblo West",81007,2015-04-29 00:00:00.000,2015-04-30 00:00:00.000,-11.1132,1,13.16,88198,2015-04-29 00:00:00.000
24883,"Medium",0.02,48.91,5.81,669,"Amy Shea","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1891",0.38,"United States","Central","Iowa","Ottumwa",52501,2015-03-20 00:00:00.000,2015-03-21 00:00:00.000,32.86,2,101.06,88475,2015-03-20 00:00:00.000
6289,"Medium",0.03,5.28,5.61,699,"Jenny Gold","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1954",0.4,"United States","West","California","Los Angeles",90041,2015-04-23 00:00:00.000,2015-04-24 00:00:00.000,-16.67,5,32.5,44517,2015-04-23 00:00:00.000
24289,"Medium",0.03,5.28,5.61,702,"Kelly O'Connor","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1954",0.4,"United States","West","California","Santa Rosa",95404,2015-04-23 00:00:00.000,2015-04-24 00:00:00.000,-16.67,1,6.5,87977,2015-04-23 00:00:00.000
22969,"Medium",0,8.34,4.82,786,"Jason Bray","Regular Air","Home Office","Office Supplies","Paper","Small Box","Southworth 25% Cotton Antique Laid Paper & Envelopes",0.4,"United States","West","California","Mission Viejo",92691,2015-04-06 00:00:00.000,2015-04-07 00:00:00.000,-5.05,9,76.23,91513,2015-04-06 00:00:00.000
24629,"Not Specified",0.09,6.48,9.68,792,"Holly Pate","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1993",0.36,"United States","Central","Oklahoma","Mustang",73064,2015-06-21 00:00:00.000,2015-06-22 00:00:00.000,-204.16,16,99.92,88753,2015-06-21 00:00:00.000
18055,"Critical",0.06,22.84,11.54,880,"Ellen Beck","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1964",0.39,"United States","West","Arizona","Scottsdale",85254,2015-03-25 00:00:00.000,2015-03-27 00:00:00.000,-31.24,1,27.67,86153,2015-03-25 00:00:00.000
19480,"Critical",0,5.28,5.61,910,"Carla Hauser","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1954",0.4,"United States","South","Arkansas","Texarkana",71854,2015-05-14 00:00:00.000,2015-05-14 00:00:00.000,-149.212,15,85.26,90187,2015-05-14 00:00:00.000
23716,"Not Specified",0.05,5.98,5.46,936,"Robyn Garner","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983",0.36,"United States","West","California","Redlands",92374,2015-06-27 00:00:00.000,2015-06-27 00:00:00.000,-31.885,17,104.95,90589,2015-06-27 00:00:00.000
25895,"High",0.05,4.28,5.17,993,"Gail Currin","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1971",0.4,"United States","West","California","Oxnard",93030,2015-02-19 00:00:00.000,2015-02-19 00:00:00.000,-104.57,9,38.58,89432,2015-02-19 00:00:00.000
20167,"High",0.02,40.99,17.48,1005,"Lloyd Dickson","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1893",0.36,"United States","Central","Illinois","Buffalo Grove",60089,2015-02-27 00:00:00.000,2015-02-28 00:00:00.000,551.0928,23,950.43,90044,2015-02-27 00:00:00.000
25028,"Medium",0,11.48,5.43,1018,"Meredith Humphrey","Regular Air","Home Office","Office Supplies","Paper","Small Box","Personal Creations™ Ink Jet Cards and Labels",0.36,"United States","South","North Carolina","Cary",27511,2015-04-08 00:00:00.000,2015-04-08 00:00:00.000,115.728,6,75.52,88391,2015-04-08 00:00:00.000
26260,"Not Specified",0.08,26.38,5.58,1054,"Keith R Atkinson","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1883",0.39,"United States","West","Arizona","Surprise",85374,2015-05-25 00:00:00.000,2015-05-26 00:00:00.000,144.7482,8,209.78,90069,2015-05-25 00:00:00.000
20445,"Low",0.04,22.84,16.87,1068,"Erik Barr","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1982",0.39,"United States","Central","Illinois","Calumet City",60409,2015-03-16 00:00:00.000,2015-03-16 00:00:00.000,-97.28,12,286.4,87109,2015-03-16 00:00:00.000
25279,"High",0.04,9.06,9.86,1085,"Ted Dunlap","Regular Air","Home Office","Office Supplies","Paper","Small Box","Southworth 25% Cotton Linen-Finish Paper & Envelopes",0.4,"United States","East","New York","Deer Park",11729,2015-04-24 00:00:00.000,2015-04-25 00:00:00.000,-53.25,3,30.87,86123,2015-04-24 00:00:00.000
8099,"Low",0.02,4.98,6.07,1129,"Pam Patton","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1897",0.36,"United States","East","Massachusetts","Boston",2118,2015-01-26 00:00:00.000,2015-01-28 00:00:00.000,-46.92,19,105.5,57794,2015-01-26 00:00:00.000
26099,"Low",0.02,4.98,6.07,1133,"Marjorie Owens","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1897",0.36,"United States","Central","Texas","Farmers Branch",75234,2015-01-26 00:00:00.000,2015-01-28 00:00:00.000,-46.92,5,27.76,88105,2015-01-26 00:00:00.000
24271,"Low",0.03,8.34,4.82,1213,"Jeremy Pratt","Regular Air","Corporate","Office Supplies","Paper","Small Box","Southworth 25% Cotton Antique Laid Paper & Envelopes",0.4,"United States","Central","Indiana","Granger",46530,2015-02-04 00:00:00.000,2015-02-08 00:00:00.000,-6.71,5,43.27,88599,2015-02-04 00:00:00.000
18415,"High",0.1,30.98,5.76,1250,"Kara Patton","Regular Air","Corporate","Office Supplies","Paper","Small Box","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0.4,"United States","Central","Illinois","Carpentersville",60110,2015-04-09 00:00:00.000,2015-04-10 00:00:00.000,109.4248,8,225.62,87877,2015-04-09 00:00:00.000
24559,"Critical",0.05,5.28,6.26,1265,"Danielle Kramer","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1928",0.4,"United States","Central","Oklahoma","Altus",73521,2015-06-11 00:00:00.000,2015-06-12 00:00:00.000,-11.376,1,7.15,89729,2015-06-11 00:00:00.000
19333,"Not Specified",0.1,5.98,5.35,1364,"Chris Ford","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1947",0.4,"United States","East","Maryland","Camp Springs",20746,2015-03-17 00:00:00.000,2015-03-17 00:00:00.000,-90.26,10,57.34,89994,2015-03-17 00:00:00.000
19269,"High",0.04,11.34,5.01,1526,"Larry Hall","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 188",0.36,"United States","South","Alabama","Birmingham",35211,2015-02-10 00:00:00.000,2015-02-11 00:00:00.000,-189.224,10,115.53,86812,2015-02-10 00:00:00.000
24862,"Not Specified",0.03,12.28,6.35,1553,"Tara Powers Underwood","Regular Air","Small Business","Office Supplies","Paper","Small Box","Staples Premium Bright 1-Part Blank Computer Paper",0.38,"United States","South","Mississippi","Greenville",38701,2015-03-22 00:00:00.000,2015-03-24 00:00:00.000,68.676,7,87.53,87484,2015-03-22 00:00:00.000
18295,"Not Specified",0.08,22.84,11.54,1556,"Carol Wood","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1964",0.39,"United States","South","Virginia","Alexandria",22304,2015-06-01 00:00:00.000,2015-06-03 00:00:00.000,-477.372,9,195.16,87425,2015-06-01 00:00:00.000
19130,"High",0.02,11.34,11.25,1561,"Edwin Coley","Regular Air","Corporate","Office Supplies","Paper","Small Box","Staples 1 Part Blank Computer Paper",0.36,"United States","Central","Texas","Mansfield",76063,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,-155.21,9,105.75,88093,2015-03-01 00:00:00.000
21146,"Medium",0.1,55.98,13.88,1625,"Molly Browning","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1882",0.36,"United States","East","New York","Glen Cove",11542,2015-03-27 00:00:00.000,2015-03-29 00:00:00.000,300.0465,8,434.85,90600,2015-03-27 00:00:00.000
5358,"Not Specified",0.08,4.98,4.7,1682,"Julie Edwards","Regular Air","Consumer","Office Supplies","Paper","Small Box","Staples Copy Paper (20Lb. and 84 Bright)",0.38,"United States","Central","Illinois","Chicago",60611,2015-03-14 00:00:00.000,2015-03-15 00:00:00.000,-56.35,47,225.98,38080,2015-03-14 00:00:00.000
23358,"Not Specified",0.08,4.98,4.7,1683,"Wesley Corbett","Regular Air","Consumer","Office Supplies","Paper","Small Box","Staples Copy Paper (20Lb. and 84 Bright)",0.38,"United States","Central","Texas","Conroe",77301,2015-03-14 00:00:00.000,2015-03-15 00:00:00.000,-56.35,12,57.7,90613,2015-03-14 00:00:00.000
19482,"Not Specified",0.07,30.98,5.76,1693,"Melinda Thornton","Regular Air","Consumer","Office Supplies","Paper","Small Box","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0.4,"United States","South","Virginia","Reston",20190,2015-01-23 00:00:00.000,2015-01-25 00:00:00.000,-28.798,11,343.79,90189,2015-01-23 00:00:00.000
8389,"High",0.02,30.98,17.08,1733,"Nina Horne Kelly","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 197",0.4,"United States","East","District of Columbia","Washington",20012,2015-06-28 00:00:00.000,2015-06-29 00:00:00.000,-32.28,13,438.25,59937,2015-06-28 00:00:00.000
26389,"High",0.02,30.98,17.08,1735,"Eric West","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 197",0.4,"United States","East","New York","Hempstead",11550,2015-06-28 00:00:00.000,2015-06-29 00:00:00.000,-16.14,3,101.13,88444,2015-06-28 00:00:00.000
20278,"Not Specified",0.08,5.78,5.67,1776,"Charlotte Patterson","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1978",0.36,"United States","Central","Indiana","Terre Haute",47802,2015-02-04 00:00:00.000,2015-02-05 00:00:00.000,-53.898,19,106.57,89941,2015-02-04 00:00:00.000
20553,"Not Specified",0.02,5.98,5.46,1828,"Stacey Lucas","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983",0.36,"United States","Central","Iowa","Cedar Falls",50613,2015-02-19 00:00:00.000,2015-02-20 00:00:00.000,-47.12,7,44.8,86956,2015-02-19 00:00:00.000
23590,"High",0.01,5.98,5.46,1837,"Herbert Williamson","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983",0.36,"United States","West","California","San Gabriel",91776,2015-04-19 00:00:00.000,2015-04-21 00:00:00.000,-18.8784,4,28,86600,2015-04-19 00:00:00.000
19416,"Medium",0.06,22.84,8.18,1873,"Lisa Kim","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1991",0.39,"United States","South","Florida","Palm Beach Gardens",33403,2015-01-17 00:00:00.000,2015-01-17 00:00:00.000,-357.924,7,152.49,90099,2015-01-17 00:00:00.000
18284,"Not Specified",0.09,5.78,5.67,1882,"Anita Kent","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1978",0.36,"United States","East","New Jersey","Linden",7036,2015-03-01 00:00:00.000,2015-03-03 00:00:00.000,-7.96,1,11.35,87378,2015-03-01 00:00:00.000
20372,"Medium",0.07,5.98,5.35,1946,"Teresa Wallace","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1947",0.4,"United States","East","Pennsylvania","Mount Lebanon",15228,2015-01-26 00:00:00.000,2015-01-28 00:00:00.000,-37.1752,3,18.31,86331,2015-01-26 00:00:00.000
3684,"Low",0.02,9.99,11.59,1959,"Bonnie Matthews Rowland","Regular Air","Home Office","Office Supplies","Paper","Small Box","Hammermill Color Copier Paper (28Lb. and 96 Bright)",0.4,"United States","South","Florida","Miami",33916,2015-04-18 00:00:00.000,2015-04-27 00:00:00.000,-171.1577,43,475.42,26342,2015-04-18 00:00:00.000
