Row ID,Customer ID,Customer Name,Segment
9236,"LR-16915","Lena Radford","Consumer"
9237,"LR-16915","Lena Radford","Consumer"
9238,"LR-16915","Lena Radford","Consumer"
9239,"MM-17260","Magdelene Morse","Consumer"
9249,"SW-20275","Scott Williamson","Consumer"
9250,"SW-20275","Scott Williamson","Consumer"
9253,"DO-13645","Doug O'Connell","Consumer"
9254,"DO-13645","Doug O'Connell","Consumer"
9255,"GA-14725","Guy Armstrong","Consumer"
9256,"GA-14725","Guy Armstrong","Consumer"
9257,"GA-14725","Guy Armstrong","Consumer"
9258,"GA-14725","Guy Armstrong","Consumer"
9259,"GA-14725","Guy Armstrong","Consumer"
9260,"GA-14725","Guy Armstrong","Consumer"
9261,"JL-15505","Jeremy Lonsdale","Consumer"
9263,"FM-14380","Fred McMath","Consumer"
9264,"FM-14380","Fred McMath","Consumer"
9268,"CS-11950","Carlos Soltero","Consumer"
9269,"CS-11950","Carlos Soltero","Consumer"
9270,"PK-19075","Pete Kriz","Consumer"
9271,"PK-19075","Pete Kriz","Consumer"
9274,"AH-10210","Alan Hwang","Consumer"
9278,"SC-20305","Sean Christensen","Consumer"
9279,"SC-20305","Sean Christensen","Consumer"
9280,"SC-20305","Sean Christensen","Consumer"
9282,"CB-12025","Cassandra Brandow","Consumer"
9283,"EH-14185","Evan Henry","Consumer"
9284,"LW-17215","Luke Weiss","Consumer"
9286,"JH-15820","John Huston","Consumer"
9289,"TB-21625","Trudy Brown","Consumer"
9291,"TT-21220","Thomas Thornton","Consumer"
9292,"TT-21220","Thomas Thornton","Consumer"
9294,"TB-21625","Trudy Brown","Consumer"
9307,"CA-12265","Christina Anderson","Consumer"
9308,"CA-12265","Christina Anderson","Consumer"
9309,"CA-12265","Christina Anderson","Consumer"
9310,"CA-12265","Christina Anderson","Consumer"
9312,"DW-13540","Don Weiss","Consumer"
9313,"DW-13540","Don Weiss","Consumer"
9316,"JH-16180","Justin Hirsh","Consumer"
9317,"JH-16180","Justin Hirsh","Consumer"
9318,"DK-13090","Dave Kipp","Consumer"
9322,"SM-20005","Sally Matthias","Consumer"
9323,"SM-20005","Sally Matthias","Consumer"
9324,"DB-13660","Duane Benoit","Consumer"
9325,"DB-13660","Duane Benoit","Consumer"
9326,"DB-13660","Duane Benoit","Consumer"
9327,"PF-19225","Phillip Flathmann","Consumer"
9328,"PF-19225","Phillip Flathmann","Consumer"
9329,"PF-19225","Phillip Flathmann","Consumer"
9330,"AJ-10945","Ashley Jarboe","Consumer"
9331,"EB-14110","Eugene Barchas","Consumer"
9333,"SS-20410","Shahid Shariari","Consumer"
9334,"SS-20410","Shahid Shariari","Consumer"
9335,"AG-10900","Arthur Gainer","Consumer"
9336,"AG-10900","Arthur Gainer","Consumer"
9349,"DN-13690","Duane Noonan","Consumer"
9350,"DN-13690","Duane Noonan","Consumer"
9353,"RO-19780","Rose O'Brian","Consumer"
9354,"RO-19780","Rose O'Brian","Consumer"
9366,"JF-15415","Jennifer Ferguson","Consumer"
9367,"RD-19480","Rick Duston","Consumer"
9368,"RD-19480","Rick Duston","Consumer"
9374,"CS-11950","Carlos Soltero","Consumer"
9376,"AJ-10945","Ashley Jarboe","Consumer"
9377,"PO-18865","Patrick O'Donnell","Consumer"
9379,"GM-14500","Gene McClure","Consumer"
9380,"CC-12670","Craig Carreira","Consumer"
9381,"CC-12670","Craig Carreira","Consumer"
9382,"CC-12670","Craig Carreira","Consumer"
9383,"CC-12670","Craig Carreira","Consumer"
9384,"CC-12670","Craig Carreira","Consumer"
9386,"SF-20200","Sarah Foster","Consumer"
9387,"RM-19375","Raymond Messe","Consumer"
9388,"RM-19375","Raymond Messe","Consumer"
9389,"RM-19375","Raymond Messe","Consumer"
9390,"RM-19375","Raymond Messe","Consumer"
9394,"MW-18220","Mitch Webber","Consumer"
9395,"MW-18220","Mitch Webber","Consumer"
9396,"MW-18220","Mitch Webber","Consumer"
9397,"MW-18220","Mitch Webber","Consumer"
9398,"MW-18220","Mitch Webber","Consumer"
9399,"MW-18220","Mitch Webber","Consumer"
9400,"SC-20845","Sung Chung","Consumer"
9401,"BD-11500","Bradley Drucker","Consumer"
9402,"LP-17080","Liz Pelletier","Consumer"
9403,"NP-18700","Nora Preis","Consumer"
9404,"NP-18700","Nora Preis","Consumer"
9408,"LC-17140","Logan Currie","Consumer"
9409,"LC-17140","Logan Currie","Consumer"
9410,"WB-21850","William Brown","Consumer"
9411,"WB-21850","William Brown","Consumer"
9413,"SC-20305","Sean Christensen","Consumer"
9415,"JC-15775","John Castell","Consumer"
9416,"JC-15775","John Castell","Consumer"
9417,"JC-15775","John Castell","Consumer"
9426,"LW-17215","Luke Weiss","Consumer"
9427,"AH-10585","Angele Hood","Consumer"
9433,"SC-20725","Steven Cartwright","Consumer"
9434,"SC-20725","Steven Cartwright","Consumer"
9435,"SC-20725","Steven Cartwright","Consumer"
9436,"SC-20725","Steven Cartwright","Consumer"
9437,"BM-11785","Bryan Mills","Consumer"
9438,"CD-11920","Carlos Daly","Consumer"
9439,"GM-14680","Greg Matthias","Consumer"
9441,"BW-11065","Barry Weirich","Consumer"
9442,"RE-19405","Ricardo Emerson","Consumer"
9446,"KB-16315","Karl Braun","Consumer"
9447,"AC-10660","Anna Chung","Consumer"
9448,"DN-13690","Duane Noonan","Consumer"
9450,"TS-21340","Toby Swindell","Consumer"
9459,"SJ-20500","Shirley Jackson","Consumer"
9460,"SJ-20500","Shirley Jackson","Consumer"
9464,"JS-16030","Joy Smith","Consumer"
9465,"JC-15775","John Castell","Consumer"
9467,"CD-12280","Christina DeMoss","Consumer"
9468,"CD-12280","Christina DeMoss","Consumer"
9469,"CD-12280","Christina DeMoss","Consumer"
9470,"CD-12280","Christina DeMoss","Consumer"
9471,"CD-12280","Christina DeMoss","Consumer"
9472,"CD-12280","Christina DeMoss","Consumer"
9473,"CD-12280","Christina DeMoss","Consumer"
9474,"CD-12280","Christina DeMoss","Consumer"
9479,"SS-20410","Shahid Shariari","Consumer"
9480,"SS-20410","Shahid Shariari","Consumer"
9481,"SS-20410","Shahid Shariari","Consumer"
9482,"HG-14845","Harry Greene","Consumer"
9487,"NF-18385","Natalie Fritzler","Consumer"
9489,"EM-13960","Eric Murdock","Consumer"
9491,"CM-12385","Christopher Martinez","Consumer"
9492,"CM-12385","Christopher Martinez","Consumer"
9493,"EC-14050","Erin Creighton","Consumer"
9496,"VM-21835","Vivian Mathis","Consumer"
9497,"VM-21835","Vivian Mathis","Consumer"
9501,"CM-12235","Chris McAfee","Consumer"
9502,"KW-16570","Kelly Williams","Consumer"
9503,"MM-17920","Michael Moore","Consumer"
9504,"MM-17920","Michael Moore","Consumer"
9507,"RD-19900","Ruben Dartt","Consumer"
9508,"RD-19900","Ruben Dartt","Consumer"
9509,"RD-19900","Ruben Dartt","Consumer"
9510,"RD-19900","Ruben Dartt","Consumer"
9511,"LM-17065","Liz MacKendrick","Consumer"
9513,"KT-16480","Kean Thornton","Consumer"
9514,"BE-11410","Bobby Elias","Consumer"
9516,"DL-13315","Delfina Latchford","Consumer"
9517,"MS-17710","Maurice Satty","Consumer"
9518,"MS-17710","Maurice Satty","Consumer"
9519,"MS-17710","Maurice Satty","Consumer"
9520,"MM-18055","Michelle Moray","Consumer"
9522,"SG-20605","Speros Goranitis","Consumer"
9523,"SG-20605","Speros Goranitis","Consumer"
9524,"SG-20605","Speros Goranitis","Consumer"
9533,"BW-11200","Ben Wallace","Consumer"
9534,"BW-11200","Ben Wallace","Consumer"
9535,"BW-11200","Ben Wallace","Consumer"
9536,"BW-11200","Ben Wallace","Consumer"
9537,"TS-21610","Troy Staebel","Consumer"
9539,"AA-10375","Allen Armold","Consumer"
9540,"AA-10375","Allen Armold","Consumer"
9552,"SC-20020","Sam Craven","Consumer"
9555,"EB-14110","Eugene Barchas","Consumer"
9556,"EB-14110","Eugene Barchas","Consumer"
9558,"EB-14170","Evan Bailliet","Consumer"
9559,"SM-20905","Susan MacKendrick","Consumer"
9560,"SM-20905","Susan MacKendrick","Consumer"
9561,"SM-20905","Susan MacKendrick","Consumer"
9562,"SM-20905","Susan MacKendrick","Consumer"
9563,"SM-20905","Susan MacKendrick","Consumer"
9564,"SM-20905","Susan MacKendrick","Consumer"
9566,"TG-21640","Trudy Glocke","Consumer"
9567,"TG-21640","Trudy Glocke","Consumer"
9568,"TG-21640","Trudy Glocke","Consumer"
9570,"MB-17305","Maria Bertelson","Consumer"
9571,"MB-17305","Maria Bertelson","Consumer"
9572,"MB-17305","Maria Bertelson","Consumer"
9573,"MB-17305","Maria Bertelson","Consumer"
9574,"MB-17305","Maria Bertelson","Consumer"
9575,"SF-20065","Sandra Flanagan","Consumer"
9576,"PS-18760","Pamela Stobb","Consumer"
9577,"PS-18760","Pamela Stobb","Consumer"
9578,"PS-18760","Pamela Stobb","Consumer"
9584,"SB-20185","Sarah Brown","Consumer"
9587,"BE-11410","Bobby Elias","Consumer"
9589,"AZ-10750","Annie Zypern","Consumer"
9594,"HZ-14950","Henia Zydlo","Consumer"
9595,"HZ-14950","Henia Zydlo","Consumer"
9600,"TP-21130","Theone Pippenger","Consumer"
9602,"JP-15520","Jeremy Pistek","Consumer"
9603,"TD-20995","Tamara Dahlen","Consumer"
9605,"EG-13900","Emily Grady","Consumer"
9608,"BF-11080","Bart Folk","Consumer"
9609,"BF-11080","Bart Folk","Consumer"
9610,"SC-20095","Sanjit Chand","Consumer"
9611,"SC-20095","Sanjit Chand","Consumer"
9612,"CS-11950","Carlos Soltero","Consumer"
9613,"BD-11320","Bill Donatelli","Consumer"
9624,"ME-17725","Max Engle","Consumer"
9625,"ME-17725","Max Engle","Consumer"
9626,"ME-17725","Max Engle","Consumer"
9628,"BT-11440","Bobby Trafton","Consumer"
9629,"MM-17920","Michael Moore","Consumer"
9630,"MM-17920","Michael Moore","Consumer"
9631,"NM-18520","Neoma Murray","Consumer"
9632,"NM-18520","Neoma Murray","Consumer"
9633,"MH-17455","Mark Hamilton","Consumer"
9634,"TC-21295","Toby Carlisle","Consumer"
9635,"TC-21295","Toby Carlisle","Consumer"
9636,"TC-21295","Toby Carlisle","Consumer"
9639,"EP-13915","Emily Phan","Consumer"
9640,"JH-15985","Joseph Holt","Consumer"
9645,"FO-14305","Frank Olsen","Consumer"
9646,"FO-14305","Frank Olsen","Consumer"
9647,"FO-14305","Frank Olsen","Consumer"
9648,"MW-18220","Mitch Webber","Consumer"
9649,"MW-18220","Mitch Webber","Consumer"
9650,"MS-17365","Maribeth Schnelling","Consumer"
9651,"MS-17365","Maribeth Schnelling","Consumer"
9652,"MS-17365","Maribeth Schnelling","Consumer"
9653,"MS-17365","Maribeth Schnelling","Consumer"
9656,"AS-10090","Adam Shillingsburg","Consumer"
9657,"AS-10090","Adam Shillingsburg","Consumer"
9658,"AS-10090","Adam Shillingsburg","Consumer"
9659,"AS-10090","Adam Shillingsburg","Consumer"
9660,"CS-12505","Cindy Stewart","Consumer"
9664,"MS-17770","Maxwell Schwartz","Consumer"
9666,"LC-16885","Lena Creighton","Consumer"
9667,"LC-16885","Lena Creighton","Consumer"
9668,"AF-10870","Art Ferguson","Consumer"
9669,"AF-10870","Art Ferguson","Consumer"
9670,"AH-10465","Amy Hunt","Consumer"
9672,"KL-16645","Ken Lonsdale","Consumer"
9675,"JL-15850","John Lucas","Consumer"
9676,"GM-14500","Gene McClure","Consumer"
9682,"EP-13915","Emily Phan","Consumer"
9683,"EP-13915","Emily Phan","Consumer"
9684,"EP-13915","Emily Phan","Consumer"
9685,"EP-13915","Emily Phan","Consumer"
9687,"KA-16525","Kelly Andreada","Consumer"
9689,"PG-18895","Paul Gonzalez","Consumer"
9690,"PG-18895","Paul Gonzalez","Consumer"
9692,"PO-18850","Patrick O'Brill","Consumer"
9699,"KM-16660","Khloe Miller","Consumer"
9700,"KM-16660","Khloe Miller","Consumer"
9701,"KM-16660","Khloe Miller","Consumer"
9702,"SP-20920","Susan Pistek","Consumer"
9706,"JS-16030","Joy Smith","Consumer"
9707,"CS-11950","Carlos Soltero","Consumer"
9708,"CS-11950","Carlos Soltero","Consumer"
9709,"CS-11950","Carlos Soltero","Consumer"
9710,"CS-11950","Carlos Soltero","Consumer"
9711,"MD-17350","Maribeth Dona","Consumer"
9712,"MD-17350","Maribeth Dona","Consumer"
9713,"MD-17350","Maribeth Dona","Consumer"
9714,"MD-17350","Maribeth Dona","Consumer"
9715,"MD-17350","Maribeth Dona","Consumer"
9716,"LD-17005","Lisa DeCherney","Consumer"
9718,"AT-10735","Annie Thurman","Consumer"
9719,"AT-10735","Annie Thurman","Consumer"
9720,"DK-13375","Dennis Kane","Consumer"
9722,"JF-15565","Jill Fjeld","Consumer"
9723,"JF-15565","Jill Fjeld","Consumer"
9725,"TB-21250","Tim Brockman","Consumer"
9726,"SC-20380","Shahid Collister","Consumer"
9727,"KM-16720","Kunst Miller","Consumer"
9728,"KM-16720","Kunst Miller","Consumer"
9729,"KM-16720","Kunst Miller","Consumer"
9730,"EB-14170","Evan Bailliet","Consumer"
9731,"EB-14170","Evan Bailliet","Consumer"
9732,"JE-15715","Joe Elijah","Consumer"
9743,"EP-13915","Emily Phan","Consumer"
9744,"JJ-15445","Jennifer Jackson","Consumer"
9745,"BE-11410","Bobby Elias","Consumer"
9746,"BP-11290","Beth Paige","Consumer"
9747,"BP-11290","Beth Paige","Consumer"
9748,"BH-11710","Brosina Hoffman","Consumer"
9749,"BH-11710","Brosina Hoffman","Consumer"
9751,"EP-13915","Emily Phan","Consumer"
9752,"EP-13915","Emily Phan","Consumer"
9754,"LC-16870","Lena Cacioppo","Consumer"
9755,"LC-16870","Lena Cacioppo","Consumer"
9756,"LC-16870","Lena Cacioppo","Consumer"
9757,"LC-16870","Lena Cacioppo","Consumer"
9758,"LC-16870","Lena Cacioppo","Consumer"
9759,"LC-16870","Lena Cacioppo","Consumer"
9765,"MC-18100","Mick Crebagga","Consumer"
9766,"DB-13660","Duane Benoit","Consumer"
9767,"DB-13660","Duane Benoit","Consumer"
9768,"LW-17215","Luke Weiss","Consumer"
9774,"PF-19225","Phillip Flathmann","Consumer"
9775,"LF-17185","Luke Foster","Consumer"
9776,"LF-17185","Luke Foster","Consumer"
9777,"LF-17185","Luke Foster","Consumer"
9778,"LF-17185","Luke Foster","Consumer"
9779,"LF-17185","Luke Foster","Consumer"
9780,"LF-17185","Luke Foster","Consumer"
9781,"CL-12565","Clay Ludtke","Consumer"
9782,"CL-12565","Clay Ludtke","Consumer"
9786,"ME-17725","Max Engle","Consumer"
9787,"BG-11035","Barry Gonzalez","Consumer"
9788,"CJ-12010","Caroline Jumper","Consumer"
9789,"CJ-12010","Caroline Jumper","Consumer"
9790,"CJ-12010","Caroline Jumper","Consumer"
9791,"CJ-12010","Caroline Jumper","Consumer"
9792,"KH-16360","Katherine Hughes","Consumer"
9793,"KH-16360","Katherine Hughes","Consumer"
9794,"KH-16360","Katherine Hughes","Consumer"
9795,"KH-16360","Katherine Hughes","Consumer"
9802,"JK-15730","Joe Kamberova","Consumer"
9803,"PJ-19015","Pauline Johnson","Consumer"
9804,"PJ-19015","Pauline Johnson","Consumer"
9805,"PJ-19015","Pauline Johnson","Consumer"
9808,"JW-15955","Joni Wasserman","Consumer"
9809,"PT-19090","Pete Takahito","Consumer"
9810,"TB-21595","Troy Blackwell","Consumer"
9811,"TB-21595","Troy Blackwell","Consumer"
9812,"CB-12025","Cassandra Brandow","Consumer"
9813,"CB-12025","Cassandra Brandow","Consumer"
9814,"CB-12025","Cassandra Brandow","Consumer"
9815,"CB-12025","Cassandra Brandow","Consumer"
9823,"BD-11605","Brian Dahlen","Consumer"
9824,"BD-11605","Brian Dahlen","Consumer"
9825,"BD-11605","Brian Dahlen","Consumer"
9826,"BD-11605","Brian Dahlen","Consumer"
9827,"BD-11605","Brian Dahlen","Consumer"
9830,"NF-18385","Natalie Fritzler","Consumer"
9831,"SC-20305","Sean Christensen","Consumer"
9832,"SC-20305","Sean Christensen","Consumer"
9833,"GA-14515","George Ashbrook","Consumer"
9835,"WB-21850","William Brown","Consumer"
9836,"WB-21850","William Brown","Consumer"
9837,"DL-12865","Dan Lawera","Consumer"
9838,"DL-12865","Dan Lawera","Consumer"
9839,"DL-12865","Dan Lawera","Consumer"
9840,"DL-12865","Dan Lawera","Consumer"
9841,"DL-12865","Dan Lawera","Consumer"
9842,"DL-12865","Dan Lawera","Consumer"
9843,"DL-12865","Dan Lawera","Consumer"
9844,"RE-19450","Richard Eichhorn","Consumer"
9845,"RE-19450","Richard Eichhorn","Consumer"
9846,"RE-19450","Richard Eichhorn","Consumer"
9855,"GA-14515","George Ashbrook","Consumer"
9856,"GA-14515","George Ashbrook","Consumer"
9857,"GA-14515","George Ashbrook","Consumer"
9872,"MH-17455","Mark Hamilton","Consumer"
9873,"MH-17455","Mark Hamilton","Consumer"
9876,"RF-19840","Roy Französisch","Consumer"
9880,"JK-15370","Jay Kimmel","Consumer"
9882,"LL-16840","Lauren Leatherbury","Consumer"
9883,"LL-16840","Lauren Leatherbury","Consumer"
9887,"SG-20605","Speros Goranitis","Consumer"
9888,"CA-12265","Christina Anderson","Consumer"
9889,"RD-19585","Rob Dowd","Consumer"
9896,"MM-17920","Michael Moore","Consumer"
9897,"JF-15415","Jennifer Ferguson","Consumer"
9898,"LP-17095","Liz Preis","Consumer"
9899,"LP-17095","Liz Preis","Consumer"
9901,"SC-20845","Sung Chung","Consumer"
9902,"SC-20845","Sung Chung","Consumer"
9903,"SC-20845","Sung Chung","Consumer"
9904,"DP-13000","Darren Powers","Consumer"
9905,"DP-13000","Darren Powers","Consumer"
9915,"TM-21010","Tamara Manning","Consumer"
9916,"TM-21010","Tamara Manning","Consumer"
9917,"TM-21010","Tamara Manning","Consumer"
9918,"TM-21010","Tamara Manning","Consumer"
9919,"JF-15190","Jamie Frazer","Consumer"
9923,"JF-15490","Jeremy Farry","Consumer"
9929,"IM-15055","Ionia McGrath","Consumer"
9930,"IM-15055","Ionia McGrath","Consumer"
9931,"KH-16510","Keith Herrera","Consumer"
9932,"KH-16510","Keith Herrera","Consumer"
9933,"KH-16510","Keith Herrera","Consumer"
9934,"JK-15205","Jamie Kunitz","Consumer"
9935,"AS-10240","Alan Shonely","Consumer"
9936,"AS-10240","Alan Shonely","Consumer"
9937,"SC-20575","Sonia Cooley","Consumer"
9942,"JL-15835","John Lee","Consumer"
9943,"MD-17350","Maribeth Dona","Consumer"
9944,"MD-17350","Maribeth Dona","Consumer"
9960,"AJ-10945","Ashley Jarboe","Consumer"
9964,"AS-10240","Alan Shonely","Consumer"
9968,"RB-19435","Richard Bierner","Consumer"
9969,"RB-19435","Richard Bierner","Consumer"
9970,"RB-19435","Richard Bierner","Consumer"
9973,"RC-19960","Ryan Crowe","Consumer"
9981,"SW-20455","Shaun Weien","Consumer"
9982,"TB-21055","Ted Butterfield","Consumer"
9983,"RC-19960","Ryan Crowe","Consumer"
9984,"RC-19960","Ryan Crowe","Consumer"
9985,"DV-13465","Dianna Vittorini","Consumer"
9986,"DV-13465","Dianna Vittorini","Consumer"
9987,"ML-17410","Maris LaWare","Consumer"
9990,"TB-21400","Tom Boeckenhauer","Consumer"
9991,"DB-13060","Dave Brooks","Consumer"
9992,"DB-13060","Dave Brooks","Consumer"
9993,"DB-13060","Dave Brooks","Consumer"
9994,"CC-12220","Chris Cortes","Consumer"
3,"DV-13045","Darrin Van Huff","Corporate"
22,"KB-16585","Ken Black","Corporate"
23,"KB-16585","Ken Black","Corporate"
36,"GH-14485","Gene Hale","Corporate"
37,"GH-14485","Gene Hale","Corporate"
42,"LC-16930","Linda Cazamias","Corporate"
43,"RA-19885","Ruben Ausman","Corporate"
44,"ES-14080","Erin Smith","Corporate"
45,"ON-18715","Odella Nelson","Corporate"
46,"ON-18715","Odella Nelson","Corporate"
54,"JM-15265","Janet Molinari","Corporate"
55,"JM-15265","Janet Molinari","Corporate"
68,"BS-11590","Brendan Sweed","Corporate"
69,"BS-11590","Brendan Sweed","Corporate"
76,"KB-16600","Ken Brennan","Corporate"
77,"KB-16600","Ken Brennan","Corporate"
78,"KB-16600","Ken Brennan","Corporate"
80,"SC-20770","Stewart Carmichael","Corporate"
81,"SC-20770","Stewart Carmichael","Corporate"
84,"JC-16105","Julie Creighton","Corporate"
90,"JS-15685","Jim Sink","Corporate"
91,"JS-15685","Jim Sink","Corporate"
92,"JS-15685","Jim Sink","Corporate"
99,"ER-13855","Elpida Rittenbach","Corporate"
111,"CV-12805","Cynthia Voltz","Corporate"
119,"GG-14650","Greg Guthrie","Corporate"
131,"DW-13585","Dorothy Wardle","Corporate"
132,"DW-13585","Dorothy Wardle","Corporate"
133,"DW-13585","Dorothy Wardle","Corporate"
141,"JD-15895","Jonathan Doherty","Corporate"
142,"SH-19975","Sally Hughsby","Corporate"
143,"SH-19975","Sally Hughsby","Corporate"
144,"SH-19975","Sally Hughsby","Corporate"
148,"JE-16165","Justin Ellison","Corporate"
149,"JE-16165","Justin Ellison","Corporate"
150,"JE-16165","Justin Ellison","Corporate"
151,"JE-16165","Justin Ellison","Corporate"
154,"SP-20650","Stephanie Phelps","Corporate"
155,"SP-20650","Stephanie Phelps","Corporate"
156,"SP-20650","Stephanie Phelps","Corporate"
175,"JB-15400","Jennifer Braxton","Corporate"
176,"JB-15400","Jennifer Braxton","Corporate"
181,"DK-13150","David Kendrick","Corporate"
182,"DK-13150","David Kendrick","Corporate"
188,"AM-10360","Alice McCarthy","Corporate"
189,"AM-10360","Alice McCarthy","Corporate"
195,"MZ-17515","Mary Zewe","Corporate"
199,"FH-14365","Fred Hopkins","Corporate"
200,"FH-14365","Fred Hopkins","Corporate"
205,"HK-14890","Heather Kirkland","Corporate"
212,"MS-17980","Michael Stewart","Corporate"
213,"VW-21775","Victoria Wilson","Corporate"
214,"VW-21775","Victoria Wilson","Corporate"
215,"VW-21775","Victoria Wilson","Corporate"
216,"VW-21775","Victoria Wilson","Corporate"
217,"VW-21775","Victoria Wilson","Corporate"
226,"DS-13180","David Smith","Corporate"
227,"DS-13180","David Smith","Corporate"
228,"DS-13180","David Smith","Corporate"
231,"EA-14035","Erin Ashbrook","Corporate"
237,"DB-13120","David Bremer","Corporate"
255,"DR-12880","Dan Reichenbach","Corporate"
256,"DR-12880","Dan Reichenbach","Corporate"
257,"DR-12880","Dan Reichenbach","Corporate"
258,"DR-12880","Dan Reichenbach","Corporate"
262,"Dl-13600","Dorris liebe","Corporate"
263,"SB-20290","Sean Braxton","Corporate"
264,"SB-20290","Sean Braxton","Corporate"
267,"CB-12535","Claudia Bergmann","Corporate"
269,"CA-12310","Christine Abelman","Corporate"
270,"CA-12310","Christine Abelman","Corporate"
271,"KH-16690","Kristen Hastings","Corporate"
275,"BB-10990","Barry Blumstein","Corporate"
276,"BB-10990","Barry Blumstein","Corporate"
277,"AG-10495","Andrew Gjertsen","Corporate"
278,"AG-10495","Andrew Gjertsen","Corporate"
279,"AG-10495","Andrew Gjertsen","Corporate"
280,"AG-10495","Andrew Gjertsen","Corporate"
287,"AH-10195","Alan Haines","Corporate"
288,"AH-10195","Alan Haines","Corporate"
289,"AH-10195","Alan Haines","Corporate"
294,"KL-16555","Kelly Lampkin","Corporate"
295,"KL-16555","Kelly Lampkin","Corporate"
296,"KL-16555","Kelly Lampkin","Corporate"
297,"KL-16555","Kelly Lampkin","Corporate"
298,"KL-16555","Kelly Lampkin","Corporate"
299,"JD-15895","Jonathan Doherty","Corporate"
300,"JD-15895","Jonathan Doherty","Corporate"
301,"JD-15895","Jonathan Doherty","Corporate"
302,"JD-15895","Jonathan Doherty","Corporate"
303,"JD-15895","Jonathan Doherty","Corporate"
305,"AS-10225","Alan Schoenberger","Corporate"
306,"KB-16600","Ken Brennan","Corporate"
310,"BP-11185","Ben Peterman","Corporate"
311,"BP-11185","Ben Peterman","Corporate"
312,"BP-11185","Ben Peterman","Corporate"
313,"BP-11185","Ben Peterman","Corporate"
314,"TS-21205","Thomas Seio","Corporate"
315,"AG-10525","Andy Gerbode","Corporate"
316,"AG-10525","Andy Gerbode","Corporate"
317,"SP-20860","Sung Pak","Corporate"
323,"FA-14230","Frank Atkinson","Corporate"
324,"GK-14620","Grace Kelly","Corporate"
325,"GK-14620","Grace Kelly","Corporate"
326,"DJ-13510","Don Jones","Corporate"
338,"AC-10420","Alyssa Crouse","Corporate"
339,"AC-10420","Alyssa Crouse","Corporate"
341,"JD-15895","Jonathan Doherty","Corporate"
342,"JD-15895","Jonathan Doherty","Corporate"
343,"JD-15895","Jonathan Doherty","Corporate"
344,"JD-15895","Jonathan Doherty","Corporate"
359,"HK-14890","Heather Kirkland","Corporate"
360,"VB-21745","Victoria Brennan","Corporate"
361,"VB-21745","Victoria Brennan","Corporate"
367,"MK-17905","Michael Kennedy","Corporate"
368,"MK-17905","Michael Kennedy","Corporate"
369,"MK-17905","Michael Kennedy","Corporate"
370,"MK-17905","Michael Kennedy","Corporate"
377,"MM-18280","Muhammed MacIntyre","Corporate"
378,"AR-10405","Allen Rosenblatt","Corporate"
382,"AS-10285","Alejandro Savely","Corporate"
383,"AS-10285","Alejandro Savely","Corporate"
384,"LA-16780","Laura Armstrong","Corporate"
387,"DK-13225","Dean Katz","Corporate"
388,"DK-13225","Dean Katz","Corporate"
394,"BP-11095","Bart Pistole","Corporate"
396,"SS-20140","Saphhira Shifley","Corporate"
397,"SS-20140","Saphhira Shifley","Corporate"
404,"SP-20650","Stephanie Phelps","Corporate"
415,"KC-16675","Kimberly Carter","Corporate"
416,"KC-16675","Kimberly Carter","Corporate"
419,"VB-21745","Victoria Brennan","Corporate"
420,"SP-20860","Sung Pak","Corporate"
421,"SP-20860","Sung Pak","Corporate"
423,"MP-17965","Michael Paige","Corporate"
424,"MP-17965","Michael Paige","Corporate"
426,"JM-15265","Janet Molinari","Corporate"
427,"JM-15265","Janet Molinari","Corporate"
429,"KH-16630","Ken Heidel","Corporate"
439,"BB-11545","Brenda Bowman","Corporate"
440,"CV-12805","Cynthia Voltz","Corporate"
454,"EB-13705","Ed Braxton","Corporate"
455,"EB-13705","Ed Braxton","Corporate"
456,"KH-16630","Ken Heidel","Corporate"
469,"DS-13180","David Smith","Corporate"
471,"MH-17785","Maya Herman","Corporate"
478,"KH-16690","Kristen Hastings","Corporate"
480,"JG-15805","John Grady","Corporate"
481,"JG-15805","John Grady","Corporate"
501,"MY-17380","Maribeth Yedwab","Corporate"
502,"MY-17380","Maribeth Yedwab","Corporate"
503,"MY-17380","Maribeth Yedwab","Corporate"
504,"MY-17380","Maribeth Yedwab","Corporate"
505,"MY-17380","Maribeth Yedwab","Corporate"
506,"EB-13705","Ed Braxton","Corporate"
523,"MC-17605","Matt Connell","Corporate"
532,"KB-16240","Karen Bern","Corporate"
542,"ES-14080","Erin Smith","Corporate"
549,"DK-13225","Dean Katz","Corporate"
550,"DK-13225","Dean Katz","Corporate"
551,"DK-13225","Dean Katz","Corporate"
555,"DK-13225","Dean Katz","Corporate"
567,"EB-13840","Ellis Ballard","Corporate"
568,"EB-13840","Ellis Ballard","Corporate"
569,"EB-13840","Ellis Ballard","Corporate"
570,"EB-13840","Ellis Ballard","Corporate"
611,"NB-18655","Nona Balk","Corporate"
612,"NB-18655","Nona Balk","Corporate"
613,"GD-14590","Giulietta Dortch","Corporate"
614,"GD-14590","Giulietta Dortch","Corporate"
617,"NG-18355","Nat Gilpin","Corporate"
618,"NG-18355","Nat Gilpin","Corporate"
619,"NG-18355","Nat Gilpin","Corporate"
620,"NG-18355","Nat Gilpin","Corporate"
621,"NG-18355","Nat Gilpin","Corporate"
623,"SF-20965","Sylvia Foulston","Corporate"
624,"SF-20965","Sylvia Foulston","Corporate"
625,"SF-20965","Sylvia Foulston","Corporate"
