CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,UserName,Domain,IncomeLevel,BirthYear_CC,Current Age,Parent,FullName_CC,Customer Priority
25604,"Mr.","Martin","Vance",1969-03-27 00:00:00.000,"S","M","martin9@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","N","Mr. Martin Vance","martin9","Adventure Works","Average",1969,53,"No","Mr. Martin Vance","Standard"
26290,"Mr.","Noah","Chen",1973-07-02 00:00:00.000,"S","M","noah22@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Noah Chen","noah22","Adventure Works","Average",1973,49,"Yes","Mr. Noah Chen","Standard"
26299,"Mr.","Y.","Yong",1972-07-27 00:00:00.000,"S","M","y0@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","N","Mr. Y. Yong","y0","Adventure Works","Average",1972,50,"Yes","Mr. Y. Yong","Standard"
27076,"Mr.","Dakota","Russell",1971-09-22 00:00:00.000,"M","M","dakota16@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Dakota Russell","dakota16","Adventure Works","Average",1971,51,"Yes","Mr. Dakota Russell","Standard"
27077,"Mr.","Robert","Henderson",1972-09-03 00:00:00.000,"S","M","robert18@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","N","Mr. Robert Henderson","robert18","Adventure Works","Average",1972,50,"Yes","Mr. Robert Henderson","Standard"
27130,"Mr.","Eric","Parker",1969-07-02 00:00:00.000,"S","M","eric41@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","Y","Mr. Eric Parker","eric41","Adventure Works","Average",1969,53,"No","Mr. Eric Parker","Standard"
27131,"Mr.","Edgar","Madan",1969-08-16 00:00:00.000,"S","M","edgar8@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","N","Mr. Edgar Madan","edgar8","Adventure Works","Average",1969,53,"No","Mr. Edgar Madan","Standard"
27256,"Mr.","Caleb","Lopez",1972-07-26 00:00:00.000,"M","M","caleb49@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Caleb Lopez","caleb49","Adventure Works","Average",1972,50,"Yes","Mr. Caleb Lopez","Standard"
28523,"Mr.","Charles","James",1969-01-09 00:00:00.000,"S","M","charles46@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","Y","Mr. Charles James","charles46","Adventure Works","Average",1969,53,"No","Mr. Charles James","Standard"
28649,"Mr.","Nathan","Martinez",1972-10-12 00:00:00.000,"S","M","nathan51@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Nathan Martinez","nathan51","Adventure Works","Average",1972,50,"Yes","Mr. Nathan Martinez","Standard"
28702,"Mr.","Danny","Martin",1969-08-06 00:00:00.000,"S","M","danny0@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","N","Mr. Danny Martin","danny0","Adventure Works","Average",1969,53,"No","Mr. Danny Martin","Standard"
28704,"Mr.","Roy","Ruiz",1969-03-05 00:00:00.000,"M","M","roy23@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","Y","Mr. Roy Ruiz","roy23","Adventure Works","Average",1969,53,"No","Mr. Roy Ruiz","Standard"
28804,"Mr.","Wyatt","Allen",1972-12-13 00:00:00.000,"S","M","wyatt26@adventure-works.com",60000,0,"Graduate Degree","Skilled Manual","Y","Mr. Wyatt Allen","wyatt26","Adventure Works","Average",1972,50,"No","Mr. Wyatt Allen","Standard"
28818,"Mr.","Dwayne","Hernandez",1972-05-02 00:00:00.000,"M","M","dwayne3@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","N","Mr. Dwayne Hernandez","dwayne3","Adventure Works","Average",1972,50,"Yes","Mr. Dwayne Hernandez","Standard"
28823,"Mr.","Xavier","Brown",1972-11-17 00:00:00.000,"M","M","xavier4@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Xavier Brown","xavier4","Adventure Works","Average",1972,50,"Yes","Mr. Xavier Brown","Standard"
28824,"Mr.","Brandon","Gonzales",1972-11-08 00:00:00.000,"S","M","brandon14@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Brandon Gonzales","brandon14","Adventure Works","Average",1972,50,"Yes","Mr. Brandon Gonzales","Standard"
28825,"Mr.","Caleb","Hernandez",1972-08-04 00:00:00.000,"M","M","caleb45@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Caleb Hernandez","caleb45","Adventure Works","Average",1972,50,"Yes","Mr. Caleb Hernandez","Standard"
28826,"Mr.","Jack","Sharma",1972-07-13 00:00:00.000,"M","M","jack31@adventure-works.com",60000,1,"Graduate Degree","Skilled Manual","Y","Mr. Jack Sharma","jack31","Adventure Works","Average",1972,50,"Yes","Mr. Jack Sharma","Standard"
11672,"Mr.","Chad","Jai",1966-09-21 00:00:00.000,"M","M","chad13@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Chad Jai","chad13","Adventure Works","Average",1966,56,"Yes","Mr. Chad Jai","Standard"
11699,"Mr.","Chase","Peterson",1963-03-16 00:00:00.000,"S","M","chase5@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Chase Peterson","chase5","Adventure Works","Average",1963,59,"Yes","Mr. Chase Peterson","Standard"
11809,"Mr.","Juan","Gray",1968-01-02 00:00:00.000,"M","M","juan16@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Juan Gray","juan16","Adventure Works","Average",1968,54,"Yes","Mr. Juan Gray","Standard"
12295,"Mr.","Dwayne","Gomez",1945-03-21 00:00:00.000,"S","M","dwayne1@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Dwayne Gomez","dwayne1","Adventure Works","Average",1945,77,"Yes","Mr. Dwayne Gomez","Standard"
12913,"Mr.","Benjamin","Moore",1968-02-23 00:00:00.000,"M","M","benjamin42@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Benjamin Moore","benjamin42","Adventure Works","Average",1968,54,"Yes","Mr. Benjamin Moore","Standard"
12921,"Mr.","Wyatt","Lee",1966-07-03 00:00:00.000,"S","M","wyatt23@adventure-works.com",60000,3,"Bachelors","Skilled Manual","N","Mr. Wyatt Lee","wyatt23","Adventure Works","Average",1966,56,"Yes","Mr. Wyatt Lee","Standard"
12923,"Mr.","Fernando","Wright",1966-08-21 00:00:00.000,"S","M","fernando26@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Fernando Wright","fernando26","Adventure Works","Average",1966,56,"Yes","Mr. Fernando Wright","Standard"
12924,"Mr.","Devon","Chande",1966-10-09 00:00:00.000,"M","M","devon12@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Devon Chande","devon12","Adventure Works","Average",1966,56,"Yes","Mr. Devon Chande","Standard"
13475,"Mr.","Charles","Allen",1954-05-05 00:00:00.000,"M","M","charles29@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Charles Allen","charles29","Adventure Works","Average",1954,68,"Yes","Mr. Charles Allen","Standard"
13476,"Mr.","Timothy","Hall",1954-08-21 00:00:00.000,"M","M","timothy46@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Timothy Hall","timothy46","Adventure Works","Average",1954,68,"Yes","Mr. Timothy Hall","Standard"
13877,"Mr.","Adam","Lal",1968-08-19 00:00:00.000,"M","M","adam25@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Adam Lal","adam25","Adventure Works","Average",1968,54,"Yes","Mr. Adam Lal","Standard"
13878,"Mr.","Sebastian","Gray",1968-07-04 00:00:00.000,"M","M","sebastian7@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Sebastian Gray","sebastian7","Adventure Works","Average",1968,54,"Yes","Mr. Sebastian Gray","Standard"
13879,"Mr.","Derrick","Hernandez",1968-09-08 00:00:00.000,"S","M","derrick4@adventure-works.com",60000,2,"Bachelors","Skilled Manual","N","Mr. Derrick Hernandez","derrick4","Adventure Works","Average",1968,54,"Yes","Mr. Derrick Hernandez","Standard"
13880,"Mr.","Marshall","Kumar",1968-03-15 00:00:00.000,"S","M","marshall29@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Marshall Kumar","marshall29","Adventure Works","Average",1968,54,"Yes","Mr. Marshall Kumar","Standard"
14487,"Mr.","Seth","Hall",1954-10-06 00:00:00.000,"M","M","seth23@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Seth Hall","seth23","Adventure Works","Average",1954,68,"Yes","Mr. Seth Hall","Standard"
14578,"Mr.","Jonathan","Carter",1968-01-09 00:00:00.000,"M","M","jonathan39@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Jonathan Carter","jonathan39","Adventure Works","Average",1968,54,"Yes","Mr. Jonathan Carter","Standard"
14579,"Mr.","Luis","Henderson",1968-10-23 00:00:00.000,"S","M","luis3@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Luis Henderson","luis3","Adventure Works","Average",1968,54,"Yes","Mr. Luis Henderson","Standard"
15400,"Mr.","Samuel","Roberts",1954-09-19 00:00:00.000,"M","M","samuel34@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Samuel Roberts","samuel34","Adventure Works","Average",1954,68,"Yes","Mr. Samuel Roberts","Standard"
15402,"Mr.","Connor","Evans",1954-08-16 00:00:00.000,"M","M","connor29@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Connor Evans","connor29","Adventure Works","Average",1954,68,"Yes","Mr. Connor Evans","Standard"
15403,"Mr.","Jeremiah","Ross",1954-09-06 00:00:00.000,"M","M","jeremiah27@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Jeremiah Ross","jeremiah27","Adventure Works","Average",1954,68,"Yes","Mr. Jeremiah Ross","Standard"
15986,"Mr.","Dalton","Sanchez",1954-09-11 00:00:00.000,"S","M","dalton89@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Dalton Sanchez","dalton89","Adventure Works","Average",1954,68,"Yes","Mr. Dalton Sanchez","Standard"
16108,"Mr.","Bryce","Howard",1964-06-24 00:00:00.000,"S","M","bryce10@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Bryce Howard","bryce10","Adventure Works","Average",1964,58,"Yes","Mr. Bryce Howard","Standard"
16109,"Mr.","Adam","Turner",1964-07-05 00:00:00.000,"S","M","adam35@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Adam Turner","adam35","Adventure Works","Average",1964,58,"Yes","Mr. Adam Turner","Standard"
16110,"Mr.","Brandon","Long",1964-07-01 00:00:00.000,"M","M","brandon7@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Brandon Long","brandon7","Adventure Works","Average",1964,58,"Yes","Mr. Brandon Long","Standard"
16885,"Mr.","Garrett","Cook",1954-06-06 00:00:00.000,"M","M","garrett26@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Garrett Cook","garrett26","Adventure Works","Average",1954,68,"Yes","Mr. Garrett Cook","Standard"
16886,"Mr.","Aidan","Flores",1954-10-19 00:00:00.000,"M","M","aidan13@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Aidan Flores","aidan13","Adventure Works","Average",1954,68,"Yes","Mr. Aidan Flores","Standard"
16887,"Mr.","Cody","Rivera",1954-08-11 00:00:00.000,"M","M","cody8@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Cody Rivera","cody8","Adventure Works","Average",1954,68,"Yes","Mr. Cody Rivera","Standard"
16889,"Mr.","Daniel","Rodriguez",1954-09-06 00:00:00.000,"S","M","daniel21@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Daniel Rodriguez","daniel21","Adventure Works","Average",1954,68,"Yes","Mr. Daniel Rodriguez","Standard"
16890,"Mr.","Timothy","Reed",1954-03-03 00:00:00.000,"M","M","timothy22@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Timothy Reed","timothy22","Adventure Works","Average",1954,68,"Yes","Mr. Timothy Reed","Standard"
16975,"Mr.","Benjamin","Lee",1966-06-10 00:00:00.000,"M","M","benjamin37@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Benjamin Lee","benjamin37","Adventure Works","Average",1966,56,"Yes","Mr. Benjamin Lee","Standard"
16992,"Mr.","Lucas","Watson",1964-09-16 00:00:00.000,"S","M","lucas71@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Lucas Watson","lucas71","Adventure Works","Average",1964,58,"Yes","Mr. Lucas Watson","Standard"
16993,"Mr.","Russell","Rai",1964-08-18 00:00:00.000,"M","M","russell20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Russell Rai","russell20","Adventure Works","Average",1964,58,"Yes","Mr. Russell Rai","Standard"
17616,"Mr.","Daniel","Weisman",1964-09-16 00:00:00.000,"S","M","daniel4@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Daniel Weisman","daniel4","Adventure Works","Average",1964,58,"Yes","Mr. Daniel Weisman","Standard"
17618,"Mr.","Ramon","Liu",1964-09-15 00:00:00.000,"M","M","ramon3@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Ramon Liu","ramon3","Adventure Works","Average",1964,58,"Yes","Mr. Ramon Liu","Standard"
18602,"Mr.","Patrick","Ramirez",1964-11-18 00:00:00.000,"M","M","patrick13@adventure-works.com",60000,5,"Bachelors","Skilled Manual","Y","Mr. Patrick Ramirez","patrick13","Adventure Works","Average",1964,58,"Yes","Mr. Patrick Ramirez","Standard"
18605,"Mr.","David","Wright",1964-11-16 00:00:00.000,"S","M","david35@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. David Wright","david35","Adventure Works","Average",1964,58,"Yes","Mr. David Wright","Standard"
18606,"Mr.","Wyatt","Green",1964-10-25 00:00:00.000,"S","M","wyatt34@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Wyatt Green","wyatt34","Adventure Works","Average",1964,58,"Yes","Mr. Wyatt Green","Standard"
18608,"Mr.","Ian","Phillips",1964-04-17 00:00:00.000,"M","M","ian36@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Ian Phillips","ian36","Adventure Works","Average",1964,58,"Yes","Mr. Ian Phillips","Standard"
18854,"Mr.","Hunter","Turner",1954-05-25 00:00:00.000,"M","M","hunter34@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Hunter Turner","hunter34","Adventure Works","Average",1954,68,"Yes","Mr. Hunter Turner","Standard"
18855,"Mr.","Robert","Zhang",1954-05-22 00:00:00.000,"S","M","robert35@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Robert Zhang","robert35","Adventure Works","Average",1954,68,"Yes","Mr. Robert Zhang","Standard"
18856,"Mr.","Thomas","Green",1954-03-15 00:00:00.000,"M","M","thomas50@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Thomas Green","thomas50","Adventure Works","Average",1954,68,"Yes","Mr. Thomas Green","Standard"
18857,"Mr.","Sebastian","Sanders",1954-07-04 00:00:00.000,"M","M","sebastian3@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Sebastian Sanders","sebastian3","Adventure Works","Average",1954,68,"Yes","Mr. Sebastian Sanders","Standard"
18858,"Mr.","Miguel","Parker",1954-05-05 00:00:00.000,"S","M","miguel42@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Miguel Parker","miguel42","Adventure Works","Average",1954,68,"Yes","Mr. Miguel Parker","Standard"
19151,"Mr.","Ian","Cooper",1964-08-17 00:00:00.000,"S","M","ian75@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Ian Cooper","ian75","Adventure Works","Average",1964,58,"Yes","Mr. Ian Cooper","Standard"
19153,"Mr.","Dylan","Griffin",1964-03-25 00:00:00.000,"M","M","dylan20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Dylan Griffin","dylan20","Adventure Works","Average",1964,58,"Yes","Mr. Dylan Griffin","Standard"
19157,"Mr.","Eduardo","Thompson",1964-12-26 00:00:00.000,"S","M","eduardo14@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Eduardo Thompson","eduardo14","Adventure Works","Average",1964,58,"Yes","Mr. Eduardo Thompson","Standard"
19159,"Mr.","Richard","Gonzalez",1964-05-15 00:00:00.000,"M","M","richard28@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Richard Gonzalez","richard28","Adventure Works","Average",1964,58,"Yes","Mr. Richard Gonzalez","Standard"
19716,"Mr.","Logan","Martin",1954-04-26 00:00:00.000,"S","M","logan66@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Logan Martin","logan66","Adventure Works","Average",1954,68,"Yes","Mr. Logan Martin","Standard"
19717,"Mr.","Edward","Hill",1954-08-06 00:00:00.000,"S","M","edward5@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Edward Hill","edward5","Adventure Works","Average",1954,68,"Yes","Mr. Edward Hill","Standard"
20030,"Mr.","Alexander","Harris",1964-03-21 00:00:00.000,"M","M","alexander17@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Alexander Harris","alexander17","Adventure Works","Average",1964,58,"Yes","Mr. Alexander Harris","Standard"
20031,"Mr.","Devin","James",1964-05-11 00:00:00.000,"S","M","devin61@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Devin James","devin61","Adventure Works","Average",1964,58,"Yes","Mr. Devin James","Standard"
20032,"Mr.","Marcus","Walker",1964-03-11 00:00:00.000,"S","M","marcus24@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Marcus Walker","marcus24","Adventure Works","Average",1964,58,"Yes","Mr. Marcus Walker","Standard"
20374,"Mr.","Fernando","Adams",1954-06-15 00:00:00.000,"M","M","fernando31@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Fernando Adams","fernando31","Adventure Works","Average",1954,68,"Yes","Mr. Fernando Adams","Standard"
20676,"Mr.","Carlos","Parker",1966-09-21 00:00:00.000,"M","M","carlos25@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Carlos Parker","carlos25","Adventure Works","Average",1966,56,"Yes","Mr. Carlos Parker","Standard"
20694,"Mr.","Daniel","Anderson",1964-04-12 00:00:00.000,"M","M","daniel7@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Daniel Anderson","daniel7","Adventure Works","Average",1964,58,"Yes","Mr. Daniel Anderson","Standard"
20695,"Mr.","Joshua","Brown",1964-02-08 00:00:00.000,"M","M","joshua6@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Joshua Brown","joshua6","Adventure Works","Average",1964,58,"Yes","Mr. Joshua Brown","Standard"
20696,"Mr.","Ethan","Gonzales",1964-06-21 00:00:00.000,"M","M","ethan13@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Ethan Gonzales","ethan13","Adventure Works","Average",1964,58,"Yes","Mr. Ethan Gonzales","Standard"
20698,"Mr.","Darren","Chandra",1964-03-19 00:00:00.000,"M","M","darren4@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Darren Chandra","darren4","Adventure Works","Average",1964,58,"Yes","Mr. Darren Chandra","Standard"
20699,"Mr.","Hunter","Wang",1964-02-13 00:00:00.000,"S","M","hunter19@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Hunter Wang","hunter19","Adventure Works","Average",1964,58,"Yes","Mr. Hunter Wang","Standard"
20700,"Mr.","Marcus","Scott",1964-08-02 00:00:00.000,"M","M","marcus32@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Marcus Scott","marcus32","Adventure Works","Average",1964,58,"Yes","Mr. Marcus Scott","Standard"
21329,"Mr.","Wyatt","Brown",1954-01-02 00:00:00.000,"M","M","wyatt4@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Wyatt Brown","wyatt4","Adventure Works","Average",1954,68,"Yes","Mr. Wyatt Brown","Standard"
21331,"Mr.","Timothy","James",1954-03-10 00:00:00.000,"S","M","timothy9@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Timothy James","timothy9","Adventure Works","Average",1954,68,"Yes","Mr. Timothy James","Standard"
21639,"Mr.","Anthony","Wilson",1964-03-26 00:00:00.000,"M","M","anthony16@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Anthony Wilson","anthony16","Adventure Works","Average",1964,58,"Yes","Mr. Anthony Wilson","Standard"
21640,"Mr.","Charles","Cooper",1964-04-07 00:00:00.000,"M","M","charles57@adventure-works.com",60000,5,"Bachelors","Skilled Manual","N","Mr. Charles Cooper","charles57","Adventure Works","Average",1964,58,"Yes","Mr. Charles Cooper","Standard"
21643,"Mr.","Wyatt","Diaz",1964-08-15 00:00:00.000,"M","M","wyatt50@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Wyatt Diaz","wyatt50","Adventure Works","Average",1964,58,"Yes","Mr. Wyatt Diaz","Standard"
21645,"Mr.","Spencer","Alexander",1964-08-07 00:00:00.000,"M","M","spencer21@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Spencer Alexander","spencer21","Adventure Works","Average",1964,58,"Yes","Mr. Spencer Alexander","Standard"
22109,"Mr.","Jonathan","Mitchell",1954-02-02 00:00:00.000,"M","M","jonathan40@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","Mr. Jonathan Mitchell","jonathan40","Adventure Works","Average",1954,68,"Yes","Mr. Jonathan Mitchell","Standard"
22110,"Mr.","Eduardo","King",1954-08-08 00:00:00.000,"M","M","eduardo27@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Eduardo King","eduardo27","Adventure Works","Average",1954,68,"Yes","Mr. Eduardo King","Standard"
22263,"Mr.","Patrick","Blue",1966-05-27 00:00:00.000,"M","M","patrick19@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Patrick Blue","patrick19","Adventure Works","Average",1966,56,"Yes","Mr. Patrick Blue","Standard"
22283,"Mr.","Eduardo","Davis",1964-07-05 00:00:00.000,"S","M","eduardo4@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Eduardo Davis","eduardo4","Adventure Works","Average",1964,58,"Yes","Mr. Eduardo Davis","Standard"
22286,"Mr.","Gabriel","Hughes",1964-08-12 00:00:00.000,"M","M","gabriel8@adventure-works.com",60000,5,"Bachelors","Skilled Manual","Y","Mr. Gabriel Hughes","gabriel8","Adventure Works","Average",1964,58,"Yes","Mr. Gabriel Hughes","Standard"
22289,"Mr.","Thomas","Long",1964-05-14 00:00:00.000,"M","M","thomas11@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Thomas Long","thomas11","Adventure Works","Average",1964,58,"Yes","Mr. Thomas Long","Standard"
23179,"Mr.","Jordan","Phillips",1966-02-22 00:00:00.000,"M","M","jordan60@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Jordan Phillips","jordan60","Adventure Works","Average",1966,56,"Yes","Mr. Jordan Phillips","Standard"
23207,"Mr.","Dalton","Baker",1964-07-13 00:00:00.000,"M","M","dalton32@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Dalton Baker","dalton32","Adventure Works","Average",1964,58,"Yes","Mr. Dalton Baker","Standard"
23209,"Mr.","Lucas","Lewis",1964-06-04 00:00:00.000,"S","M","lucas35@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Lucas Lewis","lucas35","Adventure Works","Average",1964,58,"Yes","Mr. Lucas Lewis","Standard"
23366,"Mr.","Fernando","Campbell",1964-02-24 00:00:00.000,"S","M","fernando40@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Fernando Campbell","fernando40","Adventure Works","Average",1964,58,"Yes","Mr. Fernando Campbell","Standard"
23846,"Mr.","Aidan","Diaz",1969-06-20 00:00:00.000,"M","M","aidan23@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Aidan Diaz","aidan23","Adventure Works","Average",1969,53,"Yes","Mr. Aidan Diaz","Standard"
23847,"Mr.","Chad","Sharma",1969-03-01 00:00:00.000,"S","M","chad11@adventure-works.com",60000,2,"Bachelors","Skilled Manual","N","Mr. Chad Sharma","chad11","Adventure Works","Average",1969,53,"Yes","Mr. Chad Sharma","Standard"
23875,"Mr.","Sean","Green",1966-05-20 00:00:00.000,"M","M","sean48@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","Mr. Sean Green","sean48","Adventure Works","Average",1966,56,"Yes","Mr. Sean Green","Standard"
24325,"Mr.","Jason","Perry",1964-12-15 00:00:00.000,"M","M","jason5@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Jason Perry","jason5","Adventure Works","Average",1964,58,"Yes","Mr. Jason Perry","Standard"
24326,"Mr.","Adam","Bryant",1964-10-16 00:00:00.000,"M","M","adam15@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Adam Bryant","adam15","Adventure Works","Average",1964,58,"Yes","Mr. Adam Bryant","Standard"
24327,"Mr.","Evan","Rogers",1964-10-08 00:00:00.000,"M","M","evan20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","Mr. Evan Rogers","evan20","Adventure Works","Average",1964,58,"Yes","Mr. Evan Rogers","Standard"
24432,"Mr.","Dalton","Reed",1954-06-13 00:00:00.000,"M","M","dalton92@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","Mr. Dalton Reed","dalton92","Adventure Works","Average",1954,68,"Yes","Mr. Dalton Reed","Standard"
24794,"Mr.","Cody","Sanchez",1969-10-03 00:00:00.000,"M","M","cody17@adventure-works.com",60000,1,"Bachelors","Skilled Manual","Y","Mr. Cody Sanchez","cody17","Adventure Works","Average",1969,53,"Yes","Mr. Cody Sanchez","Standard"
24797,"Mr.","Dylan","Flores",1969-11-05 00:00:00.000,"S","M","dylan11@adventure-works.com",60000,2,"Bachelors","Skilled Manual","N","Mr. Dylan Flores","dylan11","Adventure Works","Average",1969,53,"Yes","Mr. Dylan Flores","Standard"
24798,"Mr.","Lawrence","Moreno",1969-05-27 00:00:00.000,"S","M","lawrence4@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Lawrence Moreno","lawrence4","Adventure Works","Average",1969,53,"Yes","Mr. Lawrence Moreno","Standard"
24799,"Mr.","Byron","Sanz",1969-11-05 00:00:00.000,"S","M","byron14@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","Mr. Byron Sanz","byron14","Adventure Works","Average",1969,53,"Yes","Mr. Byron Sanz","Standard"
24996,"Mr.","Dylan","Miller",1953-03-07 00:00:00.000,"M","M","dylan33@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Dylan Miller","dylan33","Adventure Works","Average",1953,69,"Yes","Mr. Dylan Miller","Standard"
24997,"Mr.","Melvin","Kumar",1953-10-01 00:00:00.000,"S","M","melvin8@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","Mr. Melvin Kumar","melvin8","Adventure Works","Average",1953,69,"Yes","Mr. Melvin Kumar","Standard"
25068,"Mr.","Robert","Shan",1964-06-21 00:00:00.000,"S","M","robert42@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","Mr. Robert Shan","robert42","Adventure Works","Average",1964,58,"Yes","Mr. Robert Shan","Standard"
