CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Customer Age,Age,Age Breakdown,Date of Most Recent Purchase,Customer Lifetime,Customer Status
22997,609,"AW00022997","","Lucas","","Williams",False,1968-09-22 00:00:00.000,"M","","M","lucas15@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"9204 Pelican Loop","","907-555-0167",2008-02-19 00:00:00.000,"1-2 Miles","Lucas Williams",54,53,"45-54",2008-02-19 00:00:00.000,0,"Active"
23125,616,"AW00023125","","Madeline","","Scott",False,1973-11-21 00:00:00.000,"S","","F","madeline13@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"515 Bayview Ct.","","807-555-0123",2008-02-02 00:00:00.000,"0-1 Miles","Madeline Scott",49,48,"45-54",2008-02-02 00:00:00.000,0,"Active"
24308,553,"AW00024308","","Destiny","","Sanders",False,1973-01-25 00:00:00.000,"S","","F","destiny47@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"2266 Bonifacio Street","","171-555-0117",2008-06-28 00:00:00.000,"2-5 Miles","Destiny Sanders",49,49,"45-54",2008-06-28 00:00:00.000,0,"Active"
24521,623,"AW00024521","","Jordyn","","Wood",False,1972-09-12 00:00:00.000,"S","","F","jordyn1@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"33 RiverRock Dr","","999-555-0183",2007-08-20 00:00:00.000,"0-1 Miles","Jordyn Wood",50,49,"45-54",2007-08-20 00:00:00.000,0,"Active"
24522,369,"AW00024522","","Alex","","Perez",False,1968-09-09 00:00:00.000,"M","","M","alex31@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"194 Barberry Court","","698-555-0174",2007-08-08 00:00:00.000,"0-1 Miles","Alex Perez",54,53,"45-54",2007-08-08 00:00:00.000,0,"Active"
25286,374,"AW00025286","","Zachary","","Powell",False,1972-09-04 00:00:00.000,"S","","M","zachary7@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"3115 Warmcastle Ct","","615-555-0121",2007-12-12 00:00:00.000,"0-1 Miles","Zachary Powell",50,49,"45-54",2007-12-12 00:00:00.000,0,"Active"
25287,52,"AW00025287","","Paige","","Sanders",False,1972-11-16 00:00:00.000,"S","","F","paige26@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"243 Pine Dr","","569-555-0191",2006-08-01 00:00:00.000,"0-1 Miles","Paige Sanders",50,49,"45-54",2007-11-29 00:00:00.000,15,"Active"
25288,51,"AW00025288","","Jordyn","","Flores",False,1968-09-08 00:00:00.000,"S","","F","jordyn12@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"6228 Rivewview","","554-555-0169",2006-08-19 00:00:00.000,"0-1 Miles","Jordyn Flores",54,53,"45-54",2007-11-19 00:00:00.000,15,"Active"
25289,546,"AW00025289","","Amanda","","Bradley",False,1968-09-01 00:00:00.000,"S","","F","amanda5@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"6797 Almondtree Circle","","240-555-0134",2007-12-26 00:00:00.000,"0-1 Miles","Amanda Bradley",54,53,"45-54",2007-12-26 00:00:00.000,0,"Active"
27449,358,"AW00027449","","Bryan","","Cox",False,1968-02-05 00:00:00.000,"S","","M","bryan11@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"8457 East 63rd Street","","658-555-0173",2007-05-02 00:00:00.000,"1-2 Miles","Bryan Cox",54,54,"45-54",2008-04-07 00:00:00.000,11,"Active"
28072,53,"AW00028072","","Alyssa","","Morris",False,1968-02-19 00:00:00.000,"M","","F","alyssa26@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"4187 Banbury Loop","","722-555-0183",2008-05-01 00:00:00.000,"0-1 Miles","Alyssa Morris",54,54,"45-54",2008-05-01 00:00:00.000,0,"Active"
29042,51,"AW00029042","","Edward","","Jackson",False,1968-02-02 00:00:00.000,"M","","M","edward34@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"7353 Algiers Drive","","183-555-0137",2007-07-15 00:00:00.000,"1-2 Miles","Edward Jackson",54,54,"45-54",2007-07-15 00:00:00.000,0,"Inactive"
29043,70,"AW00029043","","Luke","","Alexander",False,1968-07-15 00:00:00.000,"M","","M","luke8@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"1383 Button Court","","129-555-0118",2007-07-20 00:00:00.000,"1-2 Miles","Luke Alexander",54,54,"45-54",2007-07-20 00:00:00.000,0,"Inactive"
11127,361,"AW00011127","","Jan","","Edwards",False,1975-10-21 00:00:00.000,"M","","F","jan11@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"9409 The Alameda","","111-555-0118",2007-10-12 00:00:00.000,"5-10 Miles","Jan Edwards",47,46,"45-54",2008-04-03 00:00:00.000,6,"Active"
11128,635,"AW00011128","","Samantha","","Long",False,1975-12-05 00:00:00.000,"M","","F","samantha35@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"1606 Alderwood Lane","","175-555-0139",2007-12-21 00:00:00.000,"5-10 Miles","Samantha Long",47,46,"45-54",2008-02-13 00:00:00.000,2,"Active"
12016,310,"AW00012016","","Meredith","","Serrano",False,1975-12-13 00:00:00.000,"S","","F","meredith40@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",0,1,"7440 Dorset Way","","335-555-0184",2006-05-17 00:00:00.000,"0-1 Miles","Meredith Serrano",47,46,"45-54",2007-12-03 00:00:00.000,19,"Active"
16717,51,"AW00016717","","Masaki","","Umeda",False,1975-04-11 00:00:00.000,"M","","F","masaki0@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"3505 Graham St.","","154-555-0148",2007-10-13 00:00:00.000,"5-10 Miles","Masaki Umeda",47,47,"45-54",2008-03-20 00:00:00.000,5,"Active"
16719,302,"AW00016719","","Trevor","","Russell",False,1975-01-11 00:00:00.000,"S","","M","trevor20@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"7063 S. 107th Street","","367-555-0124",2008-04-21 00:00:00.000,"5-10 Miles","Trevor Russell",47,47,"45-54",2008-04-21 00:00:00.000,0,"Active"
18752,345,"AW00018752","","Samantha","","Walker",False,1975-06-27 00:00:00.000,"S","","F","samantha24@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"8241 Seawind Dr.","","171-555-0197",2007-09-23 00:00:00.000,"5-10 Miles","Samantha Walker",47,47,"45-54",2007-09-23 00:00:00.000,0,"Active"
19634,307,"AW00019634","","Gregory","","Nath",False,1975-04-11 00:00:00.000,"M","","M","gregory22@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"3505 Graham St.","","465-555-0134",2008-03-22 00:00:00.000,"5-10 Miles","Gregory Nath",47,47,"45-54",2008-03-22 00:00:00.000,0,"Active"
22009,312,"AW00022009","","Ross","","Alvarez",False,1975-02-09 00:00:00.000,"S","","M","ross25@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"490 Sepulveda Ct.","","152-555-0151",2007-09-19 00:00:00.000,"5-10 Miles","Ross Alvarez",47,47,"45-54",2007-09-19 00:00:00.000,0,"Active"
24486,307,"AW00024486","","Rafael","","Zeng",False,1975-08-22 00:00:00.000,"M","","M","rafael22@adventure-works.com",40000,0,0,"High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien",1,1,"6680 Brookdale Dr.","","787-555-0115",2007-08-05 00:00:00.000,"5-10 Miles","Rafael Zeng",47,46,"45-54",2007-08-05 00:00:00.000,0,"Active"
16195,222,"AW00016195","","Abby","","Perez",False,1973-04-12 00:00:00.000,"M","","F","abby18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Attaché de Presse","","1 (11) 500 555-0186",2007-11-23 00:00:00.000,"1-2 Miles","Abby Perez",49,49,"45-54",2007-11-23 00:00:00.000,0,"Active"
20059,220,"AW00020059","","Madison","","Washington",False,1971-01-06 00:00:00.000,"M","","F","madison25@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"826, rue de Berri","","1 (11) 500 555-0184",2008-01-16 00:00:00.000,"1-2 Miles","Madison Washington",51,51,"45-54",2008-01-16 00:00:00.000,0,"Active"
21097,124,"AW00021097","","Gary","","Ruiz",False,1977-06-21 00:00:00.000,"M","","M","gary12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Winter der Böck 5850","","1 (11) 500 555-0126",2008-02-20 00:00:00.000,"2-5 Miles","Gary Ruiz",45,45,"45-54",2008-02-20 00:00:00.000,0,"Active"
21116,231,"AW00021116","","Carson","","Russell",False,1976-12-13 00:00:00.000,"M","","M","carson19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7440 Dorset Way","","1 (11) 500 555-0118",2008-04-30 00:00:00.000,"2-5 Miles","Carson Russell",46,45,"45-54",2008-04-30 00:00:00.000,0,"Active"
24716,160,"AW00024716","","Colin","","Liu",False,1971-10-17 00:00:00.000,"M","","M","colin4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Postfach 2 77 77","","1 (11) 500 555-0159",2008-04-01 00:00:00.000,"1-2 Miles","Colin Liu",51,50,"45-54",2008-04-01 00:00:00.000,0,"Active"
25319,185,"AW00025319","","Ruben","","Chandra",False,1971-03-02 00:00:00.000,"M","","M","ruben2@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Midi-Couleurs","","1 (11) 500 555-0180",2008-05-24 00:00:00.000,"1-2 Miles","Ruben Chandra",51,51,"45-54",2008-05-24 00:00:00.000,0,"Active"
26878,120,"AW00026878","","Madeline","","Roberts",False,1976-02-16 00:00:00.000,"M","","F","madeline3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Höhenstr 9449","","1 (11) 500 555-0174",2007-11-10 00:00:00.000,"2-5 Miles","Madeline Roberts",46,46,"45-54",2007-11-10 00:00:00.000,0,"Active"
27160,128,"AW00027160","","Brandi","","Vazquez",False,1978-01-18 00:00:00.000,"M","","F","brandi14@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Im Himmelsweg 89","","1 (11) 500 555-0145",2008-04-10 00:00:00.000,"1-2 Miles","Brandi Vazquez",44,44,"35-44",2008-04-10 00:00:00.000,0,"Active"
28409,165,"AW00028409","","Bonnie","","Rai",False,1977-09-15 00:00:00.000,"M","","F","bonnie23@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Rykestr 8105","","1 (11) 500 555-0119",2007-08-09 00:00:00.000,"1-2 Miles","Bonnie Rai",45,44,"35-44",2007-08-09 00:00:00.000,0,"Active"
28559,224,"AW00028559","","Billy","","Gutierrez",False,1972-07-27 00:00:00.000,"M","","M","billy12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6, boulevard Tremblay","","1 (11) 500 555-0116",2006-09-11 00:00:00.000,"1-2 Miles","Billy Gutierrez",50,49,"45-54",2006-09-11 00:00:00.000,0,"Inactive"
29420,196,"AW00029420","","Linda","","Travers",False,1976-01-13 00:00:00.000,"M","","F","linda27@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"80, avenue des Champs-Elysées","","1 (11) 500 555-0169",2008-03-19 00:00:00.000,"2-5 Miles","Linda Travers",46,46,"45-54",2008-03-19 00:00:00.000,0,"Active"
11477,127,"AW00011477","","Tristan","","Hughes",False,1973-06-25 00:00:00.000,"S","","M","tristan12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Platz des Landtags 33","","1 (11) 500 555-0121",2008-03-28 00:00:00.000,"1-2 Miles","Tristan Hughes",49,49,"45-54",2008-03-28 00:00:00.000,0,"Active"
11593,183,"AW00011593","","Armando","","Moreno",False,1977-03-25 00:00:00.000,"S","","M","armando6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"121, rue de Cambrai","","1 (11) 500 555-0165",2005-07-24 00:00:00.000,"2-5 Miles","Armando Moreno",45,45,"45-54",2007-12-21 00:00:00.000,29,"Active"
11599,211,"AW00011599","","Melody","","Diaz",False,1977-09-16 00:00:00.000,"S","","F","melody3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Attaché de Presse","","1 (11) 500 555-0114",2005-07-21 00:00:00.000,"1-2 Miles","Melody Diaz",45,44,"35-44",2007-12-14 00:00:00.000,29,"Active"
12522,222,"AW00012522","","Brandy","","Sanchez",False,1976-09-07 00:00:00.000,"S","","F","brandy16@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"882, place du Tertre","","1 (11) 500 555-0197",2006-02-24 00:00:00.000,"1-2 Miles","Brandy Sanchez",46,45,"45-54",2008-04-13 00:00:00.000,26,"Active"
12740,229,"AW00012740","","Kathryn","","Goel",False,1972-11-27 00:00:00.000,"S","","F","kathryn17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"1086 Clayton Road","","1 (11) 500 555-0166",2008-06-26 00:00:00.000,"2-5 Miles","Kathryn Goel",50,49,"45-54",2008-07-03 00:00:00.000,1,"Active"
12748,221,"AW00012748","","Grace","","Bell",False,1971-08-11 00:00:00.000,"S","","F","grace30@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"81, route de Marseille","","1 (11) 500 555-0118",2008-01-31 00:00:00.000,"2-5 Miles","Grace Bell",51,50,"45-54",2008-01-31 00:00:00.000,0,"Active"
12749,207,"AW00012749","","Miguel","","Lee",False,1971-03-02 00:00:00.000,"S","","M","miguel22@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"26, rue de l´Esplanade","","1 (11) 500 555-0150",2006-04-29 00:00:00.000,"1-2 Miles","Miguel Lee",51,51,"45-54",2008-05-06 00:00:00.000,25,"Active"
13818,221,"AW00013818","","Dawn","","Chander",False,1978-08-20 00:00:00.000,"S","","F","dawn40@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"154, boulevard Tremblay","","1 (11) 500 555-0160",2007-08-04 00:00:00.000,"2-5 Miles","Dawn Chander",44,43,"35-44",2007-08-04 00:00:00.000,0,"Active"
13834,212,"AW00013834","","Naomi","","Suarez",False,1976-06-27 00:00:00.000,"S","","F","naomi19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7126, avenue de l´Europe","","1 (11) 500 555-0135",2008-05-12 00:00:00.000,"5-10 Miles","Naomi Suarez",46,46,"45-54",2008-05-12 00:00:00.000,0,"Active"
13835,196,"AW00013835","","Hailey","","Brooks",False,1976-03-04 00:00:00.000,"S","","F","hailey19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"90, route de Marseille","","1 (11) 500 555-0173",2008-02-29 00:00:00.000,"1-2 Miles","Hailey Brooks",46,46,"45-54",2008-02-29 00:00:00.000,0,"Active"
14694,271,"AW00014694","","Haley","","Parker",False,1973-03-28 00:00:00.000,"S","","F","haley47@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"5188 Duke Way","","1 (11) 500 555-0112",2007-09-08 00:00:00.000,"2-5 Miles","Haley Parker",49,49,"45-54",2007-12-06 00:00:00.000,3,"Active"
14711,160,"AW00014711","","Deborah","","Xu",False,1971-11-01 00:00:00.000,"S","","F","deborah9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Essener Straße 226","","1 (11) 500 555-0118",2007-09-28 00:00:00.000,"2-5 Miles","Deborah Xu",51,50,"45-54",2007-09-28 00:00:00.000,0,"Active"
14712,252,"AW00014712","","Eugene","","Liu",False,1971-11-22 00:00:00.000,"S","","M","eugene8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1828 Mt. Orange Place","","1 (11) 500 555-0185",2005-11-20 00:00:00.000,"2-5 Miles","Eugene Liu",51,50,"45-54",2008-04-06 00:00:00.000,29,"Active"
14842,117,"AW00014842","","Meagan","","Kim",False,1975-08-10 00:00:00.000,"S","","F","meagan1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Helsenbergbogen 6","","1 (11) 500 555-0117",2007-09-09 00:00:00.000,"5-10 Miles","Meagan Kim",47,46,"45-54",2007-09-09 00:00:00.000,0,"Active"
14843,243,"AW00014843","","Lee","","Vazquez",False,1975-07-07 00:00:00.000,"S","","M","lee13@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4982 Norse Ct.","","1 (11) 500 555-0186",2005-12-18 00:00:00.000,"1-2 Miles","Lee Vazquez",47,47,"45-54",2008-05-29 00:00:00.000,29,"Active"
14987,189,"AW00014987","","Misty","","Nara",False,1976-12-03 00:00:00.000,"S","","F","misty18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"111, quai Paul Doumer","","1 (11) 500 555-0154",2007-12-09 00:00:00.000,"5-10 Miles","Misty Nara",46,45,"45-54",2007-12-09 00:00:00.000,0,"Active"
15611,215,"AW00015611","","Michele","","Patel",False,1978-08-11 00:00:00.000,"S","","F","michele58@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"64, avenue des Laurentides","","1 (11) 500 555-0182",2007-12-16 00:00:00.000,"2-5 Miles","Michele Patel",44,43,"35-44",2007-12-16 00:00:00.000,0,"Active"
15612,259,"AW00015612","","Damien","","Ma",False,1978-04-07 00:00:00.000,"S","","M","damien12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4867 Glaze Dr","","1 (11) 500 555-0195",2007-11-09 00:00:00.000,"1-2 Miles","Damien Ma",44,44,"35-44",2007-12-30 00:00:00.000,1,"Active"
15613,221,"AW00015613","","Melinda","","Moreno",False,1978-09-15 00:00:00.000,"S","","F","melinda3@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7408, rue Maillard","","1 (11) 500 555-0155",2007-11-24 00:00:00.000,"1-2 Miles","Melinda Moreno",44,43,"35-44",2007-11-24 00:00:00.000,0,"Active"
15615,259,"AW00015615","","Erika","","Alvarez",False,1973-08-16 00:00:00.000,"S","","F","erika4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6837 Weber Bryan St.","","1 (11) 500 555-0171",2007-09-27 00:00:00.000,"2-5 Miles","Erika Alvarez",49,48,"45-54",2008-06-30 00:00:00.000,9,"Active"
15635,261,"AW00015635","","Sheila","","Martin",False,1971-08-24 00:00:00.000,"S","","F","sheila0@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7326 Kenmore","","1 (11) 500 555-0199",2007-11-14 00:00:00.000,"2-5 Miles","Sheila Martin",51,50,"45-54",2008-05-15 00:00:00.000,6,"Active"
16192,230,"AW00016192","","Marie","","Lopez",False,1978-06-04 00:00:00.000,"S","","F","marie18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5444 Flamingo Dr.","","1 (11) 500 555-0167",2007-08-01 00:00:00.000,"2-5 Miles","Marie Lopez",44,44,"35-44",2007-10-30 00:00:00.000,2,"Active"
16194,216,"AW00016194","","Katie","","Deng",False,1973-09-16 00:00:00.000,"S","","F","katie4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8858, avenue de Villiers","","1 (11) 500 555-0170",2007-09-25 00:00:00.000,"2-5 Miles","Katie Deng",49,48,"45-54",2007-09-25 00:00:00.000,0,"Active"
16198,236,"AW00016198","","Arthur","","Navarro",False,1972-10-13 00:00:00.000,"S","","M","arthur34@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"6607 Panoramic Avenue","","1 (11) 500 555-0117",2007-11-07 00:00:00.000,"2-5 Miles","Arthur Navarro",50,49,"45-54",2008-01-11 00:00:00.000,2,"Active"
16299,161,"AW00016299","","Alison","","Tang",False,1977-11-24 00:00:00.000,"S","","F","alison3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Nonnendamm 6999","","1 (11) 500 555-0131",2007-10-26 00:00:00.000,"2-5 Miles","Alison Tang",45,44,"35-44",2007-10-26 00:00:00.000,0,"Active"
16456,147,"AW00016456","","Larry","","Navarro",False,1975-07-13 00:00:00.000,"S","","M","larry12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Kapellstr 4924","","1 (11) 500 555-0117",2008-03-09 00:00:00.000,"5-10 Miles","Larry Navarro",47,47,"45-54",2008-03-09 00:00:00.000,0,"Active"
17086,155,"AW00017086","","Xavier","","Anderson",False,1973-10-09 00:00:00.000,"S","","M","xavier7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Krönerweg 5615","","1 (11) 500 555-0112",2007-02-15 00:00:00.000,"1-2 Miles","Xavier Anderson",49,48,"45-54",2007-08-17 00:00:00.000,6,"Active"
17098,275,"AW00017098","","Willie","","Shan",False,1972-01-16 00:00:00.000,"S","","M","willie29@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7845 Arcadia Place","","1 (11) 500 555-0114",2006-12-07 00:00:00.000,"1-2 Miles","Willie Shan",50,50,"45-54",2007-07-20 00:00:00.000,7,"Inactive"
17110,264,"AW00017110","","Meredith","","Garcia",False,1971-11-04 00:00:00.000,"S","","F","meredith14@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"1579 Plaza Rosa","","1 (11) 500 555-0125",2007-10-02 00:00:00.000,"2-5 Miles","Meredith Garcia",51,50,"45-54",2008-04-01 00:00:00.000,6,"Active"
17635,135,"AW00017635","","Terry","","Deng",False,1972-02-04 00:00:00.000,"S","","M","terry4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Westheimer Straße 6616","","1 (11) 500 555-0116",2007-03-20 00:00:00.000,"1-2 Miles","Terry Deng",50,50,"45-54",2007-09-19 00:00:00.000,6,"Active"
17636,158,"AW00017636","","Ross","","Srini",False,1972-03-22 00:00:00.000,"S","","M","ross8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Zur Lindung 46","","1 (11) 500 555-0169",2008-04-06 00:00:00.000,"2-5 Miles","Ross Srini",50,50,"45-54",2008-04-06 00:00:00.000,0,"Active"
17638,202,"AW00017638","","Clarence","","Zheng",False,1972-02-02 00:00:00.000,"S","","M","clarence12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"2086 Rotherham Dr.","","1 (11) 500 555-0132",2008-06-09 00:00:00.000,"2-5 Miles","Clarence Zheng",50,50,"45-54",2008-06-09 00:00:00.000,0,"Active"
17909,10,"AW00017909","","Joanna","","Ortega",False,1977-05-02 00:00:00.000,"S","","F","joanna20@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3076 Monti Dr","","1 (11) 500 555-0128",2005-10-22 00:00:00.000,"1-2 Miles","Joanna Ortega",45,45,"45-54",2008-02-07 00:00:00.000,28,"Active"
18030,268,"AW00018030","","Victor","","Torres",False,1976-02-09 00:00:00.000,"S","","M","victor12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5950 Dakota Lane","","1 (11) 500 555-0112",2007-09-07 00:00:00.000,"1-2 Miles","Victor Torres",46,46,"45-54",2007-09-07 00:00:00.000,0,"Active"
19182,206,"AW00019182","","Lance","","Dominguez",False,1972-05-22 00:00:00.000,"S","","M","lance12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8787, impasse Notre-Dame","","1 (11) 500 555-0135",2007-09-22 00:00:00.000,"2-5 Miles","Lance Dominguez",50,50,"45-54",2007-09-22 00:00:00.000,0,"Active"
19189,187,"AW00019189","","Morgan","","Price",False,1971-03-12 00:00:00.000,"S","","F","morgan70@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"5, rue Malar","","1 (11) 500 555-0160",2007-11-26 00:00:00.000,"2-5 Miles","Morgan Price",51,51,"45-54",2007-11-26 00:00:00.000,0,"Active"
19191,168,"AW00019191","","Keith","","Chande",False,1971-07-23 00:00:00.000,"S","","M","keith18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Räuscherweg 292","","1 (11) 500 555-0131",2007-12-10 00:00:00.000,"2-5 Miles","Keith Chande",51,51,"45-54",2007-12-10 00:00:00.000,0,"Active"
19354,176,"AW00019354","","Abby","","Madan",False,1977-03-01 00:00:00.000,"S","","F","abby6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Alte Landstr 5","","1 (11) 500 555-0171",2008-06-02 00:00:00.000,"1-2 Miles","Abby Madan",45,45,"45-54",2008-06-02 00:00:00.000,0,"Active"
