CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,TotalChildren,EducationLevel,Occupation,HomeOwner,Annual Income,Full Name,Email Username,Email Domain,Age,BirthYear,IncomeLevel,BirthYear_CC,CurrentAge,Parent,FullName_CC
17688,"Mr.","Pedro","Subram",1959-11-24 00:00:00.000,"M","M","pedro13@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Pedro Subram","pedro13","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Pedro Subram"
17698,"Mr.","Xavier","Butler",1971-11-20 00:00:00.000,"M","M","xavier54@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Xavier Butler","xavier54","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Xavier Butler"
17699,"Mr.","Jesse","Bell",1971-03-17 00:00:00.000,"M","M","jesse14@adventure-works.com",1,"Graduate Degree","Skilled Manual","N",60000,"Mr. Jesse Bell","jesse14","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Jesse Bell"
17872,"Mr.","Robert","Miller",1971-09-16 00:00:00.000,"M","M","robert65@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Robert Miller","robert65","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Robert Miller"
18368,"Mr.","Austin","Hughes",1971-02-09 00:00:00.000,"M","M","austin7@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Austin Hughes","austin7","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Austin Hughes"
18370,"Mr.","Tristan","Flores",1971-02-12 00:00:00.000,"M","M","tristan13@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Tristan Flores","tristan13","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Tristan Flores"
18645,"Mr.","Jordan","Bryant",1966-03-21 00:00:00.000,"M","M","jordan15@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jordan Bryant","jordan15","adventure works",53,1966,"Average",1966,56,"No","Mr. Jordan Bryant"
18646,"Mr.","Blake","Adams",1966-03-12 00:00:00.000,"M","M","blake33@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Blake Adams","blake33","adventure works",53,1966,"Average",1966,56,"No","Mr. Blake Adams"
18676,"Mr.","Jesse","Young",1959-03-07 00:00:00.000,"M","M","jesse41@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jesse Young","jesse41","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Jesse Young"
18677,"Mr.","Logan","Shan",1959-05-08 00:00:00.000,"M","M","logan4@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Logan Shan","logan4","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Logan Shan"
18678,"Mr.","Sean","Watson",1959-11-09 00:00:00.000,"S","M","sean7@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Sean Watson","sean7","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Sean Watson"
18685,"Mr.","Sean","Rogers",1971-05-28 00:00:00.000,"M","M","sean27@adventure-works.com",1,"Graduate Degree","Skilled Manual","N",60000,"Mr. Sean Rogers","sean27","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Sean Rogers"
18686,"Mr.","Logan","Coleman",1971-10-13 00:00:00.000,"S","M","logan8@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Logan Coleman","logan8","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Logan Coleman"
18799,"Mr.","Jacob","Lewis",1971-10-24 00:00:00.000,"M","M","jacob17@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jacob Lewis","jacob17","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Jacob Lewis"
18802,"Mr.","Mario","Shen",1971-10-11 00:00:00.000,"M","M","mario1@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Mario Shen","mario1","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Mario Shen"
18803,"Mr.","Cedric","Zheng",1971-11-27 00:00:00.000,"M","M","cedric19@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Cedric Zheng","cedric19","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Cedric Zheng"
18804,"Mr.","Aaron","Gonzales",1971-05-26 00:00:00.000,"M","M","aaron16@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Aaron Gonzales","aaron16","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Aaron Gonzales"
19200,"Mr.","Luke","Henderson",1966-03-25 00:00:00.000,"M","M","luke23@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Luke Henderson","luke23","adventure works",53,1966,"Average",1966,56,"No","Mr. Luke Henderson"
19201,"Mr.","Charles","Brooks",1966-10-27 00:00:00.000,"M","M","charles48@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Charles Brooks","charles48","adventure works",52,1966,"Average",1966,56,"No","Mr. Charles Brooks"
19233,"Mr.","Omar","Andersen",1959-05-06 00:00:00.000,"M","M","omar33@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Omar Andersen","omar33","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Omar Andersen"
19245,"Mr.","Isaiah","King",1971-02-27 00:00:00.000,"M","M","isaiah43@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Isaiah King","isaiah43","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Isaiah King"
19246,"Mr.","Carlos","Campbell",1971-08-09 00:00:00.000,"M","M","carlos34@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Carlos Campbell","carlos34","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Carlos Campbell"
19678,"Mr.","Martin","Rodriguez",1971-08-07 00:00:00.000,"M","M","martin3@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Martin Rodriguez","martin3","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Martin Rodriguez"
19679,"Mr.","Erick","Rana",1971-03-11 00:00:00.000,"M","M","erick11@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Erick Rana","erick11","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Erick Rana"
19683,"Mr.","Marcus","Parker",1972-01-07 00:00:00.000,"M","M","marcus45@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Marcus Parker","marcus45","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Marcus Parker"
20070,"Mr.","Richard","Morris",1966-04-09 00:00:00.000,"M","M","richard99@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Richard Morris","richard99","adventure works",53,1966,"Average",1966,56,"No","Mr. Richard Morris"
20071,"Mr.","Sean","Campbell",1966-02-03 00:00:00.000,"M","M","sean38@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Sean Campbell","sean38","adventure works",53,1966,"Average",1966,56,"No","Mr. Sean Campbell"
20126,"Mr.","Seth","Carter",1971-10-17 00:00:00.000,"M","M","seth37@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Seth Carter","seth37","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Seth Carter"
20127,"Mr.","Carlos","Sanders",1971-02-17 00:00:00.000,"M","M","carlos5@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Carlos Sanders","carlos5","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Carlos Sanders"
20128,"Mr.","Ian","Miller",1971-04-15 00:00:00.000,"M","M","ian7@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ian Miller","ian7","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Ian Miller"
20130,"Mr.","Jordan","Nelson",1971-08-21 00:00:00.000,"M","M","jordan63@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jordan Nelson","jordan63","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Jordan Nelson"
20319,"Mr.","Dylan","Alexander",1971-11-06 00:00:00.000,"M","M","dylan18@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Dylan Alexander","dylan18","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Dylan Alexander"
20645,"Mr.","Xavier","Stewart",1972-03-07 00:00:00.000,"M","M","xavier84@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Xavier Stewart","xavier84","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Xavier Stewart"
20646,"Mr.","Ryan","Chen",1972-05-24 00:00:00.000,"M","M","ryan29@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ryan Chen","ryan29","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Ryan Chen"
20738,"Mr.","Alex","Kelly",1966-07-22 00:00:00.000,"M","M","alex5@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Alex Kelly","alex5","adventure works",53,1966,"Average",1966,56,"No","Mr. Alex Kelly"
20778,"Mr.","Seth","Ramirez",1959-10-04 00:00:00.000,"M","M","seth80@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Seth Ramirez","seth80","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Seth Ramirez"
20780,"Mr.","Michael","White",1959-01-23 00:00:00.000,"M","M","michael44@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Michael White","michael44","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Michael White"
20782,"Mr.","Alan","Ye",1959-05-07 00:00:00.000,"M","M","alan13@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Alan Ye","alan13","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Alan Ye"
20784,"Mr.","Eduardo","Walker",1959-02-21 00:00:00.000,"M","M","eduardo22@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Eduardo Walker","eduardo22","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Eduardo Walker"
21588,"Mr.","Theodore","Martin",1972-02-03 00:00:00.000,"M","M","theodore0@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Theodore Martin","theodore0","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Theodore Martin"
21691,"Mr.","Brandon","Martin",1966-09-02 00:00:00.000,"S","M","brandon35@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Brandon Martin","brandon35","adventure works",53,1966,"Average",1966,56,"No","Mr. Brandon Martin"
21694,"Mr.","Bobby","Sai",1966-06-21 00:00:00.000,"S","M","bobby4@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Bobby Sai","bobby4","adventure works",53,1966,"Average",1966,56,"No","Mr. Bobby Sai"
21695,"Mr.","Ethan","Rodriguez",1966-10-06 00:00:00.000,"M","M","ethan38@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ethan Rodriguez","ethan38","adventure works",53,1966,"Average",1966,56,"No","Mr. Ethan Rodriguez"
21718,"Mr.","Devin","Roberts",1959-11-18 00:00:00.000,"S","M","devin36@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Devin Roberts","devin36","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Devin Roberts"
21720,"Mr.","Raul","Jai",1959-05-08 00:00:00.000,"S","M","raul10@adventure-works.com",4,"Graduate Degree","Skilled Manual","N",60000,"Mr. Raul Jai","raul10","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Raul Jai"
21722,"Mr.","Spencer","Wood",1959-05-05 00:00:00.000,"M","M","spencer3@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Spencer Wood","spencer3","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Spencer Wood"
21733,"Mr.","Ian","Simmons",1971-11-04 00:00:00.000,"S","M","ian55@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ian Simmons","ian55","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Ian Simmons"
22334,"Mr.","Juan","Serrano",1966-05-24 00:00:00.000,"M","M","juan4@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Juan Serrano","juan4","adventure works",53,1966,"Average",1966,56,"No","Mr. Juan Serrano"
22335,"Mr.","Anthony","Taylor",1966-11-24 00:00:00.000,"M","M","anthony18@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Anthony Taylor","anthony18","adventure works",52,1966,"Average",1966,56,"No","Mr. Anthony Taylor"
22336,"Mr.","Frank","Moreno",1966-11-04 00:00:00.000,"M","M","frank14@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Frank Moreno","frank14","adventure works",52,1966,"Average",1966,56,"No","Mr. Frank Moreno"
22369,"Mr.","Louis","Deng",1959-05-05 00:00:00.000,"M","M","louis18@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Louis Deng","louis18","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Louis Deng"
22504,"Mr.","Arturo","Rai",1966-09-15 00:00:00.000,"S","M","arturo43@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Arturo Rai","arturo43","adventure works",53,1966,"Average",1966,56,"No","Mr. Arturo Rai"
23247,"Mr.","Alexander","Garcia",1966-05-21 00:00:00.000,"S","M","alexander20@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Alexander Garcia","alexander20","adventure works",53,1966,"Average",1966,56,"No","Mr. Alexander Garcia"
23288,"Mr.","Eduardo","Evans",1959-03-11 00:00:00.000,"S","M","eduardo42@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Eduardo Evans","eduardo42","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Eduardo Evans"
23289,"Mr.","Justin","Robinson",1959-11-16 00:00:00.000,"M","M","justin46@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Justin Robinson","justin46","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Justin Robinson"
23291,"Mr.","Timothy","Evans",1959-12-20 00:00:00.000,"M","M","timothy25@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Timothy Evans","timothy25","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Timothy Evans"
23292,"Mr.","Jose","Russell",1959-11-13 00:00:00.000,"S","M","jose14@adventure-works.com",4,"Graduate Degree","Skilled Manual","N",60000,"Mr. Jose Russell","jose14","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Jose Russell"
23784,"Mr.","Preston","Arun",1966-10-24 00:00:00.000,"S","M","preston5@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Preston Arun","preston5","adventure works",52,1966,"Average",1966,56,"No","Mr. Preston Arun"
23834,"Mr.","Ethan","Long",1972-06-06 00:00:00.000,"S","M","ethan6@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ethan Long","ethan6","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Ethan Long"
24210,"Mr.","Ricardo","Shan",1969-06-16 00:00:00.000,"S","M","ricardo10@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ricardo Shan","ricardo10","adventure works",50,1969,"Average",1969,53,"No","Mr. Ricardo Shan"
24770,"Mr.","Isaac","Wright",1973-11-13 00:00:00.000,"M","M","isaac43@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Isaac Wright","isaac43","adventure works",45,1973,"Average",1973,49,"Yes","Mr. Isaac Wright"
24783,"Mr.","Barry","Raman",1972-08-04 00:00:00.000,"M","M","barry13@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Barry Raman","barry13","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Barry Raman"
25380,"Mr.","Seth","Gonzales",1972-08-09 00:00:00.000,"M","M","seth65@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Seth Gonzales","seth65","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Seth Gonzales"
25602,"Mr.","Jermaine","Sara",1969-01-05 00:00:00.000,"S","M","jermaine8@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jermaine Sara","jermaine8","adventure works",50,1969,"Average",1969,53,"No","Mr. Jermaine Sara"
25604,"Mr.","Martin","Vance",1969-03-27 00:00:00.000,"S","M","martin9@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Martin Vance","martin9","adventure works",50,1969,"Average",1969,53,"No","Mr. Martin Vance"
26290,"Mr.","Noah","Chen",1973-07-02 00:00:00.000,"S","M","noah22@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Noah Chen","noah22","adventure works",46,1973,"Average",1973,49,"Yes","Mr. Noah Chen"
26299,"Mr.","Y.","Yong",1972-07-27 00:00:00.000,"S","M","y0@adventure-works.com",1,"Graduate Degree","Skilled Manual","N",60000,"Mr. Y. Yong","y0","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Y. Yong"
27076,"Mr.","Dakota","Russell",1971-09-22 00:00:00.000,"M","M","dakota16@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Dakota Russell","dakota16","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Dakota Russell"
27077,"Mr.","Robert","Henderson",1972-09-03 00:00:00.000,"S","M","robert18@adventure-works.com",1,"Graduate Degree","Skilled Manual","N",60000,"Mr. Robert Henderson","robert18","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Robert Henderson"
27130,"Mr.","Eric","Parker",1969-07-02 00:00:00.000,"S","M","eric41@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Eric Parker","eric41","adventure works",50,1969,"Average",1969,53,"No","Mr. Eric Parker"
27131,"Mr.","Edgar","Madan",1969-08-16 00:00:00.000,"S","M","edgar8@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Edgar Madan","edgar8","adventure works",50,1969,"Average",1969,53,"No","Mr. Edgar Madan"
27256,"Mr.","Caleb","Lopez",1972-07-26 00:00:00.000,"M","M","caleb49@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Caleb Lopez","caleb49","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Caleb Lopez"
28523,"Mr.","Charles","James",1969-01-09 00:00:00.000,"S","M","charles46@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Charles James","charles46","adventure works",50,1969,"Average",1969,53,"No","Mr. Charles James"
28649,"Mr.","Nathan","Martinez",1972-10-12 00:00:00.000,"S","M","nathan51@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Nathan Martinez","nathan51","adventure works",46,1972,"Average",1972,50,"Yes","Mr. Nathan Martinez"
28702,"Mr.","Danny","Martin",1969-08-06 00:00:00.000,"S","M","danny0@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Danny Martin","danny0","adventure works",50,1969,"Average",1969,53,"No","Mr. Danny Martin"
28704,"Mr.","Roy","Ruiz",1969-03-05 00:00:00.000,"M","M","roy23@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Roy Ruiz","roy23","adventure works",50,1969,"Average",1969,53,"No","Mr. Roy Ruiz"
28804,"Mr.","Wyatt","Allen",1972-12-13 00:00:00.000,"S","M","wyatt26@adventure-works.com",0,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Wyatt Allen","wyatt26","adventure works",46,1972,"Average",1972,50,"No","Mr. Wyatt Allen"
28818,"Mr.","Dwayne","Hernandez",1972-05-02 00:00:00.000,"M","M","dwayne3@adventure-works.com",1,"Graduate Degree","Skilled Manual","N",60000,"Mr. Dwayne Hernandez","dwayne3","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Dwayne Hernandez"
28823,"Mr.","Xavier","Brown",1972-11-17 00:00:00.000,"M","M","xavier4@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Xavier Brown","xavier4","adventure works",46,1972,"Average",1972,50,"Yes","Mr. Xavier Brown"
28824,"Mr.","Brandon","Gonzales",1972-11-08 00:00:00.000,"S","M","brandon14@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Brandon Gonzales","brandon14","adventure works",46,1972,"Average",1972,50,"Yes","Mr. Brandon Gonzales"
28825,"Mr.","Caleb","Hernandez",1972-08-04 00:00:00.000,"M","M","caleb45@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Caleb Hernandez","caleb45","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Caleb Hernandez"
28826,"Mr.","Jack","Sharma",1972-07-13 00:00:00.000,"M","M","jack31@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jack Sharma","jack31","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Jack Sharma"
11672,"Mr.","Chad","Jai",1966-09-21 00:00:00.000,"M","M","chad13@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Chad Jai","chad13","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Chad Jai"
11699,"Mr.","Chase","Peterson",1963-03-16 00:00:00.000,"S","M","chase5@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Chase Peterson","chase5","adventure works",56,1963,"Average",1963,59,"Yes","Mr. Chase Peterson"
11809,"Mr.","Juan","Gray",1968-01-02 00:00:00.000,"M","M","juan16@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Juan Gray","juan16","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Juan Gray"
12295,"Mr.","Dwayne","Gomez",1945-03-21 00:00:00.000,"S","M","dwayne1@adventure-works.com",3,"Partial High School","Skilled Manual","Y",60000,"Mr. Dwayne Gomez","dwayne1","adventure works",74,1945,"Average",1945,77,"Yes","Mr. Dwayne Gomez"
12913,"Mr.","Benjamin","Moore",1968-02-23 00:00:00.000,"M","M","benjamin42@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Benjamin Moore","benjamin42","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Benjamin Moore"
12921,"Mr.","Wyatt","Lee",1966-07-03 00:00:00.000,"S","M","wyatt23@adventure-works.com",3,"Bachelors","Skilled Manual","N",60000,"Mr. Wyatt Lee","wyatt23","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Wyatt Lee"
12923,"Mr.","Fernando","Wright",1966-08-21 00:00:00.000,"S","M","fernando26@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Fernando Wright","fernando26","adventure works",53,1966,"Average",1966,56,"Yes","Mr. Fernando Wright"
12924,"Mr.","Devon","Chande",1966-10-09 00:00:00.000,"M","M","devon12@adventure-works.com",3,"Bachelors","Skilled Manual","Y",60000,"Mr. Devon Chande","devon12","adventure works",52,1966,"Average",1966,56,"Yes","Mr. Devon Chande"
13475,"Mr.","Charles","Allen",1954-05-05 00:00:00.000,"M","M","charles29@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Charles Allen","charles29","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Charles Allen"
13476,"Mr.","Timothy","Hall",1954-08-21 00:00:00.000,"M","M","timothy46@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Timothy Hall","timothy46","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Timothy Hall"
13877,"Mr.","Adam","Lal",1968-08-19 00:00:00.000,"M","M","adam25@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Adam Lal","adam25","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Adam Lal"
13878,"Mr.","Sebastian","Gray",1968-07-04 00:00:00.000,"M","M","sebastian7@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Sebastian Gray","sebastian7","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Sebastian Gray"
13879,"Mr.","Derrick","Hernandez",1968-09-08 00:00:00.000,"S","M","derrick4@adventure-works.com",2,"Bachelors","Skilled Manual","N",60000,"Mr. Derrick Hernandez","derrick4","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Derrick Hernandez"
13880,"Mr.","Marshall","Kumar",1968-03-15 00:00:00.000,"S","M","marshall29@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Marshall Kumar","marshall29","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Marshall Kumar"
14487,"Mr.","Seth","Hall",1954-10-06 00:00:00.000,"M","M","seth23@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Seth Hall","seth23","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Seth Hall"
14578,"Mr.","Jonathan","Carter",1968-01-09 00:00:00.000,"M","M","jonathan39@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Jonathan Carter","jonathan39","adventure works",51,1968,"Average",1968,54,"Yes","Mr. Jonathan Carter"
14579,"Mr.","Luis","Henderson",1968-10-23 00:00:00.000,"S","M","luis3@adventure-works.com",2,"Bachelors","Skilled Manual","Y",60000,"Mr. Luis Henderson","luis3","adventure works",50,1968,"Average",1968,54,"Yes","Mr. Luis Henderson"
15400,"Mr.","Samuel","Roberts",1954-09-19 00:00:00.000,"M","M","samuel34@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Samuel Roberts","samuel34","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Samuel Roberts"
15402,"Mr.","Connor","Evans",1954-08-16 00:00:00.000,"M","M","connor29@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Connor Evans","connor29","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Connor Evans"
15403,"Mr.","Jeremiah","Ross",1954-09-06 00:00:00.000,"M","M","jeremiah27@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Jeremiah Ross","jeremiah27","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Jeremiah Ross"
15986,"Mr.","Dalton","Sanchez",1954-09-11 00:00:00.000,"S","M","dalton89@adventure-works.com",2,"Partial High School","Skilled Manual","Y",60000,"Mr. Dalton Sanchez","dalton89","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Dalton Sanchez"
16108,"Mr.","Bryce","Howard",1964-06-24 00:00:00.000,"S","M","bryce10@adventure-works.com",4,"Bachelors","Skilled Manual","N",60000,"Mr. Bryce Howard","bryce10","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Bryce Howard"
16109,"Mr.","Adam","Turner",1964-07-05 00:00:00.000,"S","M","adam35@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Adam Turner","adam35","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Adam Turner"
16110,"Mr.","Brandon","Long",1964-07-01 00:00:00.000,"M","M","brandon7@adventure-works.com",4,"Bachelors","Skilled Manual","Y",60000,"Mr. Brandon Long","brandon7","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Brandon Long"
16885,"Mr.","Garrett","Cook",1954-06-06 00:00:00.000,"M","M","garrett26@adventure-works.com",2,"Partial High School","Skilled Manual","N",60000,"Mr. Garrett Cook","garrett26","adventure works",65,1954,"Average",1954,68,"Yes","Mr. Garrett Cook"
