CustomerKey,Name,MaritalStatus,Gender
27808,"Christopher Clark","MARRIED","MALE"
27811,"Darren Vazquez","MARRIED","MALE"
27820,"Joel Patel","MARRIED","MALE"
27821,"Leonard Deng","MARRIED","MALE"
27828,"Ernest Gao","MARRIED","MALE"
27835,"Darren Ruiz","MARRIED","MALE"
27836,"Pedro Navarro","MARRIED","MALE"
27841,"Gerald Vance","MARRIED","MALE"
27844,"Arturo Li","MARRIED","MALE"
27846,"Albert Rubio","MARRIED","MALE"
27848,"Fernando Perez","MARRIED","MALE"
27849,"Dalton Adams","MARRIED","MALE"
27852,"Jamie Ramos","MARRIED","MALE"
27859,"Danny Carlson","MARRIED","MALE"
27860,"Hector Martin","MARRIED","MALE"
27867,"Alberto Blanco","MARRIED","MALE"
27876,"Willie Deng","MARRIED","MALE"
27879,"Kelvin Chander","MARRIED","MALE"
27882,"Franklin Hu","MARRIED","MALE"
27885,"Marvin Torres","MARRIED","MALE"
27891,"Carlos Howard","MARRIED","MALE"
27896,"Orlando Torres","MARRIED","MALE"
27904,"Andre Rana","MARRIED","MALE"
27906,"Gilbert Chen","MARRIED","MALE"
27910,"Arturo Zhou","MARRIED","MALE"
27927,"Omar Zhao","MARRIED","MALE"
27935,"Johnny Chander","MARRIED","MALE"
27936,"Bruce Martin","MARRIED","MALE"
27939,"Lawrence Navarro","MARRIED","MALE"
27948,"Cathy Sloan","MARRIED","MALE"
27950,"Shannon Sanz","MARRIED","MALE"
27952,"Roy Perez","MARRIED","MALE"
27955,"Ramon Wu","MARRIED","MALE"
27956,"Terrence Jai","MARRIED","MALE"
27960,"Randall Alonso","MARRIED","MALE"
27961,"Alejandro Zheng","MARRIED","MALE"
27968,"Roger Xu","MARRIED","MALE"
27969,"Bryant Patel","MARRIED","MALE"
27970,"Willie Andersen","MARRIED","MALE"
27972,"Leonard Smith","MARRIED","MALE"
27973,"Randall Serrano","MARRIED","MALE"
27979,"Ramon Zeng","MARRIED","MALE"
27988,"Dylan Ross","MARRIED","MALE"
27989,"Joseph Thomas","MARRIED","MALE"
28007,"Clayton Ye","MARRIED","MALE"
28011,"Andrew Lan","MARRIED","MALE"
28013,"James Miller","MARRIED","MALE"
28015,"Christian Chen","MARRIED","MALE"
28024,"Miguel Perry","MARRIED","MALE"
28029,"Seth Price","MARRIED","MALE"
28037,"Jeremiah Gonzales","MARRIED","MALE"
28038,"Philip Gomez","MARRIED","MALE"
28040,"Jack Mitchell","MARRIED","MALE"
28045,"Zachary Thomas","MARRIED","MALE"
28048,"Samuel Powell","MARRIED","MALE"
28050,"Isaiah Evans","MARRIED","MALE"
28052,"Franklin Li","MARRIED","MALE"
28053,"Jared Howard","MARRIED","MALE"
28056,"Alex Gray","MARRIED","MALE"
28060,"Blake Rodriguez","MARRIED","MALE"
28066,"Justin Taylor","MARRIED","MALE"
28071,"Trevor Ross","MARRIED","MALE"
28074,"Justin Davis","MARRIED","MALE"
28085,"Jeremiah Evans","MARRIED","MALE"
28088,"Marshall Lal","MARRIED","MALE"
28089,"Xavier Campbell","MARRIED","MALE"
28090,"Edward Walker","MARRIED","MALE"
28093,"Brad Kumar","MARRIED","MALE"
28098,"Roger Zhu","MARRIED","MALE"
28099,"Jesse Turner","MARRIED","MALE"
28102,"Arturo Deng","MARRIED","MALE"
28111,"Jon Zhang","MARRIED","MALE"
28122,"Gabriel King","MARRIED","MALE"
28125,"Dalton Jackson","MARRIED","MALE"
28127,"Fernando Price","MARRIED","MALE"
28128,"Jeremiah Lee","MARRIED","MALE"
28134,"Terrance Rana","MARRIED","MALE"
28141,"Joseph Robinson","MARRIED","MALE"
28149,"William Miller","MARRIED","MALE"
28152,"Ian Rivera","MARRIED","MALE"
28157,"Elijah Edwards","MARRIED","MALE"
28162,"Bruce Ward","MARRIED","MALE"
28169,"Lucas Blue","MARRIED","MALE"
28171,"Aidan Henderson","MARRIED","MALE"
28172,"Charles Moore","MARRIED","MALE"
28174,"Marco Subram","MARRIED","MALE"
28175,"Clifford Subram","MARRIED","MALE"
28182,"Fernando Turner","MARRIED","MALE"
28185,"Eric Alexander","MARRIED","MALE"
28187,"Aaron Chen","MARRIED","MALE"
28196,"Timothy Cox","MARRIED","MALE"
28198,"Jared Moyer","MARRIED","MALE"
28201,"Tyler Martinez","MARRIED","MALE"
28203,"Victor Gomez","MARRIED","MALE"
28204,"Peter Xu","MARRIED","MALE"
28207,"Larry Moreno","MARRIED","MALE"
28211,"Randall Suarez","MARRIED","MALE"
28213,"Jared Morgan","MARRIED","MALE"
28225,"Robert Ross","MARRIED","MALE"
28226,"Sebastian Ramirez","MARRIED","MALE"
28234,"Jack Nelson","MARRIED","MALE"
28240,"Eduardo Clark","MARRIED","MALE"
28241,"Charles King","MARRIED","MALE"
28250,"Tyrone Dominguez","MARRIED","MALE"
28251,"Joe Rubio","MARRIED","MALE"
28256,"Colin Beck","MARRIED","MALE"
28259,"Samuel Mitchell","MARRIED","MALE"
28263,"Jonathan Lee","MARRIED","MALE"
28272,"Hunter Jai","MARRIED","MALE"
28278,"Jaime Becker","MARRIED","MALE"
28279,"Spencer Simmons","MARRIED","MALE"
28281,"Juan Cox","MARRIED","MALE"
28295,"Wyatt Collins","MARRIED","MALE"
28310,"Ross Sanchez","MARRIED","MALE"
28317,"Ivan Weber","MARRIED","MALE"
28321,"Arturo Wu","MARRIED","MALE"
28324,"Jésus Martin","MARRIED","MALE"
28328,"Kyle Green","MARRIED","MALE"
28330,"Charles Bailey","MARRIED","MALE"
28332,"Ryan Washington","MARRIED","MALE"
28336,"Edward Martin","MARRIED","MALE"
28351,"Donald Rodriguez","MARRIED","MALE"
28356,"Blake Gonzalez","MARRIED","MALE"
28358,"Austin Powell","MARRIED","MALE"
28360,"Isaiah Adams","MARRIED","MALE"
28374,"Ruben Vance","MARRIED","MALE"
28377,"Walter Ortega","MARRIED","MALE"
28379,"Edgar Rana","MARRIED","MALE"
28382,"Roberto Ortega","MARRIED","MALE"
28386,"Sergio Subram","MARRIED","MALE"
28387,"Roberto Alvarez","MARRIED","MALE"
28392,"Luke Green","MARRIED","MALE"
28399,"Dale Deng","MARRIED","MALE"
28405,"Erick Malhotra","MARRIED","MALE"
28406,"Gerald Srini","MARRIED","MALE"
28413,"Dalton Martinez","MARRIED","MALE"
28416,"Roger Black","MARRIED","MALE"
28430,"Armando Suarez","MARRIED","MALE"
28431,"Tyrone Sanz","MARRIED","MALE"
28435,"Edwin Liu","MARRIED","MALE"
28449,"Jarred Gill","MARRIED","MALE"
28455,"Raymond Sara","MARRIED","MALE"
28456,"Todd Xu","MARRIED","MALE"
28460,"Nathan Powell","MARRIED","MALE"
28461,"Joe Dominguez","MARRIED","MALE"
28464,"Eddie Hernandez","MARRIED","MALE"
28477,"Kenneth Tang","MARRIED","MALE"
28484,"Harold Raman","MARRIED","MALE"
28515,"Tony Lal","MARRIED","MALE"
28519,"Jésus Ramos","MARRIED","MALE"
28532,"Tony Xie","MARRIED","MALE"
28545,"Micheal Ramos","MARRIED","MALE"
28557,"Casey Alvarez","MARRIED","MALE"
28559,"Billy Gutierrez","MARRIED","MALE"
28562,"Phillip Martinez","MARRIED","MALE"
28569,"Dustin Jai","MARRIED","MALE"
28572,"Jeffery Ye","MARRIED","MALE"
28576,"Sunil Uppal","MARRIED","MALE"
28577,"Austin Harris","MARRIED","MALE"
28583,"Ryan Long","MARRIED","MALE"
28586,"Gabriel Diaz","MARRIED","MALE"
28587,"Xavier Harris","MARRIED","MALE"
28598,"Wyatt Russell","MARRIED","MALE"
28603,"Brian Bell","MARRIED","MALE"
28609,"Jose Harris","MARRIED","MALE"
28613,"James Campbell","MARRIED","MALE"
28615,"Jonathan Flores","MARRIED","MALE"
28620,"Cole Richardson","MARRIED","MALE"
28623,"Marcus Turner","MARRIED","MALE"
28635,"Levi Gonzalez","MARRIED","MALE"
28637,"Brandon Lee","MARRIED","MALE"
28643,"Xavier Gray","MARRIED","MALE"
28645,"Martin Fernandez","MARRIED","MALE"
28648,"Dylan Harris","MARRIED","MALE"
28654,"Miguel Nelson","MARRIED","MALE"
28655,"Devin Smith","MARRIED","MALE"
28656,"Lucas Murphy","MARRIED","MALE"
28666,"Kelvin Zhu","MARRIED","MALE"
28674,"Nathan Yang","MARRIED","MALE"
28685,"Marshall Zhu","MARRIED","MALE"
28694,"Larry Suarez","MARRIED","MALE"
28695,"Mario Raji","MARRIED","MALE"
28704,"Roy Ruiz","MARRIED","MALE"
28710,"Tyrone Vazquez","MARRIED","MALE"
28713,"Franklin Nath","MARRIED","MALE"
28717,"Calvin Anand","MARRIED","MALE"
28741,"Bruce Dominguez","MARRIED","MALE"
28742,"Erick Vance","MARRIED","MALE"
28746,"Juan Ruiz","MARRIED","MALE"
28747,"Arthur Gonzalez","MARRIED","MALE"
28750,"Andy Romero","MARRIED","MALE"
28751,"Joe Belson","MARRIED","MALE"
28757,"Ronald Rodriguez","MARRIED","MALE"
28758,"Troy Rodriguez","MARRIED","MALE"
28760,"Lucas Hall","MARRIED","MALE"
28762,"Aaron Henderson","MARRIED","MALE"
28767,"Gilbert Hu","MARRIED","MALE"
28770,"Sebastian James","MARRIED","MALE"
28772,"Eric Hughes","MARRIED","MALE"
28778,"Maurice Sharma","MARRIED","MALE"
28782,"Cody Howard","MARRIED","MALE"
28786,"Erick Prasad","MARRIED","MALE"
28791,"Richard Johnston","MARRIED","MALE"
28793,"Alexander Jackson","MARRIED","MALE"
28796,"Cameron Coleman","MARRIED","MALE"
28809,"Isaac Cooper","MARRIED","MALE"
28811,"Caleb Phillips","MARRIED","MALE"
28813,"Cameron Washington","MARRIED","MALE"
28817,"James Lee","MARRIED","MALE"
28818,"Dwayne Hernandez","MARRIED","MALE"
28821,"Blake Jackson","MARRIED","MALE"
28823,"Xavier Brown","MARRIED","MALE"
28825,"Caleb Hernandez","MARRIED","MALE"
28826,"Jack Sharma","MARRIED","MALE"
28827,"Joshua Robinson","MARRIED","MALE"
28829,"Robert Bryant","MARRIED","MALE"
28830,"Matthew Smith","MARRIED","MALE"
28832,"Joseph Rodriguez","MARRIED","MALE"
28839,"Connor Parker","MARRIED","MALE"
28841,"Samuel Gonzales","MARRIED","MALE"
28853,"Miguel Davis","MARRIED","MALE"
28856,"Luke Wang","MARRIED","MALE"
28860,"Ian Anderson","MARRIED","MALE"
28865,"Alex Reed","MARRIED","MALE"
28868,"Jason Chen","MARRIED","MALE"
28870,"Brian Watson","MARRIED","MALE"
28873,"Roger Deng","MARRIED","MALE"
28876,"Austin Garcia","MARRIED","MALE"
28878,"Alvin Guo","MARRIED","MALE"
28881,"Allen Kapoor","MARRIED","MALE"
28883,"Eddie Romero","MARRIED","MALE"
28886,"Franklin Jai","MARRIED","MALE"
28894,"Maurice Xu","MARRIED","MALE"
28896,"Edward Davis","MARRIED","MALE"
28899,"Alejandro Anand","MARRIED","MALE"
28904,"Ian Flores","MARRIED","MALE"
28906,"Steve Xu","MARRIED","MALE"
28907,"Blake Jenkins","MARRIED","MALE"
28909,"Tommy Champion","MARRIED","MALE"
28911,"Levi Rodriguez","MARRIED","MALE"
28912,"Alejandro Zhu","MARRIED","MALE"
28921,"Corey Deng","MARRIED","MALE"
28922,"Brent Ye","MARRIED","MALE"
28925,"Warren Lu","MARRIED","MALE"
28930,"Jarrod Kapoor","MARRIED","MALE"
28931,"Darren Jiménez","MARRIED","MALE"
28932,"Marshall Ashe","MARRIED","MALE"
28934,"Ricardo Nara","MARRIED","MALE"
28939,"Ronald Fernandez","MARRIED","MALE"
28942,"Frederick Raman","MARRIED","MALE"
28945,"Rafael Lal","MARRIED","MALE"
28947,"Grant Nath","MARRIED","MALE"
28954,"Omar Hu","MARRIED","MALE"
28958,"Randy Liang","MARRIED","MALE"
28959,"Jimmy Ashe","MARRIED","MALE"
28969,"Eduardo Flores","MARRIED","MALE"
28975,"Walter Gill","MARRIED","MALE"
28979,"Matthew Williams","MARRIED","MALE"
28986,"Caleb King","MARRIED","MALE"
28999,"Edward Martinez","MARRIED","MALE"
29004,"Andrew Thomas","MARRIED","MALE"
29009,"Stanley Arun","MARRIED","MALE"
29012,"Jeremiah Taylor","MARRIED","MALE"
29014,"Ryan Powell","MARRIED","MALE"
29017,"Gabriel Long","MARRIED","MALE"
29018,"Drew Luo","MARRIED","MALE"
29023,"Dalton Campbell","MARRIED","MALE"
29030,"Jeremy Adams","MARRIED","MALE"
29031,"Brandon Chen","MARRIED","MALE"
29034,"Jonathan Patterson","MARRIED","MALE"
29037,"Brandon Lewis","MARRIED","MALE"
29042,"Edward Jackson","MARRIED","MALE"
29043,"Luke Alexander","MARRIED","MALE"
29047,"Jack Lopez","MARRIED","MALE"
29062,"Dennis Liu","MARRIED","MALE"
29066,"Ricky Suarez","MARRIED","MALE"
29067,"Russell Chander","MARRIED","MALE"
29079,"Brian Rogers","MARRIED","MALE"
29085,"Brad Goel","MARRIED","MALE"
29087,"Steve Ye","MARRIED","MALE"
29093,"Erik Blanco","MARRIED","MALE"
29094,"Jessie He","MARRIED","MALE"
29095,"Jaime Jimenez","MARRIED","MALE"
29098,"Jimmy Gill","MARRIED","MALE"
29099,"Tony Shen","MARRIED","MALE"
29103,"Karl Raji","MARRIED","MALE"
29104,"Nathan Zhang","MARRIED","MALE"
29114,"Levi Raman","MARRIED","MALE"
29122,"Shannon Munoz","MARRIED","MALE"
29124,"Angel Edwards","MARRIED","MALE"
29127,"Bryan Murphy","MARRIED","MALE"
29129,"Timothy Watson","MARRIED","MALE"
29134,"Pedro Dominguez","MARRIED","MALE"
29135,"Adam Allen","MARRIED","MALE"
29137,"Jack Allen","MARRIED","MALE"
29138,"Eduardo Wood","MARRIED","MALE"
29144,"Brandon Zhang","MARRIED","MALE"
29146,"Ian Henderson","MARRIED","MALE"
29150,"Wyatt Griffin","MARRIED","MALE"
29152,"Steven Sanders","MARRIED","MALE"
29158,"Ian Edwards","MARRIED","MALE"
29162,"Xavier Murphy","MARRIED","MALE"
29171,"Jay Alvarez","MARRIED","MALE"
29175,"Sean Rivera","MARRIED","MALE"
29176,"Luke Evans","MARRIED","MALE"
29177,"Frank Martin","MARRIED","MALE"
29180,"Erik Gomez","MARRIED","MALE"
29182,"Wesley Xu","MARRIED","MALE"
29185,"Warren Li","MARRIED","MALE"
29187,"Jerome Ramos","MARRIED","MALE"
29196,"Darren Serrano","MARRIED","MALE"
29200,"Jackson Collins","MARRIED","MALE"
29202,"Jerry Kumar","MARRIED","MALE"
29205,"David Long","MARRIED","MALE"
29206,"Nicholas Anderson","MARRIED","MALE"
29209,"Jordan Evans","MARRIED","MALE"
29210,"Devin Peterson","MARRIED","MALE"
29222,"Evan Perez","MARRIED","MALE"
29234,"Kevin Lopez","MARRIED","MALE"
29242,"Blake Thomas","MARRIED","MALE"
29245,"Angel Roberts","MARRIED","MALE"
29249,"Austin Long","MARRIED","MALE"
29252,"Alex Parker","MARRIED","MALE"
29256,"Noah Harris","MARRIED","MALE"
29263,"Nathan Li","MARRIED","MALE"
29268,"Marcus Thomas","MARRIED","MALE"
29270,"Carlos Allen","MARRIED","MALE"
29272,"Alex King","MARRIED","MALE"
29273,"Timothy Lopez","MARRIED","MALE"
29283,"Jeff Smith","MARRIED","MALE"
29288,"Glenn Lin","MARRIED","MALE"
29301,"Alvin Nath","MARRIED","MALE"
29304,"Willie Wang","MARRIED","MALE"
29313,"Jésus Sanz","MARRIED","MALE"
29318,"Edgar Perez","MARRIED","MALE"
29320,"Wesley Huang","MARRIED","MALE"
29325,"Cameron Thomas","MARRIED","MALE"
29327,"Allen Chandra","MARRIED","MALE"
29328,"Jason Alexander","MARRIED","MALE"
29331,"Melvin Yuan","MARRIED","MALE"
29343,"Glenn Wu","MARRIED","MALE"
29347,"Jonathan Edwards","MARRIED","MALE"
29348,"Miguel Bryant","MARRIED","MALE"
29353,"Orlando Gomez","MARRIED","MALE"
29356,"Casey Diaz","MARRIED","MALE"
29359,"Harold Fernandez","MARRIED","MALE"
29364,"Lee Rubio","MARRIED","MALE"
29371,"Matthew Walker","MARRIED","MALE"
29373,"Bobby Subram","MARRIED","MALE"
29374,"Shane Sai","MARRIED","MALE"
29375,"Sergio Malhotra","MARRIED","MALE"
29378,"Dominic Vance","MARRIED","MALE"
29379,"Craig Gill","MARRIED","MALE"
29381,"Melvin Shen","MARRIED","MALE"
29388,"Calvin Kumar","MARRIED","MALE"
29389,"Thomas Phillips","MARRIED","MALE"
29396,"Arturo Zeng","MARRIED","MALE"
29397,"Walter Ramos","MARRIED","MALE"
29400,"Marvin Browning","MARRIED","MALE"
29401,"Jésus Gomez","MARRIED","MALE"
29403,"Erik Romero","MARRIED","MALE"
29413,"Arthur Garcia","MARRIED","MALE"
29424,"Erik Gill","MARRIED","MALE"
29428,"Kristopher Perez","MARRIED","MALE"
29433,"Thomas King","MARRIED","MALE"
29435,"Stanley Rodriguez","MARRIED","MALE"
29438,"Terrance Fernandez","MARRIED","MALE"
29453,"Victor Vazquez","MARRIED","MALE"
29460,"Andres Chander","MARRIED","MALE"
29461,"Colin Xu","MARRIED","MALE"
29466,"Lance Jimenez","MARRIED","MALE"
29474,"Jaime Raje","MARRIED","MALE"
29477,"Neil Ruiz","MARRIED","MALE"
29479,"Tommy Tang","MARRIED","MALE"
29482,"Clayton Zhang","MARRIED","MALE"
29483,"Jésus Navarro","MARRIED","MALE"
11012,"Lauren Walker","MARRIED","FEMALE"
11028,"Jill Jimenez","MARRIED","FEMALE"
11030,"Bethany Yuan","MARRIED","FEMALE"
11031,"Theresa Ramos","MARRIED","FEMALE"
11032,"Denise Stone","MARRIED","FEMALE"
11034,"Ebony Gonzalez","MARRIED","FEMALE"
11035,"Wendy Dominguez","MARRIED","FEMALE"
11036,"Jennifer Russell","MARRIED","FEMALE"
11038,"Diana Hernandez","MARRIED","FEMALE"
11041,"Amanda Carter","MARRIED","FEMALE"
11042,"Megan Sanchez","MARRIED","FEMALE"
11046,"Christine Yuan","MARRIED","FEMALE"
11047,"Jaclyn Lu","MARRIED","FEMALE"
11053,"Ana Price","MARRIED","FEMALE"
11054,"Deanna Munoz","MARRIED","FEMALE"
11056,"Michele Nath","MARRIED","FEMALE"
11065,"Jessica Henderson","MARRIED","FEMALE"
11066,"Grace Butler","MARRIED","FEMALE"
11081,"Savannah Baker","MARRIED","FEMALE"
11083,"Alyssa Cox","MARRIED","FEMALE"
11087,"Tamara Liang","MARRIED","FEMALE"
11092,"Cheryl Diaz","MARRIED","FEMALE"
11093,"Aimee He","MARRIED","FEMALE"
11107,"Bianca Lin","MARRIED","FEMALE"
11111,"Meredith Gutierrez","MARRIED","FEMALE"
11112,"Crystal Wang","MARRIED","FEMALE"
11117,"April Deng","MARRIED","FEMALE"
11127,"Jan Edwards","MARRIED","FEMALE"
11128,"Samantha Long","MARRIED","FEMALE"
11130,"Caroline Russell","MARRIED","FEMALE"
11131,"Amanda Rivera","MARRIED","FEMALE"
11137,"Jasmine Taylor","MARRIED","FEMALE"
11138,"Lauren Davis","MARRIED","FEMALE"
11141,"Nicole Ramirez","MARRIED","FEMALE"
11153,"Angela James","MARRIED","FEMALE"
11157,"Hannah Long","MARRIED","FEMALE"
11165,"Jocelyn Alexander","MARRIED","FEMALE"
11170,"Carol Howard","MARRIED","FEMALE"
11172,"Gabrielle Adams","MARRIED","FEMALE"
11179,"Molly Rodriguez","MARRIED","FEMALE"
11180,"April Anand","MARRIED","FEMALE"
11187,"Jennifer Cooper","MARRIED","FEMALE"
11188,"Catherine Morris","MARRIED","FEMALE"
11194,"Jacqueline Price","MARRIED","FEMALE"
11195,"Megan Henderson","MARRIED","FEMALE"
11197,"Andrea Morris","MARRIED","FEMALE"
11199,"Jacqueline Bennett","MARRIED","FEMALE"
11201,"Amanda Foster","MARRIED","FEMALE"
11202,"Alexia Price","MARRIED","FEMALE"
11204,"Destiny Rivera","MARRIED","FEMALE"
11205,"Abby Fernandez","MARRIED","FEMALE"
11208,"Maria Reed","MARRIED","FEMALE"
11209,"Allison Evans","MARRIED","FEMALE"
11211,"Samantha Russell","MARRIED","FEMALE"
11212,"Chloe Campbell","MARRIED","FEMALE"
11215,"Ana Perry","MARRIED","FEMALE"
11220,"Erica Huang","MARRIED","FEMALE"
11222,"Alexandra Rivera","MARRIED","FEMALE"
11225,"Madison Lee","MARRIED","FEMALE"
11226,"Sydney Ross","MARRIED","FEMALE"
11228,"Ashley Jones","MARRIED","FEMALE"
11230,"Amber Turner","MARRIED","FEMALE"
11232,"Hailey Bryant","MARRIED","FEMALE"
11239,"Latoya Goel","MARRIED","FEMALE"
11240,"Anne Hernandez","MARRIED","FEMALE"
11243,"Robin Alvarez","MARRIED","FEMALE"
11246,"Latasha Rubio","MARRIED","FEMALE"
11249,"Cindy Patel","MARRIED","FEMALE"
11250,"Shannon Liu","MARRIED","FEMALE"
11256,"Katelyn Hernandez","MARRIED","FEMALE"
11259,"Victoria Stewart","MARRIED","FEMALE"
11260,"Katelyn Kelly","MARRIED","FEMALE"
11261,"Stephanie Collins","MARRIED","FEMALE"
11262,"Jennifer Simmons","MARRIED","FEMALE"
11263,"Trinity Richardson","MARRIED","FEMALE"
11265,"Elizabeth Jones","MARRIED","FEMALE"
11268,"Katelyn Carter","MARRIED","FEMALE"
11275,"Jenny Rai","MARRIED","FEMALE"
11276,"Nancy Chapman","MARRIED","FEMALE"
11279,"Amanda Cook","MARRIED","FEMALE"
11284,"Theresa Serrano","MARRIED","FEMALE"
11288,"Cindy Sanchez","MARRIED","FEMALE"
11289,"Maria Carter","MARRIED","FEMALE"
11290,"Katelyn Sanchez","MARRIED","FEMALE"
11291,"Jenna Wright","MARRIED","FEMALE"
11304,"Julia Garcia","MARRIED","FEMALE"
11319,"Jade Bailey","MARRIED","FEMALE"
11320,"Morgan Hill","MARRIED","FEMALE"
11322,"Sydney Garcia","MARRIED","FEMALE"
11331,"Samantha Jenkins","MARRIED","FEMALE"
11333,"Emily Miller","MARRIED","FEMALE"
11334,"Nicole Brown","MARRIED","FEMALE"
11335,"Carla Raman","MARRIED","FEMALE"
11340,"Melody Munoz","MARRIED","FEMALE"
11344,"Jessie Jimenez","MARRIED","FEMALE"
11349,"Mindy Luo","MARRIED","FEMALE"
11350,"Cara Zhou","MARRIED","FEMALE"
11354,"Deanna Suarez","MARRIED","FEMALE"
11361,"Cindy Ramos","MARRIED","FEMALE"
11366,"Virginia Patel","MARRIED","FEMALE"
11369,"Ashlee Tang","MARRIED","FEMALE"
11370,"Alicia Xu","MARRIED","FEMALE"
11371,"Lacey Jai","MARRIED","FEMALE"
11373,"Carly Luo","MARRIED","FEMALE"
11381,"Meredith Raman","MARRIED","FEMALE"
11383,"Marie Gill","MARRIED","FEMALE"
11384,"Tiffany Wang","MARRIED","FEMALE"
11386,"Jaclyn Cai","MARRIED","FEMALE"
11401,"Linda Navarro","MARRIED","FEMALE"
11402,"Kelli Cai","MARRIED","FEMALE"
11406,"Latoya Xu","MARRIED","FEMALE"
11413,"Megan Stewart","MARRIED","FEMALE"
11416,"Katrina Becker","MARRIED","FEMALE"
11417,"Lacey Zheng","MARRIED","FEMALE"
11421,"Amy Sun","MARRIED","FEMALE"
11423,"Jasmine Stewart","MARRIED","FEMALE"
11424,"Pamela Garcia","MARRIED","FEMALE"
11425,"Ariana Gray","MARRIED","FEMALE"
11427,"Desiree Dominguez","MARRIED","FEMALE"
11430,"Casey Yuan","MARRIED","FEMALE"
11432,"Dominique Prasad","MARRIED","FEMALE"
11436,"Taylor Cox","MARRIED","FEMALE"
11438,"Jenny Nara","MARRIED","FEMALE"
11439,"Janet Munoz","MARRIED","FEMALE"
11441,"Erika Gomez","MARRIED","FEMALE"
11444,"Tina Mehta","MARRIED","FEMALE"
11447,"Jennifer Roberts","MARRIED","FEMALE"
11457,"Jaime Gutierrez","MARRIED","FEMALE"
11458,"Bianca Liu","MARRIED","FEMALE"
11462,"Laura Lin","MARRIED","FEMALE"
11463,"Alisha Beck","MARRIED","FEMALE"
11468,"Jaclyn Andersen","MARRIED","FEMALE"
11476,"Erika Navarro","MARRIED","FEMALE"
11480,"Colleen Ma","MARRIED","FEMALE"
11481,"Erica Hu","MARRIED","FEMALE"
11504,"Jordan Baker","MARRIED","FEMALE"
11509,"Roger Harui","MARRIED","FEMALE"
11515,"Shannon Huang","MARRIED","FEMALE"
11516,"Mya Gonzales","MARRIED","FEMALE"
11517,"Katherine Bryant","MARRIED","FEMALE"
11520,"Jada Morgan","MARRIED","FEMALE"
11521,"Ariana Peterson","MARRIED","FEMALE"
11524,"Alyssa Jackson","MARRIED","FEMALE"
11525,"Ariana Cook","MARRIED","FEMALE"
11526,"Katherine Diaz","MARRIED","FEMALE"
11527,"Jenna Green","MARRIED","FEMALE"
11528,"Joan Washington","MARRIED","FEMALE"
11531,"Nina Yuan","MARRIED","FEMALE"
11532,"Lauren Miller","MARRIED","FEMALE"
11533,"Ebony Gill","MARRIED","FEMALE"
11543,"Sheena Chande","MARRIED","FEMALE"
11546,"Christine Chande","MARRIED","FEMALE"
11547,"Cindy Sai","MARRIED","FEMALE"
11549,"Crystal Liang","MARRIED","FEMALE"
11553,"Sharon Luo","MARRIED","FEMALE"
11555,"Alexandria Henderson","MARRIED","FEMALE"
11566,"April Shan","MARRIED","FEMALE"
11567,"Carla Perez","MARRIED","FEMALE"
11570,"Kristin Andersen","MARRIED","FEMALE"
11577,"Janet Serrano","MARRIED","FEMALE"
11581,"Cindy Jordan","MARRIED","FEMALE"
11585,"Kari Perez","MARRIED","FEMALE"
11588,"Candace Mehta","MARRIED","FEMALE"
11589,"Ebony Malhotra","MARRIED","FEMALE"
11616,"Casey Nath","MARRIED","FEMALE"
11626,"Destiny Rogers","MARRIED","FEMALE"
11630,"Haley Powell","MARRIED","FEMALE"
11632,"Alexandra Jenkins","MARRIED","FEMALE"
11637,"Morgan Hernandez","MARRIED","FEMALE"
11639,"Angelica Perry","MARRIED","FEMALE"
11640,"Chloe Wilson","MARRIED","FEMALE"
11642,"Morgan Hughes","MARRIED","FEMALE"
11643,"Naomi Munoz","MARRIED","FEMALE"
11651,"Patricia Garcia","MARRIED","FEMALE"
11654,"Ariana Sanchez","MARRIED","FEMALE"
11656,"Katelyn Perez","MARRIED","FEMALE"
11657,"Megan Cox","MARRIED","FEMALE"
11660,"Miranda Gonzales","MARRIED","FEMALE"
11665,"Janet Dominguez","MARRIED","FEMALE"
11674,"Morgan Rogers","MARRIED","FEMALE"
11680,"Kaylee Nelson","MARRIED","FEMALE"
11681,"Abigail Jones","MARRIED","FEMALE"
11682,"Kaitlyn Hall","MARRIED","FEMALE"
11690,"Caroline Butler","MARRIED","FEMALE"
11710,"Zoe Ramirez","MARRIED","FEMALE"
11712,"Shelby Rogers","MARRIED","FEMALE"
11714,"Alexandria Long","MARRIED","FEMALE"
11715,"Chloe Robinson","MARRIED","FEMALE"
11718,"Sarah Jones","MARRIED","FEMALE"
11720,"Morgan Morris","MARRIED","FEMALE"
11721,"Jennifer Alexander","MARRIED","FEMALE"
11730,"Emma Torres","MARRIED","FEMALE"
11731,"Tanya Gill","MARRIED","FEMALE"
11733,"Kristi Schmidt","MARRIED","FEMALE"
11735,"Sydney Gray","MARRIED","FEMALE"
11737,"Megan Martin","MARRIED","FEMALE"
11740,"Jan Hall","MARRIED","FEMALE"
11741,"Tamara Chander","MARRIED","FEMALE"
11744,"Stephanie Campbell","MARRIED","FEMALE"
11745,"Allison Gonzalez","MARRIED","FEMALE"
11747,"Destiny Davis","MARRIED","FEMALE"
11750,"Latoya She","MARRIED","FEMALE"
11751,"Victoria Gonzales","MARRIED","FEMALE"
11752,"Lauren Bryant","MARRIED","FEMALE"
11753,"Felicia Ortega","MARRIED","FEMALE"
11754,"Janet Ortega","MARRIED","FEMALE"
