CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,MiddleName,Last Name,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
27006,215,"AW00027006","","Shane","","Madan",False,1976-09-03 00:00:00.000,"S","","M","shane11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"95, avenue des Ternes","","1 (11) 500 555-0173",2013-07-03 00:00:00.000,"2-5 Miles"
27169,171,"AW00027169","","Louis","","Xu",False,1977-07-08 00:00:00.000,"S","","M","louis22@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Postfach 55 00 00","","1 (11) 500 555-0188",2013-12-03 00:00:00.000,"2-5 Miles"
27812,202,"AW00027812","","Alison","","Lal",False,1982-10-29 00:00:00.000,"S","","F","alison8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6658, avenue de Villiers","","1 (11) 500 555-0177",2013-08-18 00:00:00.000,"1-2 Miles"
27813,118,"AW00027813","","Roy","","Vance",False,1982-08-02 00:00:00.000,"S","","M","roy4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Nonnendamm 22","","1 (11) 500 555-0179",2013-08-18 00:00:00.000,"2-5 Miles"
28429,187,"AW00028429","","Devin","","Bell",False,1982-01-06 00:00:00.000,"S","","M","devin81@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6861, rue Villedo","","1 (11) 500 555-0153",2013-05-26 00:00:00.000,"1-2 Miles"
28433,204,"AW00028433","","Deborah","","Shen",False,1981-11-22 00:00:00.000,"S","","F","deborah6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"35, avenue des Laurentides","","1 (11) 500 555-0193",2013-12-22 00:00:00.000,"2-5 Miles"
28731,232,"AW00028731","","Jermaine","","Subram",False,1979-09-13 00:00:00.000,"S","","M","jermaine11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"9821 Juniper Drive","","1 (11) 500 555-0197",2013-04-21 00:00:00.000,"2-5 Miles"
28736,212,"AW00028736","","Paula","","Navarro",False,1978-10-21 00:00:00.000,"S","","F","paula13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6, route de Marseille","","1 (11) 500 555-0137",2012-06-28 00:00:00.000,"2-5 Miles"
28739,220,"AW00028739","","Mya","","Perry",False,1978-09-19 00:00:00.000,"S","","F","mya10@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"24, rue Philibert-Delorme","","1 (11) 500 555-0117",2012-06-16 00:00:00.000,"1-2 Miles"
28749,221,"AW00028749","","Franklin","","Zhou",False,1983-10-05 00:00:00.000,"S","","M","franklin8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"73, boulevard d´Albi","","1 (11) 500 555-0126",2012-06-22 00:00:00.000,"2-5 Miles"
29419,222,"AW00029419","","Carrie","","Vazquez",False,1982-05-23 00:00:00.000,"S","","F","carrie13@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"570, rue de Fontfroide","","1 (11) 500 555-0177",2013-10-07 00:00:00.000,"2-5 Miles"
29421,223,"AW00029421","","Blake","","Williams",False,1981-08-18 00:00:00.000,"S","","M","blake1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"211bis, rue des Peupliers","","1 (11) 500 555-0154",2013-12-02 00:00:00.000,"2-5 Miles"
11611,183,"AW00011611","","Ernest","","Lin",False,1985-02-23 00:00:00.000,"M","","M","ernest7@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"65, rue Faubourg St Antoine","","1 (11) 500 555-0190",2011-01-23 00:00:00.000,"2-5 Miles"
11727,343,"AW00011727","","Benjamin","","Taylor",False,1973-01-05 00:00:00.000,"S","","M","benjamin43@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"2078 Jennifer Way","","571-555-0135",2011-10-12 00:00:00.000,"0-1 Miles"
11839,369,"AW00011839","","Tyler","","Brown",False,1976-07-21 00:00:00.000,"S","","M","tyler9@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9271 Prestwick Ave.","","801-555-0121",2011-10-26 00:00:00.000,"2-5 Miles"
11873,372,"AW00011873","","Ryan","","Zhang",False,1972-10-09 00:00:00.000,"M","","M","ryan27@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4176 Cotton Ct","","295-555-0128",2011-10-07 00:00:00.000,"0-1 Miles"
12974,307,"AW00012974","","Marc","","Gill",False,1972-08-27 00:00:00.000,"S","","M","marc17@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9800 St. George Dr","","177-555-0114",2014-01-15 00:00:00.000,"2-5 Miles"
12976,337,"AW00012976","","Hunter","","Thompson",False,1972-12-18 00:00:00.000,"S","","M","hunter47@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"1389 Walters Way","","665-555-0163",2013-09-02 00:00:00.000,"2-5 Miles"
12977,338,"AW00012977","","Destiny","","Johnson",False,1978-02-19 00:00:00.000,"S","","F","destiny1@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4557 Redwood Road","","307-555-0124",2013-03-06 00:00:00.000,"2-5 Miles"
13939,301,"AW00013939","","Eduardo","","Ramirez",False,1972-09-16 00:00:00.000,"S","","M","eduardo75@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"352 Margo Dr.","","552-555-0158",2012-11-20 00:00:00.000,"0-1 Miles"
14287,13,"AW00014287","","Derek","","Xie",False,1976-02-20 00:00:00.000,"S","","M","derek3@adventure-works.com",150000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",1,1,"5448 Contuti Avenue","","1 (11) 500 555-0162",2012-09-09 00:00:00.000,"0-1 Miles"
14844,131,"AW00014844","","Blake","","Miller",False,1986-02-25 00:00:00.000,"S","","M","blake5@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Pflugstr 8515","","1 (11) 500 555-0118",2013-10-15 00:00:00.000,"2-5 Miles"
14993,234,"AW00014993","","Sean","","Morgan",False,1980-12-08 00:00:00.000,"S","","M","sean21@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",1,1,"8437 Holbrook Dr.","","1 (11) 500 555-0197",2013-03-01 00:00:00.000,"2-5 Miles"
15214,21,"AW00015214","","Amanda","","Jenkins",False,1972-05-15 00:00:00.000,"S","","F","amanda28@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"7829 Baldwin Dr.","","1 (11) 500 555-0139",2012-11-12 00:00:00.000,"1-2 Miles"
15553,301,"AW00015553","","Ivan","","Lopez",False,1972-12-08 00:00:00.000,"S","","M","ivan13@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4029 The Alameda","","381-555-0111",2012-08-20 00:00:00.000,"0-1 Miles"
15766,36,"AW00015766","","Priscilla","","Black",False,1965-02-12 00:00:00.000,"S","","F","priscilla19@adventure-works.com",160000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"2335 Peabody Road","","1 (11) 500 555-0113",2013-01-29 00:00:00.000,"0-1 Miles"
16457,156,"AW00016457","","Kathleen","","Martin",False,1981-08-18 00:00:00.000,"S","","F","kathleen2@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Lindenalle 1854","","1 (11) 500 555-0188",2013-08-13 00:00:00.000,"2-5 Miles"
16462,147,"AW00016462","","Marissa","","Gonzales",False,1980-10-14 00:00:00.000,"S","","F","marissa14@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Höhenstr 9449","","1 (11) 500 555-0147",2014-01-10 00:00:00.000,"2-5 Miles"
16690,11,"AW00016690","","Aimee","","Wu",False,1972-05-01 00:00:00.000,"M","","F","aimee6@adventure-works.com",110000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",1,1,"5602 Dancing Road","","1 (11) 500 555-0125",2013-09-12 00:00:00.000,"10+ Miles"
17842,186,"AW00017842","","Isaiah","","Ward",False,1981-04-22 00:00:00.000,"S","","M","isaiah11@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",1,1,"5, rue de Courtaboeuf","","1 (11) 500 555-0142",2013-03-19 00:00:00.000,"2-5 Miles"
18597,374,"AW00018597","","Isabel","","Perry",False,1976-06-23 00:00:00.000,"M","","F","isabel8@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"590 Sudden Loop","","874-555-0125",2013-11-16 00:00:00.000,"0-1 Miles"
19402,315,"AW00019402","","Jeremiah","","Scott",False,1972-12-18 00:00:00.000,"S","","M","jeremiah17@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"2141 Delaware Ct.","","474-555-0169",2013-02-10 00:00:00.000,"2-5 Miles"
19530,302,"AW00019530","","Lisa","","Liang",False,1972-12-31 00:00:00.000,"S","","F","lisa20@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"639 Bird Drive","","644-555-0144",2013-02-25 00:00:00.000,"2-5 Miles"
19534,331,"AW00019534","","Adrian","","Torres",False,1972-12-21 00:00:00.000,"S","","M","adrian6@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"2393 Brook Hollow Ct.","","113-555-0170",2013-02-07 00:00:00.000,"2-5 Miles"
20192,299,"AW00020192","","Amber","","Campbell",False,1973-02-15 00:00:00.000,"S","","F","amber6@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"2314 Chelsea Way","","322-555-0110",2013-06-14 00:00:00.000,"0-1 Miles"
21150,638,"AW00021150","","Alyssa","","Ramirez",False,1984-03-20 00:00:00.000,"S","","F","alyssa41@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"8384 Potomac Drive","","357-555-0194",2013-09-06 00:00:00.000,"0-1 Miles"
21152,325,"AW00021152","","Amanda","","Hill",False,1973-01-05 00:00:00.000,"S","","F","amanda65@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4305 Geriola Court","","273-555-0112",2013-09-01 00:00:00.000,"0-1 Miles"
21202,34,"AW00021202","","Theresa","","Torres",False,1971-09-22 00:00:00.000,"S","","F","theresa8@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"2536 El Capitan Lane","","1 (11) 500 555-0191",2012-01-27 00:00:00.000,"2-5 Miles"
21203,23,"AW00021203","","Mary","","Allen",False,1972-06-23 00:00:00.000,"M","","F","mary36@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"8743 Clark Creek Rd.","","1 (11) 500 555-0185",2012-01-25 00:00:00.000,"2-5 Miles"
21926,553,"AW00021926","","Melanie","","Henderson",False,1973-01-11 00:00:00.000,"S","","F","melanie20@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"7459 Davis Ave","","292-555-0135",2013-12-08 00:00:00.000,"2-5 Miles"
21927,310,"AW00021927","","Meredith","","Browning",False,1973-03-15 00:00:00.000,"S","","F","meredith39@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"6453 Pacific","","240-555-0117",2013-12-24 00:00:00.000,"2-5 Miles"
21930,325,"AW00021930","","Marissa","","Perry",False,1984-01-20 00:00:00.000,"S","","F","marissa5@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"8021 Dallas Drive","","162-555-0133",2013-12-12 00:00:00.000,"2-5 Miles"
22885,648,"AW00022885","","Caleb","","Henderson",False,1972-08-27 00:00:00.000,"S","","M","caleb1@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9800 St. George Dr","","966-555-0176",2013-03-30 00:00:00.000,"2-5 Miles"
22940,28,"AW00022940","","Briana","","Ashe",False,1972-05-16 00:00:00.000,"S","","F","briana4@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"371 Ridge Place","","1 (11) 500 555-0113",2012-05-30 00:00:00.000,"1-2 Miles"
23390,641,"AW00023390","","Dakota","","Flores",False,1973-05-24 00:00:00.000,"S","","M","dakota10@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"3974 Central Ave.","","652-555-0195",2013-09-05 00:00:00.000,"2-5 Miles"
23391,299,"AW00023391","","Joanna","","Moreno",False,1972-12-21 00:00:00.000,"S","","F","joanna5@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"2393 Brook Hollow Ct.","","256-555-0155",2013-09-21 00:00:00.000,"2-5 Miles"
23956,121,"AW00023956","","Morgan","","Coleman",False,1980-08-26 00:00:00.000,"M","","F","morgan75@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Erlenweg 2","","1 (11) 500 555-0196",2013-07-11 00:00:00.000,"2-5 Miles"
24346,302,"AW00024346","","Giorgio","","Veronesi",False,1973-03-04 00:00:00.000,"M","","F","giorgio0@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"9897 Bayview Cir","","313-555-0148",2013-04-23 00:00:00.000,"0-1 Miles"
24349,359,"AW00024349","","Jill","","Patterson",False,1972-12-31 00:00:00.000,"S","","F","jill33@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"639 Bermad Drive","","492-555-0159",2013-04-03 00:00:00.000,"2-5 Miles"
24831,383,"AW00024831","","Jackson","","Diaz",False,1976-07-09 00:00:00.000,"S","","M","jackson23@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"1669 Warwick Dr","","908-555-0172",2013-11-12 00:00:00.000,"2-5 Miles"
24832,55,"AW00024832","","Morgan","","Martin",False,1971-01-30 00:00:00.000,"M","","F","morgan36@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"5969 Meadowbrook Court","","555-555-0159",2012-01-27 00:00:00.000,"0-1 Miles"
26003,307,"AW00026003","","Denise","","Subram",False,1973-05-24 00:00:00.000,"S","","F","denise14@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"3974 Central Ave.","","564-555-0159",2011-09-10 00:00:00.000,"2-5 Miles"
26350,54,"AW00026350","","Gabrielle","","King",False,1971-05-02 00:00:00.000,"M","","F","gabrielle61@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"273 Winding Lane","","141-555-0116",2013-05-27 00:00:00.000,"2-5 Miles"
26351,348,"AW00026351","","Emma","","Moore",False,1970-07-24 00:00:00.000,"S","","F","emma7@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"9690 Hale Dr.","","730-555-0155",2012-04-23 00:00:00.000,"0-1 Miles"
26626,302,"AW00026626","","Dalton","","Taylor",False,1972-09-21 00:00:00.000,"S","","M","dalton8@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"6985 Florencia","","159-555-0190",2012-06-05 00:00:00.000,"0-1 Miles"
26748,28,"AW00026748","","Stacey","","She",False,1971-09-15 00:00:00.000,"S","","F","stacey24@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"9536 Mt. Hood Circle","","1 (11) 500 555-0196",2012-08-11 00:00:00.000,"0-1 Miles"
26889,118,"AW00026889","","Natasha","","Torres",False,1980-01-04 00:00:00.000,"S","","F","natasha11@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Auf den Kuhlen Straße 2229","","1 (11) 500 555-0139",2013-04-14 00:00:00.000,"5-10 Miles"
28362,347,"AW00028362","","Kaylee","","Sanchez",False,1976-05-09 00:00:00.000,"S","","F","kaylee24@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"3823 Birch Bark Dr","","547-555-0137",2011-04-19 00:00:00.000,"0-1 Miles"
28363,64,"AW00028363","","Savannah","","Travers",False,1976-02-16 00:00:00.000,"S","","F","savannah12@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"3682 Macarthur Avenue","","121-555-0189",2011-08-06 00:00:00.000,"0-1 Miles"
28440,187,"AW00028440","","Allison","","Ramirez",False,1980-12-02 00:00:00.000,"S","","F","allison5@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",1,1,"9, rue Philibert-Delorme","","1 (11) 500 555-0111",2013-08-23 00:00:00.000,"2-5 Miles"
29157,368,"AW00029157","","Seth","","Powell",False,1978-04-23 00:00:00.000,"S","","M","seth56@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"1065 Almond St.","","651-555-0153",2011-07-17 00:00:00.000,"2-5 Miles"
11079,34,"AW00011079","","Donald","","Gonzalez",False,1970-03-07 00:00:00.000,"S","","M","donald20@adventure-works.com",160000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",1,2,"4236 Malibu Place","","1 (11) 500 555-0137",2013-03-15 00:00:00.000,"0-1 Miles"
11080,30,"AW00011080","","Damien","","Chander",False,1965-01-13 00:00:00.000,"M","","M","damien32@adventure-works.com",170000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",1,2,"9941 Stonehedge Dr.","","1 (11) 500 555-0111",2011-04-10 00:00:00.000,"0-1 Miles"
11363,35,"AW00011363","","Julian","","Ross",False,1983-04-19 00:00:00.000,"S","","M","julian5@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"3346 Larkwood Ct.","","1 (11) 500 555-0126",2011-06-08 00:00:00.000,"0-1 Miles"
13116,12,"AW00013116","","Tyrone","","Diaz",False,1971-11-05 00:00:00.000,"S","","M","tyrone2@adventure-works.com",110000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,2,"6659 Poplar Street","","1 (11) 500 555-0152",2013-03-14 00:00:00.000,"0-1 Miles"
13522,34,"AW00013522","","Logan","","Taylor",False,1983-05-23 00:00:00.000,"S","","M","logan60@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"988 Mt. Everest Court","","1 (11) 500 555-0120",2013-04-24 00:00:00.000,"0-1 Miles"
13523,29,"AW00013523","","Adrienne","","Ruiz",False,1982-05-03 00:00:00.000,"S","","F","adrienne2@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"934 St. Paul Way","","1 (11) 500 555-0127",2013-05-23 00:00:00.000,"0-1 Miles"
14121,611,"AW00014121","","Devon","","Goel",False,1973-01-09 00:00:00.000,"S","","M","devon16@adventure-works.com",130000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,2,"1318 Lasalle Street","","302-555-0194",2012-05-29 00:00:00.000,"0-1 Miles"
14289,368,"AW00014289","","Jessica","","Martinez",False,1972-02-19 00:00:00.000,"S","","F","jessica65@adventure-works.com",150000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,2,"8863 San Miguel Rd.","","901-555-0112",2012-06-01 00:00:00.000,"0-1 Miles"
14309,30,"AW00014309","","Orlando","","Sanz",False,1971-11-06 00:00:00.000,"S","","M","orlando20@adventure-works.com",110000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,2,"1306 Kaski Ln","","1 (11) 500 555-0181",2013-02-25 00:00:00.000,"1-2 Miles"
15643,14,"AW00015643","","Omar","","Raji",False,1983-03-20 00:00:00.000,"S","","M","omar42@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"5121 Mount Hood Circle","","1 (11) 500 555-0134",2012-10-30 00:00:00.000,"0-1 Miles"
20297,299,"AW00020297","","Valerie","","Wu",False,1978-09-10 00:00:00.000,"S","","F","valerie8@adventure-works.com",130000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,2,"4250 Park Tree Ct","","164-555-0125",2013-03-12 00:00:00.000,"0-1 Miles"
20818,20,"AW00020818","","Rachel","","Powell",False,1983-01-10 00:00:00.000,"S","","F","rachel56@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"1488 Cambelback Place","","1 (11) 500 555-0118",2011-12-27 00:00:00.000,"0-1 Miles"
22406,7,"AW00022406","","Kelvin","","Shen",False,1983-05-12 00:00:00.000,"M","","M","kelvin44@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"3098 Seabourne Ct","","1 (11) 500 555-0131",2012-05-27 00:00:00.000,"0-1 Miles"
24001,40,"AW00024001","","Arthur","","Raman",False,1983-03-11 00:00:00.000,"S","","M","arthur14@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"6855 Leewood Place","","1 (11) 500 555-0124",2012-09-01 00:00:00.000,"0-1 Miles"
24002,25,"AW00024002","","Thomas","","Harris",False,1982-11-24 00:00:00.000,"M","","M","thomas75@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"6812 Semillon Circle","","1 (11) 500 555-0191",2012-09-24 00:00:00.000,"0-1 Miles"
24165,19,"AW00024165","","Gilbert","","Gao",False,1982-10-21 00:00:00.000,"S","","M","gilbert12@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"4519 Lydia Lane","","1 (11) 500 555-0179",2012-10-24 00:00:00.000,"0-1 Miles"
24166,13,"AW00024166","","Renee","","Alonso",False,1982-11-20 00:00:00.000,"S","","F","renee7@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"929 Birchbark Place","","1 (11) 500 555-0180",2012-10-14 00:00:00.000,"0-1 Miles"
24167,36,"AW00024167","","Lacey","","Zhu",False,1983-04-05 00:00:00.000,"S","","F","lacey26@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"887 Redwood Road","","1 (11) 500 555-0120",2012-10-04 00:00:00.000,"0-1 Miles"
24168,39,"AW00024168","","Manuel","","Srini",False,1982-11-15 00:00:00.000,"M","","M","manuel7@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"3392 El Dorado","","1 (11) 500 555-0157",2012-10-26 00:00:00.000,"0-1 Miles"
24529,299,"AW00024529","","Jillian","","Martinez",False,1973-01-11 00:00:00.000,"S","","F","jillian18@adventure-works.com",130000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,2,"1383 Bola Raton Court","","801-555-0165",2013-02-04 00:00:00.000,"0-1 Miles"
26536,325,"AW00026536","","Katherine","","Thomas",False,1978-10-01 00:00:00.000,"S","","F","katherine81@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,2,"5840 Delta Fair Blvd.","","112-555-0159",2012-05-10 00:00:00.000,"1-2 Miles"
26919,29,"AW00026919","","Ramon","","He",False,1981-12-24 00:00:00.000,"S","","M","ramon16@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"8590 Dublin Court","","1 (11) 500 555-0142",2012-10-23 00:00:00.000,"0-1 Miles"
27865,13,"AW00027865","","Destiny","","Butler",False,1983-01-25 00:00:00.000,"M","","F","destiny62@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,2,"7045 Creekside Drive","","1 (11) 500 555-0155",2013-06-07 00:00:00.000,"0-1 Miles"
27866,38,"AW00027866","","Sergio","","Raman",False,1983-04-18 00:00:00.000,"S","","M","sergio12@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,2,"5232 Fourth St.","","1 (11) 500 555-0187",2013-07-06 00:00:00.000,"0-1 Miles"
11960,634,"AW00011960","","Ana","","Griffin",False,1978-12-31 00:00:00.000,"S","","F","ana19@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre",0,2,"6612 Concord","","377-555-0180",2013-03-25 00:00:00.000,"0-1 Miles"
11962,298,"AW00011962","","Alexandra","","Roberts",False,1982-05-28 00:00:00.000,"S","","F","alexandra47@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre",0,2,"9024 Grant Street","","685-555-0149",2013-08-11 00:00:00.000,"1-2 Miles"
