customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Full Name
810,"Female",24,1998-04-04 00:00:00.000,"Software Test Engineer IV","Health","Mass Customer","N","Yes",1,"Fawnia Bartrum"
813,"Female",12,1962-03-21 00:00:00.000,"Account Representative III","Health","Mass Customer","N","No",14,"Lisette Nesbit"
850,"Male",79,2000-09-24 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",1,"Nevin Hanfrey"
870,"Male",63,1964-01-29 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",6,"Hugh Wilce"
886,"Female",53,1974-11-15 00:00:00.000,"Accounting Assistant III","Health","Mass Customer","N","No",11,"Dawna McCullen"
890,"Female",55,1974-02-01 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",15,"Tony Cordsen"
919,"Male",48,1987-07-17 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","Yes",13,"Grove Peltzer"
920,"Male",89,1976-01-19 00:00:00.000,"Software Test Engineer IV","Health","Mass Customer","N","Yes",19,"Stefano Thornborrow"
947,"Female",43,1986-03-10 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",10,"Hyacinth Naldrett"
949,"Male",18,1975-09-07 00:00:00.000,"Executive Secretary","Health","Mass Customer","N","Yes",3,"Jarid Grebner"
955,"Female",78,1989-10-01 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",9,"Teresina Gibbie"
960,"Male",1,1968-10-10 00:00:00.000,"GIS Technical Architect","Health","Mass Customer","N","Yes",12,"Lannie Crumley"
980,"Female",19,1978-01-23 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",8,"Max Gronaver"
995,"Male",16,1965-11-12 00:00:00.000,"Information Systems Manager","Health","Mass Customer","N","Yes",19,"Urbano Mews"
1015,"Male",7,1955-04-01 00:00:00.000,"Web Developer I","Health","Mass Customer","N","No",17,"Toiboid Sorrel"
1030,"Female",9,1962-05-05 00:00:00.000,"Food Chemist","Health","Mass Customer","N","No",5,"Nariko Dummigan"
1057,"Female",73,1969-04-06 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",5,"Laryssa Durdle"
1081,"Female",25,1985-10-21 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",16,"Marga Cradduck"
1085,"Male",4,1975-09-12 00:00:00.000,"Internal Auditor","Health","Mass Customer","N","No",8,"Lucho Strafen"
1095,"Female",2,1958-08-29 00:00:00.000,"Project Manager","Health","Mass Customer","N","No",6,"Emelda Gerler"
1108,"Female",86,1962-03-06 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",17,"Ginnie Farriar"
1116,"Female",59,1974-06-26 00:00:00.000,"Assistant Manager","Health","Mass Customer","N","Yes",16,"Tori Coche"
1121,"Female",30,1984-01-21 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","Yes",3,"Dione Raithby"
1143,"Male",64,1955-03-06 00:00:00.000,"Office Assistant IV","Health","Mass Customer","N","Yes",6,"Goraud Boissieux"
1153,"Female",53,1995-01-17 00:00:00.000,"Desktop Support Technician","Health","Mass Customer","N","Yes",3,"Mirilla Lothlorien"
1154,"Male",26,1974-11-24 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",20,"Chase Youd"
1164,"Female",97,1977-01-09 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",17,"Gilligan Mowat"
1167,"Female",20,1996-06-03 00:00:00.000,"Software Test Engineer III","Health","Mass Customer","N","No",4,"Elberta Crickett"
1178,"Male",1,1970-05-26 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",13,"Angelo Byne"
1184,"Female",89,1968-10-07 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",13,"Auberta Teodori"
1196,"Female",23,1998-03-19 00:00:00.000,"Research Nurse","Health","Mass Customer","N","No",2,"Phillie Bradforth"
1207,"Female",30,1997-09-25 00:00:00.000,"Engineer IV","Health","Mass Customer","N","No",1,"Mabel Marousek"
1225,"Male",5,1988-01-22 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",10,"Arte Witchell"
1226,"Female",32,1981-03-16 00:00:00.000,"Director of Sales","Health","Mass Customer","N","Yes",13,"Constantia Sirr"
1235,"Female",24,1969-02-28 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",9,"Sharon Cranage"
1266,"Male",68,1978-05-02 00:00:00.000,"Human Resources Manager","Health","Mass Customer","N","Yes",10,"Harry No Last name"
1275,"Female",70,1966-01-10 00:00:00.000,"General Manager","Health","Mass Customer","N","Yes",8,"Francisca Whittek"
1283,"Female",43,1994-08-23 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",1,"Tory Minnette"
1291,"Male",0,1980-08-16 00:00:00.000,"Quality Engineer","Health","Mass Customer","N","No",12,"Warner Zuker"
1297,"Male",91,1981-02-12 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",3,"Shay Gimbart"
1298,"Male",35,1974-04-06 00:00:00.000,"Research Nurse","Health","Mass Customer","N","No",16,"Guglielmo Yele"
1301,"Female",17,1991-11-25 00:00:00.000,"Structural Analysis Engineer","Health","Mass Customer","N","No",9,"Trix No Last name"
1314,"Female",25,1970-02-23 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",6,"De Eilhart"
1337,"Female",15,1988-03-08 00:00:00.000,"Structural Engineer","Health","Mass Customer","N","No",10,"Damara Wheatland"
1353,"Female",1,1980-03-31 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",11,"Phebe Dockwra"
1365,"Male",97,1992-04-19 00:00:00.000,"Research Associate","Health","Mass Customer","N","No",3,"Shurlocke Pirie"
1376,"Male",89,1966-03-12 00:00:00.000,"Environmental Tech","Health","Mass Customer","N","Yes",18,"Pail No Last name"
1411,"Female",24,1994-05-04 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","Yes",5,"Katrina Coltart"
1420,"Female",14,1959-10-12 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",11,"Minni Hanner"
1429,"Male",94,1980-12-03 00:00:00.000,"Legal Assistant","Health","Mass Customer","N","Yes",12,"Dante Jikylls"
1438,"Female",27,1975-11-01 00:00:00.000,"Social Worker","Health","Mass Customer","N","Yes",14,"Winifred MacRonald"
1444,"Male",97,1975-04-14 00:00:00.000,"Payment Adjustment Coordinator","Health","Mass Customer","N","No",8,"Claudian Ruos"
1474,"Male",54,1986-05-27 00:00:00.000,"Structural Analysis Engineer","Health","Mass Customer","N","Yes",21,"Farley Rosen"
1485,"Male",50,1969-08-02 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",6,"Meredeth Luck"
1489,"Male",17,1993-05-13 00:00:00.000,"Teacher","Health","Mass Customer","N","No",4,"Mead Wollard"
1491,"Female",96,1997-08-03 00:00:00.000,"Senior Sales Associate","Health","Mass Customer","N","Yes",4,"Agneta Swiggs"
1530,"Male",89,1976-01-12 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",9,"Alexandr Maylard"
1542,"Male",56,1978-07-27 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",12,"Sanders Fernyhough"
1545,"Male",34,1977-09-06 00:00:00.000,"Associate Professor","Health","Mass Customer","N","Yes",15,"Carver Saturley"
1571,"Male",19,1980-09-08 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",22,"Tadeas McUre"
1585,"Male",87,1961-04-07 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",5,"Stillman Sackur"
1589,"Male",83,1989-07-08 00:00:00.000,"Human Resources Manager","Health","Mass Customer","N","Yes",4,"Walker Bartalot"
1621,"Female",10,1974-09-09 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",22,"Sibley Eliyahu"
1644,"Male",57,1969-12-01 00:00:00.000,"Speech Pathologist","Health","Mass Customer","N","No",10,"Gaby Harriot"
1676,"Male",63,1975-03-31 00:00:00.000,"Information Systems Manager","Health","Mass Customer","N","No",13,"Ozzy Olerenshaw"
1679,"Female",92,1975-11-03 00:00:00.000,"Programmer II","Health","Mass Customer","N","Yes",13,"Arabel Kayser"
1692,"Female",85,1967-04-07 00:00:00.000,"Senior Quality Engineer","Health","Mass Customer","N","Yes",17,"Harriette De Matteis"
1697,"Female",44,1969-03-29 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","Yes",12,"Eddi Mansbridge"
1702,"Male",14,1956-04-03 00:00:00.000,"Research Nurse","Health","Mass Customer","N","No",17,"Bryn Whisby"
1735,"Male",7,1966-09-07 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","No",8,"Sly Offord"
1762,"Female",49,1978-04-30 00:00:00.000,"Research Assistant II","Health","Mass Customer","N","Yes",18,"Gaye Steutly"
1785,"Male",23,1960-12-10 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",19,"Marty Whatford"
1809,"Female",67,1961-01-26 00:00:00.000,"Programmer II","Health","Mass Customer","N","Yes",19,"Reba Southon"
1831,"Male",58,1977-11-13 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",15,"Lisle Yokel"
1836,"Female",54,1955-06-05 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",13,"Rochella Harce"
1888,"Female",67,2002-01-26 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",1,"Sibyl Scholtz"
1913,"Female",36,1973-11-02 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",17,"Tamiko Fergie"
1915,"Female",40,1953-10-12 00:00:00.000,"Social Worker","Health","Mass Customer","N","Yes",12,"Dusty Tesimon"
1923,"Male",52,1970-08-23 00:00:00.000,"Health Coach IV","Health","Mass Customer","N","No",9,"Immanuel Farlamb"
1937,"Male",69,1974-01-08 00:00:00.000,"Quality Engineer","Health","Mass Customer","N","No",19,"Renaud Gahagan"
1952,"Female",35,1974-01-29 00:00:00.000,"Payment Adjustment Coordinator","Health","Mass Customer","N","Yes",9,"Patrica Donativo"
1959,"Male",3,1978-09-18 00:00:00.000,"Director of Sales","Health","Mass Customer","N","Yes",16,"Arlen Klossek"
1978,"Female",53,1955-01-06 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",16,"Marge Skerm"
1984,"Male",70,1999-06-01 00:00:00.000,"Information Systems Manager","Health","Mass Customer","N","Yes",1,"Hewett Alessandretti"
1991,"Male",35,1993-09-27 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",8,"Tobe Godrich"
2035,"Male",40,1979-06-01 00:00:00.000,"Senior Developer","Health","Mass Customer","N","No",19,"Kylie Terese"
2042,"Male",65,1968-08-14 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",17,"Bendix Cooke"
2044,"Female",84,1998-08-02 00:00:00.000,"Quality Engineer","Health","Mass Customer","N","Yes",1,"Leyla Eddington"
2064,"Male",99,1969-05-19 00:00:00.000,"VP Marketing","Health","Mass Customer","N","Yes",18,"Reynard Jaffrey"
2067,"Male",81,1979-05-05 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",17,"Slade Mulvin"
2085,"Female",83,1956-05-03 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",11,"Carolynn Samsin"
2115,"Male",17,1975-08-31 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",17,"Shannon Pflieger"
2126,"Male",65,1958-03-29 00:00:00.000,"Product Engineer","Health","Mass Customer","N","Yes",17,"Hugibert Getcliff"
2160,"Female",64,1971-06-26 00:00:00.000,"Recruiter","Health","Mass Customer","N","Yes",15,"Kettie Cantopher"
2175,"Male",23,1985-11-01 00:00:00.000,"Web Developer III","Health","Mass Customer","N","No",13,"Elvyn Bullas"
2177,"Male",35,1977-10-08 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",9,"Waverly Creebo"
2184,"Male",49,1971-12-05 00:00:00.000,"Statistician III","Health","Mass Customer","N","No",11,"Lamar Gladman"
2187,"Female",52,1997-12-27 00:00:00.000,"Budget/Accounting Analyst I","Health","Mass Customer","N","No",2,"Brunhilde Kendall"
2223,"Female",38,1981-01-29 00:00:00.000,"Professor","Health","Mass Customer","N","No",12,"Sarita Georgiev"
2261,"Male",81,1980-09-21 00:00:00.000,"Account Representative II","Health","Mass Customer","N","Yes",13,"Gerome Monshall"
2262,"Female",90,1984-04-21 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",2,"Nyssa Banister"
2268,"Female",66,1965-10-07 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",19,"Wilhelmina Gothup"
2279,"Male",42,1979-03-19 00:00:00.000,"Human Resources Assistant II","Health","Mass Customer","N","No",3,"Garrett Szymon"
2292,"Female",17,1998-06-02 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",2,"Christie MacClure"
2311,"Female",49,1989-02-15 00:00:00.000,"Design Engineer","Health","Mass Customer","N","No",16,"Addi No Last name"
2317,"Male",97,1976-12-07 00:00:00.000,"Tax Accountant","Health","Mass Customer","N","Yes",16,"Alwin Cuberley"
2322,"Male",72,1992-05-24 00:00:00.000,"Biostatistician III","Health","Mass Customer","N","Yes",2,"Hazlett Rosenschein"
2328,"Male",63,1986-06-03 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",8,"Gayler Shackle"
2337,"Female",47,2000-01-11 00:00:00.000,"Programmer Analyst II","Health","Mass Customer","N","No",1,"Odilia Bick"
2340,"Male",33,1978-03-29 00:00:00.000,"Research Assistant IV","Health","Mass Customer","N","Yes",16,"Joachim Amer"
2366,"Female",51,1975-06-15 00:00:00.000,"Web Designer I","Health","Mass Customer","N","Yes",15,"Idette Mapam"
2385,"Male",70,1958-12-17 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",8,"Gaultiero Lissenden"
2391,"Female",72,1961-04-22 00:00:00.000,"Nurse Practicioner","Health","Mass Customer","N","No",14,"Corny Millott"
2408,"Female",38,1955-10-10 00:00:00.000,"VP Marketing","Health","Mass Customer","N","No",16,"Celestia No Last name"
2414,"Male",18,,"Registered Nurse","Health","Mass Customer","N","Yes",0,"Basile Bowlas"
2463,"Female",54,1978-01-30 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",12,"Krystle Jovicevic"
2482,"Male",95,1953-12-10 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",10,"Regan Siemens"
2491,"Male",74,1977-05-08 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",14,"Tabbie Turone"
2516,"Female",42,1967-05-27 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",19,"Zoe Kiddye"
2517,"Female",1,1978-10-19 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",9,"Rozanna Kegan"
2536,"Female",71,1964-06-10 00:00:00.000,"Associate Professor","Health","Mass Customer","N","Yes",16,"Aigneis Brignall"
2547,"Female",91,1985-07-08 00:00:00.000,"Social Worker","Health","Mass Customer","N","Yes",14,"Aili Scruby"
2549,"Male",12,1998-08-07 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",4,"Mike Geggus"
2550,"Male",34,1997-08-12 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",4,"Dionysus Elmhurst"
2564,"Female",18,1976-04-29 00:00:00.000,"Engineer III","Health","Mass Customer","N","No",15,"Bell Carley"
2582,"Male",98,1977-08-10 00:00:00.000,"Director of Sales","Health","Mass Customer","N","No",7,"Harv Pavey"
2602,"Female",46,1977-03-22 00:00:00.000,"Structural Analysis Engineer","Health","Mass Customer","N","No",3,"Jessamine Butcher"
2663,"Male",69,1956-08-01 00:00:00.000,"Environmental Tech","Health","Mass Customer","N","Yes",19,"Royce Pietrowicz"
2666,"Male",2,1971-02-16 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","No",9,"Lyle Eager"
2668,"Male",27,1978-07-26 00:00:00.000,"Senior Quality Engineer","Health","Mass Customer","N","No",18,"Allan Govan"
2678,"Male",33,1976-12-30 00:00:00.000,"Sales Associate","Health","Mass Customer","N","No",11,"Amble Tandy"
2684,"Male",96,1964-03-14 00:00:00.000,"Health Coach IV","Health","Mass Customer","N","Yes",12,"Erastus Payley"
2696,"Male",42,,"Social Worker","Health","Mass Customer","N","Yes",0,"Isabelle Bursnoll"
2717,"Male",31,1981-03-25 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",13,"Frederic McGown"
2732,"Female",36,1961-03-01 00:00:00.000,"Help Desk Operator","Health","Mass Customer","N","No",7,"Clarine Yushkin"
2738,"Female",77,1997-01-06 00:00:00.000,"Research Nurse","Health","Mass Customer","N","No",5,"Lurleen Shoebridge"
2777,"Female",0,1997-02-26 00:00:00.000,"Safety Technician III","Health","Mass Customer","N","Yes",1,"Dita Darlison"
2786,"Male",94,1968-01-21 00:00:00.000,"Accountant III","Health","Mass Customer","N","Yes",11,"Hubie Bottoner"
2794,"Female",41,1975-11-06 00:00:00.000,"Social Worker","Health","Mass Customer","N","Yes",18,"Megen Lorenc"
2831,"Female",16,1968-01-22 00:00:00.000,"Programmer Analyst I","Health","Mass Customer","N","Yes",11,"Starlin Aysh"
2836,"Female",80,1963-11-14 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",16,"Matilda Yellowley"
2847,"Female",50,1976-03-21 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","No",12,"Noreen Matelaitis"
2880,"Male",43,1967-11-15 00:00:00.000,"Legal Assistant","Health","Mass Customer","N","No",7,"Ingra Kelby"
2900,"Male",29,1986-05-30 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","Yes",18,"Cyrille Figliovanni"
2910,"Female",15,1962-12-17 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","Yes",12,"Drucill Petrus"
2954,"Female",23,1974-03-24 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",16,"Albertine Fibbitts"
2959,"Female",1,1953-11-23 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","Yes",11,"Max Gonthier"
2961,"Male",56,1975-03-22 00:00:00.000,"Assistant Manager","Health","Mass Customer","N","Yes",12,"Merv Barradell"
2966,"Female",81,1969-05-22 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",5,"Fredi Aldhous"
2976,"Male",16,1964-08-07 00:00:00.000,"Tax Accountant","Health","Mass Customer","N","Yes",8,"Lindsay Beausang"
2992,"Female",26,1974-05-31 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",10,"Crystal Assur"
3004,"Male",82,1955-02-20 00:00:00.000,"Research Assistant II","Health","Mass Customer","N","Yes",16,"Waylon Hammant"
3027,"Male",83,1977-10-30 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",5,"Augy Rudall"
3031,"Male",95,1996-02-02 00:00:00.000,"Staff Scientist","Health","Mass Customer","N","Yes",5,"Diego Bertelmot"
3074,"Male",31,1969-02-18 00:00:00.000,"VP Quality Control","Health","Mass Customer","N","Yes",12,"Tracie Grishaev"
3076,"Female",9,1991-10-01 00:00:00.000,"Professor","Health","Mass Customer","N","Yes",4,"Merna Eyers"
3087,"Male",64,1986-04-02 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",9,"Gerry Scatcher"
3098,"Female",77,1980-07-15 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",12,"Tiff Ovett"
3105,"Male",88,1965-10-14 00:00:00.000,"Teacher","Health","Mass Customer","N","No",12,"Bryn Rycraft"
3109,"Female",75,1958-06-23 00:00:00.000,"Automation Specialist II","Health","Mass Customer","N","Yes",10,"Jeralee Domleo"
3120,"Female",89,1979-02-04 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","Yes",10,"Lauree O'Donnell"
3127,"Male",39,1971-01-31 00:00:00.000,"Research Nurse","Health","Mass Customer","N","No",10,"Tucker Lewsley"
3166,"Male",96,1955-05-11 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",20,"Bronson Plowman"
3173,"Male",55,2001-10-10 00:00:00.000,"Computer Systems Analyst I","Health","Mass Customer","N","Yes",1,"Angelo No Last name"
3175,"Male",82,1984-12-30 00:00:00.000,"Operator","Health","Mass Customer","N","No",16,"Alphard Cradduck"
3183,"Male",64,1974-06-19 00:00:00.000,"Junior Executive","Health","Mass Customer","N","No",14,"Craig Phethean"
3196,"Female",11,1977-08-04 00:00:00.000,"Engineer IV","Health","Mass Customer","N","No",8,"Teddi Adcocks"
3204,"Female",51,1994-11-26 00:00:00.000,"Media Manager III","Health","Mass Customer","N","Yes",4,"Ibby Beedon"
3225,"Male",19,1980-06-19 00:00:00.000,"Chief Design Engineer","Health","Mass Customer","N","Yes",4,"Durante Reddan"
3228,"Female",36,1964-08-16 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",13,"Margette Donaghie"
3243,"Male",24,1973-05-19 00:00:00.000,"Media Manager I","Health","Mass Customer","N","No",7,"Tim Besset"
3305,"Male",25,1977-02-16 00:00:00.000,"Senior Developer","Health","Mass Customer","N","Yes",11,"Neddy La Grange"
3324,"Male",32,1973-07-11 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",10,"Sholom No Last name"
3328,"Female",58,1961-08-06 00:00:00.000,"Food Chemist","Health","Mass Customer","N","No",6,"Arabella Delgaty"
3332,"Female",43,1998-09-24 00:00:00.000,"Account Representative III","Health","Mass Customer","N","No",3,"Cissy Jeffress"
3334,"Female",63,1965-05-22 00:00:00.000,"VP Product Management","Health","Mass Customer","N","Yes",12,"Koralle Winckles"
3335,"Male",47,1979-12-15 00:00:00.000,"Editor","Health","Mass Customer","N","No",16,"Damian Dutt"
3339,"Male",76,1986-05-08 00:00:00.000,"Programmer Analyst III","Health","Mass Customer","N","No",21,"Andrea Rand"
3373,"Female",19,1991-01-25 00:00:00.000,"Research Associate","Health","Mass Customer","N","No",5,"Inna Atack"
3379,"Female",51,1999-04-30 00:00:00.000,"Food Chemist","Health","Mass Customer","N","Yes",2,"Elysee Spurr"
3394,"Male",39,1974-06-26 00:00:00.000,"Environmental Specialist","Health","Mass Customer","N","No",22,"Barde Spoward"
3417,"Female",91,1973-02-18 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",7,"Deedee Coxall"
3434,"Female",20,1973-12-05 00:00:00.000,"Account Coordinator","Health","Mass Customer","N","No",16,"Stesha Miners"
3469,"Female",90,1987-08-24 00:00:00.000,"Nurse Practicioner","Health","Mass Customer","N","Yes",5,"Arabele Lantoph"
3478,"Male",54,1986-08-08 00:00:00.000,"Quality Control Specialist","Health","Mass Customer","N","No",17,"Hartwell Schach"
3508,"Male",89,1986-08-09 00:00:00.000,"Pharmacist","Health","Mass Customer","N","No",5,"Malvin Marre"
3509,"Female",85,1978-11-22 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",15,"Janine Hesey"
3520,"Male",41,1963-08-17 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",16,"Travis Kaszper"
3538,"Male",19,1977-11-14 00:00:00.000,"Marketing Manager","Health","Mass Customer","N","No",8,"Kerby Nassie"
3551,"Male",37,1962-05-10 00:00:00.000,"Pharmacist","Health","Mass Customer","N","Yes",8,"Zed Douris"
3553,"Male",97,1974-12-29 00:00:00.000,"Graphic Designer","Health","Mass Customer","N","No",10,"Dietrich Geggie"
3574,"Female",33,1991-02-05 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",6,"Eileen Eland"
3580,"Female",61,1972-04-24 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","No",10,"Roby Samson"
3602,"Female",23,1988-11-27 00:00:00.000,"Account Coordinator","Health","Mass Customer","N","No",12,"Alicea Scamwell"
3607,"Male",99,2001-05-22 00:00:00.000,"Clinical Specialist","Health","Mass Customer","N","No",1,"Troy Blaydes"
3613,"Male",27,1972-04-21 00:00:00.000,"Budget/Accounting Analyst II","Health","Mass Customer","N","Yes",9,"Fairfax Pummery"
3633,"Male",32,1983-04-18 00:00:00.000,"Biostatistician III","Health","Mass Customer","N","No",5,"Donavon Ainsby"
3646,"Female",0,1981-10-22 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",4,"Allene Pauly"
3665,"Female",19,1989-03-23 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",6,"Toma Klaaasen"
3702,"Male",74,1993-02-18 00:00:00.000,"Biostatistician IV","Health","Mass Customer","N","No",10,"Floyd Meharry"
3709,"Female",31,1955-03-31 00:00:00.000,"GIS Technical Architect","Health","Mass Customer","N","No",8,"Lilly Roubay"
3740,"Female",82,1979-12-03 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",8,"Rania Poulter"
3745,"Female",90,1977-12-05 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",20,"Randy Duligall"
3801,"Female",76,1971-03-06 00:00:00.000,"Research Nurse","Health","Mass Customer","N","Yes",17,"Auberta Andrault"
3803,"Female",54,1961-05-13 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","Yes",11,"Josepha Finder"
3825,"Female",82,1978-10-12 00:00:00.000,"Recruiting Manager","Health","Mass Customer","N","No",11,"Cinda Rounds"
3828,"Female",81,1992-05-12 00:00:00.000,"Dental Hygienist","Health","Mass Customer","N","No",6,"Tessy Beefon"
3847,"Female",8,1961-02-12 00:00:00.000,"Analyst Programmer","Health","Mass Customer","N","Yes",14,"Erinn Ewing"
3862,"Female",1,1996-09-22 00:00:00.000,"Structural Engineer","Health","Mass Customer","N","No",4,"Casey Kett"
3866,"Female",56,1990-07-18 00:00:00.000,"Structural Engineer","Health","Mass Customer","N","Yes",9,"Theressa Morfield"
3870,"Female",31,1984-10-13 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",5,"Fidelia Cess"
3882,"Female",18,1976-11-05 00:00:00.000,"Human Resources Assistant III","Health","Mass Customer","N","Yes",9,"Nona Tubb"
3898,"Male",91,1958-12-27 00:00:00.000,"Registered Nurse","Health","Mass Customer","N","No",6,"Demetrius Youdell"
3948,"Male",44,1986-06-22 00:00:00.000,"Occupational Therapist","Health","Mass Customer","N","No",13,"Roberto Beinke"
3981,"Female",34,1994-09-10 00:00:00.000,"Quality Control Specialist","Health","Mass Customer","N","No",1,"Konstance Draye"
3986,"Female",1,1976-12-01 00:00:00.000,"Social Worker","Health","Mass Customer","N","No",21,"Oralle Petrello"
3988,"Female",97,1994-07-14 00:00:00.000,"Automation Specialist IV","Health","Mass Customer","N","Yes",1,"Ammamaria Ashburne"
3996,"Female",8,1975-08-09 00:00:00.000,"VP Product Management","Health","Mass Customer","N","No",19,"Rosalia Halgarth"
53,"Female",22,1954-04-18 00:00:00.000,"Software Test Engineer II","Financial Services","Mass Customer","N","No",16,"Agnella Gocke"
127,"Female",81,1974-12-03 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",19,"Merrili Whitear"
152,"Female",5,1981-03-03 00:00:00.000,"Compensation Analyst","Financial Services","Mass Customer","N","No",16,"Stephana Cardew"
186,"Female",46,1974-05-06 00:00:00.000,"Software Test Engineer I","Financial Services","Mass Customer","N","No",3,"Mireielle Jeppe"
271,"Female",51,1991-02-13 00:00:00.000,"Financial Advisor","Financial Services","Mass Customer","N","No",4,"Doll Burtwell"
305,"Female",1,1974-03-17 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",11,"Cris Chellam"
326,"Female",74,1980-02-16 00:00:00.000,"Help Desk Operator","Financial Services","Mass Customer","N","No",6,"Guenna Spensly"
400,"Female",86,1962-05-19 00:00:00.000,"Financial Analyst","Financial Services","Mass Customer","N","No",5,"Sibeal Fellow"
628,"Female",14,1981-10-24 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",13,"Mallissa Gillespie"
732,"Female",71,1967-01-21 00:00:00.000,"Actuary","Financial Services","Mass Customer","N","No",5,"Bonita Gethins"
