CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,FullName
21119,207,"AW00021119","","Edward","","Campbell",False,1981-07-21 00:00:00.000,"S","","M","edward18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"31, cours Mirabeau","","1 (11) 500 555-0174",2013-09-27 00:00:00.000,"5-10 Miles","Edward  Campbell"
22311,277,"AW00022311","","Bruce","","Sara",False,1978-01-01 00:00:00.000,"S","","M","bruce9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"5237 Babel Lane","","1 (11) 500 555-0144",2013-07-15 00:00:00.000,"1-2 Miles","Bruce  Sara"
22322,220,"AW00022322","","Roger","","Zhao",False,1977-05-14 00:00:00.000,"S","","M","roger15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"67, avenue de l´ Union Centrale","","1 (11) 500 555-0114",2013-05-03 00:00:00.000,"2-5 Miles","Roger  Zhao"
22528,233,"AW00022528","","Jaime","","Blanco",False,1981-08-07 00:00:00.000,"S","","F","jaime17@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"6728 Palisade Court","","1 (11) 500 555-0112",2013-08-08 00:00:00.000,"2-5 Miles","Jaime  Blanco"
22530,264,"AW00022530","","Kelli","","Jai",False,1980-09-24 00:00:00.000,"S","","F","kelli34@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"5448 Nulty Drive","","1 (11) 500 555-0147",2013-09-24 00:00:00.000,"2-5 Miles","Kelli  Jai"
22696,191,"AW00022696","","Kari","","Vazquez",False,1983-01-05 00:00:00.000,"S","","F","kari35@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"808, quai de Grenelle","","1 (11) 500 555-0162",2013-11-15 00:00:00.000,"2-5 Miles","Kari  Vazquez"
22701,168,"AW00022701","","Anne","","Navarro",False,1980-10-03 00:00:00.000,"S","","F","anne11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Parise Straße 4552","","1 (11) 500 555-0185",2013-07-04 00:00:00.000,"5-10 Miles","Anne  Navarro"
23218,121,"AW00023218","","Alisha","","Gao",False,1983-11-22 00:00:00.000,"S","","F","alisha15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"Hüttenstr 1295","","1 (11) 500 555-0172",2013-12-15 00:00:00.000,"2-5 Miles","Alisha  Gao"
23227,207,"AW00023227","","Anne","","Alonso",False,1978-06-22 00:00:00.000,"S","","F","anne9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"8022, rue Lauriston","","1 (11) 500 555-0144",2013-09-30 00:00:00.000,"2-5 Miles","Anne  Alonso"
23232,252,"AW00023232","","Frank","","Serrano",False,1976-08-15 00:00:00.000,"S","","M","frank24@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"6745 Salem St","","1 (11) 500 555-0155",2013-04-06 00:00:00.000,"2-5 Miles","Frank  Serrano"
23749,204,"AW00023749","","Brandi","","Ashe",False,1983-11-07 00:00:00.000,"S","","F","brandi5@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"38, rue de l´Esplanade","","1 (11) 500 555-0111",2013-09-19 00:00:00.000,"1-2 Miles","Brandi  Ashe"
23948,234,"AW00023948","","Katelyn","","Rivera",False,1981-08-26 00:00:00.000,"S","","F","katelyn16@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"1030 Ambush Dr.","","1 (11) 500 555-0163",2013-11-15 00:00:00.000,"2-5 Miles","Katelyn  Rivera"
24111,221,"AW00024111","","Cameron","","Long",False,1983-07-15 00:00:00.000,"S","","M","cameron4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"77, avenue du Président-Kennedy","","1 (11) 500 555-0161",2013-08-15 00:00:00.000,"2-5 Miles","Cameron  Long"
24123,221,"AW00024123","","Heather","","Hu",False,1981-10-31 00:00:00.000,"S","","F","heather19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"77, quai de l´ Iton","","1 (11) 500 555-0193",2013-07-07 00:00:00.000,"1-2 Miles","Heather  Hu"
24125,204,"AW00024125","","Tiffany","","Xu",False,1981-11-17 00:00:00.000,"S","","F","tiffany12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"8868, avenue de Villiers","","1 (11) 500 555-0126",2013-10-19 00:00:00.000,"5-10 Miles","Tiffany  Xu"
24126,213,"AW00024126","","Pedro","","Mehta",False,1982-06-03 00:00:00.000,"S","","M","pedro14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"24, avenue du Port","","1 (11) 500 555-0116",2013-08-18 00:00:00.000,"2-5 Miles","Pedro  Mehta"
24694,126,"AW00024694","","Theodore","","Carlson",False,1984-04-04 00:00:00.000,"S","","M","theodore19@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Charlottenstr 39878","","1 (11) 500 555-0146",2013-05-08 00:00:00.000,"1-2 Miles","Theodore  Carlson"
24700,211,"AW00024700","","Gary","","Alvarez",False,1978-09-25 00:00:00.000,"S","","M","gary15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"81, route de Marseille","","1 (11) 500 555-0182",2013-10-02 00:00:00.000,"2-5 Miles","Gary  Alvarez"
24707,207,"AW00024707","","Shaun","","Pal",False,1978-02-15 00:00:00.000,"S","","M","shaun13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"5, boulevard du Montparnasse","","1 (11) 500 555-0140",2013-10-21 00:00:00.000,"2-5 Miles","Shaun  Pal"
25302,176,"AW00025302","","Manuel","","Mehta",False,1983-11-23 00:00:00.000,"S","","M","manuel12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Kapellstr 4266","","1 (11) 500 555-0114",2013-12-08 00:00:00.000,"1-2 Miles","Manuel  Mehta"
25309,115,"AW00025309","","Karen","","Zhou",False,1977-11-23 00:00:00.000,"S","","F","karen18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"Parkstr 51","","1 (11) 500 555-0168",2013-11-25 00:00:00.000,"2-5 Miles","Karen  Zhou"
25512,234,"AW00025512","","Devin","","Clark",False,1982-02-21 00:00:00.000,"S","","M","devin18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"3689 Sun Tree Lane","","1 (11) 500 555-0177",2013-03-15 00:00:00.000,"2-5 Miles","Devin  Clark"
25514,207,"AW00025514","","Dominic","","Martinez",False,1982-01-09 00:00:00.000,"S","","M","dominic18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"14, rue Descartes","","1 (11) 500 555-0179",2013-06-15 00:00:00.000,"2-5 Miles","Dominic  Martinez"
25515,226,"AW00025515","","Tara","","Deng",False,1982-06-04 00:00:00.000,"S","","F","tara1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"22bis, boulevard Saint Germain","","1 (11) 500 555-0179",2013-11-09 00:00:00.000,"5-10 Miles","Tara  Deng"
25517,184,"AW00025517","","Christina","","Cook",False,1981-12-15 00:00:00.000,"S","","F","christina20@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"21, rue de Maubeuge","","1 (11) 500 555-0147",2013-10-10 00:00:00.000,"1-2 Miles","Christina  Cook"
25518,200,"AW00025518","","Oscar","","Lu",False,1982-04-04 00:00:00.000,"S","","M","oscar1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"99, quai de l´ Iton","","1 (11) 500 555-0180",2013-08-27 00:00:00.000,"5-10 Miles","Oscar  Lu"
25652,215,"AW00025652","","Rachael","","Sara",False,1983-12-25 00:00:00.000,"S","","F","rachael10@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"70, allée des Princes","","1 (11) 500 555-0151",2013-09-02 00:00:00.000,"1-2 Miles","Rachael  Sara"
25653,118,"AW00025653","","Alan","","Gao",False,1983-03-20 00:00:00.000,"S","","M","alan18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Am Kreuz 4944","","1 (11) 500 555-0125",2013-05-14 00:00:00.000,"1-2 Miles","Alan  Gao"
25665,226,"AW00025665","","Theresa","","Romero",False,1983-04-04 00:00:00.000,"S","","F","theresa6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"8787, avenue de l´ Union Centrale","","1 (11) 500 555-0155",2013-04-29 00:00:00.000,"1-2 Miles","Theresa  Romero"
26222,257,"AW00026222","","Carolyn","","Madan",False,1978-01-30 00:00:00.000,"S","","F","carolyn7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"4421 Alderwood Lane","","1 (11) 500 555-0139",2013-03-30 00:00:00.000,"2-5 Miles","Carolyn  Madan"
26225,207,"AW00026225","","Sergio","","Srini",False,1983-08-08 00:00:00.000,"S","","M","sergio9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"826, rue de Berri","","1 (11) 500 555-0114",2013-03-02 00:00:00.000,"2-5 Miles","Sergio  Srini"
26230,156,"AW00026230","","Natasha","","Ramos",False,1977-04-30 00:00:00.000,"S","","F","natasha17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"Brunnenstr 678","","1 (11) 500 555-0118",2013-10-09 00:00:00.000,"2-5 Miles","Natasha  Ramos"
26863,256,"AW00026863","","Alvin","","Chen",False,1983-05-08 00:00:00.000,"S","","M","alvin3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"1510 Sharon Dr.","","1 (11) 500 555-0113",2014-01-05 00:00:00.000,"2-5 Miles","Alvin  Chen"
26880,128,"AW00026880","","Heather","","Xu",False,1981-08-26 00:00:00.000,"S","","F","heather11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"Rykestr 5","","1 (11) 500 555-0178",2013-08-23 00:00:00.000,"2-5 Miles","Heather  Xu"
26883,190,"AW00026883","","Shelby","","Bradley",False,1981-12-25 00:00:00.000,"S","","F","shelby14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"84, avenue des Ternes","","1 (11) 500 555-0199",2013-11-25 00:00:00.000,"5-10 Miles","Shelby  Bradley"
26976,224,"AW00026976","","Erik","","Serrano",False,1984-02-11 00:00:00.000,"S","","M","erik17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"2646, avenue de l´Europe","","1 (11) 500 555-0122",2013-07-20 00:00:00.000,"1-2 Miles","Erik  Serrano"
26977,147,"AW00026977","","Barry","","Madan",False,1984-02-19 00:00:00.000,"S","","M","barry8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Conesweg 89","","1 (11) 500 555-0118",2013-07-29 00:00:00.000,"1-2 Miles","Barry  Madan"
27006,215,"AW00027006","","Shane","","Madan",False,1976-09-03 00:00:00.000,"S","","M","shane11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"95, avenue des Ternes","","1 (11) 500 555-0173",2013-07-03 00:00:00.000,"2-5 Miles","Shane  Madan"
27169,171,"AW00027169","","Louis","","Xu",False,1977-07-08 00:00:00.000,"S","","M","louis22@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"Postfach 55 00 00","","1 (11) 500 555-0188",2013-12-03 00:00:00.000,"2-5 Miles","Louis  Xu"
27812,202,"AW00027812","","Alison","","Lal",False,1982-10-29 00:00:00.000,"S","","F","alison8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"6658, avenue de Villiers","","1 (11) 500 555-0177",2013-08-18 00:00:00.000,"1-2 Miles","Alison  Lal"
27813,118,"AW00027813","","Roy","","Vance",False,1982-08-02 00:00:00.000,"S","","M","roy4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"Nonnendamm 22","","1 (11) 500 555-0179",2013-08-18 00:00:00.000,"2-5 Miles","Roy  Vance"
28429,187,"AW00028429","","Devin","","Bell",False,1982-01-06 00:00:00.000,"S","","M","devin81@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"6861, rue Villedo","","1 (11) 500 555-0153",2013-05-26 00:00:00.000,"1-2 Miles","Devin  Bell"
28433,204,"AW00028433","","Deborah","","Shen",False,1981-11-22 00:00:00.000,"S","","F","deborah6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"35, avenue des Laurentides","","1 (11) 500 555-0193",2013-12-22 00:00:00.000,"2-5 Miles","Deborah  Shen"
28731,232,"AW00028731","","Jermaine","","Subram",False,1979-09-13 00:00:00.000,"S","","M","jermaine11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"9821 Juniper Drive","","1 (11) 500 555-0197",2013-04-21 00:00:00.000,"2-5 Miles","Jermaine  Subram"
28736,212,"AW00028736","","Paula","","Navarro",False,1978-10-21 00:00:00.000,"S","","F","paula13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"6, route de Marseille","","1 (11) 500 555-0137",2012-06-28 00:00:00.000,"2-5 Miles","Paula  Navarro"
28739,220,"AW00028739","","Mya","","Perry",False,1978-09-19 00:00:00.000,"S","","F","mya10@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"24, rue Philibert-Delorme","","1 (11) 500 555-0117",2012-06-16 00:00:00.000,"1-2 Miles","Mya  Perry"
28749,221,"AW00028749","","Franklin","","Zhou",False,1983-10-05 00:00:00.000,"S","","M","franklin8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"73, boulevard d´Albi","","1 (11) 500 555-0126",2012-06-22 00:00:00.000,"2-5 Miles","Franklin  Zhou"
29419,222,"AW00029419","","Carrie","","Vazquez",False,1982-05-23 00:00:00.000,"S","","F","carrie13@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1",1,"570, rue de Fontfroide","","1 (11) 500 555-0177",2013-10-07 00:00:00.000,"2-5 Miles","Carrie  Vazquez"
29421,223,"AW00029421","","Blake","","Williams",False,1981-08-18 00:00:00.000,"S","","M","blake1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0",1,"211bis, rue des Peupliers","","1 (11) 500 555-0154",2013-12-02 00:00:00.000,"2-5 Miles","Blake  Williams"
11611,183,"AW00011611","","Ernest","","Lin",False,1985-02-23 00:00:00.000,"M","","M","ernest7@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0",1,"65, rue Faubourg St Antoine","","1 (11) 500 555-0190",2011-01-23 00:00:00.000,"2-5 Miles","Ernest  Lin"
11727,343,"AW00011727","","Benjamin","","Taylor",False,1973-01-05 00:00:00.000,"S","","M","benjamin43@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"2078 Jennifer Way","","571-555-0135",2011-10-12 00:00:00.000,"0-1 Miles","Benjamin  Taylor"
11839,369,"AW00011839","","Tyler","","Brown",False,1976-07-21 00:00:00.000,"S","","M","tyler9@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"9271 Prestwick Ave.","","801-555-0121",2011-10-26 00:00:00.000,"2-5 Miles","Tyler  Brown"
11873,372,"AW00011873","","Ryan","","Zhang",False,1972-10-09 00:00:00.000,"M","","M","ryan27@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"4176 Cotton Ct","","295-555-0128",2011-10-07 00:00:00.000,"0-1 Miles","Ryan  Zhang"
12974,307,"AW00012974","","Marc","","Gill",False,1972-08-27 00:00:00.000,"S","","M","marc17@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"9800 St. George Dr","","177-555-0114",2014-01-15 00:00:00.000,"2-5 Miles","Marc  Gill"
12976,337,"AW00012976","","Hunter","","Thompson",False,1972-12-18 00:00:00.000,"S","","M","hunter47@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"1389 Walters Way","","665-555-0163",2013-09-02 00:00:00.000,"2-5 Miles","Hunter  Thompson"
12977,338,"AW00012977","","Destiny","","Johnson",False,1978-02-19 00:00:00.000,"S","","F","destiny1@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"4557 Redwood Road","","307-555-0124",2013-03-06 00:00:00.000,"2-5 Miles","Destiny  Johnson"
13939,301,"AW00013939","","Eduardo","","Ramirez",False,1972-09-16 00:00:00.000,"S","","M","eduardo75@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"352 Margo Dr.","","552-555-0158",2012-11-20 00:00:00.000,"0-1 Miles","Eduardo  Ramirez"
14287,13,"AW00014287","","Derek","","Xie",False,1976-02-20 00:00:00.000,"S","","M","derek3@adventure-works.com",150000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1",1,"5448 Contuti Avenue","","1 (11) 500 555-0162",2012-09-09 00:00:00.000,"0-1 Miles","Derek  Xie"
14844,131,"AW00014844","","Blake","","Miller",False,1986-02-25 00:00:00.000,"S","","M","blake5@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0",1,"Pflugstr 8515","","1 (11) 500 555-0118",2013-10-15 00:00:00.000,"2-5 Miles","Blake  Miller"
14993,234,"AW00014993","","Sean","","Morgan",False,1980-12-08 00:00:00.000,"S","","M","sean21@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","1",1,"8437 Holbrook Dr.","","1 (11) 500 555-0197",2013-03-01 00:00:00.000,"2-5 Miles","Sean  Morgan"
15214,21,"AW00015214","","Amanda","","Jenkins",False,1972-05-15 00:00:00.000,"S","","F","amanda28@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0",1,"7829 Baldwin Dr.","","1 (11) 500 555-0139",2012-11-12 00:00:00.000,"1-2 Miles","Amanda  Jenkins"
15553,301,"AW00015553","","Ivan","","Lopez",False,1972-12-08 00:00:00.000,"S","","M","ivan13@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"4029 The Alameda","","381-555-0111",2012-08-20 00:00:00.000,"0-1 Miles","Ivan  Lopez"
15766,36,"AW00015766","","Priscilla","","Black",False,1965-02-12 00:00:00.000,"S","","F","priscilla19@adventure-works.com",160000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0",1,"2335 Peabody Road","","1 (11) 500 555-0113",2013-01-29 00:00:00.000,"0-1 Miles","Priscilla  Black"
16457,156,"AW00016457","","Kathleen","","Martin",False,1981-08-18 00:00:00.000,"S","","F","kathleen2@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0",1,"Lindenalle 1854","","1 (11) 500 555-0188",2013-08-13 00:00:00.000,"2-5 Miles","Kathleen  Martin"
16462,147,"AW00016462","","Marissa","","Gonzales",False,1980-10-14 00:00:00.000,"S","","F","marissa14@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0",1,"Höhenstr 9449","","1 (11) 500 555-0147",2014-01-10 00:00:00.000,"2-5 Miles","Marissa  Gonzales"
16690,11,"AW00016690","","Aimee","","Wu",False,1972-05-01 00:00:00.000,"M","","F","aimee6@adventure-works.com",110000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1",1,"5602 Dancing Road","","1 (11) 500 555-0125",2013-09-12 00:00:00.000,"10+ Miles","Aimee  Wu"
17842,186,"AW00017842","","Isaiah","","Ward",False,1981-04-22 00:00:00.000,"S","","M","isaiah11@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","1",1,"5, rue de Courtaboeuf","","1 (11) 500 555-0142",2013-03-19 00:00:00.000,"2-5 Miles","Isaiah  Ward"
18597,374,"AW00018597","","Isabel","","Perry",False,1976-06-23 00:00:00.000,"M","","F","isabel8@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"590 Sudden Loop","","874-555-0125",2013-11-16 00:00:00.000,"0-1 Miles","Isabel  Perry"
19402,315,"AW00019402","","Jeremiah","","Scott",False,1972-12-18 00:00:00.000,"S","","M","jeremiah17@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"2141 Delaware Ct.","","474-555-0169",2013-02-10 00:00:00.000,"2-5 Miles","Jeremiah  Scott"
19530,302,"AW00019530","","Lisa","","Liang",False,1972-12-31 00:00:00.000,"S","","F","lisa20@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"639 Bird Drive","","644-555-0144",2013-02-25 00:00:00.000,"2-5 Miles","Lisa  Liang"
19534,331,"AW00019534","","Adrian","","Torres",False,1972-12-21 00:00:00.000,"S","","M","adrian6@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"2393 Brook Hollow Ct.","","113-555-0170",2013-02-07 00:00:00.000,"2-5 Miles","Adrian  Torres"
20192,299,"AW00020192","","Amber","","Campbell",False,1973-02-15 00:00:00.000,"S","","F","amber6@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"2314 Chelsea Way","","322-555-0110",2013-06-14 00:00:00.000,"0-1 Miles","Amber  Campbell"
21150,638,"AW00021150","","Alyssa","","Ramirez",False,1984-03-20 00:00:00.000,"S","","F","alyssa41@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"8384 Potomac Drive","","357-555-0194",2013-09-06 00:00:00.000,"0-1 Miles","Alyssa  Ramirez"
21152,325,"AW00021152","","Amanda","","Hill",False,1973-01-05 00:00:00.000,"S","","F","amanda65@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"4305 Geriola Court","","273-555-0112",2013-09-01 00:00:00.000,"0-1 Miles","Amanda  Hill"
21202,34,"AW00021202","","Theresa","","Torres",False,1971-09-22 00:00:00.000,"S","","F","theresa8@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0",1,"2536 El Capitan Lane","","1 (11) 500 555-0191",2012-01-27 00:00:00.000,"2-5 Miles","Theresa  Torres"
21203,23,"AW00021203","","Mary","","Allen",False,1972-06-23 00:00:00.000,"M","","F","mary36@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0",1,"8743 Clark Creek Rd.","","1 (11) 500 555-0185",2012-01-25 00:00:00.000,"2-5 Miles","Mary  Allen"
21926,553,"AW00021926","","Melanie","","Henderson",False,1973-01-11 00:00:00.000,"S","","F","melanie20@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"7459 Davis Ave","","292-555-0135",2013-12-08 00:00:00.000,"2-5 Miles","Melanie  Henderson"
21927,310,"AW00021927","","Meredith","","Browning",False,1973-03-15 00:00:00.000,"S","","F","meredith39@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"6453 Pacific","","240-555-0117",2013-12-24 00:00:00.000,"2-5 Miles","Meredith  Browning"
21930,325,"AW00021930","","Marissa","","Perry",False,1984-01-20 00:00:00.000,"S","","F","marissa5@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"8021 Dallas Drive","","162-555-0133",2013-12-12 00:00:00.000,"2-5 Miles","Marissa  Perry"
22885,648,"AW00022885","","Caleb","","Henderson",False,1972-08-27 00:00:00.000,"S","","M","caleb1@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1",1,"9800 St. George Dr","","966-555-0176",2013-03-30 00:00:00.000,"2-5 Miles","Caleb  Henderson"
22940,28,"AW00022940","","Briana","","Ashe",False,1972-05-16 00:00:00.000,"S","","F","briana4@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0",1,"371 Ridge Place","","1 (11) 500 555-0113",2012-05-30 00:00:00.000,"1-2 Miles","Briana  Ashe"
23390,641,"AW00023390","","Dakota","","Flores",False,1973-05-24 00:00:00.000,"S","","M","dakota10@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0",1,"3974 Central Ave.","","652-555-0195",2013-09-05 00:00:00.000,"2-5 Miles","Dakota  Flores"
