customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
5692,44590556025,"Donovan","Gradishar","438 Post Road","San Francisco","CA",30630,"USA",1961-05-25 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1993-11-05 00:00:00.000,"Bronze","Management","N"
5763,45193125009,"Bonnie","Trubow","4668 Chilpancingo Park","La Jolla","CA",38048,"USA",1968-06-24 00:00:00.000,"S","$50K - $70K","M",4,0,"Bachelors Degree",1994-03-15 00:00:00.000,"Bronze","Management","N"
6192,48894342800,"Sharon","Botelho","4215 Greenhills Circle","Los Angeles","CA",47164,"USA",1922-10-20 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1992-08-16 00:00:00.000,"Bronze","Management","N"
6244,49382944703,"Fred","Rodriguez","7377 Rain Drop Circle","Palo Alto","CA",89037,"USA",1915-02-21 00:00:00.000,"S","$50K - $70K","M",0,0,"Bachelors Degree",1990-04-18 00:00:00.000,"Bronze","Management","Y"
6523,51660360097,"Jean","Hankal","6684 Galloway Drive","El Cajon","CA",79822,"USA",1974-06-06 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1991-04-11 00:00:00.000,"Bronze","Management","N"
6865,54634082317,"Kathleen","Smith","1562 Petarct","San Diego","CA",56482,"USA",1968-03-13 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1992-06-09 00:00:00.000,"Bronze","Management","Y"
6898,54929522275,"Anna","Creager","7467 Canyon Road","Torrance","CA",84378,"USA",1963-06-14 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1993-09-06 00:00:00.000,"Bronze","Management","N"
6924,55129180550,"Ann","Tibbs","9303 Court Street","Grossmont","CA",78598,"USA",1942-06-02 00:00:00.000,"S","$50K - $70K","F",2,0,"Bachelors Degree",1992-08-04 00:00:00.000,"Bronze","Management","N"
7084,56532914600,"Leonard","Burnett","4173 Willow Pass Road","Concord","CA",93110,"USA",1927-04-19 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1992-08-04 00:00:00.000,"Bronze","Management","Y"
7173,57189031200,"Isabell","Carterbury","4580 Duck Horn Court","San Francisco","CA",23172,"USA",1927-05-01 00:00:00.000,"S","$50K - $70K","M",5,0,"Bachelors Degree",1991-02-06 00:00:00.000,"Bronze","Management","Y"
7352,58519492700,"Clifford","Hibbits","7263 Rheem Dr.","Burbank","CA",98742,"USA",1936-04-24 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1993-07-15 00:00:00.000,"Bronze","Management","Y"
7435,59287650600,"Victor","Highsmith","8005 Spring Water St.","Imperial Beach","CA",23449,"USA",1913-05-21 00:00:00.000,"S","$50K - $70K","M",4,0,"Bachelors Degree",1992-05-13 00:00:00.000,"Bronze","Management","Y"
7538,60371021600,"Jackie","Brandolino","3298 Rock Creek Way","Los Angeles","CA",20451,"USA",1937-09-09 00:00:00.000,"S","$50K - $70K","M",2,0,"Bachelors Degree",1991-02-14 00:00:00.000,"Bronze","Management","Y"
7985,64028219000,"Kevin","Yeager","1794 Portside Ct.","National City","CA",15474,"USA",1954-03-13 00:00:00.000,"S","$50K - $70K","M",5,0,"Bachelors Degree",1991-07-22 00:00:00.000,"Bronze","Management","N"
8007,64205196499,"Miles","Wheeler","4992 Sycamore Dr.","Spring Valley","CA",59752,"USA",1959-10-10 00:00:00.000,"S","$50K - $70K","M",3,0,"Bachelors Degree",1990-07-08 00:00:00.000,"Bronze","Management","N"
8014,64242833256,"Myrtle","Jean","3497 Springvale Court","Lincoln Acres","CA",71459,"USA",1933-06-08 00:00:00.000,"S","$50K - $70K","F",1,0,"Bachelors Degree",1991-04-27 00:00:00.000,"Bronze","Management","N"
8017,64276355500,"Eric","Carroll","8237 Gibrix Dr.","Arcadia","CA",27046,"USA",1968-02-03 00:00:00.000,"S","$50K - $70K","F",2,0,"Bachelors Degree",1991-04-03 00:00:00.000,"Bronze","Management","N"
8073,64949353900,"Shawnda","Stith","1538 Golden Meadow","La Jolla","CA",52464,"USA",1977-02-06 00:00:00.000,"S","$50K - $70K","F",2,0,"Bachelors Degree",1992-04-25 00:00:00.000,"Bronze","Management","N"
8408,68127610700,"Rachel","Staton","2414 Darlene Dr.","Santa Monica","CA",20788,"USA",1918-05-19 00:00:00.000,"S","$50K - $70K","M",2,0,"Bachelors Degree",1993-10-12 00:00:00.000,"Bronze","Management","Y"
8420,68288961648,"Christine","Camo","105 Woodruff Ln.","Oakland","CA",12328,"USA",1929-08-14 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1990-01-01 00:00:00.000,"Bronze","Management","N"
8702,70852788686,"Sean","Montour","1173 Dale Pl.","San Jose","CA",41971,"USA",1938-10-07 00:00:00.000,"S","$50K - $70K","F",0,0,"Bachelors Degree",1993-03-26 00:00:00.000,"Bronze","Management","N"
8718,71000326275,"Chad","Allen","2673 Adobe St.","Altadena","CA",59579,"USA",1973-01-22 00:00:00.000,"S","$50K - $70K","M",4,0,"Bachelors Degree",1991-04-05 00:00:00.000,"Bronze","Management","N"
8762,71366667700,"Heysel","Stratton","5790 Amigo Ln.","Richmond","CA",98010,"USA",1948-08-15 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1993-02-18 00:00:00.000,"Bronze","Management","Y"
8934,73339523673,"Helen","Hauser","1977 Oak Road","Pomona","CA",37897,"USA",1921-03-07 00:00:00.000,"S","$50K - $70K","F",0,0,"Bachelors Degree",1994-03-27 00:00:00.000,"Bronze","Management","N"
8969,73804629445,"Gerald","Austin","7455 Wellington Ave.","Santa Monica","CA",68283,"USA",1915-12-07 00:00:00.000,"S","$50K - $70K","F",2,0,"Bachelors Degree",1992-04-10 00:00:00.000,"Bronze","Management","Y"
9161,75896747100,"William","Van Duyn","8605 Avalon Court","La Jolla","CA",54182,"USA",1949-04-11 00:00:00.000,"S","$50K - $70K","M",4,0,"Bachelors Degree",1991-01-26 00:00:00.000,"Bronze","Management","Y"
9279,77140524983,"Ana","Medina","8313 Canyon Creek Drive","West Covina","CA",37966,"USA",1975-12-22 00:00:00.000,"S","$50K - $70K","F",1,0,"Bachelors Degree",1993-10-08 00:00:00.000,"Bronze","Management","Y"
9496,79326149821,"Christopher","Benoit","2924 Michigan Blvd.","Oakland","CA",20032,"USA",1932-07-14 00:00:00.000,"S","$50K - $70K","M",4,0,"Bachelors Degree",1992-02-22 00:00:00.000,"Bronze","Management","N"
9542,79763687800,"Diane","Micalec","3234 Royal Arch Court","Burlingame","CA",40640,"USA",1922-01-09 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1992-10-13 00:00:00.000,"Bronze","Management","N"
9662,81159107089,"James","Singh","3879 Longview Rd.","Woodland Hills","CA",38566,"USA",1926-03-07 00:00:00.000,"S","$50K - $70K","M",3,0,"Bachelors Degree",1993-08-24 00:00:00.000,"Bronze","Management","N"
9686,81404695510,"Kathryn","Bradley","2539 Artnell Ct","Pomona","CA",88184,"USA",1934-07-11 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1992-04-10 00:00:00.000,"Bronze","Management","Y"
9764,82076755166,"Ida","Williams","423 East 33rd Street","Burlingame","CA",35795,"USA",1972-10-12 00:00:00.000,"S","$50K - $70K","M",0,0,"Bachelors Degree",1992-04-13 00:00:00.000,"Bronze","Management","Y"
9857,83062949800,"Nordyn","Beecher","9099 Second Ave.","Lincoln Acres","CA",46529,"USA",1979-07-15 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1991-01-14 00:00:00.000,"Bronze","Management","Y"
9883,83372310400,"Shirley","Strauh","452 Rain Drop Circle","Woodland Hills","CA",62912,"USA",1970-03-18 00:00:00.000,"S","$50K - $70K","M",2,0,"Bachelors Degree",1991-04-07 00:00:00.000,"Bronze","Management","N"
9912,83685603100,"Sanford","Lutz","376 Amador Valley Blvd.","Fremont","CA",61087,"USA",1920-04-08 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1991-01-21 00:00:00.000,"Bronze","Management","N"
10005,84569696784,"Kenneth","Richardson","5378 Kentucky Drive","Colma","CA",78467,"USA",1980-10-16 00:00:00.000,"S","$50K - $70K","M",1,0,"Bachelors Degree",1993-05-09 00:00:00.000,"Bronze","Management","N"
10157,86120222806,"Patricia","McGuire","1450 A St.","Woodland Hills","CA",41507,"USA",1950-09-21 00:00:00.000,"S","$50K - $70K","F",4,0,"Bachelors Degree",1992-06-14 00:00:00.000,"Bronze","Management","N"
130,88771945834,"Linda","Potter","5452 Corte Gilberto","Concord","CA",64622,"USA",1949-04-15 00:00:00.000,"S","$110K - $130K","F",4,0,"Graduate Degree",1992-09-23 00:00:00.000,"Bronze","Professional","N"
167,89314846396,"Terry","Zakerski","504 O St.","Lemon Grove","CA",97042,"USA",1932-06-07 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1990-09-17 00:00:00.000,"Bronze","Professional","Y"
207,89812578558,"Mary","Hall","4566 La Jolla","La Jolla","CA",22084,"USA",1938-12-20 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1992-06-19 00:00:00.000,"Bronze","Professional","N"
239,90189155340,"Lisa","Watkins","3665 Oak Creek Ct.","Concord","CA",92694,"USA",1976-07-08 00:00:00.000,"M","$110K - $130K","M",1,0,"Graduate Degree",1992-07-06 00:00:00.000,"Bronze","Professional","Y"
267,90578027367,"Sandra","Evans","5511 Cape Cod Way","Altadena","CA",23387,"USA",1964-11-02 00:00:00.000,"S","$130K - $150K","F",3,0,"Graduate Degree",1991-01-26 00:00:00.000,"Bronze","Professional","Y"
333,91333943605,"John","Beaver","6146 Holland Drive","Newport Beach","CA",22746,"USA",1964-05-04 00:00:00.000,"S","$70K - $90K","F",4,0,"Graduate Degree",1992-11-08 00:00:00.000,"Bronze","Professional","N"
507,93580926656,"Pearlie","Rusek","1326 Greenwood Place","Palo Alto","CA",49095,"USA",1965-11-02 00:00:00.000,"S","$70K - $90K","M",0,0,"Graduate Degree",1994-03-04 00:00:00.000,"Bronze","Professional","N"
560,94239934682,"Elizabeth","Peoples","2775 Bonifacio Street","La Mesa","CA",27337,"USA",1956-03-14 00:00:00.000,"M","$70K - $90K","M",0,0,"Graduate Degree",1992-05-26 00:00:00.000,"Bronze","Professional","Y"
897,98773082494,"Dixie","Good","7104 May Way","Altadena","CA",52614,"USA",1911-01-24 00:00:00.000,"S","$130K - $150K","M",1,0,"Graduate Degree",1992-02-09 00:00:00.000,"Bronze","Professional","Y"
963,99607823491,"Susan","Chaw","8314 Brandywine Way","San Diego","CA",20650,"USA",1930-11-27 00:00:00.000,"S","$90K - $110K","F",1,0,"Graduate Degree",1994-04-01 00:00:00.000,"Bronze","Professional","Y"
1058,10475271344,"Amy","Petranoff","9786 Roundtree Court","Altadena","CA",51742,"USA",1935-02-24 00:00:00.000,"S","$110K - $130K","F",2,0,"Graduate Degree",1990-02-24 00:00:00.000,"Bronze","Professional","Y"
1139,11010693907,"Jeanette","Belsey","4352 Marclair Dr.","Concord","CA",37098,"USA",1933-03-16 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1994-08-07 00:00:00.000,"Bronze","Professional","N"
1427,12951095104,"Patricia","Campbell","2012 Melody Dr","San Gabriel","CA",45566,"USA",1940-10-14 00:00:00.000,"S","$90K - $110K","M",4,0,"Graduate Degree",1994-07-19 00:00:00.000,"Bronze","Professional","Y"
1576,13970007300,"Sabino","Britton","896 Mt. Washington Way","Los Angeles","CA",46084,"USA",1918-11-19 00:00:00.000,"M","$90K - $110K","F",4,0,"Graduate Degree",1993-03-03 00:00:00.000,"Bronze","Professional","Y"
2010,16927137400,"Colleen","Baker","5333 D St.","Fremont","CA",34543,"USA",1947-05-04 00:00:00.000,"S","$110K - $130K","M",3,0,"Graduate Degree",1991-07-14 00:00:00.000,"Bronze","Professional","N"
2081,17475069761,"Yolanda","Bermel","3720 Santa Maria","Downey","CA",83151,"USA",1979-03-26 00:00:00.000,"M","$130K - $150K","M",4,0,"Graduate Degree",1991-02-14 00:00:00.000,"Bronze","Professional","Y"
2189,18140799403,"Jason","Livingston","7412 N. Civic Drive","Glendale","CA",97174,"USA",1950-03-13 00:00:00.000,"S","$70K - $90K","M",4,0,"Graduate Degree",1992-11-10 00:00:00.000,"Bronze","Professional","N"
2558,21023685900,"Jeremy","Alexander","4628 Mountain View Place","Newport Beach","CA",92928,"USA",1910-02-10 00:00:00.000,"M","$110K - $130K","F",0,0,"Graduate Degree",1990-02-03 00:00:00.000,"Bronze","Professional","Y"
2670,21681449413,"Susan","Toenjes","6080 Benita Way","La Mesa","CA",53709,"USA",1960-08-08 00:00:00.000,"S","$70K - $90K","F",0,0,"Graduate Degree",1992-03-28 00:00:00.000,"Bronze","Professional","Y"
2705,21938099300,"Eric","Soto","9919 MacArthur Avenue","Coronado","CA",47741,"USA",1978-03-16 00:00:00.000,"M","$130K - $150K","F",1,0,"Graduate Degree",1992-05-09 00:00:00.000,"Bronze","Professional","Y"
2818,22757948600,"Bethe","Habern","6769 Kingswood Circle","Burbank","CA",66619,"USA",1949-07-22 00:00:00.000,"S","$130K - $150K","M",2,0,"Graduate Degree",1992-06-26 00:00:00.000,"Bronze","Professional","N"
2876,23228392004,"Mahasti","Grant","359 Pleasant Hill Rd","San Gabriel","CA",58747,"USA",1934-01-12 00:00:00.000,"M","$70K - $90K","F",0,0,"Graduate Degree",1991-03-28 00:00:00.000,"Bronze","Professional","Y"
3010,24192533500,"Roland","Aguilar","856 Summit View Dr","Burbank","CA",92084,"USA",1930-08-21 00:00:00.000,"S","$90K - $110K","M",3,0,"Graduate Degree",1994-07-16 00:00:00.000,"Bronze","Professional","Y"
3047,24447391600,"Joann","Suro","7960 Cedar Pointe Loop","Burlingame","CA",18327,"USA",1945-08-14 00:00:00.000,"S","$110K - $130K","F",4,0,"Graduate Degree",1992-03-04 00:00:00.000,"Bronze","Professional","N"
3087,24807269000,"Jennifer","McDermott","1170 Shaw Rd","Glendale","CA",53754,"USA",1912-02-24 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1993-06-04 00:00:00.000,"Bronze","Professional","Y"
3183,25402885700,"Sherry","Nally","9875 Pheasant Drive","Pomona","CA",20899,"USA",1933-09-01 00:00:00.000,"S","$90K - $110K","F",2,0,"Graduate Degree",1993-02-08 00:00:00.000,"Bronze","Professional","Y"
3333,26627582311,"Eugene","Romero","1060 Market Place","Arcadia","CA",94108,"USA",1930-07-15 00:00:00.000,"S","$110K - $130K","F",3,0,"Graduate Degree",1993-08-03 00:00:00.000,"Bronze","Professional","Y"
3481,27762446403,"Joan","Lovato","6092 Chestnut","Concord","CA",29882,"USA",1959-08-22 00:00:00.000,"M","$70K - $90K","F",4,0,"Graduate Degree",1993-01-02 00:00:00.000,"Bronze","Professional","Y"
3701,29399677515,"Harold","Givens","2763 Kirker Pass","San Gabriel","CA",83540,"USA",1920-04-04 00:00:00.000,"S","$110K - $130K","F",1,0,"Graduate Degree",1994-11-08 00:00:00.000,"Bronze","Professional","Y"
3708,29445291161,"Kathleen","Aiell","2768 Baltic Sea Ct","Colma","CA",64506,"USA",1972-01-06 00:00:00.000,"S","$70K - $90K","M",3,0,"Graduate Degree",1992-10-15 00:00:00.000,"Bronze","Professional","N"
4041,31891176104,"Mary","Stesney","6867 Thornhill Place","Lemon Grove","CA",47697,"USA",1936-07-02 00:00:00.000,"S","$70K - $90K","M",3,0,"Graduate Degree",1994-11-11 00:00:00.000,"Bronze","Professional","Y"
4146,32668029665,"Joan","Bermudez","9768 Brandywine Way","Spring Valley","CA",28383,"USA",1947-05-24 00:00:00.000,"M","$70K - $90K","F",2,0,"Graduate Degree",1993-12-17 00:00:00.000,"Bronze","Professional","N"
4344,34236719600,"Romeo","Kasten","6658 Virginia Lane","Downey","CA",69192,"USA",1950-02-20 00:00:00.000,"S","$90K - $110K","M",1,0,"Graduate Degree",1993-02-07 00:00:00.000,"Bronze","Professional","Y"
4371,34487844109,"Leonard","Coblenz","7541 Black Point Pl","San Francisco","CA",34287,"USA",1938-07-09 00:00:00.000,"M","$70K - $90K","M",0,0,"Graduate Degree",1993-07-14 00:00:00.000,"Bronze","Professional","Y"
4451,35016529000,"Tony","Burke","2551 Damascus Loop","Long Beach","CA",47712,"USA",1980-07-27 00:00:00.000,"M","$90K - $110K","M",4,0,"Graduate Degree",1992-09-19 00:00:00.000,"Bronze","Professional","Y"
4463,35129171000,"Ricky","Burnett","7307 Humphrey Drive","Lemon Grove","CA",97283,"USA",1965-06-24 00:00:00.000,"S","$110K - $130K","M",5,0,"Graduate Degree",1990-08-28 00:00:00.000,"Bronze","Professional","Y"
4488,35277620553,"Ari","Tweten","6586 El Rancho Drive","Beverly Hills","CA",27591,"USA",1942-11-18 00:00:00.000,"M","$70K - $90K","F",1,0,"Graduate Degree",1990-05-11 00:00:00.000,"Bronze","Professional","Y"
4612,36219113500,"Alex","Montes","1781 Camino Solano","Mill Valley","CA",95389,"USA",1976-06-11 00:00:00.000,"S","$70K - $90K","M",3,0,"Graduate Degree",1991-03-06 00:00:00.000,"Bronze","Professional","N"
4626,36342210800,"Ron","Anderson","4171 Miller Avenue","Woodland Hills","CA",98917,"USA",1968-05-21 00:00:00.000,"S","$110K - $130K","F",1,0,"Graduate Degree",1990-06-24 00:00:00.000,"Bronze","Professional","Y"
4733,37171469300,"Michael","Sloper","9023 Brush Creek Court","Redwood City","CA",83022,"USA",1920-05-27 00:00:00.000,"S","$70K - $90K","F",4,0,"Graduate Degree",1992-10-03 00:00:00.000,"Bronze","Professional","Y"
4760,37337433695,"Jack","Osteen","4109 Perry Way","Novato","CA",74266,"USA",1956-07-01 00:00:00.000,"S","$70K - $90K","M",1,0,"Graduate Degree",1993-03-20 00:00:00.000,"Bronze","Professional","Y"
4970,38933380246,"Martha","Mapes","6934 Santa Cruz Dr.","San Jose","CA",56204,"USA",1961-06-27 00:00:00.000,"M","$110K - $130K","F",3,0,"Graduate Degree",1993-08-11 00:00:00.000,"Bronze","Professional","N"
5233,40937381982,"Pamela","Wallin","2058 Richard Ave","Los Angeles","CA",84481,"USA",1966-04-24 00:00:00.000,"M","$70K - $90K","F",2,0,"Graduate Degree",1991-01-19 00:00:00.000,"Bronze","Professional","Y"
5249,41038249135,"Vicki","Dawson","8869 San Onofre Court","Lakewood","CA",74471,"USA",1961-08-18 00:00:00.000,"S","$70K - $90K","F",4,0,"Graduate Degree",1990-09-14 00:00:00.000,"Bronze","Professional","N"
5298,41365703940,"Mary","Colvin","7062 Starflower Drive","San Gabriel","CA",71239,"USA",1961-09-16 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1993-12-08 00:00:00.000,"Bronze","Professional","N"
5380,42043353300,"Sara","Becher","1345 Bloching Circle","Long Beach","CA",37466,"USA",1936-01-05 00:00:00.000,"S","$90K - $110K","M",3,0,"Graduate Degree",1993-04-16 00:00:00.000,"Bronze","Professional","N"
5474,42823312900,"Michael","Wagner","2023 Wood Ranch Circle","Chula Vista","CA",37527,"USA",1912-07-17 00:00:00.000,"S","$110K - $130K","F",3,0,"Graduate Degree",1993-02-10 00:00:00.000,"Bronze","Professional","Y"
5508,43120598200,"Dorothy","Calvert","232 K St.","Glendale","CA",92990,"USA",1977-10-16 00:00:00.000,"M","$90K - $110K","F",4,0,"Graduate Degree",1990-09-02 00:00:00.000,"Bronze","Professional","N"
5631,44043358564,"Franklin","Biachi","9660 Algiers Drive","National City","CA",86654,"USA",1942-11-07 00:00:00.000,"S","$110K - $130K","M",5,0,"Graduate Degree",1991-08-16 00:00:00.000,"Bronze","Professional","Y"
5655,44271941800,"Albert","Saver","2616 Northridge Drive","Long Beach","CA",51889,"USA",1940-08-18 00:00:00.000,"S","$70K - $90K","F",2,0,"Graduate Degree",1994-09-17 00:00:00.000,"Bronze","Professional","Y"
5842,45788988500,"Hakma","Williamson","4973 Twinview Drive","Lemon Grove","CA",93496,"USA",1955-03-25 00:00:00.000,"S","$90K - $110K","F",1,0,"Graduate Degree",1992-02-11 00:00:00.000,"Bronze","Professional","Y"
6748,53606678200,"Barbara","Friburg","3095 Wildewood Dr.","San Carlos","CA",91898,"USA",1917-03-04 00:00:00.000,"S","$70K - $90K","M",3,0,"Graduate Degree",1992-03-17 00:00:00.000,"Bronze","Professional","N"
6766,53773844200,"Dennis","Stonesifer","4377 Viking Dr.","Lemon Grove","CA",59138,"USA",1930-04-19 00:00:00.000,"S","$110K - $130K","M",2,0,"Graduate Degree",1991-09-23 00:00:00.000,"Bronze","Professional","Y"
6935,55262658000,"Carl","Stickney","2080 Wesley Court","Concord","CA",84943,"USA",1962-07-06 00:00:00.000,"S","$90K - $110K","F",2,0,"Graduate Degree",1993-09-22 00:00:00.000,"Bronze","Professional","Y"
7195,57331306338,"Dawn","Alexander","1568 Skyline Dr.","Long Beach","CA",83787,"USA",1957-05-12 00:00:00.000,"S","$130K - $150K","F",1,0,"Graduate Degree",1992-09-01 00:00:00.000,"Bronze","Professional","Y"
7542,60386503338,"Yvonne","Meddles","2189 Alamo Way","Spring Valley","CA",85811,"USA",1933-02-25 00:00:00.000,"S","$70K - $90K","F",5,0,"Graduate Degree",1990-08-06 00:00:00.000,"Bronze","Professional","N"
7553,60448870062,"John","Anderson","4712 Golden Rain Road","Imperial Beach","CA",26994,"USA",1947-09-04 00:00:00.000,"S","$110K - $130K","F",5,0,"Graduate Degree",1992-10-21 00:00:00.000,"Bronze","Professional","Y"
7568,60597496600,"Roberta","Gaber","7696 Ready Road","Concord","CA",69389,"USA",1917-07-06 00:00:00.000,"M","$90K - $110K","F",0,0,"Graduate Degree",1991-09-18 00:00:00.000,"Bronze","Professional","Y"
7773,62220909000,"Bonnie","Pittman","6695 Treat Blvd.","Berkeley","CA",29579,"USA",1961-10-23 00:00:00.000,"S","$130K - $150K","M",4,0,"Graduate Degree",1994-03-13 00:00:00.000,"Bronze","Professional","Y"
8056,64752646088,"Amanda","Debelak","1751 Joan Ave.","Coronado","CA",26520,"USA",1913-06-01 00:00:00.000,"S","$110K - $130K","F",3,0,"Graduate Degree",1993-04-16 00:00:00.000,"Bronze","Professional","Y"
8058,64806837400,"Wilbert","Larger","6451 Greenwood Pl.","Daly City","CA",63372,"USA",1970-09-17 00:00:00.000,"S","$70K - $90K","M",2,0,"Graduate Degree",1990-11-01 00:00:00.000,"Bronze","Professional","N"
8148,65607160329,"Modesto","Wikberg","4451 Argonne Dr.","Downey","CA",83451,"USA",1971-02-20 00:00:00.000,"S","$90K - $110K","M",4,0,"Graduate Degree",1994-12-09 00:00:00.000,"Bronze","Professional","N"
8149,65612095594,"Sheila","Lewis","820 Dobrich Circle","Coronado","CA",88081,"USA",1911-02-23 00:00:00.000,"S","$70K - $90K","F",3,0,"Graduate Degree",1993-01-05 00:00:00.000,"Bronze","Professional","N"
8340,67454907298,"Edna","Keane","6341 Darnett Circle","Lakewood","CA",38443,"USA",1956-11-23 00:00:00.000,"M","$130K - $150K","F",0,0,"Graduate Degree",1993-03-27 00:00:00.000,"Bronze","Professional","N"
8471,68693336844,"Mary","Hustead","7107 Kingsford Dr.","Lincoln Acres","CA",82959,"USA",1922-02-19 00:00:00.000,"M","$130K - $150K","F",2,0,"Graduate Degree",1991-09-09 00:00:00.000,"Bronze","Professional","Y"
8633,70041683316,"Brian","Campbell","4851 Flora Ave.","Grossmont","CA",96593,"USA",1947-03-23 00:00:00.000,"S","$70K - $90K","M",4,0,"Graduate Degree",1990-06-23 00:00:00.000,"Bronze","Professional","Y"
8707,70880844593,"Fred","Williams","3522 B Wildbrook Ct.","Mill Valley","CA",70153,"USA",1926-06-12 00:00:00.000,"M","$70K - $90K","M",4,0,"Graduate Degree",1991-11-06 00:00:00.000,"Bronze","Professional","N"
8954,73571942448,"Joanna","Stratton","2369 Whitehaven Dr.","Beverly Hills","CA",76065,"USA",1927-12-16 00:00:00.000,"S","$130K - $150K","F",3,0,"Graduate Degree",1994-11-26 00:00:00.000,"Bronze","Professional","N"
9182,76105857491,"Donald","Spiegel","6821 Sepulveda Ct.","Downey","CA",13451,"USA",1930-04-17 00:00:00.000,"S","$110K - $130K","M",2,0,"Graduate Degree",1992-03-07 00:00:00.000,"Bronze","Professional","N"
9211,76400063633,"Loren","Allen","4159 Bayshore Rd.","San Carlos","CA",84420,"USA",1928-11-16 00:00:00.000,"S","$70K - $90K","F",2,0,"Graduate Degree",1993-07-18 00:00:00.000,"Bronze","Professional","N"
9393,78222372531,"Vichy","Richards","5738 Bent Tree Lane","El Cajon","CA",66310,"USA",1963-04-04 00:00:00.000,"S","$130K - $150K","M",4,0,"Graduate Degree",1994-05-11 00:00:00.000,"Bronze","Professional","Y"
9550,79848354458,"Tammy","Genchi","8361 Flora Ave.","Downey","CA",26236,"USA",1946-06-12 00:00:00.000,"S","$70K - $90K","M",1,0,"Graduate Degree",1990-05-18 00:00:00.000,"Bronze","Professional","Y"
9599,80358108300,"Doris","Gonzales","4566 Magnolia Ave.","San Diego","CA",21281,"USA",1962-06-04 00:00:00.000,"S","$50K - $70K","F",4,0,"Graduate Degree",1991-06-10 00:00:00.000,"Bronze","Professional","N"
9683,81349758505,"Angela","Kregan","9761 Fox Way","Berkeley","CA",11648,"USA",1968-08-22 00:00:00.000,"S","$110K - $130K","M",3,0,"Graduate Degree",1993-03-13 00:00:00.000,"Bronze","Professional","Y"
9998,84544752240,"Brittney","Valdez","2255 Wintergreen Court","Altadena","CA",12905,"USA",1966-11-13 00:00:00.000,"S","$50K - $70K","M",0,0,"Graduate Degree",1993-06-15 00:00:00.000,"Bronze","Professional","Y"
10006,84570286900,"Clifton","Masterson","38 Shangri-la Rd.","Oakland","CA",67979,"USA",1920-05-15 00:00:00.000,"S","$90K - $110K","F",4,0,"Graduate Degree",1992-08-18 00:00:00.000,"Bronze","Professional","N"
10007,84585972400,"John","Beresford","6660 Hill Top Rd.","Downey","CA",38771,"USA",1933-09-17 00:00:00.000,"S","$70K - $90K","F",2,0,"Graduate Degree",1993-09-22 00:00:00.000,"Bronze","Professional","N"
10057,85074842572,"Mary","Phillips","1705 Gumwood","Richmond","CA",67652,"USA",1977-08-21 00:00:00.000,"S","$90K - $110K","M",1,0,"Graduate Degree",1994-02-01 00:00:00.000,"Bronze","Professional","Y"
10237,86992273330,"Richard","Zefeldt","9737 Colt Ct.","Imperial Beach","CA",14068,"USA",1956-03-09 00:00:00.000,"S","$110K - $130K","F",1,0,"Graduate Degree",1992-11-24 00:00:00.000,"Bronze","Professional","Y"
40,87814209461,"Phyllis","Burchett","475 Santa Maria","Santa Cruz","CA",49192,"USA",1926-10-27 00:00:00.000,"S","$110K - $130K","M",1,0,"Partial College",1992-08-14 00:00:00.000,"Bronze","Professional","Y"
50,87910291552,"Audrey","Osborn","9539 Glenside Dr","Altadena","CA",43412,"USA",1922-03-09 00:00:00.000,"S","$110K - $130K","M",4,0,"Partial High School",1993-06-03 00:00:00.000,"Bronze","Professional","Y"
261,90518219500,"Pamela","Caldwell","8756 Nottingham Pl.","Spring Valley","CA",61454,"USA",1948-10-19 00:00:00.000,"S","$130K - $150K","M",4,0,"Partial High School",1994-11-01 00:00:00.000,"Bronze","Professional","Y"
660,95576431155,"Pamela","Cox","6538 Camelback Road","Los Angeles","CA",55681,"USA",1972-02-19 00:00:00.000,"S","$50K - $70K","F",1,0,"Partial College",1990-05-06 00:00:00.000,"Bronze","Professional","Y"
