CustomerID,Customer,Phone Number,CustomerID.1,Gender,Occupation,Date_of_birth,Source,Age,AgeGroup,Age (groups)
1182,"Name 1182","818-644-393",1182,"F","Unemployed",1976,"Friends",46,"mature","mature"
1196,"Name 1196","671-510-553",1196,"F","Unemployed",1984,"Radio",38,"young","young"
1197,"Name 1197","534-216-730",1197,"M","Unemployed",1989,"Friends",33,"young","young"
1205,"Name 1205","324-784-775",1205,"F","Unemployed",1963,"Friends",59,"old","old"
1217,"Name 1217","701-406-139",1217,"M","Unemployed",1960,"Advertisement",62,"old","old"
1218,"Name 1218","989-324-271",1218,"F","Unemployed",1961,"Advertisement",61,"old","old"
1222,"Name 1222","260-957-904",1222,"M","Unemployed",1975,"Advertisement",47,"mature","mature"
1226,"Name 1226","988-875-506",1226,"F","Unemployed",1985,"Internet",37,"young","young"
1232,"Name 1232","815-912-290",1232,"F","Unemployed",1960,"Friends",62,"old","old"
1247,"Name 1247","841-179-311",1247,"M","Unemployed",1964,"Friends",58,"old","old"
1260,"Name 1260","810-216-756",1260,"F","Unemployed",1967,"Radio",55,"mature","mature"
1276,"Name 1276","581-903-627",1276,"M","Unemployed",1992,"Advertisement",30,"young","young"
1277,"Name 1277","162-744-999",1277,"M","Unemployed",1980,"Internet",42,"young","young"
2,"Name 2","849-965-263",2,"F","Self Employed",1980,"Friends",42,"young","young"
8,"Name 8","633-728-788",8,"F","Self Employed",1963,"Advertisement",59,"old","old"
9,"Name 9","237-508-411",9,"M","Self Employed",1968,"Radio",54,"mature","mature"
10,"Name 10","216-426-352",10,"F","Self Employed",1966,"Advertisement",56,"old","old"
17,"Name 17","881-628-566",17,"F","Self Employed",1962,"Internet",60,"old","old"
21,"Name 21","606-711-446",21,"M","Self Employed",1961,"Radio",61,"old","old"
31,"Name 31","737-397-534",31,"M","Self Employed",1977,"Other",45,"young","young"
33,"Name 33","718-477-238",33,"F","Self Employed",1967,"Radio",55,"mature","mature"
35,"Name 35","593-729-358",35,"M","Self Employed",1980,"Other",42,"young","young"
48,"Name 48","757-665-696",48,"M","Self Employed",1991,"Advertisement",31,"young","young"
49,"Name 49","113-244-590",49,"M","Self Employed",1975,"Advertisement",47,"mature","mature"
50,"Name 50","624-468-332",50,"F","Self Employed",1978,"Advertisement",44,"young","young"
58,"Name 58","115-592-561",58,"F","Self Employed",1968,"Other",54,"mature","mature"
73,"Name 73","404-893-995",73,"F","Self Employed",1989,"Other",33,"young","young"
74,"Name 74","368-490-149",74,"F","Self Employed",1981,"Advertisement",41,"young","young"
81,"Name 81","521-347-657",81,"F","Self Employed",1988,"Other",34,"young","young"
86,"Name 86","355-849-338",86,"M","Self Employed",1980,"Friends",42,"young","young"
87,"Name 87","674-460-884",87,"M","Self Employed",1991,"Radio",31,"young","young"
89,"Name 89","974-608-589",89,"F","Self Employed",1982,"Friends",40,"young","young"
93,"Name 93","307-635-802",93,"F","Self Employed",1992,"Radio",30,"young","young"
108,"Name 108","674-641-194",108,"M","Self Employed",1983,"Radio",39,"young","young"
119,"Name 119","790-226-669",119,"F","Self Employed",1960,"Friends",62,"old","old"
121,"Name 121","419-537-320",121,"M","Self Employed",1970,"Internet",52,"mature","mature"
122,"Name 122","944-226-223",122,"M","Self Employed",1966,"Internet",56,"old","old"
130,"Name 130","632-887-649",130,"M","Self Employed",1990,"Internet",32,"young","young"
131,"Name 131","977-644-905",131,"M","Self Employed",1988,"Internet",34,"young","young"
134,"Name 134","948-500-267",134,"F","Self Employed",1974,"Radio",48,"mature","mature"
138,"Name 138","531-379-804",138,"F","Self Employed",1975,"Radio",47,"mature","mature"
145,"Name 145","588-163-151",145,"M","Self Employed",1976,"Advertisement",46,"mature","mature"
153,"Name 153","527-182-873",153,"F","Self Employed",1965,"Friends",57,"old","old"
157,"Name 157","607-419-787",157,"F","Self Employed",1989,"Friends",33,"young","young"
158,"Name 158","685-468-208",158,"M","Self Employed",1992,"Other",30,"young","young"
163,"Name 163","824-196-245",163,"F","Self Employed",1979,"Radio",43,"young","young"
178,"Name 178","822-343-825",178,"F","Self Employed",1963,"Friends",59,"old","old"
179,"Name 179","618-746-586",179,"F","Self Employed",1978,"Advertisement",44,"young","young"
187,"Name 187","318-862-663",187,"M","Self Employed",1979,"Radio",43,"young","young"
191,"Name 191","637-758-654",191,"M","Self Employed",1965,"Other",57,"old","old"
193,"Name 193","698-119-731",193,"F","Self Employed",1973,"Internet",49,"mature","mature"
196,"Name 196","532-802-308",196,"F","Self Employed",1992,"Radio",30,"young","young"
202,"Name 202","407-866-905",202,"F","Self Employed",1989,"Advertisement",33,"young","young"
210,"Name 210","206-388-862",210,"F","Self Employed",1979,"Other",43,"young","young"
215,"Name 215","425-394-366",215,"F","Self Employed",1974,"Advertisement",48,"mature","mature"
218,"Name 218","924-200-504",218,"F","Self Employed",1990,"Radio",32,"young","young"
222,"Name 222","617-630-231",222,"M","Self Employed",1974,"Friends",48,"mature","mature"
227,"Name 227","197-290-842",227,"M","Self Employed",1984,"Radio",38,"young","young"
228,"Name 228","418-551-890",228,"M","Self Employed",1975,"Friends",47,"mature","mature"
233,"Name 233","336-915-535",233,"F","Self Employed",1971,"Internet",51,"mature","mature"
247,"Name 247","887-548-826",247,"M","Self Employed",1980,"Internet",42,"young","young"
252,"Name 252","750-368-402",252,"F","Self Employed",1973,"Friends",49,"mature","mature"
254,"Name 254","353-694-749",254,"M","Self Employed",1968,"Friends",54,"mature","mature"
260,"Name 260","126-664-605",260,"M","Self Employed",1977,"Advertisement",45,"young","young"
267,"Name 267","520-670-524",267,"M","Self Employed",1986,"Radio",36,"young","young"
283,"Name 283","978-497-787",283,"F","Self Employed",1988,"Internet",34,"young","young"
286,"Name 286","896-285-190",286,"F","Self Employed",1990,"Advertisement",32,"young","young"
288,"Name 288","246-813-986",288,"M","Self Employed",1973,"Advertisement",49,"mature","mature"
295,"Name 295","249-501-877",295,"M","Self Employed",1991,"Internet",31,"young","young"
319,"Name 319","143-599-942",319,"M","Self Employed",1984,"Friends",38,"young","young"
355,"Name 355","524-747-787",355,"M","Self Employed",1984,"Friends",38,"young","young"
359,"Name 359","832-518-864",359,"M","Self Employed",1987,"Other",35,"young","young"
360,"Name 360","772-942-257",360,"F","Self Employed",1962,"Radio",60,"old","old"
374,"Name 374","397-848-318",374,"F","Self Employed",1963,"Friends",59,"old","old"
376,"Name 376","736-963-613",376,"F","Self Employed",1963,"Other",59,"old","old"
382,"Name 382","500-969-574",382,"M","Self Employed",1991,"Radio",31,"young","young"
390,"Name 390","857-349-590",390,"M","Self Employed",1974,"Advertisement",48,"mature","mature"
395,"Name 395","912-266-134",395,"M","Self Employed",1965,"Radio",57,"old","old"
400,"Name 400","523-559-711",400,"F","Self Employed",1989,"Radio",33,"young","young"
410,"Name 410","175-832-874",410,"M","Self Employed",1974,"Other",48,"mature","mature"
411,"Name 411","966-724-790",411,"M","Self Employed",1979,"Advertisement",43,"young","young"
412,"Name 412","381-799-752",412,"F","Self Employed",1971,"Friends",51,"mature","mature"
413,"Name 413","805-327-303",413,"F","Self Employed",1974,"Internet",48,"mature","mature"
419,"Name 419","656-320-136",419,"F","Self Employed",1982,"Radio",40,"young","young"
435,"Name 435","324-588-310",435,"F","Self Employed",1969,"Radio",53,"mature","mature"
444,"Name 444","979-118-785",444,"M","Self Employed",1976,"Other",46,"mature","mature"
448,"Name 448","201-405-992",448,"M","Self Employed",1977,"Advertisement",45,"young","young"
454,"Name 454","948-738-850",454,"M","Self Employed",1988,"Internet",34,"young","young"
463,"Name 463","227-189-729",463,"F","Self Employed",1978,"Internet",44,"young","young"
468,"Name 468","473-353-228",468,"M","Self Employed",1962,"Advertisement",60,"old","old"
473,"Name 473","976-812-240",473,"F","Self Employed",1961,"Internet",61,"old","old"
476,"Name 476","989-820-721",476,"M","Self Employed",1973,"Friends",49,"mature","mature"
479,"Name 479","390-715-595",479,"F","Self Employed",1980,"Friends",42,"young","young"
492,"Name 492","832-123-118",492,"M","Self Employed",1980,"Other",42,"young","young"
498,"Name 498","960-934-481",498,"F","Self Employed",1963,"Advertisement",59,"old","old"
499,"Name 499","940-731-228",499,"M","Self Employed",1968,"Friends",54,"mature","mature"
508,"Name 508","790-498-356",508,"M","Self Employed",1964,"Other",58,"old","old"
515,"Name 515","291-238-453",515,"M","Self Employed",1968,"Advertisement",54,"mature","mature"
523,"Name 523","180-463-124",523,"F","Self Employed",1968,"Internet",54,"mature","mature"
526,"Name 526","229-652-708",526,"M","Self Employed",1976,"Friends",46,"mature","mature"
537,"Name 537","386-660-149",537,"M","Self Employed",1965,"Radio",57,"old","old"
539,"Name 539","880-219-260",539,"F","Self Employed",1961,"Internet",61,"old","old"
544,"Name 544","371-361-671",544,"M","Self Employed",1961,"Advertisement",61,"old","old"
550,"Name 550","787-731-403",550,"F","Self Employed",1984,"Radio",38,"young","young"
552,"Name 552","707-759-631",552,"M","Self Employed",1969,"Advertisement",53,"mature","mature"
557,"Name 557","432-612-586",557,"M","Self Employed",1973,"Friends",49,"mature","mature"
558,"Name 558","392-430-109",558,"F","Self Employed",1983,"Radio",39,"young","young"
563,"Name 563","273-449-997",563,"F","Self Employed",1991,"Radio",31,"young","young"
565,"Name 565","369-486-246",565,"F","Self Employed",1965,"Friends",57,"old","old"
580,"Name 580","195-301-843",580,"F","Self Employed",1962,"Other",60,"old","old"
582,"Name 582","864-671-147",582,"M","Self Employed",1969,"Friends",53,"mature","mature"
583,"Name 583","129-562-533",583,"F","Self Employed",1983,"Friends",39,"young","young"
591,"Name 591","438-839-728",591,"M","Self Employed",1967,"Radio",55,"mature","mature"
596,"Name 596","355-984-497",596,"F","Self Employed",1990,"Friends",32,"young","young"
602,"Name 602","730-610-520",602,"M","Self Employed",1985,"Friends",37,"young","young"
606,"Name 606","119-864-238",606,"F","Self Employed",1981,"Other",41,"young","young"
607,"Name 607","676-124-477",607,"F","Self Employed",1975,"Friends",47,"mature","mature"
617,"Name 617","392-530-470",617,"F","Self Employed",1979,"Advertisement",43,"young","young"
620,"Name 620","722-222-995",620,"F","Self Employed",1983,"Internet",39,"young","young"
622,"Name 622","783-507-493",622,"F","Self Employed",1979,"Internet",43,"young","young"
630,"Name 630","626-299-898",630,"F","Self Employed",1989,"Friends",33,"young","young"
632,"Name 632","495-769-321",632,"F","Self Employed",1961,"Radio",61,"old","old"
647,"Name 647","380-399-324",647,"M","Self Employed",1970,"Radio",52,"mature","mature"
650,"Name 650","799-531-451",650,"M","Self Employed",1977,"Radio",45,"young","young"
653,"Name 653","178-791-508",653,"F","Self Employed",1989,"Friends",33,"young","young"
667,"Name 667","196-733-684",667,"F","Self Employed",1980,"Other",42,"young","young"
668,"Name 668","524-370-610",668,"M","Self Employed",1963,"Advertisement",59,"old","old"
675,"Name 675","739-496-377",675,"M","Self Employed",1969,"Radio",53,"mature","mature"
693,"Name 693","361-210-664",693,"F","Self Employed",1981,"Other",41,"young","young"
694,"Name 694","261-587-848",694,"M","Self Employed",1976,"Internet",46,"mature","mature"
700,"Name 700","546-746-623",700,"F","Self Employed",1974,"Advertisement",48,"mature","mature"
703,"Name 703","990-269-399",703,"F","Self Employed",1988,"Advertisement",34,"young","young"
705,"Name 705","256-310-166",705,"M","Self Employed",1988,"Internet",34,"young","young"
706,"Name 706","299-691-244",706,"M","Self Employed",1960,"Internet",62,"old","old"
708,"Name 708","239-995-192",708,"M","Self Employed",1985,"Friends",37,"young","young"
710,"Name 710","615-422-663",710,"F","Self Employed",1962,"Friends",60,"old","old"
716,"Name 716","279-977-823",716,"F","Self Employed",1973,"Advertisement",49,"mature","mature"
718,"Name 718","250-674-373",718,"F","Self Employed",1984,"Friends",38,"young","young"
726,"Name 726","632-360-299",726,"F","Self Employed",1985,"Other",37,"young","young"
727,"Name 727","724-344-792",727,"F","Self Employed",1988,"Friends",34,"young","young"
738,"Name 738","642-582-712",738,"M","Self Employed",1969,"Other",53,"mature","mature"
746,"Name 746","512-326-256",746,"M","Self Employed",1960,"Radio",62,"old","old"
757,"Name 757","800-867-159",757,"F","Self Employed",1983,"Internet",39,"young","young"
758,"Name 758","758-666-111",758,"F","Self Employed",1991,"Other",31,"young","young"
761,"Name 761","764-647-369",761,"F","Self Employed",1984,"Friends",38,"young","young"
773,"Name 773","643-943-964",773,"M","Self Employed",1974,"Friends",48,"mature","mature"
774,"Name 774","300-877-349",774,"F","Self Employed",1971,"Advertisement",51,"mature","mature"
781,"Name 781","966-978-628",781,"M","Self Employed",1960,"Radio",62,"old","old"
782,"Name 782","846-420-823",782,"M","Self Employed",1973,"Internet",49,"mature","mature"
783,"Name 783","794-165-730",783,"F","Self Employed",1963,"Radio",59,"old","old"
794,"Name 794","947-956-389",794,"F","Self Employed",1976,"Radio",46,"mature","mature"
796,"Name 796","461-574-434",796,"M","Self Employed",1978,"Other",44,"young","young"
805,"Name 805","797-383-876",805,"M","Self Employed",1977,"Friends",45,"young","young"
806,"Name 806","432-783-146",806,"F","Self Employed",1977,"Radio",45,"young","young"
808,"Name 808","558-587-743",808,"F","Self Employed",1982,"Radio",40,"young","young"
810,"Name 810","889-415-577",810,"F","Self Employed",1988,"Friends",34,"young","young"
816,"Name 816","160-554-286",816,"M","Self Employed",1979,"Friends",43,"young","young"
822,"Name 822","706-470-537",822,"M","Self Employed",1971,"Internet",51,"mature","mature"
831,"Name 831","262-914-621",831,"M","Self Employed",1971,"Other",51,"mature","mature"
836,"Name 836","471-932-364",836,"M","Self Employed",1973,"Radio",49,"mature","mature"
855,"Name 855","574-289-358",855,"F","Self Employed",1987,"Advertisement",35,"young","young"
857,"Name 857","592-563-689",857,"F","Self Employed",1960,"Advertisement",62,"old","old"
858,"Name 858","573-246-662",858,"M","Self Employed",1987,"Advertisement",35,"young","young"
859,"Name 859","553-850-441",859,"M","Self Employed",1970,"Internet",52,"mature","mature"
862,"Name 862","998-453-431",862,"M","Self Employed",1967,"Advertisement",55,"mature","mature"
864,"Name 864","860-793-366",864,"F","Self Employed",1960,"Friends",62,"old","old"
868,"Name 868","653-466-344",868,"M","Self Employed",1964,"Friends",58,"old","old"
894,"Name 894","270-239-861",894,"F","Self Employed",1971,"Advertisement",51,"mature","mature"
900,"Name 900","814-240-960",900,"F","Self Employed",1982,"Advertisement",40,"young","young"
902,"Name 902","310-682-875",902,"F","Self Employed",1969,"Advertisement",53,"mature","mature"
915,"Name 915","579-738-620",915,"F","Self Employed",1990,"Other",32,"young","young"
916,"Name 916","870-331-423",916,"M","Self Employed",1988,"Radio",34,"young","young"
924,"Name 924","137-660-883",924,"F","Self Employed",1980,"Friends",42,"young","young"
928,"Name 928","681-314-742",928,"M","Self Employed",1986,"Advertisement",36,"young","young"
931,"Name 931","363-334-622",931,"F","Self Employed",1987,"Advertisement",35,"young","young"
940,"Name 940","756-436-777",940,"F","Self Employed",1989,"Other",33,"young","young"
944,"Name 944","297-633-497",944,"F","Self Employed",1964,"Friends",58,"old","old"
947,"Name 947","306-146-850",947,"M","Self Employed",1965,"Advertisement",57,"old","old"
948,"Name 948","232-894-770",948,"F","Self Employed",1960,"Radio",62,"old","old"
952,"Name 952","143-962-335",952,"F","Self Employed",1988,"Advertisement",34,"young","young"
955,"Name 955","786-623-653",955,"M","Self Employed",1984,"Friends",38,"young","young"
963,"Name 963","625-767-916",963,"M","Self Employed",1985,"Friends",37,"young","young"
970,"Name 970","659-774-984",970,"F","Self Employed",1979,"Friends",43,"young","young"
976,"Name 976","599-154-122",976,"M","Self Employed",1972,"Advertisement",50,"mature","mature"
978,"Name 978","478-373-450",978,"F","Self Employed",1972,"Advertisement",50,"mature","mature"
983,"Name 983","691-452-414",983,"M","Self Employed",1965,"Radio",57,"old","old"
987,"Name 987","476-804-881",987,"M","Self Employed",1989,"Advertisement",33,"young","young"
989,"Name 989","151-582-797",989,"M","Self Employed",1990,"Advertisement",32,"young","young"
990,"Name 990","330-946-689",990,"F","Self Employed",1986,"Other",36,"young","young"
996,"Name 996","740-188-224",996,"M","Self Employed",1981,"Advertisement",41,"young","young"
1000,"Name 1000","617-949-637",1000,"F","Self Employed",1968,"Radio",54,"mature","mature"
1001,"Name 1001","205-295-855",1001,"M","Self Employed",1972,"Other",50,"mature","mature"
1002,"Name 1002","120-137-224",1002,"F","Self Employed",1974,"Radio",48,"mature","mature"
1007,"Name 1007","102-555-416",1007,"M","Self Employed",1977,"Advertisement",45,"young","young"
1013,"Name 1013","528-312-917",1013,"F","Self Employed",1982,"Other",40,"young","young"
1018,"Name 1018","755-336-201",1018,"F","Self Employed",1968,"Advertisement",54,"mature","mature"
1029,"Name 1029","185-126-527",1029,"F","Self Employed",1961,"Advertisement",61,"old","old"
1037,"Name 1037","147-283-183",1037,"M","Self Employed",1976,"Other",46,"mature","mature"
1040,"Name 1040","604-449-997",1040,"F","Self Employed",1989,"Other",33,"young","young"
1043,"Name 1043","349-394-506",1043,"M","Self Employed",1962,"Internet",60,"old","old"
1044,"Name 1044","376-198-119",1044,"M","Self Employed",1982,"Other",40,"young","young"
1046,"Name 1046","496-777-984",1046,"M","Self Employed",1978,"Friends",44,"young","young"
1051,"Name 1051","500-231-463",1051,"F","Self Employed",1986,"Internet",36,"young","young"
1065,"Name 1065","900-717-502",1065,"M","Self Employed",1960,"Radio",62,"old","old"
1077,"Name 1077","503-174-330",1077,"F","Self Employed",1979,"Radio",43,"young","young"
1083,"Name 1083","274-687-522",1083,"M","Self Employed",1989,"Friends",33,"young","young"
1089,"Name 1089","686-335-875",1089,"M","Self Employed",1992,"Internet",30,"young","young"
1092,"Name 1092","562-555-349",1092,"M","Self Employed",1981,"Friends",41,"young","young"
1100,"Name 1100","845-343-629",1100,"F","Self Employed",1986,"Radio",36,"young","young"
1106,"Name 1106","747-434-693",1106,"M","Self Employed",1985,"Friends",37,"young","young"
1109,"Name 1109","516-373-687",1109,"F","Self Employed",1967,"Friends",55,"mature","mature"
1112,"Name 1112","640-253-479",1112,"F","Self Employed",1972,"Other",50,"mature","mature"
1113,"Name 1113","717-140-168",1113,"M","Self Employed",1966,"Friends",56,"old","old"
1114,"Name 1114","946-347-166",1114,"F","Self Employed",1980,"Other",42,"young","young"
1118,"Name 1118","203-560-300",1118,"F","Self Employed",1966,"Radio",56,"old","old"
1119,"Name 1119","202-839-478",1119,"F","Self Employed",1989,"Advertisement",33,"young","young"
1121,"Name 1121","156-565-681",1121,"F","Self Employed",1960,"Friends",62,"old","old"
1125,"Name 1125","190-870-414",1125,"F","Self Employed",1984,"Other",38,"young","young"
1126,"Name 1126","794-299-737",1126,"F","Self Employed",1963,"Other",59,"old","old"
1129,"Name 1129","599-333-396",1129,"M","Self Employed",1960,"Radio",62,"old","old"
1138,"Name 1138","250-323-560",1138,"M","Self Employed",1970,"Other",52,"mature","mature"
1139,"Name 1139","641-420-541",1139,"M","Self Employed",1977,"Friends",45,"young","young"
1157,"Name 1157","355-343-293",1157,"M","Self Employed",1960,"Radio",62,"old","old"
1167,"Name 1167","772-429-907",1167,"F","Self Employed",1987,"Internet",35,"young","young"
1170,"Name 1170","246-536-376",1170,"F","Self Employed",1978,"Advertisement",44,"young","young"
1177,"Name 1177","527-330-142",1177,"F","Self Employed",1971,"Internet",51,"mature","mature"
1180,"Name 1180","261-382-782",1180,"M","Self Employed",1967,"Internet",55,"mature","mature"
1185,"Name 1185","506-475-307",1185,"M","Self Employed",1966,"Friends",56,"old","old"
1186,"Name 1186","254-914-914",1186,"M","Self Employed",1961,"Advertisement",61,"old","old"
1187,"Name 1187","547-125-435",1187,"M","Self Employed",1973,"Other",49,"mature","mature"
1190,"Name 1190","835-510-956",1190,"M","Self Employed",1960,"Other",62,"old","old"
1191,"Name 1191","803-316-704",1191,"M","Self Employed",1982,"Radio",40,"young","young"
1194,"Name 1194","760-564-246",1194,"F","Self Employed",1980,"Radio",42,"young","young"
1195,"Name 1195","805-491-860",1195,"F","Self Employed",1991,"Internet",31,"young","young"
1199,"Name 1199","880-593-466",1199,"F","Self Employed",1980,"Radio",42,"young","young"
1210,"Name 1210","348-131-745",1210,"M","Self Employed",1974,"Friends",48,"mature","mature"
1213,"Name 1213","286-595-410",1213,"F","Self Employed",1960,"Other",62,"old","old"
1220,"Name 1220","514-587-146",1220,"M","Self Employed",1991,"Other",31,"young","young"
1221,"Name 1221","523-844-955",1221,"M","Self Employed",1982,"Internet",40,"young","young"
1227,"Name 1227","593-894-523",1227,"M","Self Employed",1992,"Other",30,"young","young"
1239,"Name 1239","144-986-553",1239,"M","Self Employed",1964,"Advertisement",58,"old","old"
1240,"Name 1240","297-517-356",1240,"F","Self Employed",1977,"Internet",45,"young","young"
1241,"Name 1241","423-319-325",1241,"F","Self Employed",1981,"Other",41,"young","young"
1246,"Name 1246","638-893-827",1246,"F","Self Employed",1970,"Internet",52,"mature","mature"
1256,"Name 1256","833-571-497",1256,"F","Self Employed",1981,"Other",41,"young","young"
1259,"Name 1259","664-556-774",1259,"M","Self Employed",1979,"Other",43,"young","young"
1261,"Name 1261","903-629-518",1261,"F","Self Employed",1975,"Internet",47,"mature","mature"
1265,"Name 1265","561-485-511",1265,"M","Self Employed",1973,"Internet",49,"mature","mature"
1266,"Name 1266","884-703-118",1266,"F","Self Employed",1979,"Internet",43,"young","young"
1269,"Name 1269","307-102-260",1269,"M","Self Employed",1978,"Internet",44,"young","young"
1270,"Name 1270","987-172-278",1270,"F","Self Employed",1976,"Friends",46,"mature","mature"
1274,"Name 1274","343-390-622",1274,"F","Self Employed",1992,"Internet",30,"young","young"
