CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,CustomerCity
13182,"Jeremy","Bennett","Jeremy Bennett","MALE",2020-09-22 00:00:00.000,"Olympia"
13183,"Christian","Jenkins","Christian Jenkins","MALE",2020-03-12 00:00:00.000,"Spokane"
13184,"Miguel","Perez","Miguel Perez","MALE",2020-10-17 00:00:00.000,"Lebanon"
13185,"William","Lee","William Lee","MALE",2020-03-17 00:00:00.000,"Langley"
13187,"Evan","Wright","Evan Wright","MALE",2020-04-30 00:00:00.000,"Fremont"
13188,"Anthony","Davis","Anthony Davis","MALE",2020-10-12 00:00:00.000,"Puyallup"
13192,"Hunter","Martinez","Hunter Martinez","MALE",2020-11-09 00:00:00.000,"San Carlos"
13193,"Kevin","Evans","Kevin Evans","MALE",2020-07-06 00:00:00.000,"Mill Valley"
13195,"Aaron","Perry","Aaron Perry","MALE",2020-04-09 00:00:00.000,"San Francisco"
13199,"Timothy","Stewart","Timothy Stewart","MALE",2020-01-28 00:00:00.000,"Vancouver"
13201,"Nicholas","Davis","Nicholas Davis","MALE",2020-07-16 00:00:00.000,"Sooke"
13205,"Jerome","Torres","Jerome Torres","MALE",2019-01-19 00:00:00.000,"Canoga Park"
13210,"Ethan","Simmons","Ethan Simmons","MALE",2018-12-31 00:00:00.000,"Redwood City"
13214,"Elijah","Adams","Elijah Adams","MALE",2019-01-11 00:00:00.000,"Seattle"
13217,"Julian","Alexander","Julian Alexander","MALE",2020-09-17 00:00:00.000,"Langford"
13229,"Dylan","Wang","Dylan Wang","MALE",2020-07-03 00:00:00.000,"Woodburn"
13234,"Robert","Lewis","Robert Lewis","MALE",2020-01-31 00:00:00.000,"Puyallup"
13238,"John","Williams","John Williams","MALE",2019-02-06 00:00:00.000,"Torrance"
13239,"Matthew","Thomas","Matthew Thomas","MALE",2020-05-24 00:00:00.000,"N. Vancouver"
13242,"Kyle","Yang","Kyle Yang","MALE",2020-10-09 00:00:00.000,"Los Angeles"
13244,"Jose","Sharma","Jose Sharma","MALE",2020-10-10 00:00:00.000,"Puyallup"
13245,"Angel","Scott","Angel Scott","MALE",2020-07-07 00:00:00.000,"Salem"
13249,"Ryan","Perry","Ryan Perry","MALE",2020-04-10 00:00:00.000,"Shawnee"
13251,"Raymond","Malhotra","Raymond Malhotra","MALE",2019-11-01 00:00:00.000,"Esher-Molesey"
13255,"Lance","Blanco","Lance Blanco","MALE",2019-12-02 00:00:00.000,"Saarbrücken"
13257,"Jon","Chander","Jon Chander","MALE",2018-01-13 00:00:00.000,"Hof"
13259,"Allen","Garcia","Allen Garcia","MALE",2018-01-23 00:00:00.000,"Münster"
13262,"Jaime","Nara","Jaime Nara","MALE",2020-03-22 00:00:00.000,"High Wycombe"
13265,"Luke","Adams","Luke Adams","MALE",2018-01-11 00:00:00.000,"Paderborn"
13266,"Samuel","Wang","Samuel Wang","MALE",2020-03-20 00:00:00.000,"Long Beach"
13267,"Matthew","Moore","Matthew Moore","MALE",2020-04-11 00:00:00.000,"Haney"
13271,"Ryan","Anderson","Ryan Anderson","MALE",2020-09-15 00:00:00.000,"Port Hammond"
13274,"Joshua","Lee","Joshua Lee","MALE",2019-01-31 00:00:00.000,"Ballard"
13275,"Carlos","Murphy","Carlos Murphy","MALE",2020-02-10 00:00:00.000,"Everett"
13283,"Dakota","Griffin","Dakota Griffin","MALE",2019-02-05 00:00:00.000,"Lebanon"
13288,"Jackson","Lopez","Jackson Lopez","MALE",2019-02-26 00:00:00.000,"Grossmont"
13290,"Jordan","Campbell","Jordan Campbell","MALE",2020-04-21 00:00:00.000,"Sooke"
13300,"Timothy","Hernandez","Timothy Hernandez","MALE",2020-08-30 00:00:00.000,"Redmond"
13302,"Cole","Torres","Cole Torres","MALE",2020-03-01 00:00:00.000,"Oakland"
13305,"Oscar","Alexander","Oscar Alexander","MALE",2020-05-04 00:00:00.000,"Puyallup"
13310,"Miguel","Barnes","Miguel Barnes","MALE",2020-03-13 00:00:00.000,"Puyallup"
13314,"Jordan","Hernandez","Jordan Hernandez","MALE",2019-02-16 00:00:00.000,"Grossmont"
13317,"Jeremiah","Long","Jeremiah Long","MALE",2020-11-23 00:00:00.000,"Los Angeles"
13319,"Charles","Howard","Charles Howard","MALE",2019-02-02 00:00:00.000,"Marysville"
13323,"Adam","Adams","Adam Adams","MALE",2020-12-13 00:00:00.000,"Newport Beach"
13342,"Brandon","Jackson","Brandon Jackson","MALE",2020-11-07 00:00:00.000,"Coronado"
13350,"Isaac","Sandberg","Isaac Sandberg","MALE",2020-04-18 00:00:00.000,"Shawnee"
13352,"Joseph","Davis","Joseph Davis","MALE",2020-06-21 00:00:00.000,"La Jolla"
13354,"Eric","Campbell","Eric Campbell","MALE",2019-02-25 00:00:00.000,"Seattle"
13355,"Jackson","Jai","Jackson Jai","MALE",2019-02-12 00:00:00.000,"Puyallup"
13357,"Blake","Gonzales","Blake Gonzales","MALE",2019-02-05 00:00:00.000,"El Cajon"
13361,"Cameron","Jai","Cameron Jai","MALE",2019-02-25 00:00:00.000,"Lake Oswego"
13366,"Austin","Davis","Austin Davis","MALE",2020-05-26 00:00:00.000,"Westminster"
13368,"Kyle","Henderson","Kyle Henderson","MALE",2020-10-26 00:00:00.000,"Renton"
13370,"Blake","Ross","Blake Ross","MALE",2020-11-18 00:00:00.000,"Oregon City"
13372,"Isaac","Edwards","Isaac Edwards","MALE",2020-02-04 00:00:00.000,"Yakima"
13386,"Samuel","Patterson","Samuel Patterson","MALE",2020-10-02 00:00:00.000,"Lebanon"
13396,"David","Kumar","David Kumar","MALE",2020-05-29 00:00:00.000,"Olympia"
13397,"Adam","Mitchell","Adam Mitchell","MALE",2020-11-12 00:00:00.000,"Redmond"
13399,"Edward","Young","Edward Young","MALE",2020-11-08 00:00:00.000,"Grossmont"
13402,"Gabriel","Turner","Gabriel Turner","MALE",2019-02-22 00:00:00.000,"El Cajon"
13405,"Ethan","Bryant","Ethan Bryant","MALE",2018-11-01 00:00:00.000,"Roubaix"
13406,"Craig","Jiménez","Craig Jiménez","MALE",2018-01-28 00:00:00.000,"Münster"
13409,"Cory","Fernandez","Cory Fernandez","MALE",2020-10-22 00:00:00.000,"Tremblay-en-France"
13412,"Rafael","Zhao","Rafael Zhao","MALE",2020-12-09 00:00:00.000,"Birmingham"
13413,"Fernando","Phillips","Fernando Phillips","MALE",2020-10-31 00:00:00.000,"Portland"
13414,"Miguel","Wilson","Miguel Wilson","MALE",2020-05-06 00:00:00.000,"Oregon City"
13423,"Alex","Peterson","Alex Peterson","MALE",2020-07-24 00:00:00.000,"Sooke"
13425,"Jose","Garcia","Jose Garcia","MALE",2019-02-23 00:00:00.000,"Edmonds"
13427,"Connor","Winston","Connor Winston","MALE",2020-05-21 00:00:00.000,"Lincoln Acres"
13430,"Edward","Griffin","Edward Griffin","MALE",2020-03-22 00:00:00.000,"Santa Monica"
13431,"Bryan","James","Bryan James","MALE",2019-03-14 00:00:00.000,"Tacoma"
13437,"Ethan","Flores","Ethan Flores","MALE",2020-03-02 00:00:00.000,"Port Orchard"
13454,"Benjamin","Griffin","Benjamin Griffin","MALE",2020-06-14 00:00:00.000,"Long Beach"
13457,"Eric","Henderson","Eric Henderson","MALE",2020-08-05 00:00:00.000,"W. Linn"
13461,"Anthony","Jones","Anthony Jones","MALE",2019-03-30 00:00:00.000,"Santa Cruz"
13466,"Bryce","James","Bryce James","MALE",2020-09-16 00:00:00.000,"Langley"
13469,"Bryce","Bailey","Bryce Bailey","MALE",2021-01-16 00:00:00.000,"Tacoma"
13471,"Eric","Bryant","Eric Bryant","MALE",2020-05-20 00:00:00.000,"Grossmont"
13472,"Simon","Pearson","Simon Pearson","MALE",2020-06-24 00:00:00.000,"National City"
13475,"Charles","Allen","Charles Allen","MALE",2020-12-10 00:00:00.000,"Redwood City"
13476,"Timothy","Hall","Timothy Hall","MALE",2020-06-17 00:00:00.000,"Santa Cruz"
13483,"Christian","Lal","Christian Lal","MALE",2020-07-21 00:00:00.000,"Lynnwood"
13490,"Edward","Rodriguez","Edward Rodriguez","MALE",2020-03-11 00:00:00.000,"Santa Cruz"
13494,"Byron","Gutierrez","Byron Gutierrez","MALE",2020-05-18 00:00:00.000,"Braunschweig"
13495,"Micheal","Alvarez","Micheal Alvarez","MALE",2020-03-23 00:00:00.000,"Reading"
13498,"Joel","Mehta","Joel Mehta","MALE",2020-08-19 00:00:00.000,"Dunkerque"
13501,"Clayton","Zhu","Clayton Zhu","MALE",2020-05-17 00:00:00.000,"Stuttgart"
13503,"Theodore","Gomez","Theodore Gomez","MALE",2020-04-19 00:00:00.000,"Liverpool"
13506,"Willie","Guo","Willie Guo","MALE",2020-10-03 00:00:00.000,"Cergy"
13510,"Jon","Shen","Jon Shen","MALE",2020-02-02 00:00:00.000,"Les Ulis"
13511,"Ernest","Liu","Ernest Liu","MALE",2018-12-03 00:00:00.000,"Courbevoie"
13518,"Brendan","Goldstein","Brendan Goldstein","MALE",2019-06-17 00:00:00.000,"Cloverdale"
13531,"Tyrone","Gutierrez","Tyrone Gutierrez","MALE",2020-09-05 00:00:00.000,"Sèvres"
13535,"Omar","Nara","Omar Nara","MALE",2020-07-21 00:00:00.000,"Gateshead"
13543,"Phillip","Rana","Phillip Rana","MALE",2018-02-26 00:00:00.000,"Leipzig"
13545,"Brad","Sharma","Brad Sharma","MALE",2018-02-11 00:00:00.000,"Grevenbroich"
13546,"Mitchell","Jai","Mitchell Jai","MALE",2018-01-29 00:00:00.000,"Münster"
13550,"Joe","Malhotra","Joe Malhotra","MALE",2020-03-21 00:00:00.000,"Saint Germain en Laye"
13551,"Jacob","Lee","Jacob Lee","MALE",2019-12-04 00:00:00.000,"Cheltenham"
13552,"Trevor","Hughes","Trevor Hughes","MALE",2018-12-24 00:00:00.000,"Saint Germain en Laye"
13560,"Andres","Shan","Andres Shan","MALE",2018-03-19 00:00:00.000,"Frankfurt am Main"
13562,"Bryant","Van","Bryant Van","MALE",2019-12-23 00:00:00.000,"Newcastle upon Tyne"
13563,"Phillip","Sai","Phillip Sai","MALE",2018-01-08 00:00:00.000,"Stoke-on-Trent"
13570,"Benjamin","Jackson","Benjamin Jackson","MALE",2018-03-14 00:00:00.000,"Ingolstadt"
13571,"Allen","Mehta","Allen Mehta","MALE",2020-01-28 00:00:00.000,"Boulogne-Billancourt"
13572,"Shaun","Deng","Shaun Deng","MALE",2018-03-02 00:00:00.000,"Stuttgart"
13573,"Edwin","Pal","Edwin Pal","MALE",2020-05-13 00:00:00.000,"Orleans"
13578,"Karl","Nath","Karl Nath","MALE",2021-01-15 00:00:00.000,"Roncq"
13579,"Alan","Chen","Alan Chen","MALE",2018-03-27 00:00:00.000,"Ingolstadt"
13581,"Albert","Blanco","Albert Blanco","MALE",2018-01-04 00:00:00.000,"Esher-Molesey"
13583,"Blake","Butler","Blake Butler","MALE",2018-01-21 00:00:00.000,"Gateshead"
13584,"Isaiah","Cox","Isaiah Cox","MALE",2018-01-26 00:00:00.000,"Runcorn"
13586,"Larry","Alonso","Larry Alonso","MALE",2020-04-27 00:00:00.000,"Gateshead"
13589,"Cameron","Smith","Cameron Smith","MALE",2020-08-20 00:00:00.000,"Drancy"
13590,"Louis","Xie","Louis Xie","MALE",2018-01-03 00:00:00.000,"York"
13595,"Cole","Stewart","Cole Stewart","MALE",2019-01-13 00:00:00.000,"Bobigny"
13596,"Billy","Gomez","Billy Gomez","MALE",2020-02-10 00:00:00.000,"Orly"
13597,"Lance","Gutierrez","Lance Gutierrez","MALE",2020-08-19 00:00:00.000,"Hof"
13598,"Keith","Luo","Keith Luo","MALE",2020-10-07 00:00:00.000,"Werne"
13605,"Gerrit","Straatsma","Gerrit Straatsma","MALE",2019-01-21 00:00:00.000,"Metz"
13606,"Drew","Sharma","Drew Sharma","MALE",2018-04-17 00:00:00.000,"Frankfurt"
13607,"Levi","Rana","Levi Rana","MALE",2018-04-18 00:00:00.000,"Frankfurt am Main"
13611,"Marshall","Huang","Marshall Huang","MALE",2021-01-05 00:00:00.000,"Sèvres"
13613,"Derek","Jai","Derek Jai","MALE",2020-02-13 00:00:00.000,"Springwood"
13616,"Cole","Ramirez","Cole Ramirez","MALE",2019-07-14 00:00:00.000,"Sunbury"
13617,"Gerald","Suri","Gerald Suri","MALE",2020-04-18 00:00:00.000,"Cranbourne"
13618,"Jay","Raman","Jay Raman","MALE",2019-07-11 00:00:00.000,"Geelong"
13620,"Damien","Ye","Damien Ye","MALE",2019-07-06 00:00:00.000,"Coffs Harbour"
13622,"Alan","Wang","Alan Wang","MALE",2019-07-02 00:00:00.000,"Newcastle"
13623,"Mitchell","Carson","Mitchell Carson","MALE",2020-06-27 00:00:00.000,"Melbourne"
13625,"Jason","Campbell","Jason Campbell","MALE",2019-07-21 00:00:00.000,"Port Macquarie"
13626,"Johnathan","Madan","Johnathan Madan","MALE",2019-07-13 00:00:00.000,"Brisbane"
13631,"Joe","Subram","Joe Subram","MALE",2019-07-01 00:00:00.000,"Matraville"
13633,"Juan","Ramos","Juan Ramos","MALE",2019-07-25 00:00:00.000,"North Ryde"
13635,"Kurt","Deng","Kurt Deng","MALE",2020-02-01 00:00:00.000,"Matraville"
13636,"Jarrod","Rodriguez","Jarrod Rodriguez","MALE",2019-07-14 00:00:00.000,"Sunbury"
13639,"Colin","Liang","Colin Liang","MALE",2020-02-14 00:00:00.000,"Geelong"
13641,"Adrian","Watson","Adrian Watson","MALE",2020-03-17 00:00:00.000,"Hervey Bay"
13643,"Ronald","Sai","Ronald Sai","MALE",2019-07-07 00:00:00.000,"Lane Cove"
13645,"Eugene","He","Eugene He","MALE",2019-07-19 00:00:00.000,"Hawthorne"
13646,"Terry","Yuan","Terry Yuan","MALE",2019-07-22 00:00:00.000,"Warrnambool"
13647,"Armando","Alonso","Armando Alonso","MALE",2019-07-01 00:00:00.000,"East Brisbane"
13648,"Arturo","Sharma","Arturo Sharma","MALE",2019-07-29 00:00:00.000,"Rockhampton"
13650,"Jessie","She","Jessie She","MALE",2019-07-11 00:00:00.000,"North Sydney"
13651,"Jerry","Sharma","Jerry Sharma","MALE",2019-07-06 00:00:00.000,"Perth"
13658,"Wyatt","Bennett","Wyatt Bennett","MALE",2019-05-13 00:00:00.000,"Redmond"
13659,"Clayton","Shan","Clayton Shan","MALE",2020-06-05 00:00:00.000,"Ballard"
13660,"Ethan","Davis","Ethan Davis","MALE",2020-05-20 00:00:00.000,"Metchosin"
13661,"Andre","Sara","Andre Sara","MALE",2018-02-05 00:00:00.000,"Warrington"
13662,"Miguel","Roberts","Miguel Roberts","MALE",2019-01-12 00:00:00.000,"Villeneuve-d'Ascq"
13663,"Melvin","Tang","Melvin Tang","MALE",2020-02-02 00:00:00.000,"Stuttgart"
13667,"Andres","Deng","Andres Deng","MALE",2019-01-03 00:00:00.000,"Les Ulis"
13668,"Stanley","Martinez","Stanley Martinez","MALE",2020-02-06 00:00:00.000,"Coffs Harbour"
13671,"Frank","Ramos","Frank Ramos","MALE",2021-01-28 00:00:00.000,"Poing"
13672,"Benjamin","Davis","Benjamin Davis","MALE",2020-06-27 00:00:00.000,"Lille"
13676,"George","Kapoor","George Kapoor","MALE",2020-03-27 00:00:00.000,"W. York"
13678,"Warren","Goel","Warren Goel","MALE",2018-02-23 00:00:00.000,"High Wycombe"
13682,"Fernando","Lopez","Fernando Lopez","MALE",2020-06-13 00:00:00.000,"Paderborn"
13684,"Francis","Dominguez","Francis Dominguez","MALE",2020-11-29 00:00:00.000,"Kassel"
13686,"Peter","Jai","Peter Jai","MALE",2018-04-08 00:00:00.000,"Dresden"
13687,"Mario","Xie","Mario Xie","MALE",2018-02-09 00:00:00.000,"Bury"
13688,"Ruben","Sanchez","Ruben Sanchez","MALE",2020-06-29 00:00:00.000,"Oxon"
13692,"Curtis","Li","Curtis Li","MALE",2020-10-23 00:00:00.000,"Cambridge"
13695,"Christian","Clark","Christian Clark","MALE",2020-06-18 00:00:00.000,"Roubaix"
13697,"Jésus","Munoz","Jésus Munoz","MALE",2018-04-24 00:00:00.000,"Offenbach"
13700,"Evan","Howard","Evan Howard","MALE",2019-05-24 00:00:00.000,"Daly City"
13705,"Blake","Mitchell","Blake Mitchell","MALE",2019-05-15 00:00:00.000,"Portland"
13707,"Austin","Smith","Austin Smith","MALE",2020-08-29 00:00:00.000,"Royal Oak"
13709,"Zachary","Robinson","Zachary Robinson","MALE",2020-11-11 00:00:00.000,"Langford"
13713,"Alexander","Walker","Alexander Walker","MALE",2019-05-27 00:00:00.000,"Sedro Woolley"
13716,"Brandon","Jai","Brandon Jai","MALE",2019-06-12 00:00:00.000,"Downey"
13719,"Isaac","Carter","Isaac Carter","MALE",2020-05-26 00:00:00.000,"Langford"
13720,"Cameron","Johnson","Cameron Johnson","MALE",2020-09-13 00:00:00.000,"Sooke"
13722,"Luke","Campbell","Luke Campbell","MALE",2019-06-21 00:00:00.000,"Puyallup"
13724,"Charles","Thompson","Charles Thompson","MALE",2019-06-10 00:00:00.000,"Mill Valley"
13726,"Austin","Lewis","Austin Lewis","MALE",2019-06-14 00:00:00.000,"Torrance"
13729,"Jason","Li","Jason Li","MALE",2019-06-24 00:00:00.000,"Sedro Woolley"
13736,"Cole","Rivera","Cole Rivera","MALE",2019-06-09 00:00:00.000,"Spring Valley"
13738,"Jose","Young","Jose Young","MALE",2021-01-16 00:00:00.000,"Los Angeles"
13739,"Jason","Coleman","Jason Coleman","MALE",2020-08-24 00:00:00.000,"Renton"
13745,"Andrew","Robinson","Andrew Robinson","MALE",2019-07-27 00:00:00.000,"Milwaukie"
13747,"Brian","Torres","Brian Torres","MALE",2019-07-30 00:00:00.000,"Kirkland"
13748,"José","Martinez","José Martinez","MALE",2020-04-20 00:00:00.000,"Renton"
13759,"Jackson","Scott","Jackson Scott","MALE",2020-04-03 00:00:00.000,"El Cajon"
13760,"Brian","Cooper","Brian Cooper","MALE",2020-06-13 00:00:00.000,"Langley"
13762,"Gavin","Long","Gavin Long","MALE",2020-03-27 00:00:00.000,"Royal Oak"
13768,"Ross","Munoz","Ross Munoz","MALE",2019-01-17 00:00:00.000,"Courbevoie"
13769,"Brendan","Kumar","Brendan Kumar","MALE",2019-01-17 00:00:00.000,"Lieusaint"
13770,"Gerald","Moreno","Gerald Moreno","MALE",2018-04-19 00:00:00.000,"Frankfurt"
13771,"Victor","Moreno","Victor Moreno","MALE",2018-05-09 00:00:00.000,"Hamburg"
13774,"Steve","Guo","Steve Guo","MALE",2018-05-28 00:00:00.000,"Hamburg"
13776,"Miguel","Carter","Miguel Carter","MALE",2020-03-08 00:00:00.000,"Billericay"
13778,"Roger","Huang","Roger Huang","MALE",2018-05-08 00:00:00.000,"Braunschweig"
13784,"Spencer","Griffin","Spencer Griffin","MALE",2018-03-08 00:00:00.000,"Warrington"
13786,"Jon","Chavez","Jon Chavez","MALE",2020-08-04 00:00:00.000,"Kassel"
13787,"Glenn","Cai","Glenn Cai","MALE",2020-05-16 00:00:00.000,"Grevenbroich"
13792,"Charles","Taylor","Charles Taylor","MALE",2018-03-02 00:00:00.000,"York"
13793,"Jason","Gonzales","Jason Gonzales","MALE",2019-01-18 00:00:00.000,"Roubaix"
13795,"Carl","Raje","Carl Raje","MALE",2018-05-05 00:00:00.000,"Frankfurt am Main"
13797,"Franklin","Gao","Franklin Gao","MALE",2020-12-30 00:00:00.000,"Kiel"
13799,"Bryan","Bailey","Bryan Bailey","MALE",2019-01-16 00:00:00.000,"Chatou"
13805,"Gabriel","Hernandez","Gabriel Hernandez","MALE",2020-05-29 00:00:00.000,"Runcorn"
13806,"Bryant","Mehta","Bryant Mehta","MALE",2019-02-12 00:00:00.000,"Orly"
13807,"Frederick","Rana","Frederick Rana","MALE",2018-06-28 00:00:00.000,"Duesseldorf"
13819,"Max","Gill","Max Gill","MALE",2020-06-22 00:00:00.000,"Les Ulis"
13821,"Allen","Lopez","Allen Lopez","MALE",2018-03-01 00:00:00.000,"Woolston"
13822,"Jay","Moyer","Jay Moyer","MALE",2018-06-14 00:00:00.000,"Erlangen"
13825,"Kelvin","Ma","Kelvin Ma","MALE",2020-08-25 00:00:00.000,"Lille"
13829,"Randall","Carlson","Randall Carlson","MALE",2018-06-13 00:00:00.000,"Grevenbroich"
13831,"Eddie","Alvarez","Eddie Alvarez","MALE",2020-03-06 00:00:00.000,"Morangis"
13836,"Dominic","Sara","Dominic Sara","MALE",2018-06-01 00:00:00.000,"Hof"
13839,"Manuel","Madan","Manuel Madan","MALE",2019-02-03 00:00:00.000,"Roissy en Brie"
13840,"Tommy","Pal","Tommy Pal","MALE",2019-02-25 00:00:00.000,"Boulogne-sur-Mer"
13841,"Clayton","Kumar","Clayton Kumar","MALE",2018-03-22 00:00:00.000,"York"
13842,"Kenneth","Xie","Kenneth Xie","MALE",2018-06-15 00:00:00.000,"Braunschweig"
13843,"Warren","Xie","Warren Xie","MALE",2020-03-11 00:00:00.000,"Saint Germain en Laye"
13844,"Phillip","Mehta","Phillip Mehta","MALE",2018-06-26 00:00:00.000,"Paderborn"
13845,"Shawn","Nara","Shawn Nara","MALE",2018-03-25 00:00:00.000,"Kirkby"
13847,"Kurt","Tang","Kurt Tang","MALE",2018-03-20 00:00:00.000,"Oxford"
13853,"Connor","Zhang","Connor Zhang","MALE",2020-12-13 00:00:00.000,"Newton"
13867,"Luke","Griffin","Luke Griffin","MALE",2020-06-01 00:00:00.000,"Lynnwood"
13877,"Adam","Lal","Adam Lal","MALE",2019-08-21 00:00:00.000,"Lakewood"
13878,"Sebastian","Gray","Sebastian Gray","MALE",2020-12-15 00:00:00.000,"Oak Bay"
13883,"Brandon","Lal","Brandon Lal","MALE",2019-08-18 00:00:00.000,"Long Beach"
13885,"Brian","Howard","Brian Howard","MALE",2019-07-31 00:00:00.000,"Tacoma"
13889,"Robert","Martin","Robert Martin","MALE",2019-09-14 00:00:00.000,"Lebanon"
13891,"Aaron","Simmons","Aaron Simmons","MALE",2020-05-07 00:00:00.000,"Lakewood"
13899,"Cameron","Jones","Cameron Jones","MALE",2020-04-13 00:00:00.000,"Olympia"
13900,"Isaac","Campbell","Isaac Campbell","MALE",2020-04-19 00:00:00.000,"Olympia"
13901,"Oscar","Foster","Oscar Foster","MALE",2020-06-11 00:00:00.000,"W. Linn"
13903,"Elijah","Hernandez","Elijah Hernandez","MALE",2019-09-29 00:00:00.000,"El Cajon"
13905,"Christian","Henderson","Christian Henderson","MALE",2019-10-25 00:00:00.000,"La Jolla"
13917,"Samuel","Allen","Samuel Allen","MALE",2019-11-27 00:00:00.000,"Novato"
13918,"Armando","Blanco","Armando Blanco","MALE",2020-12-16 00:00:00.000,"Burnaby"
13922,"Jackson","Foster","Jackson Foster","MALE",2020-11-14 00:00:00.000,"Salem"
13923,"Steven","Howard","Steven Howard","MALE",2020-04-10 00:00:00.000,"Grossmont"
13925,"Wyatt","Barnes","Wyatt Barnes","MALE",2019-10-31 00:00:00.000,"Redwood City"
13928,"Nathaniel","Morris","Nathaniel Morris","MALE",2020-12-11 00:00:00.000,"Tacoma"
13929,"Robert","Hayes","Robert Hayes","MALE",2021-01-27 00:00:00.000,"Lake Oswego"
13931,"Luke","Hernandez","Luke Hernandez","MALE",2020-07-29 00:00:00.000,"Redmond"
13932,"Timothy","Sanchez","Timothy Sanchez","MALE",2020-11-06 00:00:00.000,"El Cajon"
13934,"Luis","Young","Luis Young","MALE",2020-12-06 00:00:00.000,"Issaquah"
13944,"Andrew","Moore","Andrew Moore","MALE",2020-02-06 00:00:00.000,"Newton"
13946,"Jason","Powell","Jason Powell","MALE",2021-01-14 00:00:00.000,"Portland"
13951,"Dylan","Hughes","Dylan Hughes","MALE",2020-09-26 00:00:00.000,"Spokane"
13952,"Franklin","Ye","Franklin Ye","MALE",2020-09-05 00:00:00.000,"Melton"
13954,"Eddie","Ramos","Eddie Ramos","MALE",2020-07-09 00:00:00.000,"Hawthorne"
13955,"Andres","Raji","Andres Raji","MALE",2019-07-07 00:00:00.000,"Wollongong"
13965,"Barry","Sara","Barry Sara","MALE",2019-07-27 00:00:00.000,"Hervey Bay"
13966,"Darren","Dominguez","Darren Dominguez","MALE",2019-07-12 00:00:00.000,"Darlinghurst"
13967,"Glenn","Zhang","Glenn Zhang","MALE",2019-07-07 00:00:00.000,"Warrnambool"
13969,"Roy","Martinez","Roy Martinez","MALE",2020-09-20 00:00:00.000,"Gold Coast"
13970,"Pedro","Rana","Pedro Rana","MALE",2019-07-09 00:00:00.000,"Hawthorne"
13972,"Eugene","Liang","Eugene Liang","MALE",2020-10-11 00:00:00.000,"Perth"
13975,"Johnny","Raje","Johnny Raje","MALE",2019-08-23 00:00:00.000,"Hobart"
13982,"Clarence","Chander","Clarence Chander","MALE",2020-03-14 00:00:00.000,"North Sydney"
13984,"Adrian","Richardson","Adrian Richardson","MALE",2019-12-09 00:00:00.000,"San Diego"
13988,"Miguel","White","Miguel White","MALE",2020-07-28 00:00:00.000,"Newton"
13991,"Jack","Hayes","Jack Hayes","MALE",2020-11-02 00:00:00.000,"Sedro Woolley"
13994,"Isaac","Cook","Isaac Cook","MALE",2019-08-11 00:00:00.000,"Sydney"
13998,"Ethan","Martin","Ethan Martin","MALE",2020-02-04 00:00:00.000,"Cranbourne"
13999,"Elijah","Gonzales","Elijah Gonzales","MALE",2019-01-25 00:00:00.000,"Oakland"
14003,"Angel","Ramirez","Angel Ramirez","MALE",2019-01-17 00:00:00.000,"Portland"
14011,"Roger","Shen","Roger Shen","MALE",2019-08-06 00:00:00.000,"St. Leonards"
14012,"Eddie","Vazquez","Eddie Vazquez","MALE",2019-08-25 00:00:00.000,"Townsville"
14013,"Jimmy","Blanco","Jimmy Blanco","MALE",2020-05-06 00:00:00.000,"Hobart"
14015,"Kurt","Lal","Kurt Lal","MALE",2020-06-04 00:00:00.000,"Sunbury"
14016,"Mary","Sandidge","Mary Sandidge","MALE",2020-07-23 00:00:00.000,"Milsons Point"
14025,"Robert","Alexander","Robert Alexander","MALE",2019-01-29 00:00:00.000,"Seattle"
14027,"Carlos","Perez","Carlos Perez","MALE",2020-08-07 00:00:00.000,"Tacoma"
14030,"Lawrence","Sanz","Lawrence Sanz","MALE",2019-08-24 00:00:00.000,"Warrnambool"
14031,"Ruben","Suarez","Ruben Suarez","MALE",2019-08-18 00:00:00.000,"Newcastle"
14032,"Arthur","Chandra","Arthur Chandra","MALE",2019-08-04 00:00:00.000,"Silverwater"
14034,"Dennis","Liang","Dennis Liang","MALE",2020-07-23 00:00:00.000,"North Sydney"
14035,"Hunter","Hughes","Hunter Hughes","MALE",2020-07-27 00:00:00.000,"Imperial Beach"
14048,"Wyatt","Mitchell","Wyatt Mitchell","MALE",2019-08-17 00:00:00.000,"Bendigo"
14050,"Manuel","Lopez","Manuel Lopez","MALE",2019-08-08 00:00:00.000,"Cloverdale"
14051,"Nathaniel","Rivera","Nathaniel Rivera","MALE",2019-08-08 00:00:00.000,"Hobart"
14052,"Jorge","Ma","Jorge Ma","MALE",2020-01-30 00:00:00.000,"Rockhampton"
14054,"Reginald","Martin","Reginald Martin","MALE",2020-11-29 00:00:00.000,"Warrnambool"
14055,"Alejandro","Kumar","Alejandro Kumar","MALE",2019-08-09 00:00:00.000,"Rhodes"
14056,"Nelson","Sanz","Nelson Sanz","MALE",2020-05-09 00:00:00.000,"Bendigo"
14057,"Lance","Alonso","Lance Alonso","MALE",2020-09-04 00:00:00.000,"North Ryde"
14058,"Johnny","Anand","Johnny Anand","MALE",2019-08-06 00:00:00.000,"Brisbane"
14059,"Rodney","Ramos","Rodney Ramos","MALE",2020-03-17 00:00:00.000,"Melbourne"
14060,"Cedric","Sharma","Cedric Sharma","MALE",2020-03-13 00:00:00.000,"Melbourne"
