CustomerID,Prefix,FirstName,LastName,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
"BB416","MRS.","GABRIELLE","LOPEZ","MRS. GABRIELLE LOPEZ",1953-08-24 00:00:00.000,"S","F","gabrielle63@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB417","MRS.","SARA","RICHARDSON","MRS. SARA RICHARDSON",1953-04-03 00:00:00.000,"S","F","sara10@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB419","MRS.","HAILEY","WARD","MRS. HAILEY WARD",1953-10-01 00:00:00.000,"S","F","hailey12@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB423","MRS.","JADE","BAILEY","MRS. JADE BAILEY",1937-04-27 00:00:00.000,"M","F","jade13@mega-market.com","$70,000",4,"Graduate Degree","Management","N"
"BB1247","MRS.","BONNIE","RAJI","MRS. BONNIE RAJI",1934-01-12 00:00:00.000,"M","F","bonnie27@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB1285","MRS.","DESTINY","FOSTER","MRS. DESTINY FOSTER",1953-07-17 00:00:00.000,"S","F","destiny64@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB1286","MRS.","ERIN","MORRIS","MRS. ERIN MORRIS",1953-11-24 00:00:00.000,"S","F","erin22@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB1287","MRS.","ALEXIS","MILLER","MRS. ALEXIS MILLER",1953-09-07 00:00:00.000,"S","F","alexis5@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB2388","MRS.","JASMINE","JONES","MRS. JASMINE JONES",1953-05-18 00:00:00.000,"S","F","jasmine3@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB2389","MRS.","ARIANNA","BARNES","MRS. ARIANNA BARNES",1953-10-19 00:00:00.000,"S","F","arianna3@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB2390","MRS.","ELIZABETH","PATTERSON","MRS. ELIZABETH PATTERSON",1953-05-22 00:00:00.000,"S","F","elizabeth40@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB2498","MRS.","TRACY","PAL","MRS. TRACY PAL",1934-09-17 00:00:00.000,"M","F","tracy11@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB2526","MRS.","MARTHA","HU","MRS. MARTHA HU",1936-11-08 00:00:00.000,"M","F","martha20@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB2541","MRS.","KATELYN","ROGERS","MRS. KATELYN ROGERS",1953-04-23 00:00:00.000,"S","F","katelyn19@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB2542","MRS.","ANNA","RODRIGUEZ","MRS. ANNA RODRIGUEZ",1953-02-10 00:00:00.000,"S","F","anna58@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB3533","MRS.","SARA","PARKER","MRS. SARA PARKER",1953-07-25 00:00:00.000,"S","F","sara33@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB3538","MRS.","KATIE","LUO","MRS. KATIE LUO",1937-09-20 00:00:00.000,"M","F","katie8@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB4182","MRS.","JAMIE","HARRISON","MRS. JAMIE HARRISON",1941-09-08 00:00:00.000,"M","F","jamie22@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB4398","MRS.","DONNA","KUMAR","MRS. DONNA KUMAR",1934-10-12 00:00:00.000,"M","F","donna7@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB4429","MRS.","AMANDA","BUTLER","MRS. AMANDA BUTLER",1953-05-26 00:00:00.000,"S","F","amanda35@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB4430","MRS.","JULIA","LEE","MRS. JULIA LEE",1953-09-06 00:00:00.000,"S","F","julia43@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB4431","MRS.","OLIVIA","THOMPSON","MRS. OLIVIA THOMPSON",1953-10-26 00:00:00.000,"S","F","olivia14@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB4951","MRS.","AMBER","KING","MRS. AMBER KING",1933-10-28 00:00:00.000,"M","F","amber19@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB4988","MRS.","CAITLIN","BAILEY","MRS. CAITLIN BAILEY",1935-10-02 00:00:00.000,"M","F","caitlin13@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB5007","MRS.","ISABELLE","ALEXANDER","MRS. ISABELLE ALEXANDER",1953-04-22 00:00:00.000,"S","F","isabelle17@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB5012","MRS.","MELISSA","JENKINS","MRS. MELISSA JENKINS",1937-09-11 00:00:00.000,"M","F","melissa1@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB5013","MRS.","MARISSA","FLORES","MRS. MARISSA FLORES",1937-05-09 00:00:00.000,"M","F","marissa9@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB5014","MRS.","MARIA","HILL","MRS. MARIA HILL",1937-07-23 00:00:00.000,"M","F","maria63@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB5015","MRS.","GABRIELLE","RAMIREZ","MRS. GABRIELLE RAMIREZ",1937-09-27 00:00:00.000,"M","F","gabrielle16@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB6439","MRS.","PAMELA","RANA","MRS. PAMELA RANA",1935-08-14 00:00:00.000,"M","F","pamela14@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB6462","MRS.","JAIME","CARLSON","MRS. JAIME CARLSON",1937-11-26 00:00:00.000,"M","F","jaime20@mega-market.com","$70,000",4,"Graduate Degree","Management","N"
"BB7383","MRS.","SUMMER","MEHTA","MRS. SUMMER MEHTA",1935-11-20 00:00:00.000,"M","F","summer12@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB7396","MRS.","ALEXIS","HENDERSON","MRS. ALEXIS HENDERSON",1953-02-21 00:00:00.000,"S","F","alexis27@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB7397","MRS.","FAITH","GONZALES","MRS. FAITH GONZALES",1953-03-14 00:00:00.000,"S","F","faith16@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB7400","MRS.","JORDAN","LOPEZ","MRS. JORDAN LOPEZ",1938-04-08 00:00:00.000,"M","F","jordan50@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB7404","MRS.","ISABELLA","BUTLER","MRS. ISABELLA BUTLER",1940-12-08 00:00:00.000,"M","F","isabella24@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB7408","MRS.","TABITHA","MUNOZ","MRS. TABITHA MUNOZ",1941-08-21 00:00:00.000,"M","F","tabitha27@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB7841","MRS.","KIMBERLY","JAMES","MRS. KIMBERLY JAMES",1941-02-07 00:00:00.000,"M","F","kimberly11@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB8664","MRS.","KAITLYN","PHILLIPS","MRS. KAITLYN PHILLIPS",1953-09-21 00:00:00.000,"M","F","kaitlyn4@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB8667","MRS.","OLIVIA","RUSSELL","MRS. OLIVIA RUSSELL",1953-08-09 00:00:00.000,"M","F","olivia65@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB8679","MRS.","MACKENZIE","REED","MRS. MACKENZIE REED",1939-10-14 00:00:00.000,"M","F","mackenzie19@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB8680","MRS.","RACHEL","KELLY","MRS. RACHEL KELLY",1940-02-28 00:00:00.000,"M","F","rachel45@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB8681","MRS.","ERIN","RAMIREZ","MRS. ERIN RAMIREZ",1940-08-19 00:00:00.000,"S","F","erin11@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB8684","MRS.","CONNIE","LIANG","MRS. CONNIE LIANG",1940-11-21 00:00:00.000,"S","F","connie2@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB8690","MRS.","STEPHANIE","SANDERS","MRS. STEPHANIE SANDERS",1941-08-21 00:00:00.000,"M","F","stephanie27@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB9306","MRS.","OLIVIA","PERRY","MRS. OLIVIA PERRY",1953-03-17 00:00:00.000,"S","F","olivia53@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB9307","MRS.","DESTINY","LEWIS","MRS. DESTINY LEWIS",1953-11-15 00:00:00.000,"S","F","destiny19@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB9317","MRS.","ANNA","RUSSELL","MRS. ANNA RUSSELL",1939-11-21 00:00:00.000,"M","F","anna45@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB9319","MRS.","NATASHA","GILL","MRS. NATASHA GILL",1940-11-04 00:00:00.000,"M","F","natasha13@mega-market.com","$70,000",5,"Graduate Degree","Management","N"
"BB9322","MRS.","MEGHAN","SERRANO","MRS. MEGHAN SERRANO",1940-05-20 00:00:00.000,"M","F","meghan16@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB9329","MRS.","JORDAN","COLLINS","MRS. JORDAN COLLINS",1941-06-01 00:00:00.000,"S","F","jordan31@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB10225","MRS.","BETH","DIAZ","MRS. BETH DIAZ",1935-09-03 00:00:00.000,"M","F","beth5@mega-market.com","$70,000",4,"Graduate Degree","Management","N"
"BB10227","MRS.","AUDREY","SANZ","MRS. AUDREY SANZ",1936-08-19 00:00:00.000,"M","F","audrey22@mega-market.com","$70,000",4,"Graduate Degree","Management","N"
"BB10245","MRS.","MACKENZIE","ALLEN","MRS. MACKENZIE ALLEN",1953-08-12 00:00:00.000,"M","F","mackenzie44@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB10247","MRS.","ANA","COLEMAN","MRS. ANA COLEMAN",1953-09-04 00:00:00.000,"M","F","ana6@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB10254","MRS.","TONYA","XIE","MRS. TONYA XIE",1938-11-22 00:00:00.000,"M","F","tonya3@mega-market.com","$70,000",5,"Graduate Degree","Management","N"
"BB10260","MRS.","ALEXIS","PATTERSON","MRS. ALEXIS PATTERSON",1939-10-16 00:00:00.000,"M","F","alexis33@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB10262","MRS.","MINDY","SHARMA","MRS. MINDY SHARMA",1940-05-02 00:00:00.000,"M","F","mindy14@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB11012","MRS.","KATHERINE","GARCIA","MRS. KATHERINE GARCIA",1953-09-14 00:00:00.000,"S","F","katherine87@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB11016","MRS.","SYDNEY","PEREZ","MRS. SYDNEY PEREZ",1953-04-11 00:00:00.000,"M","F","sydney53@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB11017","MRS.","JENNIFER","PARKER","MRS. JENNIFER PARKER",1953-05-20 00:00:00.000,"S","F","jennifer10@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB11018","MRS.","HAILEY","FLORES","MRS. HAILEY FLORES",1953-10-13 00:00:00.000,"M","F","hailey32@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB11027","MRS.","MELISSA","PERRY","MRS. MELISSA PERRY",1938-04-07 00:00:00.000,"M","F","melissa2@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB11028","MRS.","CHLOE","HALL","MRS. CHLOE HALL",1938-12-08 00:00:00.000,"M","F","chloe33@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB11030","MRS.","JESSICA","COOK","MRS. JESSICA COOK",1938-07-01 00:00:00.000,"M","F","jessica5@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB11031","MRS.","RACHAEL","MEHTA","MRS. RACHAEL MEHTA",1938-02-25 00:00:00.000,"M","F","rachael13@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB11034","MRS.","JULIA","HERNANDEZ","MRS. JULIA HERNANDEZ",1939-06-19 00:00:00.000,"M","F","julia15@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB11935","MRS.","MICHELLE","RIVERA","MRS. MICHELLE RIVERA",1953-09-15 00:00:00.000,"S","F","michelle17@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB11946","MRS.","ANNA","GRAY","MRS. ANNA GRAY",1940-10-28 00:00:00.000,"M","F","anna19@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB11947","MRS.","NATALIE","HALL","MRS. NATALIE HALL",1940-11-04 00:00:00.000,"M","F","natalie90@mega-market.com","$70,000",5,"Graduate Degree","Management","N"
"BB11948","MRS.","HALEY","GONZALES","MRS. HALEY GONZALES",1940-06-08 00:00:00.000,"M","F","haley36@mega-market.com","$70,000",5,"Graduate Degree","Management","N"
"BB12381","MRS.","FAITH","POWELL","MRS. FAITH POWELL",1953-02-07 00:00:00.000,"S","F","faith8@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB13262","MRS.","TARA","RAI","MRS. TARA RAI",1934-04-19 00:00:00.000,"M","F","tara18@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB13292","MRS.","MARIAH","HUGHES","MRS. MARIAH HUGHES",1953-10-26 00:00:00.000,"M","F","mariah16@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB13293","MRS.","JENNIFER","HERNANDEZ","MRS. JENNIFER HERNANDEZ",1953-01-20 00:00:00.000,"M","F","jennifer21@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB13294","MRS.","NICOLE","BLUE","MRS. NICOLE BLUE",1953-07-07 00:00:00.000,"S","F","nicole31@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB14949","MRS.","CAITLIN","RIVERA","MRS. CAITLIN RIVERA",1953-03-13 00:00:00.000,"S","F","caitlin14@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB14951","MRS.","SAVANNAH","MITCHELL","MRS. SAVANNAH MITCHELL",1953-10-24 00:00:00.000,"S","F","savannah33@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB14952","MRS.","ASHLEY","MARTIN","MRS. ASHLEY MARTIN",1953-07-05 00:00:00.000,"S","F","ashley15@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB16474","MRS.","KATELYN","ALLEN","MRS. KATELYN ALLEN",1953-11-24 00:00:00.000,"M","F","katelyn47@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB16475","MRS.","KAYLA","LONG","MRS. KAYLA LONG",1953-07-08 00:00:00.000,"S","F","kayla33@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB17093","MRS.","GABRIELLE","EDWARDS","MRS. GABRIELLE EDWARDS",1953-03-23 00:00:00.000,"S","F","gabrielle46@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB17094","MRS.","MARIA","EDWARDS","MRS. MARIA EDWARDS",1953-08-22 00:00:00.000,"M","F","maria45@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB18054","MRS.","TAYLOR","THOMAS","MRS. TAYLOR THOMAS",1953-05-15 00:00:00.000,"S","F","taylor58@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB18055","MRS.","SYDNEY","FLORES","MRS. SYDNEY FLORES",1953-08-22 00:00:00.000,"M","F","sydney34@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB18056","MRS.","SAMANTHA","MOHAMED","MRS. SAMANTHA MOHAMED",1953-04-27 00:00:00.000,"S","F","samantha9@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB18057","MRS.","JANET","SCOTT","MRS. JANET SCOTT",1953-08-18 00:00:00.000,"S","F","janet33@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB18058","MRS.","HAILEY","TURNER","MRS. HAILEY TURNER",1953-07-21 00:00:00.000,"S","F","hailey47@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB260","MRS.","MELINDA","GILL","MRS. MELINDA GILL",1942-02-25 00:00:00.000,"S","F","melinda9@mega-market.com","$60,000",2,"Graduate Degree","Management","N"
"BB296","MRS.","JENNIFER","COOPER","MRS. JENNIFER COOPER",1944-02-22 00:00:00.000,"M","F","jennifer63@mega-market.com","$60,000",4,"Graduate Degree","Management","Y"
"BB297","MRS.","CATHERINE","MORRIS","MRS. CATHERINE MORRIS",1944-09-06 00:00:00.000,"M","F","catherine16@mega-market.com","$60,000",4,"Graduate Degree","Management","N"
"BB2376","MRS.","KAITLYN","KING","MRS. KAITLYN KING",1936-03-18 00:00:00.000,"M","F","kaitlyn17@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB2421","MRS.","JORDYN","COLEMAN","MRS. JORDYN COLEMAN",1944-09-25 00:00:00.000,"S","F","jordyn5@mega-market.com","$60,000",4,"Graduate Degree","Management","Y"
"BB2525","MRS.","TAMMY","SARA","MRS. TAMMY SARA",1936-08-04 00:00:00.000,"M","F","tammy11@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB3155","MRS.","LISA","HUANG","MRS. LISA HUANG",1942-02-27 00:00:00.000,"S","F","lisa9@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB4295","MRS.","SHANNON","WU","MRS. SHANNON WU",1942-10-08 00:00:00.000,"S","F","shannon7@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB4397","MRS.","KAITLYN","JONES","MRS. KAITLYN JONES",1934-04-19 00:00:00.000,"M","F","kaitlyn26@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB4417","MRS.","REBEKAH","RUIZ","MRS. REBEKAH RUIZ",1935-10-02 00:00:00.000,"M","F","rebekah22@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB4840","MRS.","SHARON","TANG","MRS. SHARON TANG",1938-09-24 00:00:00.000,"S","F","sharon10@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB4850","MRS.","TABITHA","KOVAR","MRS. TABITHA KOVAR",1943-03-24 00:00:00.000,"S","F","tabitha3@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB5749","MRS.","KRISTA","MORENO","MRS. KRISTA MORENO",1942-11-24 00:00:00.000,"S","F","krista7@mega-market.com","$60,000",2,"Graduate Degree","Management","N"
"BB6401","MRS.","MARIAH","FLORES","MRS. MARIAH FLORES",1934-09-16 00:00:00.000,"M","F","mariah17@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB6438","MRS.","NATASHA","HERNANDEZ","MRS. NATASHA HERNANDEZ",1935-04-21 00:00:00.000,"M","F","natasha4@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB7299","MRS.","KELLIE","DIAZ","MRS. KELLIE DIAZ",1939-03-08 00:00:00.000,"S","F","kellie3@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB7501","MRS.","HAILEY","COLEMAN","MRS. HAILEY COLEMAN",1943-03-22 00:00:00.000,"M","F","hailey27@mega-market.com","$60,000",4,"Graduate Degree","Management","Y"
"BB7806","MRS.","KATHERINE","HUGHES","MRS. KATHERINE HUGHES",1936-04-01 00:00:00.000,"M","F","katherine37@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB7808","MRS.","ARIANA","RICHARDSON","MRS. ARIANA RICHARDSON",1936-05-11 00:00:00.000,"M","F","ariana8@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB8781","MRS.","JESSICA","JAMES","MRS. JESSICA JAMES",1943-09-11 00:00:00.000,"M","F","jessica20@mega-market.com","$60,000",4,"Graduate Degree","Management","Y"
"BB9215","MRS.","DEANNA","ASHE","MRS. DEANNA ASHE",1943-06-12 00:00:00.000,"S","F","deanna10@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB9290","MRS.","RACHEL","BLUE","MRS. RACHEL BLUE",1935-03-04 00:00:00.000,"M","F","rachel34@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB10170","MRS.","MARTHA","LU","MRS. MARTHA LU",1939-09-02 00:00:00.000,"M","F","martha11@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB10807","MRS.","JORDAN","HALL","MRS. JORDAN HALL",1934-08-20 00:00:00.000,"M","F","jordan51@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB10808","MRS.","ISABEL","HAYES","MRS. ISABEL HAYES",1934-07-02 00:00:00.000,"M","F","isabel21@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB13363","MRS.","JAIME","MUÑOZ","MRS. JAIME MUÑOZ",1943-02-20 00:00:00.000,"M","F","jaime8@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB14042","MRS.","ALLISON","MORRIS","MRS. ALLISON MORRIS",1936-06-14 00:00:00.000,"M","F","allison18@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB14118","MRS.","TABITHA","MARTIN","MRS. TABITHA MARTIN",1939-04-03 00:00:00.000,"S","F","tabitha19@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB16459","MRS.","CARRIE","DIAZ","MRS. CARRIE DIAZ",1935-02-16 00:00:00.000,"M","F","carrie2@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB17146","MRS.","ALISHA","HOLT","MRS. ALISHA HOLT",1939-03-23 00:00:00.000,"S","F","alisha35@mega-market.com","$60,000",2,"Graduate Degree","Management","N"
"BB18006","MRS.","KATHERINE","LEE","MRS. KATHERINE LEE",1934-04-18 00:00:00.000,"S","F","katherine93@mega-market.com","$60,000",2,"Graduate Degree","Management","Y"
"BB5896","MRS.","ABIGAIL","WALKER","MRS. ABIGAIL WALKER",1953-02-12 00:00:00.000,"S","F","abigail63@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB6464","MRS.","MEREDITH","TORRES","MRS. MEREDITH TORRES",1939-02-27 00:00:00.000,"S","F","meredith35@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB6465","MRS.","EBONY","BLANCO","MRS. EBONY BLANCO",1939-07-07 00:00:00.000,"M","F","ebony37@mega-market.com","$60,000",3,"Graduate Degree","Management","N"
"BB6541","MRS.","VICTORIA","TORRES","MRS. VICTORIA TORRES",1942-08-05 00:00:00.000,"M","F","victoria40@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB6544","MRS.","EMMA","HARRIS","MRS. EMMA HARRIS",1943-04-22 00:00:00.000,"M","F","emma13@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB7405","MRS.","SHEILA","SANZ","MRS. SHEILA SANZ",1941-03-24 00:00:00.000,"M","F","sheila18@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB7406","MRS.","ANGELA","COLEMAN","MRS. ANGELA COLEMAN",1941-07-15 00:00:00.000,"M","F","angela8@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB7825","MRS.","ASHLEY","HAYES","MRS. ASHLEY HAYES",1953-01-23 00:00:00.000,"M","F","ashley50@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB7834","MRS.","JULIA","GREEN","MRS. JULIA GREEN",1939-05-07 00:00:00.000,"M","F","julia11@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB7927","MRS.","ANNA","COX","MRS. ANNA COX",1942-07-12 00:00:00.000,"M","F","anna15@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8671","MRS.","NATASHA","VAZQUEZ","MRS. NATASHA VAZQUEZ",1937-03-28 00:00:00.000,"M","F","natasha14@mega-market.com","$60,000",3,"Graduate Degree","Management","N"
"BB8673","MRS.","NICOLE","PATTERSON","MRS. NICOLE PATTERSON",1938-05-02 00:00:00.000,"M","F","nicole59@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8677","MRS.","CAITLIN","WATSON","MRS. CAITLIN WATSON",1939-10-21 00:00:00.000,"M","F","caitlin0@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8678","MRS.","NATALIE","WEISMAN","MRS. NATALIE WEISMAN",1939-06-11 00:00:00.000,"M","F","natalie80@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8687","MRS.","HOLLY","RANA","MRS. HOLLY RANA",1941-08-10 00:00:00.000,"S","F","holly10@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8688","MRS.","TAMARA","CAI","MRS. TAMARA CAI",1941-08-03 00:00:00.000,"M","F","tamara10@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8689","MRS.","KAYLA","SIMMONS","MRS. KAYLA SIMMONS",1941-09-18 00:00:00.000,"M","F","kayla39@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8776","MRS.","JORDAN","ALLEN","MRS. JORDAN ALLEN",1942-01-09 00:00:00.000,"M","F","jordan52@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB8780","MRS.","CARLY","YUAN","MRS. CARLY YUAN",1943-07-23 00:00:00.000,"M","F","carly6@mega-market.com","$60,000",3,"Graduate Degree","Management","N"
"BB9310","MRS.","BRITTNEY","CHEN","MRS. BRITTNEY CHEN",1937-11-18 00:00:00.000,"S","F","brittney2@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB9311","MRS.","CATHERINE","REED","MRS. CATHERINE REED",1937-02-03 00:00:00.000,"M","F","catherine18@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB9415","MRS.","CASSIDY","FOSTER","MRS. CASSIDY FOSTER",1942-03-15 00:00:00.000,"M","F","cassidy17@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10251","MRS.","HALEY","BARNES","MRS. HALEY BARNES",1937-03-28 00:00:00.000,"S","F","haley22@mega-market.com","$60,000",3,"Graduate Degree","Management","N"
"BB10259","MRS.","ALISHA","RAJI","MRS. ALISHA RAJI",1939-04-12 00:00:00.000,"S","F","alisha46@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10266","MRS.","MORGAN","BAILEY","MRS. MORGAN BAILEY",1941-10-16 00:00:00.000,"S","F","morgan54@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10267","MRS.","MYA","DIAZ","MRS. MYA DIAZ",1941-08-19 00:00:00.000,"M","F","mya0@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10268","MRS.","GABRIELLA","EVANS","MRS. GABRIELLA EVANS",1941-12-07 00:00:00.000,"S","F","gabriella21@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10269","MRS.","JADA","NELSON","MRS. JADA NELSON",1941-05-04 00:00:00.000,"S","F","jada21@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB10357","MRS.","MADELINE","EVANS","MRS. MADELINE EVANS",1943-03-17 00:00:00.000,"M","F","madeline0@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB11019","MRS.","JENNIFER","PERRY","MRS. JENNIFER PERRY",1953-11-01 00:00:00.000,"M","F","jennifer82@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
"BB11022","MRS.","ISABELLA","BAILEY","MRS. ISABELLA BAILEY",1937-04-03 00:00:00.000,"S","F","isabella90@mega-market.com","$60,000",3,"Graduate Degree","Management","Y"
