CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
12049,"Angela","Russell","Russell, Angela",1968-04-11 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"878 Rancho View Drive",2016-08-20 00:00:00.000,"1-2 Miles"
13169,"Caleb","Griffin","Griffin, Caleb",1972-03-03 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"2288 Gingham Way",2016-06-07 00:00:00.000,"1-2 Miles"
13170,"Sebastian","Reed","Reed, Sebastian",1972-01-08 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"6912 Old Oak Drive",2016-03-29 00:00:00.000,"1-2 Miles"
13171,"Catherine","Torres","Torres, Catherine",1968-06-08 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"2573 Ashford Court",2016-02-03 00:00:00.000,"1-2 Miles"
13172,"Isabella","Cook","Cook, Isabella",1968-09-18 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"5998 Hilltop Road",2016-10-08 00:00:00.000,"1-2 Miles"
13173,"Dalton","Brooks","Brooks, Dalton",1968-09-14 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"5686 N Sweetbriar Court",2015-01-12 00:00:00.000,"0-1 Miles"
13174,"Gabriella","Morris","Morris, Gabriella",1968-05-04 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"1415 Nottingham Place",2015-01-20 00:00:00.000,"1-2 Miles"
14035,"Hunter","Hughes","Hughes, Hunter",1973-08-02 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"7669 Willow Lake Rd",2016-07-28 00:00:00.000,"2-5 Miles"
14115,"Samantha","Gonzales","Gonzales, Samantha",1972-06-04 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"406 Countrywood Ct.",2015-05-07 00:00:00.000,"1-2 Miles"
14116,"Brianna","Torres","Torres, Brianna",1968-02-18 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"6152 Buckingham Dr.",2015-05-23 00:00:00.000,"0-1 Miles"
14117,"Emma","Cook","Cook, Emma",1968-10-23 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"8067 Olympic Drive",2015-05-27 00:00:00.000,"1-2 Miles"
14280,"Isaac","Oliver","Oliver, Isaac",1973-02-15 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"402 Saxon St.",2016-04-22 00:00:00.000,"2-5 Miles"
14281,"Daniel","Wilson","Wilson, Daniel",1973-07-06 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"4609 Parkway Drive",2016-05-09 00:00:00.000,"0-1 Miles"
15187,"Benjamin","Brown","Brown, Benjamin",1973-11-03 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"4296 Mountaire Pkwy.",2016-06-22 00:00:00.000,"0-1 Miles"
15280,"Mya","Griffin","Griffin, Mya",1968-06-13 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"8964 Yosemite Ct",2015-02-27 00:00:00.000,"1-2 Miles"
15759,"Erin","Brooks","Brooks, Erin",1973-11-07 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",0,1,"7253 Mt. Alpine Pl",2016-03-22 00:00:00.000,"0-1 Miles"
15841,"Luis","Shan","Shan, Luis",1972-05-14 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"3993 Jabber Place",2015-10-15 00:00:00.000,"1-2 Miles"
15842,"Haley","Gray","Gray, Haley",1972-01-13 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"6885 Amending Drive",2015-10-17 00:00:00.000,"1-2 Miles"
15843,"Caleb","Wright","Wright, Caleb",1968-11-02 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"7624 Crawford",2015-10-21 00:00:00.000,"0-1 Miles"
15844,"Megan","Brown","Brown, Megan",1968-12-25 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"5720 A St.",2015-10-24 00:00:00.000,"1-2 Miles"
15845,"Mackenzie","Carter","Carter, Mackenzie",1968-12-18 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",0,1,"486 Pacifica Avenue",2015-10-25 00:00:00.000,"0-1 Miles"
15846,"Julian","Flores","Flores, Julian",1968-09-09 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"4194 Baywood Drive",2016-07-12 00:00:00.000,"1-2 Miles"
16666,"Taylor","Torres","Torres, Taylor",1973-04-09 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"8932 Condor Place",2016-02-11 00:00:00.000,"2-5 Miles"
16754,"Alex","Bell","Bell, Alex",1972-12-05 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"435 Santa Barbara",2016-03-18 00:00:00.000,"1-2 Miles"
16755,"Olivia","James","James, Olivia",1972-07-26 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"1990 Guadalajara",2016-10-21 00:00:00.000,"1-2 Miles"
16756,"Richard","Allen","Allen, Richard",1968-09-18 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"281 Windsor Drive",2016-10-18 00:00:00.000,"0-1 Miles"
17362,"Miguel","Collins","Collins, Miguel",1972-02-01 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"7 Olive St",2016-11-27 00:00:00.000,"1-2 Miles"
17363,"Benjamin","Harris","Harris, Benjamin",1968-10-09 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"6878 D Mt. Hood Circle",2016-11-18 00:00:00.000,"1-2 Miles"
17364,"Ian","Perry","Perry, Ian",1968-02-11 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"7434 Weaver Lane",2016-11-21 00:00:00.000,"0-1 Miles"
17365,"Thomas","Patterson","Patterson, Thomas",1968-06-23 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"7587 Providence Dr",2016-11-15 00:00:00.000,"0-1 Miles"
17516,"Thomas","Foster","Foster, Thomas",1973-05-11 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"5866 Harvard Court",2016-12-27 00:00:00.000,"2-5 Miles"
17517,"Daniel","Williams","Williams, Daniel",1973-02-15 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"6671 Del Rey St.",2016-11-26 00:00:00.000,"2-5 Miles"
18352,"Noah","Thomas","Thomas, Noah",1972-11-22 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"5446 Via Estrella",2016-11-12 00:00:00.000,"1-2 Miles"
18353,"Robert","Anderson","Anderson, Robert",1972-02-10 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"9891 Clayton Way",2016-11-10 00:00:00.000,"1-2 Miles"
18497,"Fernando","Evans","Evans, Fernando",1973-08-19 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"9314 Icicle Way",2016-12-12 00:00:00.000,"0-1 Miles"
18498,"Zachary","Russell","Russell, Zachary",1973-07-18 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"805 Pinecrest Rd",2016-09-11 00:00:00.000,"2-5 Miles"
18781,"Hunter","Lewis","Lewis, Hunter",1972-04-13 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"4302 Oakleaf Ct.",2016-12-28 00:00:00.000,"0-1 Miles"
18782,"Patrick","Reed","Reed, Patrick",1972-04-23 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"6485 Langley Ct.",2016-12-20 00:00:00.000,"1-2 Miles"
18783,"Michael","Martin","Martin, Michael",1968-04-19 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"1970 Napa Ct.",2016-12-28 00:00:00.000,"0-1 Miles"
19657,"Emily","Griffin","Griffin, Emily",1972-03-22 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"7034 Petarct",2016-06-24 00:00:00.000,"0-1 Miles"
19799,"Austin","Taylor","Taylor, Austin",1973-06-17 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"637 Lindsey Court",2016-10-08 00:00:00.000,"2-5 Miles"
19800,"Lauren","White","White, Lauren",1973-03-13 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"6904 Sunset Way",2016-06-23 00:00:00.000,"2-5 Miles"
21266,"Taylor","Washington","Washington, Taylor",1972-08-21 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"2679 Eagle Peak",2015-08-06 00:00:00.000,"1-2 Miles"
21267,"Charles","Parker","Parker, Charles",1968-03-05 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"617 Sweeney Road",2016-09-10 00:00:00.000,"1-2 Miles"
21268,"Elizabeth","Lewis","Lewis, Elizabeth",1968-06-14 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"3067 Maureen Circle",2016-10-09 00:00:00.000,"1-2 Miles"
21388,"Nicole","Lee","Lee, Nicole",1979-06-27 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"1994 Shakespeare Drive",2016-10-17 00:00:00.000,"0-1 Miles"
21431,"Preston","Kapoor","Kapoor, Preston",1965-04-19 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"3788 Gordon Ct.",2016-12-28 00:00:00.000,"2-5 Miles"
22044,"Connor","Young","Young, Connor",1972-05-16 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"8526 El Molino Dr.",2016-04-13 00:00:00.000,"0-1 Miles"
22045,"Cameron","Chen","Chen, Cameron",1968-05-07 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"7971 Rolling Green Circle",2016-04-15 00:00:00.000,"0-1 Miles"
22046,"Jasmine","Sanders","Sanders, Jasmine",1968-02-21 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"9783 Amaranth Way",2016-04-07 00:00:00.000,"0-1 Miles"
22994,"Chloe","Allen","Allen, Chloe",1972-05-27 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"5966 Krueger Dr.",2016-08-27 00:00:00.000,"1-2 Miles"
22995,"Isabella","Bryant","Bryant, Isabella",1972-06-01 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"4309 Cambridge Drive",2014-08-26 00:00:00.000,"1-2 Miles"
22996,"Jordan","Henderson","Henderson, Jordan",1972-12-03 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"1637 San Carlos Ave",2014-08-05 00:00:00.000,"1-2 Miles"
22997,"Lucas","Williams","Williams, Lucas",1968-09-22 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"9204 Pelican Loop",2016-08-19 00:00:00.000,"1-2 Miles"
22998,"Lauren","Washington","Washington, Lauren",1968-11-26 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"8874 Folson Drive",2014-08-27 00:00:00.000,"1-2 Miles"
22999,"Jackson","Hill","Hill, Jackson",1968-10-06 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"2680 Woodside Way",2016-08-02 00:00:00.000,"1-2 Miles"
23124,"Cameron","Wang","Wang, Cameron",1973-01-15 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"6730 Green Leaf Drive",,"2-5 Miles"
23125,"Madeline","Scott","Scott, Madeline",1973-11-21 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"515 Bayview Ct.",2016-08-02 00:00:00.000,"0-1 Miles"
23349,"Lauren","Johnson","Johnson, Lauren",1973-06-20 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"2378 Joyce Dr.",2016-09-30 00:00:00.000,"2-5 Miles"
23350,"Natalie","Thomas","Thomas, Natalie",1973-10-20 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"6568 Damascus Loop",,"2-5 Miles"
23586,"Madison","Coleman","Coleman, Madison",1972-06-21 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",1,1,"5751 Pine Creek Way",2016-11-12 00:00:00.000,"1-2 Miles"
23587,"Hailey","Gonzalez","Gonzalez, Hailey",1972-04-05 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"5366 Pierce Court",2016-11-30 00:00:00.000,"0-1 Miles"
24308,"Destiny","Sanders","Sanders, Destiny",1973-01-25 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",1,1,"2266 Bonifacio Street",2016-12-28 00:00:00.000,"2-5 Miles"
24521,"Jordyn","Wood","Wood, Jordyn",1972-09-12 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"33 RiverRock Dr",2016-02-20 00:00:00.000,"0-1 Miles"
24522,"Alex","Perez","Perez, Alex",1968-09-09 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"194 Barberry Court",2016-02-08 00:00:00.000,"0-1 Miles"
24523,"Mariah","Coleman","Coleman, Mariah",1968-04-17 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",0,1,"9815 Marlboro Court",2016-02-11 00:00:00.000,"0-1 Miles"
25060,"Noah","Martinez","Martinez, Noah",1973-01-17 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"6472 Loveridge Circle",2016-05-11 00:00:00.000,"0-1 Miles"
25286,"Zachary","Powell","Powell, Zachary",1972-09-04 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"3115 Warmcastle Ct",2016-06-12 00:00:00.000,"0-1 Miles"
25287,"Paige","Sanders","Sanders, Paige",1972-11-16 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"243 Pine Dr",2015-02-01 00:00:00.000,"0-1 Miles"
25288,"Jordyn","Flores","Flores, Jordyn",1968-09-08 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"6228 Rivewview",2015-02-19 00:00:00.000,"0-1 Miles"
25289,"Amanda","Bradley","Bradley, Amanda",1968-09-01 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"6797 Almondtree Circle",2016-06-26 00:00:00.000,"0-1 Miles"
25962,"Jordyn","Jenkins","Jenkins, Jordyn",1973-01-28 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"2383 Mt. Davidson Court",2014-06-30 00:00:00.000,"0-1 Miles"
26201,"Dalton","Watson","Watson, Dalton",1968-10-22 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"6790 Falcon Dr.",2015-01-13 00:00:00.000,"1-2 Miles"
26202,"Haley","Simmons","Simmons, Haley",1968-08-14 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",0,1,"2087 Plaza Del Rio",2015-09-10 00:00:00.000,"0-1 Miles"
26532,"Angela","Barnes","Barnes, Angela",1968-09-12 00:00:00.000,"S","F",80000,0,0,"Bachelors","Management",0,1,"8349 Roxbury Drive",2015-05-25 00:00:00.000,"0-1 Miles"
26533,"Xavier","Mitchell","Mitchell, Xavier",1968-07-28 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"7834 Roux Court",2015-09-02 00:00:00.000,"0-1 Miles"
27449,"Bryan","Cox","Cox, Bryan",1968-02-05 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"8457 East 63rd Street",2015-11-02 00:00:00.000,"1-2 Miles"
27521,"Gabriel","Foster","Foster, Gabriel",1973-10-19 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"8470 Cliffside Drive",2015-12-29 00:00:00.000,"2-5 Miles"
28069,"Jacob","Johnson","Johnson, Jacob",1972-07-03 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",0,1,"2219 Dewing Avenue",2016-11-30 00:00:00.000,"0-1 Miles"
28070,"Ian","Morris","Morris, Ian",1968-04-10 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"2371 Deerfield Dr.",2014-02-14 00:00:00.000,"1-2 Miles"
28071,"Trevor","Ross","Ross, Trevor",1968-07-13 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",0,1,"9956 La Salle St.",2014-02-11 00:00:00.000,"0-1 Miles"
28072,"Alyssa","Morris","Morris, Alyssa",1968-02-19 00:00:00.000,"M","F",80000,0,0,"Bachelors","Management",0,1,"4187 Banbury Loop",2016-11-01 00:00:00.000,"0-1 Miles"
29041,"Charles","Collins","Collins, Charles",1972-04-10 00:00:00.000,"S","M",80000,0,0,"Bachelors","Management",1,1,"9467 Morning Glory Dr",2016-12-27 00:00:00.000,"1-2 Miles"
29042,"Edward","Jackson","Jackson, Edward",1968-02-02 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"7353 Algiers Drive",2016-01-15 00:00:00.000,"1-2 Miles"
29043,"Luke","Alexander","Alexander, Luke",1968-07-15 00:00:00.000,"M","M",80000,0,0,"Bachelors","Management",1,1,"1383 Button Court",2016-01-20 00:00:00.000,"1-2 Miles"
18503,"Timothy","Peterson","Peterson, Timothy",1966-05-16 00:00:00.000,"S","M",150000,0,0,"Bachelors","Management",0,1,"6837 Pirate Lane",,"5-10 Miles"
20461,"Mackenzie","Nelson","Nelson, Mackenzie",1966-06-21 00:00:00.000,"S","F",150000,0,0,"Bachelors","Management",0,1,"21, avenue Reille",2016-06-03 00:00:00.000,"0-1 Miles"
11127,"Jan","Edwards","Edwards, Jan",1975-10-21 00:00:00.000,"M","F",40000,0,0,"High School","Skilled Manual",1,1,"9409 The Alameda",2016-04-12 00:00:00.000,"5-10 Miles"
11128,"Samantha","Long","Long, Samantha",1975-12-05 00:00:00.000,"M","F",40000,0,0,"High School","Skilled Manual",1,1,"1606 Alderwood Lane",2016-06-21 00:00:00.000,"5-10 Miles"
11129,"Julia","Wright","Wright, Julia",1975-08-05 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",1,1,"7397 Central Blvd.",2014-08-06 00:00:00.000,"5-10 Miles"
12016,"Meredith","Serrano","Serrano, Meredith",1975-12-13 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",0,1,"7440 Dorset Way",2014-11-17 00:00:00.000,"0-1 Miles"
13142,"Xavier","Moore","Moore, Xavier",1975-03-23 00:00:00.000,"M","M",40000,0,0,"High School","Skilled Manual",1,1,"7489 Relief Valley Ct",2015-01-03 00:00:00.000,"5-10 Miles"
15814,"Monica","Subram","Subram, Monica",1976-04-16 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",1,1,"2098 Chilpancingo Pkwy.",2016-10-12 00:00:00.000,"5-10 Miles"
16717,"Masaki","Umeda","Umeda, Masaki",1975-04-11 00:00:00.000,"M","F",40000,0,0,"High School","Skilled Manual",1,1,"3505 Graham St.",2016-04-13 00:00:00.000,"5-10 Miles"
16718,"Gavin","Stone","Stone, Gavin",1975-07-26 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"4668 East Avenue",2016-11-21 00:00:00.000,"5-10 Miles"
16719,"Trevor","Russell","Russell, Trevor",1975-01-11 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"7063 S. 107th Street",2016-10-21 00:00:00.000,"5-10 Miles"
17337,"Marcus","Davis","Davis, Marcus",1975-08-19 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"5609 Huron Dr",2016-03-08 00:00:00.000,"5-10 Miles"
18311,"Jennifer","Mitchell","Mitchell, Jennifer",1975-05-13 00:00:00.000,"M","F",40000,0,0,"High School","Skilled Manual",1,1,"838 C Northwood Dr.",2016-12-17 00:00:00.000,"5-10 Miles"
18752,"Samantha","Walker","Walker, Samantha",1975-06-27 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",1,1,"8241 Seawind Dr.",2016-03-23 00:00:00.000,"5-10 Miles"
18753,"James","Moore","Moore, James",1975-05-19 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"9293 Mt. Washington Way",2016-07-10 00:00:00.000,"5-10 Miles"
19634,"Gregory","Nath","Nath, Gregory",1975-04-11 00:00:00.000,"M","M",40000,0,0,"High School","Skilled Manual",1,1,"3505 Graham St.",2016-09-22 00:00:00.000,"5-10 Miles"
21235,"Stephanie","Hernandez","Hernandez, Stephanie",1975-11-06 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",0,1,"5435 Greenwood Place",2016-09-20 00:00:00.000,"0-1 Miles"
21236,"Adrian","Peterson","Peterson, Adrian",1975-04-16 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"2098 Chilpancingo Pkwy.",2016-08-26 00:00:00.000,"5-10 Miles"
22008,"Alisha","Ye","Ye, Alisha",1975-04-08 00:00:00.000,"S","F",40000,0,0,"High School","Skilled Manual",0,1,"9525 Canyon Way",2014-02-22 00:00:00.000,"0-1 Miles"
22009,"Ross","Alvarez","Alvarez, Ross",1975-02-09 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"490 Sepulveda Ct.",2016-03-19 00:00:00.000,"5-10 Miles"
22968,"Logan","Perez","Perez, Logan",1975-04-16 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",0,1,"9170 Treat Blvd.",2016-05-26 00:00:00.000,"5-10 Miles"
24486,"Rafael","Zeng","Zeng, Rafael",1975-08-22 00:00:00.000,"M","M",40000,0,0,"High School","Skilled Manual",1,1,"6680 Brookdale Dr.",2016-02-05 00:00:00.000,"5-10 Miles"
26171,"Randall","Ruiz","Ruiz, Randall",1975-09-03 00:00:00.000,"M","M",40000,0,0,"High School","Skilled Manual",1,1,"8412 Jorge",2016-06-07 00:00:00.000,"5-10 Miles"
26777,"Andrew","Clark","Clark, Andrew",1975-02-17 00:00:00.000,"S","M",40000,0,0,"High School","Skilled Manual",1,1,"7883 Mitchell Canyon Court",2016-06-27 00:00:00.000,"5-10 Miles"
15031,"Darryl","Lin","Lin, Darryl",1977-02-27 00:00:00.000,"M","M",10000,0,0,"High School","Manual",1,1,"6912 Hamilton Avenue",2016-02-16 00:00:00.000,"2-5 Miles"
17909,"Joanna","Ortega","Ortega, Joanna",1977-05-02 00:00:00.000,"S","F",10000,0,0,"High School","Manual",0,1,"3076 Monti Dr",2014-04-22 00:00:00.000,"1-2 Miles"
20986,"Brandi","Blanco","Blanco, Brandi",1977-04-27 00:00:00.000,"M","F",10000,0,0,"High School","Manual",1,1,"9669 Alhambra Court",2016-10-07 00:00:00.000,"2-5 Miles"
20987,"Marshall","Zeng","Zeng, Marshall",1977-12-13 00:00:00.000,"S","M",10000,0,0,"High School","Manual",0,1,"7280 E. Leland Rd.",2014-12-02 00:00:00.000,"1-2 Miles"
29458,"Danny","Moreno","Moreno, Danny",1977-02-24 00:00:00.000,"S","M",10000,0,0,"High School","Manual",1,1,"1170 Shaw Rd",2016-09-17 00:00:00.000,"2-5 Miles"
29459,"Marco","Malhotra","Malhotra, Marco",1977-05-04 00:00:00.000,"S","M",10000,0,0,"High School","Manual",0,1,"8168 Eaker Way",2016-09-22 00:00:00.000,"2-5 Miles"
11599,"Melody","Diaz","Diaz, Melody",1977-09-16 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"Attaché de Presse",2014-01-21 00:00:00.000,"1-2 Miles"
11605,"Heidi","Subram","Subram, Heidi",1976-11-20 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"Auf den Kuhlen Straße 9",2015-03-09 00:00:00.000,"1-2 Miles"
11608,"Cesar","Madan","Madan, Cesar",1976-03-04 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"774, rue Descartes",2016-12-15 00:00:00.000,"5-10 Miles"
12522,"Brandy","Sanchez","Sanchez, Brandy",1976-09-07 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"882, place du Tertre",2014-08-24 00:00:00.000,"1-2 Miles"
12850,"Johnny","Raji","Raji, Johnny",1977-06-06 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"Galeriestr 2829",2015-12-30 00:00:00.000,"1-2 Miles"
12868,"Julie","Anand","Anand, Julie",1975-05-13 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"66, place de la République",2016-03-20 00:00:00.000,"5-10 Miles"
13832,"Priscilla","Raji","Raji, Priscilla",1976-04-27 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"51, rue Henri Gagnon",2016-03-21 00:00:00.000,"5-10 Miles"
13833,"Noah","Lewis","Lewis, Noah",1976-04-07 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"95, impasse Notre-Dame",2016-11-21 00:00:00.000,"1-2 Miles"
13834,"Naomi","Suarez","Suarez, Naomi",1976-06-27 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"7126, avenue de l´Europe",2016-11-12 00:00:00.000,"5-10 Miles"
13835,"Hailey","Brooks","Brooks, Hailey",1976-03-04 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"90, route de Marseille",2016-08-29 00:00:00.000,"1-2 Miles"
14825,"Rebekah","Alonso","Alonso, Rebekah",1977-03-03 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"384 Price Lane",2016-06-21 00:00:00.000,"1-2 Miles"
14842,"Meagan","Kim","Kim, Meagan",1975-08-10 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"Helsenbergbogen 6",2016-03-09 00:00:00.000,"5-10 Miles"
14843,"Lee","Vazquez","Vazquez, Lee",1975-07-07 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"4982 Norse Ct.",2014-06-18 00:00:00.000,"1-2 Miles"
14987,"Misty","Nara","Nara, Misty",1976-12-03 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"111, quai Paul Doumer",2016-06-09 00:00:00.000,"5-10 Miles"
14989,"Shawna","She","She, Shawna",1976-06-23 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"28, quai de Grenelle",2016-06-24 00:00:00.000,"5-10 Miles"
16300,"Orlando","Martin","Martin, Orlando",1977-11-10 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"7064 Alpha Way",2016-07-02 00:00:00.000,"1-2 Miles"
16320,"Rachel","Simmons","Simmons, Rachel",1976-03-04 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"87, cours Mirabeau",2016-03-02 00:00:00.000,"5-10 Miles"
16456,"Larry","Navarro","Navarro, Larry",1975-07-13 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"Kapellstr 4924",2016-09-09 00:00:00.000,"5-10 Miles"
18030,"Victor","Torres","Torres, Victor",1976-02-09 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"5950 Dakota Lane",2016-03-07 00:00:00.000,"1-2 Miles"
19354,"Abby","Madan","Madan, Abby",1977-03-01 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"Alte Landstr 5",2016-12-02 00:00:00.000,"1-2 Miles"
19374,"Paula","Ashe","Ashe, Paula",1975-04-02 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"68, avenue de l´ Union Centrale",2016-10-09 00:00:00.000,"5-10 Miles"
19375,"Omar","Anand","Anand, Omar",1975-11-28 00:00:00.000,"S","M",20000,0,0,"High School","Manual",0,1,"Postfach 77 06 06",2016-04-18 00:00:00.000,"1-2 Miles"
19376,"Paige","Wood","Wood, Paige",1976-04-28 00:00:00.000,"S","F",20000,0,0,"High School","Manual",0,1,"18, rue de l´Esplanade",2016-11-25 00:00:00.000,"5-10 Miles"
