CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
4837,"Jackson, Devin",1976-04-15 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","National City","California","4890 Heron Ct","Person","United States"
6381,"Adams, Nathan",1978-02-06 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Berkeley","California","5398 Shadow Falls Drive","Person","United States"
7340,"Nath, Donna",1976-06-03 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","5203 Foothill Way","Person","United States"
7341,"Cooper, Arianna",1976-04-22 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Berkeley","California","4101 Buckthorn Court","Person","United States"
7342,"Goel, Russell",1976-05-03 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Coronado","California","4427 Langford Court","Person","United States"
7343,"James, Victoria",1976-07-15 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","National City","California","1867 Seville","Person","United States"
7344,"Green, Dalton",1976-07-28 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Oakland","California","5870 Matheson Road","Person","United States"
7771,"Hernandez, Aaron",1976-06-05 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Burbank","California","7792 Woodruff Lane","Person","United States"
7772,"Green, Robert",1976-01-03 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Glendale","California","4429 Pine Creek Way","Person","United States"
9287,"Wu, Stacey",1976-11-05 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","7647 Valencia Place","Person","United States"
9288,"Simmons, Destiny",1976-11-20 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Chula Vista","California","8540 Donegal Road","Person","United States"
9289,"Edwards, Jeremiah",1976-01-23 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Imperial Beach","California","6510 Hacienda Drive","Person","United States"
9290,"Richardson, Jada",1976-06-11 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Mill Valley","California","1781 Jumping St.","Person","United States"
9291,"Simmons, Austin",1976-12-23 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Santa Monica","California","9717 Hiliday Hills Drive","Person","United States"
10262,"Kelly, Jessica",1976-06-03 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Santa Cruz","California","5203 Foothill Way","Person","United States"
10263,"Edwards, Sara",1976-06-01 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Spring Valley","California","8168 Landover Lane","Person","United States"
11162,"Clark, Rachel",1977-10-04 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Berkeley","California","6308 Broadway Street","Person","United States"
11991,"Stewart, Alyssa",1976-12-03 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Lincoln Acres","California","6323 Benedict Court","Person","United States"
12305,"Simmons, Jordan",1979-03-19 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Glendale","California","5267 Mt. Tri-state Court","Person","United States"
13226,"Yang, Jeffery",1979-10-06 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Berkeley","California","197 Adobe Dr","Person","United States"
13227,"Morris, Brian",1979-03-26 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Downey","California","835 Ofarrell Dr.","Person","United States"
13228,"Phillips, Sara",1979-06-14 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","El Cajon","California","4803 Panoramic Ave.","Person","United States"
13513,"Jiménez, Adrienne",1976-08-13 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Burlingame","California","4965 Bishop Court","Person","United States"
13516,"Jones, Ian",1976-05-19 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","San Diego","California","274 Diane Ct","Person","United States"
14278,"Fernandez, Jermaine",1976-01-15 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Concord","California","1434 Boxwood Drive","Person","United States"
14280,"Barnes, Jordyn",1976-03-10 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Spring Valley","California","2983 Yosemite Ct","Person","United States"
14281,"Price, Emily",1976-06-05 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Torrance","California","26 Leland Way","Person","United States"
15194,"Edwards, Luis",1976-02-01 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Beverly Hills","California","9167 Jennifer Way","Person","United States"
15195,"Brown, Miguel",1976-12-11 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Downey","California","6937 E. 42nd Street","Person","United States"
15196,"Rivera, Alyssa",1976-03-19 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","National City","California","3217 Elm St","Person","United States"
15801,"Lewis, Lauren",1976-10-07 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Downey","California","593 Chatworth","Person","United States"
16463,"Rodriguez, Xavier",1979-05-02 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","8384 Golden Rain Road","Person","United States"
16464,"Morgan, Rachel",1979-11-02 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Chula Vista","California","6199 Mcelroy","Person","United States"
16477,"Alexander, Alexis",1977-02-14 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","6366 Dayton Court","Person","United States"
16478,"Wright, Hunter",1977-08-12 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Berkeley","California","1002 N. Spoonwood Court","Person","United States"
16750,"Brown, Alexis",1976-11-21 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Burbank","California","8876 Wawona Lane","Person","United States"
16751,"Phillips, Carlos",1976-06-10 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Burlingame","California","1728 Woodside Ct.","Person","United States"
16752,"Cooper, Zoe",1976-11-05 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Fremont","California","1456 Lake Pl.","Person","United States"
17087,"Anand, Bridget",1979-02-13 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","313 Park Highlands","Person","United States"
17088,"Simmons, Maria",1979-04-14 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","8727 Logan Court","Person","United States"
17865,"Murphy, Natalie",1976-04-26 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Redwood City","California","3586 Everett Court","Person","United States"
18051,"Russell, Jack",1979-07-22 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","Bellflower","California","1733 Thistle Circle","Person","United States"
18052,"She, Michele",1979-08-25 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual","North America","Burlingame","California","5222 Happy Valley Road","Person","United States"
18053,"Peterson, Ian",1979-02-04 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual","North America","La Jolla","California","9147 Weber Bryan","Person","United States"
2483,"Bryant, Haley",1952-09-19 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Berkeley","California","9990 Sunny Ave","Person","United States"
3496,"Diaz, Nathan",1952-06-23 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Grossmont","California","6002 Hickory Drive","Person","United States"
4411,"Harris, Katherine",1952-06-22 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Burbank","California","4945 Noah Court","Person","United States"
4996,"Johnson, Kaitlyn",1952-05-26 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Downey","California","6432 Maywood Ln.","Person","United States"
5896,"Gonzales, Chloe",1952-06-15 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Lemon Grove","California","5351 N. Civic Dr.","Person","United States"
5897,"Perez, Natalie",1952-10-21 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","El Cajon","California","867 Maria Vega Court","Person","United States"
5898,"Torres, Lauren",1952-08-22 00:00:00.000,"S","F",40000,3,0,"Partial College","Professional","North America","Los Angeles","California","3421 Bouncing Road","Person","United States"
5899,"Reed, Angel",1952-05-10 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","West Covina","California","7207 Sycamore Dr.","Person","United States"
7432,"Hayes, Cameron",1952-08-27 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Lemon Grove","California","5448 Hill Drive","Person","United States"
7869,"Long, Adam",1952-05-18 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","Long Beach","California","4666 Lancelot Drive","Person","United States"
7870,"Flores, Ashley",1952-08-28 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","National City","California","289 D Bel Air Drive","Person","United States"
8726,"Ramirez, Alexandria",1952-10-04 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Palo Alto","California","2918 Pleasant Circle","Person","United States"
10339,"Price, Victoria",1952-11-21 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Berkeley","California","9344 Stony Hill Circle","Person","United States"
12061,"Long, Isabella",1952-06-06 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Palo Alto","California","3068 All Ways","Person","United States"
12062,"Sanders, Jeremiah",1952-12-26 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","National City","California","3290 Lakewood Court","Person","United States"
12516,"Walker, Zachary",1951-06-08 00:00:00.000,"S","M",40000,4,0,"Partial College","Professional","North America","Redwood City","California","8962 Broadway St.","Person","United States"
12517,"Miller, Ashley",1951-06-02 00:00:00.000,"S","F",40000,4,0,"Partial College","Professional","North America","Grossmont","California","9303 Court Street","Person","United States"
13441,"Hughes, Jordyn",1951-03-10 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Lincoln Acres","California","9351 W Lake Drive","Person","United States"
13444,"Suri, Edgar",1951-08-27 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Chula Vista","California","2430 Santa Lucia","Person","United States"
13445,"Griffin, Elijah",1951-07-26 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","Grossmont","California","8214 South Lake Drive","Person","United States"
13446,"Brooks, Lauren",1951-10-05 00:00:00.000,"M","F",40000,4,0,"Partial College","Professional","North America","West Covina","California","9435 Breck Court","Person","United States"
13447,"Robinson, Brianna",1951-04-13 00:00:00.000,"M","F",40000,4,0,"Partial College","Professional","North America","Berkeley","California","8994 Mt. Hamilton Dr.","Person","United States"
14202,"Gonzalez, Hunter",1951-03-19 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Daly City","California","4289 Wellington Avenue","Person","United States"
14204,"Wood, Caroline",1951-02-23 00:00:00.000,"S","F",40000,3,0,"Partial College","Professional","North America","Bellflower","California","8406 S Royal Links Circle","Person","United States"
14205,"Barnes, Kelly",1950-09-20 00:00:00.000,"S","F",40000,4,0,"Partial College","Professional","North America","Torrance","California","8783 Blocking Ct","Person","United States"
15118,"Wright, Samuel",1952-10-08 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Chula Vista","California","7797 Richard Place","Person","United States"
15119,"Butler, Ashley",1952-08-25 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Oakland","California","5243 Miguel Drive","Person","United States"
15120,"Gray, Danielle",1951-11-18 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Beverly Hills","California","6586 El Rancho Drive","Person","United States"
15121,"Lewis, Miguel",1951-04-21 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","Chula Vista","California","7943 Walnut Ave","Person","United States"
15122,"Nelson, Madeline",1951-07-17 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Novato","California","8499 San Marino Ct.","Person","United States"
15123,"Gonzales, Lauren",1951-04-07 00:00:00.000,"S","F",40000,4,0,"Partial College","Professional","North America","Los Angeles","California","7765 Sunsine Drive","Person","United States"
15124,"Scott, Isabella",1951-11-07 00:00:00.000,"S","F",40000,4,0,"Partial College","Professional","North America","National City","California","9660 Algiers Drive","Person","United States"
15125,"James, Riley",1950-03-12 00:00:00.000,"M","F",40000,4,0,"Partial College","Professional","North America","Concord","California","2953 Fruitwood Drive","Person","United States"
15732,"Clark, Ethan",1952-04-10 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","National City","California","596 Springwood Way","Person","United States"
15733,"Rienstra, Martin",1952-08-12 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","San Carlos","California","7148 Elmhurst Lane","Person","United States"
16675,"Rivera, Gabrielle",1952-06-22 00:00:00.000,"M","F",40000,3,0,"Partial College","Professional","North America","Lincoln Acres","California","3681 South St.","Person","United States"
16677,"Flores, Trevor",1951-04-10 00:00:00.000,"M","M",40000,3,0,"Partial College","Professional","North America","Redwood City","California","5608 Montanya Court","Person","United States"
16681,"Foster, Benjamin",1951-08-06 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","Chula Vista","California","2853 Rollinghill Way","Person","United States"
16682,"Jackson, Olivia",1951-06-10 00:00:00.000,"M","F",40000,4,0,"Partial College","Professional","North America","Chula Vista","California","9091 Pinecrest Dr.","Person","United States"
16683,"Kelly, Jennifer",1950-11-10 00:00:00.000,"S","F",40000,4,0,"Partial College","Professional","North America","Mill Valley","California","2775 Delta View Ln.","Person","United States"
17300,"Shan, Jonathan",1951-06-28 00:00:00.000,"S","M",40000,3,0,"Partial College","Professional","North America","Grossmont","California","4044 Pine Creek Way","Person","United States"
6679,"Blanco, Julio",1958-04-24 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Bellflower","California","2303 Rosebuck Way","Person","United States"
6682,"Carter, Robert",1958-09-13 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Berkeley","California","9252 Lindell Dr.","Person","United States"
7670,"Griffin, Adam",1958-12-12 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Palo Alto","California","5520 Massolo Drive","Person","United States"
7671,"Bryant, Melanie",1958-07-04 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Beverly Hills","California","2634 Yosemite Circle","Person","United States"
8227,"Carlson, Neil",1958-10-22 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Berkeley","California","4496 Stroer Lane","Person","United States"
9110,"Stewart, Katelyn",1958-07-03 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Newport Beach","California","4407 Mildred Ln.","Person","United States"
9111,"Perry, Austin",1958-01-23 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Woodland Hills","California","4590 Mori Court","Person","United States"
9112,"Zhu, Brittney",1958-09-20 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Burbank","California","7906 Clayburn Road","Person","United States"
9116,"Jones, Megan",1959-01-12 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Lemon Grove","California","3717 Via Cordona","Person","United States"
9767,"Morgan, Charles",1958-04-10 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Mill Valley","California","8691 Balhan Court","Person","United States"
9769,"Nara, Marshall",1958-02-24 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Bellflower","California","7011 Oak Dr.","Person","United States"
10712,"Gray, Hailey",1958-11-11 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","West Covina","California","44 Garcia","Person","United States"
10718,"King, Angel",1959-07-13 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Torrance","California","2147 N. 66th Street","Person","United States"
11362,"White, Nathan",1958-10-21 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","National City","California","6577 La Canada","Person","United States"
12288,"Kelly, Juan",1959-09-04 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Grossmont","California","4018 Fountain Road","Person","United States"
12812,"Powell, Ethan",1959-01-04 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","San Gabriel","California","9482 Rosebrook Ct.","Person","United States"
12813,"Butler, Cameron",1959-09-19 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","San Diego","California","5756 Mehaffey Way","Person","United States"
12814,"Bennett, Hannah",1959-07-07 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Redwood City","California","3500 Woodcrest Dr.","Person","United States"
12815,"Foster, Angela",1959-07-24 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Torrance","California","3396 Castle Rock Road","Person","United States"
12816,"Ward, Julia",1959-11-26 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","San Carlos","California","6316 Parkway Drive","Person","United States"
12817,"Johnson, Natalie",1959-06-25 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Coronado","California","9905 Scenic Drive","Person","United States"
13762,"Rubio, Lawrence",1959-05-25 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Chula Vista","California","7441 Clayton Rd","Person","United States"
14370,"Cox, Evan",1959-04-07 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Glendale","California","3463 Bel Air Dr.","Person","United States"
15281,"Jenkins, Jackson",1959-04-24 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Coronado","California","1415 Edwards Ave","Person","United States"
15282,"Alexander, Ian",1959-05-25 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","West Covina","California","5240 Premier Pl.","Person","United States"
16052,"Brown, Charles",1959-05-11 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Redwood City","California","4601 Sundance Drive","Person","United States"
16055,"Sharma, Shawn",1959-12-06 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Bellflower","California","7801 Esperanza","Person","United States"
16056,"Sanchez, Isabella",1959-03-23 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Colma","California","6992 Mt. Whitney Way","Person","United States"
16057,"James, Mackenzie",1959-08-15 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Los Angeles","California","9517 Village Road","Person","United States"
16232,"Ramos, Tyrone",1959-02-28 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Colma","California","1121 Boynton Avenue","Person","United States"
16234,"Ward, Seth",1959-10-10 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Spring Valley","California","4992 Sycamore Dr.","Person","United States"
16238,"Ramirez, Jasmine",1959-05-26 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Fremont","California","598 Marfargoa Drive","Person","United States"
16239,"Hernandez, Jesse",1959-11-21 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Concord","California","2065 Rosina Court","Person","United States"
16240,"Simmons, Noah",1959-02-03 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Grossmont","California","8553 Calhoun Court","Person","United States"
17628,"Collins, Edward",1959-06-22 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Torrance","California","79 Montana","Person","United States"
17630,"Madan, Cynthia",1959-08-06 00:00:00.000,"M","F",40000,2,0,"Partial College","Clerical","North America","Bellflower","California","682 Ada Dr.","Person","United States"
17796,"Allen, Jesse",1959-01-14 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Newport Beach","California","7886 Fairfield Avenue","Person","United States"
17797,"Coleman, Cameron",1959-10-25 00:00:00.000,"M","M",40000,2,0,"Partial College","Clerical","North America","Beverly Hills","California","2552 Palm Ave","Person","United States"
17798,"Wood, Alexandra",1959-10-18 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Oakland","California","8249 La Jolla","Person","United States"
17800,"Nelson, Amber",1959-06-14 00:00:00.000,"S","F",40000,2,0,"Partial College","Clerical","North America","Glendale","California","8396 Vista Way","Person","United States"
17801,"Sanchez, Mason",1959-03-07 00:00:00.000,"S","M",40000,2,0,"Partial College","Clerical","North America","Burlingame","California","1028 Royal Oak Rd.","Person","United States"
1427,"Cox, Cody",1954-09-23 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lakewood","California","4693 Mills Dr.","Person","United States"
1429,"Morris, Sean",1955-02-07 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","6603 Jennifer Way","Person","United States"
1430,"Black, Melvin",1955-11-27 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Concord","California","4176 Alexander Pl","Person","United States"
1433,"Clark, Nathan",1955-07-25 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Glendale","California","342 Summerfield Dr.","Person","United States"
1434,"Price, Antonio",1955-07-20 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","4451 Carmel Dr.","Person","United States"
1441,"Chandra, Francisco",1956-10-12 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burbank","California","2084 Ahwanee Lane","Person","United States"
1442,"Simmons, Trevor",1957-11-21 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Berkeley","California","5221 Del Vista Court","Person","United States"
1444,"James, Garrett",1957-05-22 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burbank","California","6190 Terra Granada","Person","United States"
1771,"Evans, Charles",1955-09-23 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Los Angeles","California","5276 Whitehall Drive","Person","United States"
1776,"Griffin, Connor",1955-09-08 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Palo Alto","California","400 Matterhorn Court","Person","United States"
1787,"Yang, James",1956-03-03 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Bellflower","California","8242 Gilardy Dr","Person","United States"
2725,"Thompson, Charles",1954-02-11 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","5455 Via Romero","Person","United States"
2726,"Henderson, Nathan",1954-10-08 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Gabriel","California","4721 Cashew Lane","Person","United States"
2727,"Lewis, Austin",1954-07-04 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Torrance","California","5840 Falcon Dr.","Person","United States"
2737,"Rivera, Cole",1956-01-24 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Spring Valley","California","9145 Paso Del Rio Way","Person","United States"
2738,"Sanders, Garrett",1956-11-24 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Bellflower","California","8243 Atrice Lane","Person","United States"
2739,"Young, Jose",1956-03-25 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Los Angeles","California","1893 Cranbrook Way","Person","United States"
3739,"Garcia, Ethan",1954-03-15 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Grossmont","California","6183 Pinecrest Rd.","Person","United States"
3740,"Gonzalez, Charles",1954-09-26 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","9120 Springfield Drive","Person","United States"
3748,"Wood, Aidan",1955-11-16 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","673 Chrisland Court","Person","United States"
3749,"Roessler, Don",1956-03-09 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Imperial Beach","California","9737 Colt Ct.","Person","United States"
3750,"Jenkins, Jose",1956-04-27 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burbank","California","4920 Orange St","Person","United States"
3753,"Turner, Seth",1957-11-11 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Beverly Hills","California","2357 Madrid","Person","United States"
3756,"Davis, Robert",1957-11-21 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","6729 Mt. Washington","Person","United States"
3757,"Reed, Charles",1957-05-15 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","7974 Seal Way","Person","United States"
3892,"Hayes, Kyle",1954-05-10 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Redwood City","California","4376 Golf Club Road","Person","United States"
3896,"Hernandez, Connor",1955-10-07 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Torrance","California","9340 Long Brook Way","Person","United States"
3900,"Dominguez, Rodney",1956-09-25 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","1716 Rosewood Dr","Person","United States"
5229,"Zhu, Rafael",1955-12-27 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burlingame","California","6393 Tuolumne Way","Person","United States"
5231,"Blanco, Craig",1955-05-04 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Bellflower","California","6180 Ryan Court","Person","United States"
5235,"Martin, Wyatt",1956-05-07 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","San Francisco","California","7433 San Simeon Ct.","Person","United States"
5236,"Morris, Sebastian",1956-02-17 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","1730 D Reliez Valley Ct.","Person","United States"
5240,"Nelson, Gabriel",1957-12-01 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","7764 Juliet Court","Person","United States"
5362,"White, Wyatt",1955-05-10 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Spring Valley","California","2479 Killdeer Court","Person","United States"
5363,"Smith, Joshua",1955-05-02 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Oakland","California","7616 Honey Court","Person","United States"
5372,"Diaz, Caleb",1956-03-14 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Concord","California","5238 MountainAire Parkway","Person","United States"
6663,"Washington, Jose",1954-09-20 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Santa Monica","California","5740 Cherry Street","Person","United States"
6667,"Torres, Steven",1955-08-11 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lincoln Acres","California","9188 D Mt. Hood Circle","Person","United States"
6668,"Rai, Jaime",1955-10-12 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Burbank","California","6394 Market Pl.","Person","United States"
7655,"Lopez, Thomas",1955-06-18 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Mill Valley","California","8574 Hidden Oak Ct.","Person","United States"
8219,"Brooks, Nathaniel",1956-10-10 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Chula Vista","California","2131 Covington Court","Person","United States"
8226,"Watson, Jeremy",1957-10-08 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","La Jolla","California","6322 Springwood Way","Person","United States"
9093,"Sharma, Ethan",1954-06-21 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Torrance","California","8564 Red Tree Way","Person","United States"
9756,"Lopez, Alex",1955-06-04 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Concord","California","2236 California St.","Person","United States"
9762,"Washington, Jonathan",1956-11-12 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","El Cajon","California","8496 La Salle Ct.","Person","United States"
9766,"Lopez, Wyatt",1957-05-19 00:00:00.000,"M","M",40000,1,0,"Partial College","Clerical","North America","Lemon Grove","California","1590 Mildred Ln.","Person","United States"
