CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
17909,10,"AW00017909","NULL","Joanna","NULL","Ortega",0,1982-10-30 00:00:00.000,"S","NULL","F","joanna20@adventure-works.com",10000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3076 Monti Dr","NULL","1 (11) 500 555-0128",2011-04-21 00:00:00.000,"1-2 Miles"
18030,268,"AW00018030","NULL","Victor","NULL","Torres",0,1981-08-08 00:00:00.000,"S","NULL","M","victor12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5950 Dakota Lane","NULL","1 (11) 500 555-0112",2013-03-06 00:00:00.000,"1-2 Miles"
19182,206,"AW00019182","NULL","Lance","NULL","Dominguez",0,1983-05-19 00:00:00.000,"S","NULL","M","lance12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8787, impasse Notre-Dame","NULL","1 (11) 500 555-0135",2013-03-21 00:00:00.000,"2-5 Miles"
19189,187,"AW00019189","NULL","Morgan","NULL","Price",0,1976-09-08 00:00:00.000,"S","NULL","F","morgan70@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"5, rue Malar","NULL","1 (11) 500 555-0160",2013-05-25 00:00:00.000,"2-5 Miles"
19191,168,"AW00019191","NULL","Keith","NULL","Chande",0,1977-01-19 00:00:00.000,"S","NULL","M","keith18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Räuscherweg 292","NULL","1 (11) 500 555-0131",2013-06-08 00:00:00.000,"2-5 Miles"
19354,176,"AW00019354","NULL","Abby","NULL","Madan",0,1982-08-29 00:00:00.000,"S","NULL","F","abby6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Alte Landstr 5","NULL","1 (11) 500 555-0171",2013-11-30 00:00:00.000,"1-2 Miles"
19355,276,"AW00019355","NULL","Danny","NULL","Munoz",0,1982-08-08 00:00:00.000,"S","NULL","M","danny8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4592 Hill Drive","NULL","1 (11) 500 555-0169",2013-08-25 00:00:00.000,"2-5 Miles"
19372,221,"AW00019372","NULL","Cassidy","NULL","Long",0,1981-12-16 00:00:00.000,"S","NULL","F","cassidy10@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"14, rue Philibert-Delorme","NULL","1 (11) 500 555-0199",2013-08-25 00:00:00.000,"2-5 Miles"
19375,170,"AW00019375","NULL","Omar","NULL","Anand",0,1981-05-27 00:00:00.000,"S","NULL","M","omar43@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Postfach 77 06 06","NULL","1 (11) 500 555-0167",2013-04-16 00:00:00.000,"1-2 Miles"
19523,250,"AW00019523","NULL","Brittney","NULL","Holt",0,1983-08-23 00:00:00.000,"S","NULL","F","brittney4@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"7923 Prospect St.","NULL","1 (11) 500 555-0118",2013-05-17 00:00:00.000,"2-5 Miles"
19524,224,"AW00019524","NULL","Denise","NULL","Malhotra",0,1983-08-03 00:00:00.000,"S","NULL","F","denise7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"2, boulevard du Montparnasse","NULL","1 (11) 500 555-0119",2013-06-25 00:00:00.000,"1-2 Miles"
20044,207,"AW00020044","NULL","Jillian","NULL","Rana",0,1978-10-23 00:00:00.000,"S","NULL","F","jillian12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"88, allée des Princes","NULL","1 (11) 500 555-0151",2013-06-11 00:00:00.000,"2-5 Miles"
20048,232,"AW00020048","NULL","Virginia","NULL","Srini",0,1978-01-02 00:00:00.000,"S","NULL","F","virginia10@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1926 Fish Dr.","NULL","1 (11) 500 555-0121",2011-02-02 00:00:00.000,"1-2 Miles"
20179,271,"AW00020179","NULL","Denise","NULL","Patel",0,1984-04-01 00:00:00.000,"S","NULL","F","denise5@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3518 Black Pine Lane","NULL","1 (11) 500 555-0194",2013-06-01 00:00:00.000,"1-2 Miles"
20718,234,"AW00020718","NULL","Ricky","NULL","Ruiz",0,1978-06-23 00:00:00.000,"S","NULL","M","ricky2@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"7304 Mt. Palomar Pl.","NULL","1 (11) 500 555-0158",2012-02-24 00:00:00.000,"2-5 Miles"
20719,135,"AW00020719","NULL","Lawrence","NULL","Alvarez",0,1978-02-17 00:00:00.000,"S","NULL","M","lawrence2@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Am Karlshof 2462","NULL","1 (11) 500 555-0145",2012-05-20 00:00:00.000,"1-2 Miles"
20726,126,"AW00020726","NULL","Beth","NULL","Romero",0,1982-08-14 00:00:00.000,"S","NULL","F","beth11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Auf den Kuhlen Straße 7","NULL","1 (11) 500 555-0191",2012-06-14 00:00:00.000,"2-5 Miles"
20939,117,"AW00020939","NULL","Joshua","NULL","Johnson",0,1982-03-04 00:00:00.000,"S","NULL","M","joshua3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Marienplatz 36531","NULL","1 (11) 500 555-0191",2013-11-17 00:00:00.000,"1-2 Miles"
20940,215,"AW00020940","NULL","Jillian","NULL","Rodriguez",0,1982-02-25 00:00:00.000,"S","NULL","F","jillian20@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1005, rue des Bouchers","NULL","1 (11) 500 555-0191",2013-02-12 00:00:00.000,"1-2 Miles"
20944,207,"AW00020944","NULL","Rebecca","NULL","Hernandez",0,1981-11-22 00:00:00.000,"S","NULL","F","rebecca19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"21, rue Saint Denis","NULL","1 (11) 500 555-0186",2013-02-06 00:00:00.000,"5-10 Miles"
21119,207,"AW00021119","NULL","Edward","NULL","Campbell",0,1981-07-21 00:00:00.000,"S","NULL","M","edward18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"31, cours Mirabeau","NULL","1 (11) 500 555-0174",2013-09-27 00:00:00.000,"5-10 Miles"
22311,277,"AW00022311","NULL","Bruce","NULL","Sara",0,1978-01-01 00:00:00.000,"S","NULL","M","bruce9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5237 Babel Lane","NULL","1 (11) 500 555-0144",2013-07-15 00:00:00.000,"1-2 Miles"
22322,220,"AW00022322","NULL","Roger","NULL","Zhao",0,1977-05-14 00:00:00.000,"S","NULL","M","roger15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"67, avenue de l´ Union Centrale","NULL","1 (11) 500 555-0114",2013-05-03 00:00:00.000,"2-5 Miles"
22528,233,"AW00022528","NULL","Jaime","NULL","Blanco",0,1981-08-07 00:00:00.000,"S","NULL","F","jaime17@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"6728 Palisade Court","NULL","1 (11) 500 555-0112",2013-08-08 00:00:00.000,"2-5 Miles"
22530,264,"AW00022530","NULL","Kelli","NULL","Jai",0,1980-09-24 00:00:00.000,"S","NULL","F","kelli34@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"5448 Nulty Drive","NULL","1 (11) 500 555-0147",2013-09-24 00:00:00.000,"2-5 Miles"
22696,191,"AW00022696","NULL","Kari","NULL","Vazquez",0,1983-01-05 00:00:00.000,"S","NULL","F","kari35@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"808, quai de Grenelle","NULL","1 (11) 500 555-0162",2013-11-15 00:00:00.000,"2-5 Miles"
22701,168,"AW00022701","NULL","Anne","NULL","Navarro",0,1980-10-03 00:00:00.000,"S","NULL","F","anne11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Parise Straße 4552","NULL","1 (11) 500 555-0185",2013-07-04 00:00:00.000,"5-10 Miles"
23218,121,"AW00023218","NULL","Alisha","NULL","Gao",0,1983-11-22 00:00:00.000,"S","NULL","F","alisha15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Hüttenstr 1295","NULL","1 (11) 500 555-0172",2013-12-15 00:00:00.000,"2-5 Miles"
23227,207,"AW00023227","NULL","Anne","NULL","Alonso",0,1978-06-22 00:00:00.000,"S","NULL","F","anne9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8022, rue Lauriston","NULL","1 (11) 500 555-0144",2013-09-30 00:00:00.000,"2-5 Miles"
23232,252,"AW00023232","NULL","Frank","NULL","Serrano",0,1976-08-15 00:00:00.000,"S","NULL","M","frank24@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6745 Salem St","NULL","1 (11) 500 555-0155",2013-04-06 00:00:00.000,"2-5 Miles"
23749,204,"AW00023749","NULL","Brandi","NULL","Ashe",0,1983-11-07 00:00:00.000,"S","NULL","F","brandi5@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"38, rue de l´Esplanade","NULL","1 (11) 500 555-0111",2013-09-19 00:00:00.000,"1-2 Miles"
23948,234,"AW00023948","NULL","Katelyn","NULL","Rivera",0,1981-08-26 00:00:00.000,"S","NULL","F","katelyn16@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"1030 Ambush Dr.","NULL","1 (11) 500 555-0163",2013-11-15 00:00:00.000,"2-5 Miles"
24111,221,"AW00024111","NULL","Cameron","NULL","Long",0,1983-07-15 00:00:00.000,"S","NULL","M","cameron4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"77, avenue du Président-Kennedy","NULL","1 (11) 500 555-0161",2013-08-15 00:00:00.000,"2-5 Miles"
24123,221,"AW00024123","NULL","Heather","NULL","Hu",0,1981-10-31 00:00:00.000,"S","NULL","F","heather19@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"77, quai de l´ Iton","NULL","1 (11) 500 555-0193",2013-07-07 00:00:00.000,"1-2 Miles"
24125,204,"AW00024125","NULL","Tiffany","NULL","Xu",0,1981-11-17 00:00:00.000,"S","NULL","F","tiffany12@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8868, avenue de Villiers","NULL","1 (11) 500 555-0126",2013-10-19 00:00:00.000,"5-10 Miles"
24126,213,"AW00024126","NULL","Pedro","NULL","Mehta",0,1982-06-03 00:00:00.000,"S","NULL","M","pedro14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"24, avenue du Port","NULL","1 (11) 500 555-0116",2013-08-18 00:00:00.000,"2-5 Miles"
24694,126,"AW00024694","NULL","Theodore","NULL","Carlson",0,1984-04-04 00:00:00.000,"S","NULL","M","theodore19@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Charlottenstr 39878","NULL","1 (11) 500 555-0146",2013-05-08 00:00:00.000,"1-2 Miles"
24700,211,"AW00024700","NULL","Gary","NULL","Alvarez",0,1978-09-25 00:00:00.000,"S","NULL","M","gary15@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"81, route de Marseille","NULL","1 (11) 500 555-0182",2013-10-02 00:00:00.000,"2-5 Miles"
24707,207,"AW00024707","NULL","Shaun","NULL","Pal",0,1978-02-15 00:00:00.000,"S","NULL","M","shaun13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"5, boulevard du Montparnasse","NULL","1 (11) 500 555-0140",2013-10-21 00:00:00.000,"2-5 Miles"
25302,176,"AW00025302","NULL","Manuel","NULL","Mehta",0,1983-11-23 00:00:00.000,"S","NULL","M","manuel12@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Kapellstr 4266","NULL","1 (11) 500 555-0114",2013-12-08 00:00:00.000,"1-2 Miles"
25309,115,"AW00025309","NULL","Karen","NULL","Zhou",0,1977-11-23 00:00:00.000,"S","NULL","F","karen18@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Parkstr 51","NULL","1 (11) 500 555-0168",2013-11-25 00:00:00.000,"2-5 Miles"
25512,234,"AW00025512","NULL","Devin","NULL","Clark",0,1982-02-21 00:00:00.000,"S","NULL","M","devin18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"3689 Sun Tree Lane","NULL","1 (11) 500 555-0177",2013-03-15 00:00:00.000,"2-5 Miles"
25514,207,"AW00025514","NULL","Dominic","NULL","Martinez",0,1982-01-09 00:00:00.000,"S","NULL","M","dominic18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"14, rue Descartes","NULL","1 (11) 500 555-0179",2013-06-15 00:00:00.000,"2-5 Miles"
25515,226,"AW00025515","NULL","Tara","NULL","Deng",0,1982-06-04 00:00:00.000,"S","NULL","F","tara1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"22bis, boulevard Saint Germain","NULL","1 (11) 500 555-0179",2013-11-09 00:00:00.000,"5-10 Miles"
25517,184,"AW00025517","NULL","Christina","NULL","Cook",0,1981-12-15 00:00:00.000,"S","NULL","F","christina20@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"21, rue de Maubeuge","NULL","1 (11) 500 555-0147",2013-10-10 00:00:00.000,"1-2 Miles"
25518,200,"AW00025518","NULL","Oscar","NULL","Lu",0,1982-04-04 00:00:00.000,"S","NULL","M","oscar1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"99, quai de l´ Iton","NULL","1 (11) 500 555-0180",2013-08-27 00:00:00.000,"5-10 Miles"
25652,215,"AW00025652","NULL","Rachael","NULL","Sara",0,1983-12-25 00:00:00.000,"S","NULL","F","rachael10@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"70, allée des Princes","NULL","1 (11) 500 555-0151",2013-09-02 00:00:00.000,"1-2 Miles"
25653,118,"AW00025653","NULL","Alan","NULL","Gao",0,1983-03-20 00:00:00.000,"S","NULL","M","alan18@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Am Kreuz 4944","NULL","1 (11) 500 555-0125",2013-05-14 00:00:00.000,"1-2 Miles"
25665,226,"AW00025665","NULL","Theresa","NULL","Romero",0,1983-04-04 00:00:00.000,"S","NULL","F","theresa6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"8787, avenue de l´ Union Centrale","NULL","1 (11) 500 555-0155",2013-04-29 00:00:00.000,"1-2 Miles"
26222,257,"AW00026222","NULL","Carolyn","NULL","Madan",0,1978-01-30 00:00:00.000,"S","NULL","F","carolyn7@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"4421 Alderwood Lane","NULL","1 (11) 500 555-0139",2013-03-30 00:00:00.000,"2-5 Miles"
26225,207,"AW00026225","NULL","Sergio","NULL","Srini",0,1983-08-08 00:00:00.000,"S","NULL","M","sergio9@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"826, rue de Berri","NULL","1 (11) 500 555-0114",2013-03-02 00:00:00.000,"2-5 Miles"
26230,156,"AW00026230","NULL","Natasha","NULL","Ramos",0,1977-04-30 00:00:00.000,"S","NULL","F","natasha17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Brunnenstr 678","NULL","1 (11) 500 555-0118",2013-10-09 00:00:00.000,"2-5 Miles"
26863,256,"AW00026863","NULL","Alvin","NULL","Chen",0,1983-05-08 00:00:00.000,"S","NULL","M","alvin3@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"1510 Sharon Dr.","NULL","1 (11) 500 555-0113",2014-01-05 00:00:00.000,"2-5 Miles"
26880,128,"AW00026880","NULL","Heather","NULL","Xu",0,1981-08-26 00:00:00.000,"S","NULL","F","heather11@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Rykestr 5","NULL","1 (11) 500 555-0178",2013-08-23 00:00:00.000,"2-5 Miles"
26883,190,"AW00026883","NULL","Shelby","NULL","Bradley",0,1981-12-25 00:00:00.000,"S","NULL","F","shelby14@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"84, avenue des Ternes","NULL","1 (11) 500 555-0199",2013-11-25 00:00:00.000,"5-10 Miles"
26976,224,"AW00026976","NULL","Erik","NULL","Serrano",0,1984-02-11 00:00:00.000,"S","NULL","M","erik17@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"2646, avenue de l´Europe","NULL","1 (11) 500 555-0122",2013-07-20 00:00:00.000,"1-2 Miles"
26977,147,"AW00026977","NULL","Barry","NULL","Madan",0,1984-02-19 00:00:00.000,"S","NULL","M","barry8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Conesweg 89","NULL","1 (11) 500 555-0118",2013-07-29 00:00:00.000,"1-2 Miles"
27006,215,"AW00027006","NULL","Shane","NULL","Madan",0,1976-09-03 00:00:00.000,"S","NULL","M","shane11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"95, avenue des Ternes","NULL","1 (11) 500 555-0173",2013-07-03 00:00:00.000,"2-5 Miles"
27169,171,"AW00027169","NULL","Louis","NULL","Xu",0,1977-07-08 00:00:00.000,"S","NULL","M","louis22@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"Postfach 55 00 00","NULL","1 (11) 500 555-0188",2013-12-03 00:00:00.000,"2-5 Miles"
27812,202,"AW00027812","NULL","Alison","NULL","Lal",0,1982-10-29 00:00:00.000,"S","NULL","F","alison8@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6658, avenue de Villiers","NULL","1 (11) 500 555-0177",2013-08-18 00:00:00.000,"1-2 Miles"
27813,118,"AW00027813","NULL","Roy","NULL","Vance",0,1982-08-02 00:00:00.000,"S","NULL","M","roy4@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"Nonnendamm 22","NULL","1 (11) 500 555-0179",2013-08-18 00:00:00.000,"2-5 Miles"
28429,187,"AW00028429","NULL","Devin","NULL","Bell",0,1982-01-06 00:00:00.000,"S","NULL","M","devin81@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6861, rue Villedo","NULL","1 (11) 500 555-0153",2013-05-26 00:00:00.000,"1-2 Miles"
28433,204,"AW00028433","NULL","Deborah","NULL","Shen",0,1981-11-22 00:00:00.000,"S","NULL","F","deborah6@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"35, avenue des Laurentides","NULL","1 (11) 500 555-0193",2013-12-22 00:00:00.000,"2-5 Miles"
28731,232,"AW00028731","NULL","Jermaine","NULL","Subram",0,1979-09-13 00:00:00.000,"S","NULL","M","jermaine11@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"9821 Juniper Drive","NULL","1 (11) 500 555-0197",2013-04-21 00:00:00.000,"2-5 Miles"
28736,212,"AW00028736","NULL","Paula","NULL","Navarro",0,1978-10-21 00:00:00.000,"S","NULL","F","paula13@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"6, route de Marseille","NULL","1 (11) 500 555-0137",2012-06-28 00:00:00.000,"2-5 Miles"
28739,220,"AW00028739","NULL","Mya","NULL","Perry",0,1978-09-19 00:00:00.000,"S","NULL","F","mya10@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"24, rue Philibert-Delorme","NULL","1 (11) 500 555-0117",2012-06-16 00:00:00.000,"1-2 Miles"
28749,221,"AW00028749","NULL","Franklin","NULL","Zhou",0,1983-10-05 00:00:00.000,"S","NULL","M","franklin8@adventure-works.com",30000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"73, boulevard d´Albi","NULL","1 (11) 500 555-0126",2012-06-22 00:00:00.000,"2-5 Miles"
29419,222,"AW00029419","NULL","Carrie","NULL","Vazquez",0,1982-05-23 00:00:00.000,"S","NULL","F","carrie13@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",1,1,"570, rue de Fontfroide","NULL","1 (11) 500 555-0177",2013-10-07 00:00:00.000,"2-5 Miles"
29421,223,"AW00029421","NULL","Blake","NULL","Williams",0,1981-08-18 00:00:00.000,"S","NULL","M","blake1@adventure-works.com",20000,0,0,"High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier",0,1,"211bis, rue des Peupliers","NULL","1 (11) 500 555-0154",2013-12-02 00:00:00.000,"2-5 Miles"
11611,183,"AW00011611","NULL","Ernest","NULL","Lin",0,1985-02-23 00:00:00.000,"M","NULL","M","ernest7@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"65, rue Faubourg St Antoine","NULL","1 (11) 500 555-0190",2011-01-23 00:00:00.000,"2-5 Miles"
11727,343,"AW00011727","NULL","Benjamin","NULL","Taylor",0,1973-01-05 00:00:00.000,"S","NULL","M","benjamin43@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"2078 Jennifer Way","NULL","571-555-0135",2011-10-12 00:00:00.000,"0-1 Miles"
11839,369,"AW00011839","NULL","Tyler","NULL","Brown",0,1976-07-21 00:00:00.000,"S","NULL","M","tyler9@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9271 Prestwick Ave.","NULL","801-555-0121",2011-10-26 00:00:00.000,"2-5 Miles"
11873,372,"AW00011873","NULL","Ryan","NULL","Zhang",0,1972-10-09 00:00:00.000,"M","NULL","M","ryan27@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4176 Cotton Ct","NULL","295-555-0128",2011-10-07 00:00:00.000,"0-1 Miles"
12974,307,"AW00012974","NULL","Marc","NULL","Gill",0,1972-08-27 00:00:00.000,"S","NULL","M","marc17@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9800 St. George Dr","NULL","177-555-0114",2014-01-15 00:00:00.000,"2-5 Miles"
12976,337,"AW00012976","NULL","Hunter","NULL","Thompson",0,1972-12-18 00:00:00.000,"S","NULL","M","hunter47@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"1389 Walters Way","NULL","665-555-0163",2013-09-02 00:00:00.000,"2-5 Miles"
12977,338,"AW00012977","NULL","Destiny","NULL","Johnson",0,1978-02-19 00:00:00.000,"S","NULL","F","destiny1@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"4557 Redwood Road","NULL","307-555-0124",2013-03-06 00:00:00.000,"2-5 Miles"
13939,301,"AW00013939","NULL","Eduardo","NULL","Ramirez",0,1972-09-16 00:00:00.000,"S","NULL","M","eduardo75@adventure-works.com",60000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,1,"352 Margo Dr.","NULL","552-555-0158",2012-11-20 00:00:00.000,"0-1 Miles"
14287,13,"AW00014287","NULL","Derek","NULL","Xie",0,1976-02-20 00:00:00.000,"S","NULL","M","derek3@adventure-works.com",150000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",1,1,"5448 Contuti Avenue","NULL","1 (11) 500 555-0162",2012-09-09 00:00:00.000,"0-1 Miles"
14844,131,"AW00014844","NULL","Blake","NULL","Miller",0,1986-02-25 00:00:00.000,"S","NULL","M","blake5@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",0,1,"Pflugstr 8515","NULL","1 (11) 500 555-0118",2013-10-15 00:00:00.000,"2-5 Miles"
14993,234,"AW00014993","NULL","Sean","NULL","Morgan",0,1980-12-08 00:00:00.000,"S","NULL","M","sean21@adventure-works.com",20000,0,0,"Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier",1,1,"8437 Holbrook Dr.","NULL","1 (11) 500 555-0197",2013-03-01 00:00:00.000,"2-5 Miles"
15214,21,"AW00015214","NULL","Amanda","NULL","Jenkins",0,1972-05-15 00:00:00.000,"S","NULL","F","amanda28@adventure-works.com",100000,0,0,"Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction",0,1,"7829 Baldwin Dr.","NULL","1 (11) 500 555-0139",2012-11-12 00:00:00.000,"1-2 Miles"
