customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Custom
3619,"Myranda","Cridland","Female",18,1996-02-17 00:00:00.000,"25.95509648","Administrative Assistant IV","n/a","Mass Customer","N","Yes",1,"26 to 35"
3683,"Lorain","Maliphant","Female",67,1957-03-30 00:00:00.000,"64.86742525","Chief Design Engineer","n/a","Mass Customer","N","Yes",11,"55 above"
3837,"Alysa","McDiarmid","Female",26,1990-01-17 00:00:00.000,"32.04276771","Professor","n/a","Mass Customer","N","Yes",17,"26 to 35"
3853,"Kerri","Marrington","Female",91,1975-06-26 00:00:00.000,"46.61537045","Accounting Assistant IV","n/a","Mass Customer","N","Yes",19,"46 to 55"
3864,"Ilyssa","Piaggia","Female",23,1963-08-27 00:00:00.000,"58.45372662","Help Desk Technician","n/a","Mass Customer","N","Yes",10,"55 above"
3896,"Perla","Blakiston","Female",3,1979-10-15 00:00:00.000,"42.30852114","Tax Accountant","n/a","Mass Customer","N","Yes",13,"36 to 45"
3903,"Dayna","Cawthera","Female",69,1981-02-13 00:00:00.000,"40.97427456","Research Assistant III","n/a","Mass Customer","N","Yes",17,"36 to 45"
3966,"Astrix","Sigward","Female",53,1968-09-15 00:00:00.000,"53.39619237","Geologist I","n/a","Mass Customer","N","Yes",11,"46 to 55"
1,"Laraine","Medendorp","Female",93,1953-10-12 00:00:00.000,"68.33317867","Executive Secretary","Health","Mass Customer","N","Yes",11,"55 above"
104,"Odille","Panketh","Female",40,1978-06-06 00:00:00.000,"43.66742525","Automation Specialist II","Health","Mass Customer","N","Yes",9,"36 to 45"
147,"Rea","Pattrick","Female",32,1973-12-06 00:00:00.000,"48.16879511","Analog Circuit Design manager","Health","Mass Customer","N","Yes",10,"46 to 55"
149,"Drucy","Kausche","Female",41,1995-01-31 00:00:00.000,"27.00167182","Research Nurse","Health","Mass Customer","N","Yes",1,"26 to 35"
192,"Goldi","Osler","Female",2,1978-11-19 00:00:00.000,"43.21263073","Junior Executive","Health","Mass Customer","N","Yes",8,"36 to 45"
199,"Verla","Alven","Female",61,1978-02-13 00:00:00.000,"43.97701429","Junior Executive","Health","Mass Customer","N","Yes",21,"36 to 45"
253,"Amalee","Choak","Female",82,1997-05-11 00:00:00.000,"24.72495949","Food Chemist","Health","Mass Customer","N","Yes",1,"25 below"
274,"Tessi","Hesse","Female",66,1976-09-15 00:00:00.000,"45.39071292","Social Worker","Health","Mass Customer","N","Yes",14,"46 to 55"
309,"Maurizia","Ligerton","Female",53,1974-10-02 00:00:00.000,"47.3468773","Clinical Specialist","Health","Mass Customer","N","Yes",21,"46 to 55"
323,"Celka","Goodrich","Female",54,1973-06-04 00:00:00.000,"48.67564442","Senior Developer","Health","Mass Customer","N","Yes",7,"46 to 55"
350,"Carmela","Jesper","Female",47,1977-12-09 00:00:00.000,"44.15783621","Clinical Specialist","Health","Mass Customer","N","Yes",9,"36 to 45"
361,"Stephana","Minero","Female",59,1999-03-27 00:00:00.000,"22.84824716","Software Engineer IV","Health","Mass Customer","N","Yes",2,"25 below"
409,"Tatiania","O'Kane","Female",84,1978-01-23 00:00:00.000,"44.03454853","Executive Secretary","Health","Mass Customer","N","Yes",13,"36 to 45"
461,"Jsandye","Melendez","Female",19,1979-10-09 00:00:00.000,"42.32495949","Social Worker","Health","Mass Customer","N","Yes",14,"36 to 45"
545,"Alecia","Crosse","Female",43,1978-06-04 00:00:00.000,"43.6729047","Project Manager","Health","Mass Customer","N","Yes",18,"36 to 45"
546,"Jorie","Pigott","Female",80,1981-02-24 00:00:00.000,"40.94413758","Information Systems Manager","Health","Mass Customer","N","Yes",12,"36 to 45"
554,"Esmaria","Dobbison","Female",33,1955-05-06 00:00:00.000,"66.76879511","Graphic Designer","Health","Mass Customer","N","Yes",7,"55 above"
585,"Tiphany","Bonnier","Female",66,1978-04-20 00:00:00.000,"43.79619237","Pharmacist","Health","Mass Customer","N","Yes",10,"36 to 45"
590,"Ddene","Burleton","Female",85,1988-09-09 00:00:00.000,"33.3989321","Assistant Professor","Health","Mass Customer","N","Yes",11,"26 to 35"
723,"Madelina","Marte","Female",41,1963-08-20 00:00:00.000,"58.4729047","Food Chemist","Health","Mass Customer","N","Yes",6,"55 above"
726,"Norma","Blackbourn","Female",69,1978-02-10 00:00:00.000,"43.98523347","Information Systems Manager","Health","Mass Customer","N","Yes",10,"36 to 45"
810,"Fawnia","Bartrum","Female",24,1998-04-04 00:00:00.000,"23.82632936","Software Test Engineer IV","Health","Mass Customer","N","Yes",1,"25 below"
890,"Tony","Cordsen","Female",55,1974-02-01 00:00:00.000,"48.01263073","Dental Hygienist","Health","Mass Customer","N","Yes",15,"46 to 55"
955,"Teresina","Gibbie","Female",78,1989-10-01 00:00:00.000,"32.33865812","Research Nurse","Health","Mass Customer","N","Yes",9,"26 to 35"
1116,"Tori","Coche","Female",59,1974-06-26 00:00:00.000,"47.61537045","Assistant Manager","Health","Mass Customer","N","Yes",16,"46 to 55"
1121,"Dione","Raithby","Female",30,1984-01-21 00:00:00.000,"38.03728826","Registered Nurse","Health","Mass Customer","N","Yes",3,"36 to 45"
1153,"Mirilla","Lothlorien","Female",53,1995-01-17 00:00:00.000,"27.04002799","Desktop Support Technician","Health","Mass Customer","N","Yes",3,"26 to 35"
1164,"Gilligan","Mowat","Female",97,1977-01-09 00:00:00.000,"45.0729047","Food Chemist","Health","Mass Customer","N","Yes",17,"46 to 55"
1226,"Constantia","Sirr","Female",32,1981-03-16 00:00:00.000,"40.88934305","Director of Sales","Health","Mass Customer","N","Yes",13,"36 to 45"
1275,"Francisca","Whittek","Female",70,1966-01-10 00:00:00.000,"56.07838415","General Manager","Health","Mass Customer","N","Yes",8,"55 above"
1314,"De","Eilhart","Female",25,1970-02-23 00:00:00.000,"51.95509648","Clinical Specialist","Health","Mass Customer","N","Yes",6,"46 to 55"
1353,"Phebe","Dockwra","Female",1,1980-03-31 00:00:00.000,"41.84824716","Clinical Specialist","Health","Mass Customer","N","Yes",11,"36 to 45"
1411,"Katrina","Coltart","Female",24,1994-05-04 00:00:00.000,"27.7468773","Registered Nurse","Health","Mass Customer","N","Yes",5,"26 to 35"
1438,"Winifred","MacRonald","Female",27,1975-11-01 00:00:00.000,"46.26468552","Social Worker","Health","Mass Customer","N","Yes",14,"46 to 55"
1491,"Agneta","Swiggs","Female",96,1997-08-03 00:00:00.000,"24.49482251","Senior Sales Associate","Health","Mass Customer","N","Yes",4,"25 below"
1679,"Arabel","Kayser","Female",92,1975-11-03 00:00:00.000,"46.25920607","Programmer II","Health","Mass Customer","N","Yes",13,"46 to 55"
1692,"Harriette","De Matteis","Female",85,1967-04-07 00:00:00.000,"54.84002799","Senior Quality Engineer","Health","Mass Customer","N","Yes",17,"46 to 55"
1697,"Eddi","Mansbridge","Female",44,1969-03-29 00:00:00.000,"52.86194579","Occupational Therapist","Health","Mass Customer","N","Yes",12,"46 to 55"
1762,"Gaye","Steutly","Female",49,1978-04-30 00:00:00.000,"43.76879511","Research Assistant II","Health","Mass Customer","N","Yes",18,"36 to 45"
1809,"Reba","Southon","Female",67,1961-01-26 00:00:00.000,"61.03728826","Programmer II","Health","Mass Customer","N","Yes",19,"55 above"
1836,"Rochella","Harce","Female",54,1955-06-05 00:00:00.000,"66.68660333","Research Nurse","Health","Mass Customer","N","Yes",13,"55 above"
1888,"Sibyl","Scholtz","Female",67,2002-01-26 00:00:00.000,"20.009891","Food Chemist","Health","Mass Customer","N","Yes",1,"25 below"
1913,"Tamiko","Fergie","Female",36,1973-11-02 00:00:00.000,"48.26194579","Dental Hygienist","Health","Mass Customer","N","Yes",17,"46 to 55"
1915,"Dusty","Tesimon","Female",40,1953-10-12 00:00:00.000,"68.33317867","Social Worker","Health","Mass Customer","N","Yes",12,"55 above"
1952,"Patrica","Donativo","Female",35,1974-01-29 00:00:00.000,"48.0208499","Payment Adjustment Coordinator","Health","Mass Customer","N","Yes",9,"46 to 55"
2044,"Leyla","Eddington","Female",84,1998-08-02 00:00:00.000,"23.49756223","Quality Engineer","Health","Mass Customer","N","Yes",1,"25 below"
2160,"Kettie","Cantopher","Female",64,1971-06-26 00:00:00.000,"50.61811018","Recruiter","Health","Mass Customer","N","Yes",15,"46 to 55"
2262,"Nyssa","Banister","Female",90,1984-04-21 00:00:00.000,"37.78797319","Pharmacist","Health","Mass Customer","N","Yes",2,"36 to 45"
2292,"Christie","MacClure","Female",17,1998-06-02 00:00:00.000,"23.66468552","Research Nurse","Health","Mass Customer","N","Yes",2,"25 below"
2366,"Idette","Mapam","Female",51,1975-06-15 00:00:00.000,"46.64550744","Web Designer I","Health","Mass Customer","N","Yes",15,"46 to 55"
2517,"Rozanna","Kegan","Female",1,1978-10-19 00:00:00.000,"43.29756223","Research Nurse","Health","Mass Customer","N","Yes",9,"36 to 45"
2536,"Aigneis","Brignall","Female",71,1964-06-10 00:00:00.000,"57.66468552","Associate Professor","Health","Mass Customer","N","Yes",16,"55 above"
2547,"Aili","Scruby","Female",91,1985-07-08 00:00:00.000,"36.57427456","Social Worker","Health","Mass Customer","N","Yes",14,"36 to 45"
2777,"Dita","Darlison","Female",0,1997-02-26 00:00:00.000,"24.92769922","Safety Technician III","Health","Mass Customer","N","Yes",1,"25 below"
2794,"Megen","Lorenc","Female",41,1975-11-06 00:00:00.000,"46.25098689","Social Worker","Health","Mass Customer","N","Yes",18,"46 to 55"
2831,"Starlin","Aysh","Female",16,1968-01-22 00:00:00.000,"54.04550744","Programmer Analyst I","Health","Mass Customer","N","Yes",11,"46 to 55"
2910,"Drucill","Petrus","Female",15,1962-12-17 00:00:00.000,"59.1468773","Registered Nurse","Health","Mass Customer","N","Yes",12,"55 above"
2959,"Max","Gonthier","Female",1,1953-11-23 00:00:00.000,"68.21811018","Registered Nurse","Health","Mass Customer","N","Yes",11,"55 above"
2966,"Fredi","Aldhous","Female",81,1969-05-22 00:00:00.000,"52.71400059","Dental Hygienist","Health","Mass Customer","N","Yes",5,"46 to 55"
2992,"Crystal","Assur","Female",26,1974-05-31 00:00:00.000,"47.68660333","Clinical Specialist","Health","Mass Customer","N","Yes",10,"46 to 55"
3076,"Merna","Eyers","Female",9,1991-10-01 00:00:00.000,"30.33865812","Professor","Health","Mass Customer","N","Yes",4,"26 to 35"
3109,"Jeralee","Domleo","Female",75,1958-06-23 00:00:00.000,"63.63454853","Automation Specialist II","Health","Mass Customer","N","Yes",10,"55 above"
3120,"Lauree","O'Donnell","Female",89,1979-02-04 00:00:00.000,"43.00167182","Clinical Specialist","Health","Mass Customer","N","Yes",10,"36 to 45"
3204,"Ibby","Beedon","Female",51,1994-11-26 00:00:00.000,"27.18249374","Media Manager III","Health","Mass Customer","N","Yes",4,"26 to 35"
3334,"Koralle","Winckles","Female",63,1965-05-22 00:00:00.000,"56.71674032","VP Product Management","Health","Mass Customer","N","Yes",12,"55 above"
3379,"Elysee","Spurr","Female",51,1999-04-30 00:00:00.000,"22.75509648","Food Chemist","Health","Mass Customer","N","Yes",2,"25 below"
3469,"Arabele","Lantoph","Female",90,1987-08-24 00:00:00.000,"34.44550744","Nurse Practicioner","Health","Mass Customer","N","Yes",5,"26 to 35"
3509,"Janine","Hesey","Female",85,1978-11-22 00:00:00.000,"43.20441155","Pharmacist","Health","Mass Customer","N","Yes",15,"36 to 45"
3745,"Randy","Duligall","Female",90,1977-12-05 00:00:00.000,"44.16879511","Dental Hygienist","Health","Mass Customer","N","Yes",20,"36 to 45"
3801,"Auberta","Andrault","Female",76,1971-03-06 00:00:00.000,"50.92495949","Research Nurse","Health","Mass Customer","N","Yes",17,"46 to 55"
3803,"Josepha","Finder","Female",54,1961-05-13 00:00:00.000,"60.74413758","Dental Hygienist","Health","Mass Customer","N","Yes",11,"55 above"
3847,"Erinn","Ewing","Female",8,1961-02-12 00:00:00.000,"60.99071292","Analyst Programmer","Health","Mass Customer","N","Yes",14,"55 above"
3866,"Theressa","Morfield","Female",56,1990-07-18 00:00:00.000,"31.54413758","Structural Engineer","Health","Mass Customer","N","Yes",9,"26 to 35"
3882,"Nona","Tubb","Female",18,1976-11-05 00:00:00.000,"45.25098689","Human Resources Assistant III","Health","Mass Customer","N","Yes",9,"46 to 55"
3988,"Ammamaria","Ashburne","Female",97,1994-07-14 00:00:00.000,"27.55235675","Automation Specialist IV","Health","Mass Customer","N","Yes",1,"26 to 35"
132,"Celesta","Willavoys","Female",5,1963-07-07 00:00:00.000,"58.59345264","Web Designer I","Manufacturing","Mass Customer","N","Yes",9,"55 above"
211,"Beitris","","Female",6,1974-03-04 00:00:00.000,"47.92769922","VP Marketing","Manufacturing","Mass Customer","N","Yes",5,"46 to 55"
316,"Genni","Larway","Female",72,1976-06-01 00:00:00.000,"45.68112388","Environmental Specialist","Manufacturing","Mass Customer","N","Yes",10,"46 to 55"
367,"Katrinka","Sturrock","Female",93,1985-02-17 00:00:00.000,"36.96057593","Programmer II","Manufacturing","Mass Customer","N","Yes",12,"36 to 45"
444,"Britteny","Falconer-Taylor","Female",32,1967-02-24 00:00:00.000,"54.95509648","Staff Scientist","Manufacturing","Mass Customer","N","Yes",8,"46 to 55"
459,"Bel","Cheeke","Female",88,1986-08-04 00:00:00.000,"35.50030196","Civil Engineer","Manufacturing","Mass Customer","N","Yes",13,"36 to 45"
493,"Tommie","Banbridge","Female",83,1960-09-13 00:00:00.000,"61.40715127","Electrical Engineer","Manufacturing","Mass Customer","N","Yes",5,"55 above"
538,"Millicent","Wiffler","Female",33,1956-10-21 00:00:00.000,"65.30578141","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",5,"55 above"
606,"Filia","Rosson","Female",62,1989-07-16 00:00:00.000,"32.54961703","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",2,"26 to 35"
662,"Bonnibelle","Imos","Female",41,1967-07-04 00:00:00.000,"54.5989321","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",5,"46 to 55"
681,"Jobyna","Elgey","Female",55,1978-09-18 00:00:00.000,"43.38249374","VP Product Management","Manufacturing","Mass Customer","N","Yes",17,"36 to 45"
718,"Cathe","Lorriman","Female",38,1978-02-18 00:00:00.000,"43.96331566","Engineer I","Manufacturing","Mass Customer","N","Yes",7,"36 to 45"
756,"Carin","Lauthian","Female",65,1974-09-25 00:00:00.000,"47.36605538","Computer Systems Analyst IV","Manufacturing","Mass Customer","N","Yes",16,"46 to 55"
785,"Anthea","Guesford","Female",48,1979-08-26 00:00:00.000,"42.44550744","Assistant Professor","Manufacturing","Mass Customer","N","Yes",18,"36 to 45"
791,"Tootsie","Hurt","Female",3,1968-09-29 00:00:00.000,"53.35783621","Professor","Manufacturing","Mass Customer","N","Yes",14,"46 to 55"
990,"Melissa","Purple","Female",56,1976-04-13 00:00:00.000,"45.81537045","Administrative Officer","Manufacturing","Mass Customer","N","Yes",14,"46 to 55"
1223,"Kristyn","","Female",19,1965-01-05 00:00:00.000,"57.09208278","Senior Sales Associate","Manufacturing","Mass Customer","N","Yes",16,"55 above"
1240,"Pen","Earey","Female",64,1965-05-13 00:00:00.000,"56.74139785","Sales Associate","Manufacturing","Mass Customer","N","Yes",19,"55 above"
1347,"Leisha","Signoret","Female",14,1977-12-16 00:00:00.000,"44.13865812","Help Desk Operator","Manufacturing","Mass Customer","N","Yes",14,"36 to 45"
1369,"Ilka","Allabush","Female",51,1994-05-08 00:00:00.000,"27.7359184","Civil Engineer","Manufacturing","Mass Customer","N","Yes",6,"26 to 35"
1387,"Natalee","Comport","Female",33,1977-07-11 00:00:00.000,"44.57153484","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",4,"36 to 45"
1407,"Tamarah","Sobtka","Female",43,1980-10-04 00:00:00.000,"41.3359184","Structural Analysis Engineer","Manufacturing","Mass Customer","N","Yes",9,"36 to 45"
1430,"Kalli","Pigeram","Female",86,1999-07-24 00:00:00.000,"22.52221977","Biostatistician I","Manufacturing","Mass Customer","N","Yes",3,"25 below"
1568,"Bellanca","Strutz","Female",78,1980-05-23 00:00:00.000,"41.70304169","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",9,"36 to 45"
1761,"Kassi","List","Female",96,1974-08-29 00:00:00.000,"47.44002799","Legal Assistant","Manufacturing","Mass Customer","N","Yes",14,"46 to 55"
1771,"Zarah","Santello","Female",1,1974-11-01 00:00:00.000,"47.26468552","Geological Engineer","Manufacturing","Mass Customer","N","Yes",14,"46 to 55"
1784,"Louella","O' Timony","Female",37,1994-10-15 00:00:00.000,"27.29756223","GIS Technical Architect","Manufacturing","Mass Customer","N","Yes",6,"26 to 35"
1832,"Elicia","Normanvill","Female",53,1964-11-05 00:00:00.000,"57.25920607","Programmer Analyst III","Manufacturing","Mass Customer","N","Yes",12,"55 above"
1860,"Holly-anne","Hamman","Female",4,1976-12-28 00:00:00.000,"45.10578141","Nuclear Power Engineer","Manufacturing","Mass Customer","N","Yes",17,"46 to 55"
1861,"Charlena","Muzzi","Female",26,1967-07-18 00:00:00.000,"54.56057593","Geological Engineer","Manufacturing","Mass Customer","N","Yes",8,"46 to 55"
1936,"Gisella","Scad","Female",36,1964-07-08 00:00:00.000,"57.58797319","Junior Executive","Manufacturing","Mass Customer","N","Yes",12,"55 above"
1992,"Shanta","Attrill","Female",28,1995-10-21 00:00:00.000,"26.28112388","Web Developer I","Manufacturing","Mass Customer","N","Yes",3,"26 to 35"
1999,"Raquel","Bamlett","Female",6,1962-08-16 00:00:00.000,"59.4838636","Nuclear Power Engineer","Manufacturing","Mass Customer","N","Yes",7,"55 above"
2001,"Mada","Martinho","Female",21,1977-10-06 00:00:00.000,"44.33317867","Analog Circuit Design manager","Manufacturing","Mass Customer","N","Yes",3,"36 to 45"
2014,"Sandye","Avraam","Female",49,1990-05-25 00:00:00.000,"31.69208278","Associate Professor","Manufacturing","Mass Customer","N","Yes",8,"26 to 35"
2076,"Beatriz","Tweddle","Female",73,1969-06-03 00:00:00.000,"52.68112388","Assistant Manager","Manufacturing","Mass Customer","N","Yes",5,"46 to 55"
2148,"Annis","Freeth","Female",78,1989-03-20 00:00:00.000,"32.8729047","Engineer I","Manufacturing","Mass Customer","N","Yes",15,"26 to 35"
2152,"Junina","Labone","Female",40,1968-11-05 00:00:00.000,"53.25646634","Database Administrator III","Manufacturing","Mass Customer","N","Yes",19,"46 to 55"
2183,"Jillie","Fyndon","Female",61,1972-02-07 00:00:00.000,"49.9989321","Programmer Analyst IV","Manufacturing","Mass Customer","N","Yes",7,"46 to 55"
2207,"Junia","Gall","Female",93,1979-01-26 00:00:00.000,"43.02632936","Web Designer IV","Manufacturing","Mass Customer","N","Yes",16,"36 to 45"
2274,"Nada","Reinert","Female",15,1979-11-26 00:00:00.000,"42.19345264","Budget/Accounting Analyst IV","Manufacturing","Mass Customer","N","Yes",13,"36 to 45"
2318,"Willa","Malyan","Female",30,1988-03-01 00:00:00.000,"33.92495949","Automation Specialist I","Manufacturing","Mass Customer","N","Yes",6,"26 to 35"
2321,"Libbi","Freeberne","Female",27,1980-03-25 00:00:00.000,"41.86468552","Nuclear Power Engineer","Manufacturing","Mass Customer","N","Yes",20,"36 to 45"
2410,"Eugenia","Verey","Female",75,1974-08-24 00:00:00.000,"47.45372662","Geological Engineer","Manufacturing","Mass Customer","N","Yes",21,"46 to 55"
2429,"Emeline","Baldi","Female",54,1980-11-11 00:00:00.000,"41.23180881","Assistant Professor","Manufacturing","Mass Customer","N","Yes",3,"36 to 45"
2438,"Lorianne","Ethersey","Female",76,1983-01-29 00:00:00.000,"39.01537045","Speech Pathologist","Manufacturing","Mass Customer","N","Yes",4,"36 to 45"
2452,"Sophronia","Yerrill","Female",93,1975-07-24 00:00:00.000,"46.53865812","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",17,"46 to 55"
2481,"Amber","Ruslin","Female",71,1979-01-20 00:00:00.000,"43.04276771","Chief Design Engineer","Manufacturing","Mass Customer","N","Yes",12,"36 to 45"
2486,"Alaine","Halbord","Female",77,1954-03-09 00:00:00.000,"67.92769922","Structural Engineer","Manufacturing","Mass Customer","N","Yes",5,"55 above"
2502,"Concordia","Mussington","Female",6,1964-08-23 00:00:00.000,"57.46194579","Structural Engineer","Manufacturing","Mass Customer","N","Yes",11,"55 above"
2545,"Grayce","Aumerle","Female",33,1978-04-11 00:00:00.000,"43.8208499","Tax Accountant","Manufacturing","Mass Customer","N","Yes",16,"36 to 45"
2695,"Kippy","Heater","Female",88,1976-08-16 00:00:00.000,"45.4729047","Statistician II","Manufacturing","Mass Customer","N","Yes",19,"46 to 55"
2723,"Morganne","Smitham","Female",71,1978-04-20 00:00:00.000,"43.79619237","Associate Professor","Manufacturing","Mass Customer","N","Yes",18,"36 to 45"
2733,"Jordanna","Skyme","Female",89,1985-03-07 00:00:00.000,"36.91126086","Analog Circuit Design manager","Manufacturing","Mass Customer","N","Yes",17,"36 to 45"
2745,"Moyra","Mount","Female",8,1977-01-06 00:00:00.000,"45.08112388","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",18,"46 to 55"
2755,"Karen","La Wille","Female",66,1999-07-28 00:00:00.000,"22.51126086","Automation Specialist I","Manufacturing","Mass Customer","N","Yes",1,"25 below"
2775,"Dael","Glentz","Female",40,1966-12-02 00:00:00.000,"55.18523347","Account Executive","Manufacturing","Mass Customer","N","Yes",7,"55 above"
2807,"Lynna","Revens","Female",9,1957-06-18 00:00:00.000,"64.64824716","Senior Editor","Manufacturing","Mass Customer","N","Yes",11,"55 above"
2813,"Lillian","Crookall","Female",51,1953-09-10 00:00:00.000,"68.4208499","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",11,"55 above"
2855,"Kim","Tineman","Female",81,1975-09-13 00:00:00.000,"46.3989321","Nurse Practicioner","Manufacturing","Mass Customer","N","Yes",17,"46 to 55"
2857,"Alanna","Geram","Female",9,1957-04-05 00:00:00.000,"64.85098689","Biostatistician I","Manufacturing","Mass Customer","N","Yes",17,"55 above"
2984,"Frances","Mishaw","Female",48,1959-05-23 00:00:00.000,"62.71948004","Payment Adjustment Coordinator","Manufacturing","Mass Customer","N","Yes",13,"55 above"
2994,"Karlen","Iacovacci","Female",26,1976-08-30 00:00:00.000,"45.43454853","Accountant II","Manufacturing","Mass Customer","N","Yes",18,"46 to 55"
3034,"Mara","Tofanini","Female",54,1956-09-09 00:00:00.000,"65.4208499","Web Designer IV","Manufacturing","Mass Customer","N","Yes",18,"55 above"
3067,"Veronique","Wash","Female",8,1991-01-13 00:00:00.000,"31.05372662","Chief Design Engineer","Manufacturing","Mass Customer","N","Yes",9,"26 to 35"
3164,"Hortensia","Rainger","Female",53,1986-01-14 00:00:00.000,"36.05372662","Human Resources Assistant II","Manufacturing","Mass Customer","N","Yes",14,"36 to 45"
3247,"Bellanca","Raymond","Female",0,1985-04-09 00:00:00.000,"36.8208499","Structural Engineer","Manufacturing","Mass Customer","N","Yes",5,"36 to 45"
3249,"Cortney","Leet","Female",46,1981-08-23 00:00:00.000,"40.45098689","Analog Circuit Design manager","Manufacturing","Mass Customer","N","Yes",14,"36 to 45"
3311,"Clary","Bennitt","Female",57,1979-12-21 00:00:00.000,"42.12495949","Civil Engineer","Manufacturing","Mass Customer","N","Yes",8,"36 to 45"
3374,"Joann","Corrigan","Female",77,1959-11-17 00:00:00.000,"62.23180881","Sales Associate","Manufacturing","Mass Customer","N","Yes",12,"55 above"
3428,"Leonora","Iglesia","Female",77,1974-08-07 00:00:00.000,"47.50030196","Chemical Engineer","Manufacturing","Mass Customer","N","Yes",16,"46 to 55"
3504,"Keriann","Perdue","Female",39,1963-07-06 00:00:00.000,"58.59619237","Business Systems Development Analyst","Manufacturing","Mass Customer","N","Yes",6,"55 above"
3573,"Mab","Dwyer","Female",68,1996-10-16 00:00:00.000,"25.29208278","Accounting Assistant I","Manufacturing","Mass Customer","N","Yes",3,"26 to 35"
3617,"Jessa","Milnthorpe","Female",11,1990-05-06 00:00:00.000,"31.74413758","Structural Analysis Engineer","Manufacturing","Mass Customer","N","Yes",3,"26 to 35"
3664,"Faina","Czaja","Female",5,1990-02-23 00:00:00.000,"31.94139785","Software Test Engineer I","Manufacturing","Mass Customer","N","Yes",7,"26 to 35"
3747,"Valerye","Yukhtin","Female",8,1990-02-24 00:00:00.000,"31.93865812","Web Developer IV","Manufacturing","Mass Customer","N","Yes",10,"26 to 35"
3772,"Anselma","Rennie","Female",45,1999-02-07 00:00:00.000,"22.97975401","Physical Therapy Assistant","Manufacturing","Mass Customer","N","Yes",2,"25 below"
3845,"Bonnie","Goracci","Female",72,1955-06-07 00:00:00.000,"66.68112388","Legal Assistant","Manufacturing","Mass Customer","N","Yes",5,"55 above"
3934,"Cherice","Wehner","Female",38,1977-11-25 00:00:00.000,"44.19619237","Sales Associate","Manufacturing","Mass Customer","N","Yes",16,"36 to 45"
3941,"Cinnamon","Batram","Female",27,1978-05-03 00:00:00.000,"43.76057593","Technical Writer","Manufacturing","Mass Customer","N","Yes",11,"36 to 45"
3965,"Susannah","Dumphy","Female",39,1984-07-24 00:00:00.000,"37.53043895","Speech Pathologist","Manufacturing","Mass Customer","N","Yes",13,"36 to 45"
3977,"Katrinka","Van der Beken","Female",31,1965-08-21 00:00:00.000,"56.46742525","Biostatistician II","Manufacturing","Mass Customer","N","Yes",16,"55 above"
3982,"Maurita","O'Kinedy","Female",89,1962-06-02 00:00:00.000,"59.68934305","General Manager","Manufacturing","Mass Customer","N","Yes",12,"55 above"
10,"Fiorenze","Birdall","Female",49,1988-10-11 00:00:00.000,"33.31126086","Senior Quality Engineer","Financial Services","Mass Customer","N","Yes",20,"26 to 35"
26,"Trixi","Ginnelly","Female",12,1978-06-10 00:00:00.000,"43.65646634","Editor","Financial Services","Mass Customer","N","Yes",16,"36 to 45"
107,"Pris","Stallebrass","Female",97,1990-07-01 00:00:00.000,"31.59071292","Nurse Practicioner","Financial Services","Mass Customer","N","Yes",9,"26 to 35"
156,"Shayla","Rimmington","Female",23,1979-09-09 00:00:00.000,"42.40715127","Cost Accountant","Financial Services","Mass Customer","N","Yes",11,"36 to 45"
299,"Corabelle","Hartnell","Female",80,1956-09-15 00:00:00.000,"65.40441155","Budget/Accounting Analyst I","Financial Services","Mass Customer","N","Yes",7,"55 above"
310,"Myranda","Clowser","Female",0,1985-02-13 00:00:00.000,"36.97153484","Account Coordinator","Financial Services","Mass Customer","N","Yes",18,"36 to 45"
322,"De","Denington","Female",19,1977-03-10 00:00:00.000,"44.90852114","Research Associate","Financial Services","Mass Customer","N","Yes",11,"36 to 45"
376,"Marena","Brunotti","Female",60,1966-10-24 00:00:00.000,"55.29208278","Financial Advisor","Financial Services","Mass Customer","N","Yes",19,"55 above"
463,"Allis","Blanche","Female",9,1962-03-30 00:00:00.000,"59.86468552","Senior Cost Accountant","Financial Services","Mass Customer","N","Yes",20,"55 above"
472,"Kippy","Jessel","Female",38,1990-11-16 00:00:00.000,"31.21263073","Internal Auditor","Financial Services","Mass Customer","N","Yes",8,"26 to 35"
527,"Lorilyn","Topaz","Female",81,1990-10-19 00:00:00.000,"31.28934305","VP Quality Control","Financial Services","Mass Customer","N","Yes",9,"26 to 35"
581,"Brenna","Dacks","Female",32,1969-05-22 00:00:00.000,"52.71400059","Computer Systems Analyst IV","Financial Services","Mass Customer","N","Yes",16,"46 to 55"
620,"Willy","Langley","Female",54,1973-03-26 00:00:00.000,"48.86742525","Financial Analyst","Financial Services","Mass Customer","N","Yes",5,"46 to 55"
649,"Krissie","Dinan","Female",23,1974-12-07 00:00:00.000,"47.16605538","Legal Assistant","Financial Services","Mass Customer","N","Yes",10,"46 to 55"
675,"Sharl","Wiggin","Female",37,1976-12-19 00:00:00.000,"45.13043895","Administrative Assistant I","Financial Services","Mass Customer","N","Yes",17,"46 to 55"
